Time,Start,Max,Min,End,Tot_trans
1526256000000,956290,956600,956290,956500,2.1307
1526256060000,956600,957100,956399,956399,2.3729
1526256120000,956098,956370,954400,954400,1.5787
1526256180000,954400,955010,952621,954111,1.8407
1526256240000,954117,955400,954004,954958,1.7570
1526256300000,954963,954993,952889,953489,1.9733
1526256360000,952898,954000,952725,954000,4.6918
1526256420000,953655,953655,951500,951520,5.1026
1526256480000,951541,952900,950674,952900,3.2445
1526256540000,952899,953800,952899,953200,1.8719
1526256600000,953205,953800,951892,952137,1.6604
1526256660000,951892,952132,950021,950799,3.7125
1526256720000,950834,951699,950783,950783,5.2808
1526256780000,950783,950788,945843,949293,13.1177
1526256840000,949293,950000,948400,948501,4.0515
1526256900000,948500,950846,948500,950094,2.3083
1526256960000,950094,950599,948899,949493,1.5703
1526257020000,949500,950294,948500,948500,2.8135
1526257080000,948500,949373,946371,948139,3.8122
1526257140000,948139,951500,946020,949998,5.8632
1526257200000,949837,951844,948260,948674,2.3440
1526257260000,949979,950000,948306,948536,3.1473
1526257320000,948569,948975,948486,948925,1.3707
1526257380000,949144,952116,948935,950310,1.8760
1526257440000,950010,952000,950005,950315,1.1298
1526257500000,950330,950429,948925,949624,1.2686
1526257560000,949327,949327,947999,948940,1.2706
1526257620000,948915,949000,947951,949000,1.4046
1526257680000,949505,951999,949505,951999,0.8838
1526257740000,950321,951999,949965,950549,1.8491
1526257800000,950024,951999,949965,950534,1.5552
1526257860000,950216,950419,950215,950352,0.6501
1526257920000,950377,951999,950377,951999,1.1601
1526257980000,951105,951999,950984,951217,1.4789
1526258040000,951982,952000,950263,951365,2.8526
1526258100000,951876,952000,951380,951496,2.1058
1526258160000,951511,952397,951365,951595,1.1624
1526258220000,951802,951802,951061,951077,2.3835
1526258280000,951593,953200,951155,951675,2.2241
1526258340000,951675,952392,951428,951905,0.7139
1526258400000,951920,951940,951501,951510,0.4064
1526258460000,951500,951582,951083,951544,1.6972
1526258520000,951544,953046,951418,952115,1.4482
1526258580000,952701,956100,952319,955117,4.4816
1526258640000,955122,956069,954001,956000,2.2492
1526258700000,955522,956100,954120,955797,1.4862
1526258760000,955541,956100,954066,955689,1.6724
1526258820000,955685,956200,955250,955949,1.0018
1526258880000,955452,958000,955000,955101,3.5731
1526258940000,955657,957721,954015,954156,1.8052
1526259000000,954117,955400,954015,954766,1.6016
1526259060000,954766,954928,953548,953784,1.5951
1526259120000,953778,954200,953001,953001,0.9143
1526259180000,953011,954952,952000,954951,2.2909
1526259240000,954215,954952,952066,953390,5.9681
1526259300000,953390,954728,952000,953068,4.9344
1526259360000,953069,953463,951990,952433,1.0844
1526259420000,952432,953800,951983,953171,1.3547
1526259480000,953196,953787,952001,953500,1.1919
1526259540000,952814,953500,952411,952700,0.5349
1526259600000,952690,953020,952570,953020,1.1997
