Time,Start,Max,Min,End,Tot_trans
1519344000000,1062001,1063093,1062000,1062000,2.6283
1519344060000,1062000,1062451,1050000,1057580,3.0680
1519344120000,1057569,1057569,1050000,1050020,1.4130
1519344180000,1050020,1054509,1050000,1050000,1.1894
1519344240000,1050009,1053440,1050000,1052000,1.2086
1519344300000,1051999,1052000,1050505,1051525,1.2973
1519344360000,1051520,1051520,1045000,1049956,2.4126
1519344420000,1049946,1049954,1045000,1045019,0.8254
1519344480000,1045000,1045019,1043039,1045000,2.6180
1519344540000,1043099,1045024,1041930,1045024,2.7392
1519344600000,1045024,1045024,1043091,1044950,7.1583
1519344660000,1043105,1045000,1041963,1044799,2.3417
1519344720000,1042187,1044800,1041964,1042039,0.8681
1519344780000,1042999,1042999,1041963,1041968,2.1851
1519344840000,1041968,1042078,1041930,1041957,1.0431
1519344900000,1041940,1041954,1040000,1041938,1.0441
1519344960000,1041499,1042989,1040551,1042989,1.5068
1519345020000,1042500,1042500,1041690,1041690,3.0596
1519345080000,1041690,1041933,1040000,1040000,3.7742
1519345140000,1040000,1041388,1035000,1035948,3.3104
1519345200000,1035947,1039677,1035000,1038015,6.1619
1519345260000,1038015,1042500,1037627,1040000,3.1259
1519345320000,1040000,1040000,1035000,1035000,3.7062
1519345380000,1035148,1037972,1035000,1035069,0.8208
1519345440000,1035049,1037806,1035000,1036000,2.5010
1519345500000,1036000,1037799,1035662,1035662,1.2930
1519345560000,1036554,1036554,1035000,1035551,1.1546
1519345620000,1036508,1036553,1035572,1035625,0.2576
1519345680000,1036549,1038551,1036544,1037739,3.4124
1519345740000,1037719,1040000,1037025,1038025,1.5226
1519345800000,1038030,1041460,1038025,1038621,0.5466
1519345860000,1041227,1042979,1039300,1041505,1.4850
1519345920000,1041500,1044990,1038238,1038373,2.7634
1519345980000,1038460,1040066,1036548,1039749,2.7830
1519346040000,1038000,1039749,1035000,1038739,3.3226
1519346100000,1037012,1040581,1035103,1040581,1.0404
1519346160000,1041757,1042654,1040596,1040596,0.5423
1519346220000,1041995,1042010,1039388,1040479,2.6412
1519346280000,1040504,1041000,1039416,1041000,0.5934
1519346340000,1041999,1044593,1041000,1044436,2.4058
1519346400000,1044989,1045000,1043000,1043000,2.1526
1519346460000,1043000,1044126,1042197,1044116,0.4131
1519346520000,1044131,1046731,1043005,1046708,1.7255
1519346580000,1045010,1046703,1043028,1043028,1.4383
1519346640000,1043028,1043111,1043028,1043033,0.2783
1519346700000,1043028,1043453,1043028,1043038,0.4734
1519346760000,1043173,1043403,1042200,1042226,1.2789
1519346820000,1042228,1043316,1042199,1042209,0.4252
1519346880000,1042209,1042397,1040131,1042194,2.0523
1519346940000,1042184,1042865,1040524,1040643,0.0469
1519347000000,1040643,1042071,1037554,1040002,3.3644
1519347060000,1040002,1042320,1039941,1042305,2.3670
1519347120000,1042320,1043396,1040034,1040034,2.3870
1519347180000,1042147,1042147,1039980,1040112,1.2445
1519347240000,1040010,1041780,1038234,1041266,0.7301
1519347300000,1040000,1041549,1039989,1040076,1.8516
1519347360000,1040653,1040653,1040487,1040496,0.0180
1519347420000,1038880,1041305,1037795,1041123,0.6354
1519347480000,1041133,1044001,1040000,1040174,1.9393
1519347540000,1040235,1044000,1040000,1040000,1.1337
1519347600000,1038795,1039708,1036718,1037998,2.2493
1519347660000,1037881,1038000,1032808,1033565,3.5850
1519347720000,1034540,1037152,1032840,1033993,2.0277
1519347780000,1033993,1037591,1033993,1037591,1.6609
1519347840000,1037601,1038000,1035854,1036000,1.1875
1519347900000,1036050,1037352,1036050,1036055,0.6907
