Time,Start,Max,Min,End,Tot_trans
1530835200000,723723,723723,722001,723499,0.8575
1530835260000,722849,723500,722306,722828,0.1744
1530835320000,722816,723669,722816,723354,0.1212
1530835380000,723655,723870,723454,723691,0.0339
1530835440000,723691,723950,723467,723696,0.0767
1530835500000,723807,723807,723295,723579,0.0823
1530835560000,723578,724060,723297,724052,1.3242
1530835620000,724148,724423,724034,724423,2.9763
1530835680000,724353,724423,724353,724388,1.3011
1530835740000,724364,724413,723842,723842,0.3144
1530835800000,724106,724423,723857,724413,1.2355
1530835860000,724389,724423,723857,724336,1.7118
1530835920000,724416,724423,724056,724283,1.3560
1530835980000,724350,724419,724272,724272,0.2482
1530836040000,724272,724418,723801,723933,0.4278
1530836100000,723933,723998,723667,723932,1.1594
1530836160000,723933,724358,723842,724156,0.4690
1530836220000,724041,724499,723933,724075,0.0912
1530836280000,723955,724075,723770,723917,0.2940
1530836340000,723771,724439,723760,723800,0.5028
1530836400000,723800,724369,723667,723837,0.1109
1530836460000,723837,724147,723837,724070,0.0244
1530836520000,724070,724488,724070,724403,0.1598
1530836580000,724454,724498,723900,724426,0.3796
1530836640000,724152,724488,723748,724488,0.5166
1530836700000,724498,724893,724325,724490,1.4393
1530836760000,724494,725053,724350,725053,1.8338
1530836820000,724220,724500,724150,724155,0.7008
1530836880000,724155,724761,724155,724761,0.1918
1530836940000,724519,724519,724069,724323,2.0853
1530837000000,724421,724621,723808,724122,0.2437
1530837060000,724275,724300,724122,724208,0.0531
1530837120000,724211,724211,723987,724000,0.1975
1530837180000,723993,724000,723667,723797,0.6220
1530837240000,723990,724000,723677,724000,0.0694
1530837300000,723843,723843,723696,723696,0.0452
1530837360000,723769,724213,723696,723703,0.4749
1530837420000,723723,723846,723667,723840,0.4186
1530837480000,723839,723839,723667,723667,0.1400
1530837540000,723836,723988,723668,723674,0.0821
1530837600000,723668,723977,723668,723683,0.1061
1530837660000,723683,723853,723508,723600,0.5830
1530837720000,723508,723584,723135,723423,0.0535
1530837780000,723437,723442,723293,723293,0.0115
1530837840000,723408,723544,723372,723397,0.0823
1530837900000,723494,723988,723315,723315,0.7102
1530837960000,723402,723516,723189,723395,0.6760
1530838020000,723205,723875,723184,723550,0.1466
1530838080000,723479,723479,723184,723336,0.3556
1530838140000,723241,723300,723000,723090,0.5474
1530838200000,723049,723638,723000,723270,0.6259
1530838260000,723394,723988,723078,723386,0.8024
1530838320000,723300,723941,723158,723158,0.4000
1530838380000,723209,723430,723000,723430,0.7048
1530838440000,723270,723474,723269,723430,0.0597
1530838500000,723430,723432,723000,723350,0.0870
1530838560000,723310,723370,723300,723300,1.3961
1530838620000,723198,723249,723000,723000,0.5757
1530838680000,722992,723000,722403,723000,0.2718
1530838740000,722511,723000,722508,722600,1.4756
1530838800000,722610,723000,722501,722629,0.3939
1530838860000,722501,722650,722210,722650,1.5384
1530838920000,722594,722640,722220,722267,0.0851
1530838980000,722318,722419,721990,721999,0.2140
1530839040000,721810,722001,721810,721895,0.2486
1530839100000,721895,722001,721289,721950,0.5242
1530839160000,721951,723645,721951,722294,1.3148
1530839220000,722386,722422,721487,721941,0.7103
1530839280000,721809,722228,721809,722228,0.1037
1530839340000,722092,722517,722091,722203,0.5360
1530839400000,721971,722504,720943,721496,1.5818
1530839460000,721226,722325,721225,721978,0.3252
1530839520000,721973,722090,721676,721951,0.4159
