Time,Start,Max,Min,End,Tot_trans
1525737600000,1018788,1018788,1017340,1018326,0.5232
1525737660000,1018326,1019684,1018250,1018690,1.0534
1525737720000,1018725,1019493,1016837,1018049,0.8128
1525737780000,1018039,1018574,1017020,1018297,1.3976
1525737840000,1018298,1018575,1018068,1018575,1.7007
1525737900000,1018575,1019688,1018575,1019688,0.8299
1525737960000,1019688,1021000,1019519,1021000,1.4686
1525738020000,1020892,1021477,1020000,1020100,1.5430
1525738080000,1020100,1022000,1020000,1020294,2.3160
1525738140000,1020374,1021770,1020000,1020076,1.5926
1525738200000,1020076,1020661,1018800,1018800,1.6190
1525738260000,1018802,1019951,1018802,1018949,0.0730
1525738320000,1018949,1019698,1018949,1019001,1.8501
1525738380000,1019010,1020100,1019000,1019017,1.0833
1525738440000,1019028,1020200,1019001,1019433,1.9098
1525738500000,1019609,1020105,1019445,1019845,0.8062
1525738560000,1019841,1019970,1019500,1019500,1.3215
1525738620000,1019591,1019989,1019500,1019500,1.5290
1525738680000,1019510,1019990,1018999,1018999,0.8276
1525738740000,1018999,1019354,1018805,1019354,2.0652
1525738800000,1019519,1019750,1019045,1019749,0.3035
1525738860000,1019248,1019990,1019248,1019990,1.1249
1525738920000,1019990,1019990,1019800,1019800,1.3996
1525738980000,1019980,1019990,1018805,1018805,2.9976
1525739040000,1018805,1019364,1017150,1017150,1.2424
1525739100000,1018918,1019079,1018895,1018900,0.9023
1525739160000,1019079,1019233,1018118,1018329,1.1340
1525739220000,1018418,1019990,1018407,1019868,1.0450
1525739280000,1019890,1020295,1019570,1020289,1.8125
1525739340000,1020284,1020290,1020268,1020270,0.3080
1525739400000,1020285,1020290,1019980,1020290,1.0102
1525739460000,1020290,1022000,1018745,1019000,1.1472
1525739520000,1018770,1022000,1018770,1019898,0.5135
1525739580000,1019593,1019990,1019005,1019990,1.2820
1525739640000,1019970,1019983,1019011,1019054,1.4270
1525739700000,1019121,1019683,1018455,1018455,0.7714
1525739760000,1018456,1019976,1017778,1019976,0.6643
1525739820000,1019545,1019966,1018396,1019876,0.1438
