Time,Start,Max,Min,End,Tot_trans
1533686400000,748932,748932,748123,748624,0.3976
1533686460000,748624,748624,747317,747579,1.1492
1533686520000,747580,748057,746900,746911,2.4064
1533686580000,747010,748400,745000,746910,2.9123
1533686640000,746915,746999,745297,745879,9.2384
1533686700000,745900,746903,745766,746374,0.8877
1533686760000,746697,746893,746390,746390,1.4779
1533686820000,746391,746395,745021,745650,2.0818
1533686880000,745701,745701,745000,745157,3.1355
1533686940000,745000,745495,743000,743000,3.4765
1533687000000,743000,743000,736999,737000,7.8358
1533687060000,737415,738737,737415,738610,7.4568
1533687120000,738510,738575,731281,733309,6.3700
1533687180000,733309,734017,730020,732240,9.2031
1533687240000,732230,735300,732230,734699,5.3434
1533687300000,734704,735000,733825,734269,5.7947
1533687360000,733836,736300,733819,735280,4.8388
1533687420000,735279,736000,729000,735226,18.1191
1533687480000,735304,736000,728100,735398,16.3013
1533687540000,734918,736000,734446,735577,3.5576
1533687600000,735577,737300,735150,735925,6.0123
1533687660000,735250,735915,732690,733714,4.9249
1533687720000,733674,733713,726400,730965,13.1167
1533687780000,730202,734799,729512,732686,10.3203
1533687840000,733178,735400,732644,733620,6.5371
1533687900000,733436,734464,730900,732220,7.6717
1533687960000,732220,734286,732220,733100,2.2134
1533688020000,733105,735000,733005,733933,1.6772
1533688080000,734691,735080,733310,733895,5.0980
1533688140000,733895,733901,733086,733282,4.3322
1533688200000,733784,734500,732764,734490,4.3156
1533688260000,733171,734485,733166,733436,1.7437
1533688320000,733446,734846,733309,734403,1.3081
1533688380000,734836,735495,734467,735007,2.6160
1533688440000,735028,735900,735007,735581,3.2190
1533688500000,735586,735800,732902,733572,8.6383
1533688560000,733522,734800,733522,734214,0.7221
1533688620000,734005,734117,733000,734116,2.1555
1533688680000,733967,734900,732816,734900,1.7133
1533688740000,734659,737300,734659,736223,7.4734
1533688800000,736020,736985,736011,736554,5.2024
1533688860000,736173,736800,735000,735022,4.7706
1533688920000,735000,735657,734916,735404,0.1693
1533688980000,735021,735319,734286,735205,1.5887
1533689040000,735210,735500,734921,735075,1.0758
1533689100000,735083,735700,735083,735700,1.4313
1533689160000,735700,736929,735700,736443,2.2864
1533689220000,736442,736989,736032,736457,2.1598
1533689280000,736463,736501,736042,736500,1.0447
1533689340000,736050,736500,735713,736440,2.9015
1533689400000,736022,736440,735300,735300,2.0540
1533689460000,735305,735900,734736,734792,1.6569
1533689520000,734818,735014,734434,734480,0.6851
1533689580000,734448,735147,734448,735105,0.3540
1533689640000,735122,735187,734564,735147,0.3855
1533689700000,735146,736152,734446,734845,0.6881
1533689760000,735475,736500,735442,736500,1.0719
1533689820000,735678,735842,735159,735842,0.1016
1533689880000,735808,736000,735460,736000,0.1135
1533689940000,735471,735763,734163,735742,1.0399
1533690000000,735669,736500,734645,736500,2.4945
1533690060000,736500,736651,735507,736519,2.1818
1533690120000,736514,737163,736512,737163,4.0295
