Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1522627200000,728892,730000,728069,728499,0.5533,729034,-1,0,0,0
1522627260000,728805,729110,728775,728858,0.0423,728942,0,0,0,0
1522627320000,729001,730000,728174,729000,0.9309,729087,-1,-1,0,0
1522627380000,729001,730000,725100,728005,8.6722,727550,-1,-2,0,0
1522627440000,728005,728005,726005,727973,0.3647,727005,-1,-2,0,0
1522627500000,726859,727978,725186,726990,0.78,726582,0,-1,0,0
1522627560000,725854,726999,725100,725999,0.5585,726049,0,0,0,0
1522627620000,725999,726912,725200,726124,0.318,726056,0,0,0,0
1522627680000,725687,726693,725687,726693,0.6678,726190,1,1,1,0
1522627740000,726386,726431,725227,725227,0.1383,725829,-1,0,0,0
1522627800000,725976,726885,725917,726248,0.0395,726401,0,-1,0,0
1522627860000,726213,726957,725419,726455,0.764,726188,0,0,0,0
1522627920000,726349,727236,726344,726701,0.2246,726790,0,0,0,0
1522627980000,726730,727000,725100,726901,1.1736,726050,0,0,0,0
1522628040000,726901,728366,726094,726139,0.5778,727230,-1,-1,0,0
1522628100000,726139,727402,725110,725624,0.5209,726256,-1,-2,0,0
1522628160000,726327,727402,725588,727170,1.7565,726495,0,-1,0,0
1522628220000,725706,727755,725706,727513,0.1519,726730,1,1,1,0
1522628280000,726995,728500,726320,726330,1.1588,727410,-1,0,0,0
1522628340000,726595,728500,726400,726875,0.2039,727450,0,-1,0,0
1522628400000,726903,727302,726500,727278,0.3025,726901,0,0,1,0
1522628460000,727026,727303,726525,726605,0.8199,726914,-1,-1,0,0
1522628520000,726947,727298,726600,726903,0.2167,726949,-1,-2,0,0
1522628580000,726780,727195,726626,726912,0.1284,726910,0,-1,0,0
1522628640000,727190,727303,726631,727303,0.3829,726967,0,0,1,0
1522628700000,726816,727303,726816,727299,0.06,727059,0,0,1,0
1522628760000,727294,727294,726905,727000,0.7596,727099,-1,-1,0,0
1522628820000,727000,727000,726805,726995,0.9819,726902,-1,-2,0,0
