Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1523318400000,728015,728066,728000,728066,0.6362,728033,0,0,1,0
1523318460000,728345,728921,728345,728909,0.7609,728633,0,0,1,0
1523318520000,728909,728914,728510,728580,0.9532,728712,-1,-1,0,0
1523318580000,728630,728630,728008,728080,0.0324,728319,-1,-2,0,0
1523318640000,728080,728349,726800,728000,3.371,727574,-1,-2,0,0
1523318700000,726895,728000,726394,728000,1.0521,727197,1,0,1,0
1523318760000,727999,729900,727854,728236,0.8602,728877,0,1,0,0
1523318820000,728246,728909,727299,727900,1.8774,728104,-1,-1,0,0
1523318880000,727607,729000,727000,727306,1.9545,728000,-1,-2,0,0
1523318940000,727400,728195,727000,727000,1.105,727597,-1,-2,0,0
1523319000000,727000,727227,727000,727000,0.3757,727113,0,-1,0,0
1523319060000,727000,727211,726424,726501,1.0466,726817,-1,-1,0,0
1523319120000,726501,727389,726280,726489,0.3642,726834,-1,-2,0,0
1523319180000,726534,726633,725907,726028,0.4225,726270,-1,-2,0,0
1523319240000,726253,727899,725556,727019,1.4998,726727,0,-1,0,0
1523319300000,727045,727899,726894,727899,0.1676,727396,0,0,1,0
1523319360000,727430,730000,726793,729098,1.0937,728396,1,1,0,0
1523319420000,728367,729989,727788,728015,1.0187,728888,-1,0,0,0
1523319480000,728827,729326,728240,728804,0.4112,728783,-1,-2,0,0
1523319540000,728747,728809,728700,728804,0.365,728754,0,-1,1,0
1523319600000,728802,729989,728789,728925,0.6409,729389,0,0,0,0
1523319660000,728925,729333,728015,728204,2.9056,728674,-1,-1,0,0
1523319720000,728015,728585,727900,727900,2.2617,728242,-1,-2,0,0
1523319780000,727900,728138,727000,727883,0.8843,727569,-1,-2,0,0
1523319840000,727832,727882,727000,727869,1.5038,727441,0,-1,0,0
1523319900000,727873,728119,727000,727382,1.5457,727559,-1,-1,0,0
1523319960000,727392,728597,727392,728243,0.4532,727994,0,-1,0,0
1523320020000,728143,728226,727500,727585,1.6082,727863,-1,-1,0,0
1523320080000,727500,728120,727500,727917,0.2577,727810,0,-1,0,0
1523320140000,727531,728139,727511,728139,0.5975,727825,0,0,1,0
1523320200000,728000,728129,727536,728000,4.4701,727832,0,0,0,0
1523320260000,728000,728001,726800,726800,4.1708,727400,-1,-1,0,0
1523320320000,727136,727953,726812,727610,0.2806,727382,0,-1,0,0
1523320380000,727616,728048,727605,728000,0.7734,727826,0,0,1,0
1523320440000,728000,728043,727700,727700,0.653,727871,-1,-1,0,0
1523320500000,727700,727999,727700,727999,0.5962,727849,0,-1,1,0
1523320560000,727871,728000,727866,727993,1.1992,727933,0,0,1,0
1523320620000,727994,728000,727979,727979,1.7428,727989,-1,-1,0,0
1523320680000,727979,728000,727979,728000,0.7975,727989,0,-1,1,0
