Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1523145600000,738255,738727,738133,738429,0.4043,738430,0,0,0,0
1523145660000,738154,738223,738120,738120,1.9939,738171,-1,0,0,0
1523145720000,738145,739122,738145,739122,0.754,738633,0,-1,1,0
1523145780000,738895,739201,738888,739100,0.1616,739044,0,0,0,0
1523145840000,739120,739700,739120,739700,1.1094,739410,0,0,1,0
1523145900000,740000,742300,739777,740037,1.3007,741038,0,0,0,0
1523145960000,740037,742500,740036,740850,1.5263,741268,0,0,0,0
1523146020000,740850,742005,740835,741102,1.834,741420,0,0,0,0
1523146080000,741114,741510,740952,741510,0.9925,741231,0,0,1,0
1523146140000,741551,742069,741139,741549,2.4266,741604,-1,-1,0,0
1523146200000,741458,741458,740809,740997,1.803,741133,-1,-2,0,0
1523146260000,740819,741456,740796,741298,1.7509,741126,0,-1,0,0
1523146320000,741156,741156,740127,740364,0.9202,740641,-1,-1,0,0
1523146380000,740129,741977,740127,741217,1.2442,741052,1,0,0,0
1523146440000,741222,741222,740251,741014,0.44,740736,-1,0,0,0
1523146500000,741015,741212,740251,740283,0.5559,740731,-1,-2,0,0
1523146560000,740267,740929,740134,740717,0.9039,740531,0,-1,0,0
1523146620000,740694,740929,740466,740541,0.1942,740697,-1,-1,0,0
1523146680000,740601,740601,740190,740523,0.0294,740395,-1,-2,0,0
1523146740000,740521,741489,740200,741489,0.233,740844,0,-1,1,0
1523146800000,741849,746500,741405,746500,2.2858,743952,1,1,1,0
1523146860000,744680,746500,744372,744469,1.1093,745436,-1,0,0,0
1523146920000,744392,744392,743750,744020,2.2726,744071,-1,-2,0,0
1523146980000,744121,744121,743750,743765,0.4094,743935,-1,-2,0,0
1523147040000,743775,743847,742685,743726,1.2128,743266,-1,-2,0,0
1523147100000,743725,743731,743490,743490,0.2161,743610,-1,-2,0,0
1523147160000,743596,743596,741328,742301,0.3982,742462,-1,-2,0,0
1523147220000,742654,742654,741519,742273,0.3538,742086,-1,-2,0,0
1523147280000,742600,743500,742283,743103,0.6486,742891,0,-1,0,0
1523147340000,743301,743301,742355,742435,0.4781,742828,-1,-1,0,0
1523147400000,742348,743500,742285,742589,0.893,742892,0,-1,0,0
1523147460000,743083,743083,742848,742977,0.3513,742965,-1,-1,0,0
1523147520000,743342,743499,742283,743255,0.096,742891,-1,-2,0,0
1523147580000,743108,743745,742508,743281,0.0402,743126,0,-1,0,0
1523147640000,743685,743685,742800,743281,0.0422,743242,-1,-1,0,0
1523147700000,742944,743286,742944,743156,0.0281,743115,0,-1,0,0
1523147760000,743181,743740,743179,743740,0.5006,743459,0,0,1,0
1523147820000,743500,744000,743500,743967,1.2916,743750,0,0,1,0
1523147880000,743831,744004,743831,744000,0.9126,743917,0,0,1,0
1523147940000,744000,744010,744000,744000,2.6576,744005,0,0,0,0
1523148000000,744000,744060,744000,744025,0.4961,744030,0,0,0,0
1523148060000,744030,744060,744000,744030,0.3566,744030,0,0,0,0
1523148120000,744045,745000,744000,744960,2.0067,744500,0,0,1,0
1523148180000,744965,745000,744564,744994,0.6916,744782,0,0,0,0
1523148240000,745000,745000,744989,745000,0.5576,744994,0,0,0,0
1523148300000,744999,745300,744989,745300,3.7088,745144,0,0,1,0
1523148360000,745290,745290,745010,745270,0.0529,745150,-1,-1,0,0
1523148420000,745295,745995,745270,745995,0.9186,745632,0,-1,1,0
1523148480000,745706,745706,745000,745000,2.2871,745353,-1,-1,0,0
1523148540000,745000,745812,745000,745812,0.2903,745406,0,-1,1,0
1523148600000,745980,746310,745657,746128,1.1857,745983,0,0,0,0
1523148660000,746113,746135,745612,745612,0.825,745873,-1,-1,0,0
1523148720000,745200,745950,745000,745000,0.3665,745475,-1,-2,0,0
1523148780000,745195,745195,745000,745098,0.2499,745097,-1,-2,0,0
1523148840000,745098,745098,742776,743503,1.2338,743937,-1,-2,0,0
1523148900000,744504,745950,744470,745950,0.8877,745210,1,0,1,0
1523148960000,745383,745884,745323,745703,0.313,745603,0,1,0,0
1523149020000,745874,745884,745573,745874,0.0381,745728,0,0,0,0
1523149080000,745762,746000,745280,745290,1.2212,745640,-1,-1,0,0
1523149140000,745483,745483,744883,745218,0.1763,745183,-1,-2,0,0
1523149200000,745120,745414,745054,745210,0.0631,745234,0,-1,0,0
1523149260000,745227,745797,745227,745797,0.069,745512,0,0,1,0
1523149320000,745644,746263,745644,746263,0.3561,745953,0,0,1,0
1523149380000,746226,746226,744933,746065,0.2541,745579,-1,-1,0,0
1523149440000,746165,746181,745987,745987,0.0169,746084,-1,-2,0,0
1523149500000,745532,745745,745528,745745,0.1475,745636,0,-1,1,0
1523149560000,745742,746560,745742,746560,1.2083,746151,0,0,1,0
1523149620000,746713,747000,745278,746646,2.7177,746139,-1,-1,0,0
1523149680000,746129,746574,745334,745426,0.1491,745954,-1,-2,0,0
1523149740000,745468,747000,745210,745339,1.1551,746105,-1,-2,0,0
1523149800000,745371,745376,745009,745112,0.3747,745192,-1,-2,0,0
1523149860000,745104,746000,743990,744000,2.0009,744995,-1,-2,0,0
1523149920000,744000,745000,742954,742964,1.6494,743977,-1,-2,0,0
1523149980000,743200,743848,742954,743210,0.5295,743401,0,-1,0,0
1523150040000,743369,743519,743215,743499,0.5556,743367,0,0,1,0
1523150100000,743499,743499,742954,742954,1.0357,743226,-1,-1,0,0
1523150160000,742643,742643,739005,739999,3.7301,740824,-1,-2,0,0
1523150220000,739994,740409,739504,740409,0.8954,739956,0,-1,1,0
1523150280000,740164,741039,740164,741012,0.4535,740601,0,0,1,0
1523150340000,741019,742803,740165,742276,1.8298,741484,1,1,0,0
1523150400000,742034,742769,741020,741278,4.3309,741894,-1,0,0,0
1523150460000,741937,741937,741278,741504,0.0139,741607,-1,-2,0,0
1523150520000,741491,742607,741015,741761,0.2557,741811,0,-1,0,0
1523150580000,741781,742350,741781,742212,0.8487,742065,0,0,0,0
1523150640000,742212,742212,741015,741823,1.1807,741613,-1,-1,0,0
1523150700000,741999,741999,741538,741548,0.0698,741768,-1,-2,0,0
1523150760000,741613,741613,741080,741552,0.3012,741346,-1,-2,0,0
1523150820000,741293,741387,740164,740164,0.277,740775,-1,-2,0,0
1523150880000,741348,741999,740782,741999,2.8228,741390,0,-1,1,0
1523150940000,741999,742233,741873,742047,1.1867,742053,0,0,0,0
1523151000000,742175,742333,742066,742333,0.2184,742199,0,0,1,0
1523151060000,742500,742875,742500,742875,0.025,742687,0,0,1,0
1523151120000,742875,743386,742875,743386,0.7031,743130,0,0,1,0
1523151180000,743386,743500,743000,743005,0.2624,743250,-1,-1,0,0
1523151240000,743001,743001,742067,742100,0.4208,742534,-1,-2,0,0
1523151300000,742107,742500,742006,742016,1.4499,742253,-1,-2,0,0
1523151360000,742033,742500,742016,742500,0.3188,742258,0,-1,1,0
1523151420000,742102,742275,741975,742091,0.1489,742125,-1,-1,0,0
1523151480000,742070,745200,742058,743505,1.8387,743629,1,0,0,0
1523151540000,743080,743465,742906,742906,0.1916,743185,-1,0,0,0
1523151600000,742884,742884,741687,741687,0.0896,742285,-1,-2,0,0
1523151660000,741687,741714,741001,741714,0.3111,741357,0,-1,1,0
1523151720000,741741,742519,741425,741601,0.4124,741972,-1,-1,0,0
1523151780000,741723,741844,741723,741725,0.0021,741783,0,-1,0,0
1523151840000,741717,741774,741558,741558,0.2279,741666,-1,-1,0,0
1523151900000,741743,741845,741743,741845,0.1221,741794,0,-1,1,0
1523151960000,742036,742499,741970,742355,0.6367,742234,0,0,0,0
1523152020000,742324,743000,742324,743000,0.3814,742662,0,0,1,0
1523152080000,743000,743552,743000,743515,0.7163,743276,0,0,1,0
1523152140000,743542,743560,743000,743128,1.1138,743280,-1,-1,0,0
1523152200000,743225,743556,743150,743556,1.0706,743353,0,-1,1,0
1523152260000,743546,743546,743025,743177,0.18,743285,-1,-1,0,0
1523152320000,743177,743607,743000,743607,0.4179,743303,0,-1,1,0
1523152380000,743607,744201,743129,743361,0.3094,743665,-1,-1,0,0
1523152440000,744190,744760,744010,744305,0.5365,744385,0,-1,0,0
1523152500000,744305,744321,743271,744320,0.8177,743796,0,0,1,0
1523152560000,744269,744890,743287,743288,0.893,744088,-1,-1,0,0
1523152620000,743288,743383,742908,743373,0.7082,743145,0,-1,1,0
1523152680000,743478,744001,743458,743509,0.1283,743729,0,0,0,0
1523152740000,743748,743803,743000,743000,1.0155,743401,-1,-1,0,0
1523152800000,743000,743573,742276,743573,0.1946,742924,0,-1,1,0
1523152860000,742276,742682,741813,742682,0.0102,742247,0,0,1,0
1523152920000,742468,742468,741001,741001,0.1374,741734,-1,-1,0,0
1523152980000,741001,741747,741000,741747,0.6756,741373,0,-1,1,0
1523153040000,741274,742234,741166,741977,0.3026,741700,0,0,0,0
1523153100000,742065,742415,742065,742415,0.1261,742240,0,0,1,0
1523153160000,742017,742017,741061,741391,0.4667,741539,-1,-1,0,0
1523153220000,741404,741982,741380,741982,0.7754,741681,0,-1,1,0
1523153280000,742068,742111,741719,741719,0.0125,741915,-1,-1,0,0
1523153340000,741718,742155,741718,742155,0.0583,741936,0,-1,1,0
1523153400000,742201,742201,741917,742158,0.313,742059,-1,-1,0,0
1523153460000,742079,742158,742079,742101,0.0953,742118,0,-1,0,0
1523153520000,742148,743843,741061,741965,1.5019,742452,-1,-1,0,0
1523153580000,741799,741918,741634,741887,0.1741,741776,0,-1,0,0
1523153640000,741635,741860,741635,741860,0.0223,741747,0,0,1,0
1523153700000,742118,742548,742118,742548,0.2605,742333,0,0,1,0
1523153760000,742601,742676,742409,742676,0.0933,742542,0,0,1,0
1523153820000,742607,742644,742454,742454,0.0983,742549,-1,-1,0,0
1523153880000,742431,742443,742351,742351,0.0731,742397,-1,-2,0,0
1523153940000,742608,742618,742406,742406,0.0018,742512,-1,-2,0,0
1523154000000,742676,742676,742453,742495,0.0034,742564,-1,-2,0,0
1523154060000,742516,743278,742516,743278,0.5437,742897,0,-1,1,0
1523154120000,743399,743420,743340,743340,0.0048,743380,-1,-1,0,0
1523154180000,743440,743515,743440,743515,0.0031,743477,0,-1,1,0
1523154240000,744000,744329,744000,744329,0.0398,744164,0,0,1,0
1523154300000,744387,744387,743340,743340,0.3764,743863,-1,-1,0,0
1523154360000,743202,743376,743188,743376,0.0971,743282,0,-1,1,0
1523154420000,743386,743391,743266,743266,0.3583,743328,-1,-1,0,0
1523154480000,743276,743450,741675,743450,0.3703,742562,0,-1,1,0
1523154540000,743450,743555,743400,743555,0.2623,743477,0,0,1,0
1523154600000,743555,743933,743555,743766,0.2391,743744,0,0,0,0
1523154660000,743752,743908,743446,743446,0.0175,743677,-1,-1,0,0
1523154720000,743400,743403,742720,742724,0.5525,743061,-1,-2,0,0
1523154780000,742720,743085,742720,742868,0.0887,742902,0,-1,0,0
1523154840000,742982,743339,742899,743118,0.4224,743119,0,0,0,0
1523154900000,743118,743999,743118,743872,0.2593,743558,0,0,1,0
1523154960000,743999,743999,743872,743999,1.2904,743935,0,0,0,0
1523155020000,743972,744890,743967,744394,1.752,744428,0,0,0,0
1523155080000,744838,744890,744393,744394,0.255,744641,-1,-1,0,0
1523155140000,744395,744395,743604,743604,0.9894,743999,-1,-2,0,0
1523155200000,743604,743605,743000,743151,0.4044,743302,-1,-2,0,0
1523155260000,743151,743320,743151,743308,0.0256,743235,0,-1,1,0
1523155320000,743412,744045,743412,743990,0.3396,743728,0,0,1,0
1523155380000,743984,743984,743877,743981,0.1066,743930,-1,-1,0,0
1523155440000,744011,744056,743490,744046,0.6464,743773,0,-1,0,0
1523155500000,743986,744041,743633,743633,0.1444,743837,-1,-1,0,0
1523155560000,743643,744036,743106,743160,0.4695,743571,-1,-2,0,0
1523155620000,743110,743110,742309,742330,0.3752,742709,-1,-2,0,0
1523155680000,742501,742742,742100,742100,1.2198,742421,-1,-2,0,0
1523155740000,742100,742731,742100,742100,0.0796,742415,0,-1,0,0
1523155800000,742368,742726,742100,742100,0.2157,742413,-1,-1,0,0
1523155860000,742161,742401,742100,742161,0.3482,742250,0,-1,0,0
1523155920000,742161,742253,742161,742161,1.0494,742207,0,0,0,0
1523155980000,742161,742191,741505,741505,1.7446,741848,-1,-1,0,0
1523156040000,741754,741754,741500,741517,0.5119,741627,-1,-2,0,0
1523156100000,741529,741593,741500,741560,0.5472,741546,0,-1,0,0
1523156160000,741574,742471,741550,742471,1.615,742010,0,0,1,0
1523156220000,742266,742691,741072,742307,0.9225,741881,0,0,0,0
1523156280000,742344,742491,742315,742385,0.3153,742403,0,0,0,0
1523156340000,742367,742390,742300,742390,0.8417,742345,0,0,1,0
1523156400000,742442,742470,742300,742300,0.1014,742385,-1,-1,0,0
1523156460000,742390,742524,742241,742524,0.1819,742382,0,-1,1,0
1523156520000,742633,742691,742633,742662,0.0204,742662,0,0,0,0
1523156580000,742667,742691,742667,742691,0.1903,742679,0,0,1,0
1523156640000,742720,742731,742720,742731,0.3436,742725,0,0,1,0
1523156700000,742368,742481,742241,742241,0.015,742361,-1,-1,0,0
1523156760000,742241,742241,742000,742000,0.1157,742120,-1,-2,0,0
1523156820000,741750,742000,741500,741677,2.0404,741750,-1,-2,0,0
1523156880000,741677,742000,741677,742000,0.1375,741838,0,-1,1,0
1523156940000,742000,742000,742000,742000,0.0045,742000,0,0,0,0
1523157000000,742086,742090,742086,742090,0.01,742088,0,0,1,0
1523157060000,742090,742210,742090,742210,0.0122,742150,0,0,1,0
1523157120000,742490,742510,742105,742500,1.1707,742307,0,0,0,0
1523157180000,742121,742473,742105,742205,0.3056,742289,0,0,0,0
1523157240000,742478,742478,742115,742115,0.0163,742296,-1,-1,0,0
1523157300000,742125,742695,742009,742695,1.2289,742352,0,-1,1,0
1523157360000,742555,742700,742555,742700,0.01,742627,0,0,1,0
1523157420000,742700,742927,742700,742927,0.5467,742813,0,0,1,0
1523157480000,742927,743515,742927,743515,1.4184,743221,0,0,1,0
1523157540000,743516,744000,743076,743927,0.8328,743538,0,0,1,0
1523157600000,743924,743934,743820,743927,0.9344,743877,0,0,0,0
1523157660000,743643,743902,743643,743902,0.0201,743772,0,0,1,0
1523157720000,743896,743896,743896,743896,0.05,743896,0,0,0,0
1523157780000,743444,743896,743392,743881,0.1946,743644,0,0,1,0
1523157840000,743393,743393,743205,743205,0.01,743299,-1,-1,0,0
1523157900000,743834,743834,743076,743076,0.0102,743455,-1,-2,0,0
1523157960000,743076,743076,743076,743076,0.0,743076,0,-1,0,0
1523158020000,743433,743433,743186,743186,0.0101,743309,-1,-1,0,0
1523158080000,743186,743186,743186,743186,0.0,743186,0,-1,0,0
1523158140000,743186,743698,743186,743698,0.3494,743442,0,0,1,0
1523158200000,743820,743820,743820,743820,0.0001,743820,0,0,0,0
1523158260000,743820,743820,743820,743820,0.0,743820,0,0,0,0
1523158320000,743820,743820,743820,743820,0.0,743820,0,0,0,0
1523158380000,743730,744000,743672,743876,0.6901,743836,0,0,0,0
1523158440000,743682,743682,743114,743440,0.7376,743398,-1,-1,0,0
1523158500000,743091,743990,743080,743500,2.5894,743535,0,-1,0,0
1523158560000,743505,743934,743500,743799,1.2286,743717,0,0,0,0
1523158620000,743502,743502,743500,743500,0.5951,743501,-1,-1,0,0
1523158680000,743500,743799,742500,742521,1.1245,743149,-1,-2,0,0
1523158740000,743090,743335,743090,743335,0.7366,743212,0,-1,1,0
1523158800000,743400,743405,743390,743405,0.1194,743397,0,0,1,0
1523158860000,743337,743388,743337,743387,0.0501,743362,0,0,1,0
1523158920000,743166,743181,743116,743116,0.1558,743148,-1,-1,0,0
1523158980000,743304,743304,743116,743116,0.2148,743210,-1,-2,0,0
1523159040000,743116,743152,743116,743116,0.1373,743134,0,-1,0,0
1523159100000,743329,743410,743141,743156,0.14,743275,-1,-1,0,0
1523159160000,743405,743405,743405,743405,0.023,743405,0,-1,0,0
1523159220000,743410,744004,743410,744004,1.5439,743707,0,0,1,0
1523159280000,743882,744026,743511,743526,0.2191,743768,-1,-1,0,0
1523159340000,744026,744046,743511,743511,1.1382,743778,-1,-2,0,0
1523159400000,743513,744036,743511,743562,0.5005,743773,0,-1,0,0
1523159460000,743577,743577,743577,743577,0.01,743577,0,0,0,0
1523159520000,743577,743577,743577,743577,0.0712,743577,0,0,0,0
1523159580000,743790,743795,743691,743693,0.035,743743,-1,-1,0,0
1523159640000,743693,743693,743693,743693,0.0,743693,0,-1,0,0
1523159700000,743790,743800,743790,743800,1.0872,743795,0,0,1,0
1523159760000,744035,744300,743890,743890,0.6413,744095,-1,-1,0,0
1523159820000,743924,743924,743890,743890,0.3189,743907,-1,-2,0,0
1523159880000,743890,743890,743890,743890,0.0,743890,0,-1,0,0
1523159940000,744101,744444,744101,744444,0.11,744272,0,0,1,0
1523160000000,743942,743942,743917,743917,0.0893,743929,-1,-1,0,0
1523160060000,743927,744312,743906,744198,0.3305,744109,0,-1,0,0
1523160120000,744196,744196,743931,744191,0.0944,744063,-1,-1,0,0
1523160180000,743916,743916,743906,743910,0.2174,743911,-1,-2,0,0
1523160240000,743910,743915,743895,743915,0.2993,743905,0,-1,1,0
1523160300000,743930,743930,743890,743890,0.1315,743910,-1,-1,0,0
1523160360000,743677,743889,743405,743410,0.2626,743647,-1,-2,0,0
1523160420000,743408,743420,743300,743300,1.243,743360,-1,-2,0,0
1523160480000,743889,744109,743455,743455,0.276,743782,-1,-2,0,0
1523160540000,743455,744099,743455,743510,0.02,743777,0,-1,0,0
1523160600000,743510,743510,743510,743510,0.0,743510,0,0,0,0
1523160660000,743570,743610,743400,743400,0.8203,743505,-1,-1,0,0
