Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1521244800000,883361,886430,881779,882307,3.271,884104,-1,0,0,0
1521244860000,882581,886999,882580,885398,1.1423,884789,1,0,0,0
1521244920000,885446,886534,884169,884606,0.4799,885351,-1,0,0,0
1521244980000,884291,884294,882325,884150,2.0845,883309,-1,-2,0,0
1521245040000,883505,886000,883432,884877,1.1944,884716,1,0,0,0
1521245100000,884877,885990,884600,884845,0.1439,885295,-1,0,0,0
1521245160000,884786,886000,884606,885879,1.9146,885303,1,0,1,0
1521245220000,885896,886200,885000,886115,1.5245,885600,0,1,0,0
1521245280000,886111,887105,886100,886100,1.5781,886602,-1,-1,0,0
1521245340000,886831,891136,886103,887841,1.8342,888619,1,0,0,0
1521245400000,887741,889999,887731,887926,1.0904,888865,0,1,0,0
1521245460000,887926,889979,887525,887526,4.0187,888752,-1,-1,0,0
1521245520000,887526,889718,887200,887897,1.3834,888459,0,-1,0,0
1521245580000,887897,888007,886102,886806,1.8498,887054,-1,-1,0,0
1521245640000,886805,889461,886655,887107,0.6046,888058,0,-1,0,0
1521245700000,887000,888980,886102,886836,0.4411,887541,-1,-1,0,0
1521245760000,886867,887534,886300,886300,0.9982,886917,-1,-2,0,0
1521245820000,886300,886336,882354,886089,2.8931,884345,-1,-2,0,0
1521245880000,883200,884939,883200,884399,0.3365,884069,1,0,0,0
1521245940000,884512,886963,884512,885096,1.506,885737,0,1,0,0
1521246000000,885081,888512,884767,887785,1.0372,886639,1,1,0,0
1521246060000,887021,887795,884760,886500,1.52,886277,-1,0,0,0
1521246120000,886510,887243,885059,887000,1.6055,886151,0,-1,0,0
1521246180000,887009,887239,887000,887025,0.3629,887119,0,0,0,0
1521246240000,887025,887210,887000,887000,1.3142,887105,-1,-1,0,0
1521246300000,887555,887728,887000,887000,4.7852,887364,-1,-2,0,0
1521246360000,887000,887749,887000,887090,1.2531,887374,0,-1,0,0
1521246420000,887005,887749,887000,887749,0.9529,887374,0,0,1,0
1521246480000,887106,887744,887005,887218,0.4291,887374,0,0,0,0
1521246540000,887648,887743,887141,887141,0.5509,887442,-1,-1,0,0
1521246600000,887739,887749,887005,887749,0.1724,887377,0,-1,1,0
1521246660000,887182,887699,887182,887332,0.0302,887440,0,0,0,0
1521246720000,887437,889999,887332,888287,1.2142,888665,0,0,0,0
1521246780000,888511,889578,888511,888632,0.2505,889044,0,0,0,0
1521246840000,888888,890882,888888,890882,0.8367,889885,1,1,1,0
1521246900000,890000,890668,887700,889914,1.2148,889184,-1,0,0,0
1521246960000,887812,889799,887700,889799,1.0701,888749,1,0,1,0
1521247020000,888151,890000,888151,888760,0.8996,889075,0,1,0,0
