Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1534464000000,703358,703775,703107,703709,0.3926,703441,0,0,1,0
1534464060000,703709,703709,701960,702502,2.758,702834,-1,0,0,0
1534464120000,702489,702489,701640,701690,0.2581,702064,-1,-2,0,0
1534464180000,701746,702248,701467,701517,0.432,701857,-1,-2,0,0
1534464240000,701713,702010,701000,701715,1.1142,701505,0,-1,0,0
1534464300000,701722,701722,700917,701043,0.6562,701319,-1,-1,0,0
1534464360000,701133,701979,701064,701979,2.2368,701521,0,-1,1,0
1534464420000,701796,703659,701796,703659,0.9037,702727,1,1,1,0
1534464480000,703169,703307,703100,703302,0.4884,703203,0,1,1,0
1534464540000,703275,703408,703100,703100,0.0393,703254,-1,-1,0,0
1534464600000,703099,704157,703099,703609,0.6554,703628,0,-1,0,0
1534464660000,703635,705369,703582,705368,2.0848,704475,1,1,1,0
1534464720000,705067,705067,703573,704233,3.8799,704320,-1,0,0,0
1534464780000,704102,704233,703439,703507,1.6329,703836,-1,-2,0,0
1534464840000,703110,703639,702948,703639,1.035,703293,0,-1,1,0
1534464900000,703356,704379,703270,703955,0.6999,703824,0,0,0,0
1534464960000,704369,704379,704079,704379,0.636,704229,0,0,1,0
1534465020000,704379,704998,703952,703953,3.258,704475,-1,-1,0,0
1534465080000,703953,704596,703600,704300,0.3837,704098,0,-1,0,0
1534465140000,704543,704543,703808,704196,0.8828,704175,-1,-1,0,0
1534465200000,703833,704185,703808,704000,0.877,703996,0,-1,0,0
1534465260000,704000,704000,703000,703654,2.4615,703500,-1,-1,0,0
1534465320000,703602,705081,703597,705080,4.3679,704339,1,0,1,0
1534465380000,704469,705000,703800,703800,3.6802,704400,-1,0,0,0
1534465440000,704293,704337,703010,703081,4.1498,703673,-1,-2,0,0
1534465500000,703207,703548,703000,703545,1.1873,703274,0,-1,1,0
1534465560000,703548,704010,703001,703486,1.1436,703505,-1,-1,0,0
1534465620000,703393,703404,703000,703023,0.9658,703202,-1,-2,0,0
1534465680000,703015,703400,703001,703244,0.4844,703200,0,-1,0,0
1534465740000,703051,703255,702732,703000,3.6418,702993,-1,-1,0,0
1534465800000,702990,703000,702672,702672,0.9062,702836,-1,-2,0,0
1534465860000,702658,702994,702648,702994,0.62,702821,0,-1,1,0
1534465920000,702994,703000,702984,703000,1.222,702992,0,0,1,0
1534465980000,702910,703300,702000,702350,1.7707,702650,-1,-1,0,0
