Time,Amount,Price,Side,ID
1545698414805,0.1080,423710,0,27741893
1545698415021,0.0062,423710,0,27741894
1545698415237,0.0100,423607,1,27741895
1545698415413,0.0200,423607,1,27741896
1545698415670,0.0740,423607,1,27741897
1545698416464,0.0100,423113,0,27741898
1545698416596,0.0197,423113,0,27741899
1545698416620,0.0106,423113,0,27741900
1545698416645,0.0010,422973,0,27741901
1545698416669,0.1500,422835,0,27741902
1545698416693,0.0720,422834,0,27741903
1545698416814,0.0807,422834,1,27741904
1545698417515,0.0100,422834,1,27741905
1545698417661,0.4161,422834,1,27741906
1545698417709,0.1000,423557,1,27741907
1545698417755,0.0010,423571,1,27741908
1545698417794,0.1781,423607,1,27741909
1545698418505,0.0100,423222,1,27741910
1545698418641,0.0100,423222,1,27741911
1545698418665,0.0117,423607,1,27741912
1545698418689,0.0283,423720,1,27741913
1545698418813,0.0500,423249,1,27741914
1545698418918,0.0681,423249,1,27741915
1545698419693,0.0500,423720,1,27741916
1545698419876,0.0060,423720,1,27741917
1545698420102,0.0100,423720,1,27741918
1545698420295,0.0415,423720,1,27741919
1545698421465,0.0080,423617,0,27741920
1545698421491,0.0080,423617,0,27741921
1545698421520,0.0603,423607,0,27741922
1545698421679,0.0200,423690,1,27741923
1545698421789,0.1520,423690,1,27741924
1545698421814,0.0031,423719,1,27741925
1545698421838,0.0132,423720,1,27741926
1545698421863,0.1784,423800,1,27741927
1545698421888,0.0600,423802,1,27741928
1545698421913,0.0133,424005,1,27741929
1545698422550,0.0050,423723,0,27741930
1545698422660,0.0002,424005,1,27741931
1545698422762,0.0080,424005,1,27741932
1545698422880,0.0058,424005,1,27741933
1545698422906,0.0800,424010,1,27741934
1545698422939,0.0100,424030,1,27741935
1545698422977,0.0042,424095,1,27741936
1545698423102,0.0500,424095,1,27741937
1545698424449,0.0100,423751,0,27741938
1545698424578,0.0080,424095,1,27741939
1545698425453,0.0080,424095,1,27741940
1545698425626,0.0476,424095,1,27741941
1545698425654,0.0600,424160,1,27741942
1545698425683,0.0010,424170,1,27741943
1545698425712,0.1000,424198,1,27741944
1545698425762,0.0600,424260,1,27741945
1545698426547,0.0800,423789,0,27741946
1545698426675,0.0200,423789,0,27741947
1545698426705,0.0050,423751,0,27741948
1545698426930,0.0080,423652,1,27741949
1545698427085,0.0100,423652,1,27741950
1545698427266,0.0010,423652,1,27741951
1545698427478,0.0100,423607,0,27741952
1545698427732,0.0080,423652,1,27741953
1545698427970,0.0080,423652,1,27741954
1545698428034,0.0010,424134,1,27741955
1545698428084,0.0098,424233,1,27741956
1545698428134,0.0160,424258,1,27741957
1545698428184,0.0600,424268,1,27741958
1545698428233,0.0052,424268,1,27741959
1545698428452,0.0108,424268,1,27741960
1545698428508,0.0600,424270,1,27741961
1545698428560,0.0002,424270,1,27741962
1545698429540,0.0200,424017,0,27741963
1545698429653,0.2000,423673,0,27741964
1545698429709,0.1510,423652,0,27741965
1545698429902,0.0003,423729,0,27741966
1545698430507,0.0598,424270,1,27741967
1545698430560,0.1500,424271,1,27741968
1545698430612,0.0600,424272,1,27741969
1545698430663,0.0002,424310,1,27741970
1545698431522,0.0050,424268,1,27741971
1545698431574,0.0798,424310,1,27741972
1545698431623,0.0351,424310,1,27741973
1545698431826,0.0449,424310,1,27741974
1545698431875,0.0600,424370,1,27741975
1545698432442,0.0080,424392,0,27741976
1545698435499,0.0080,424402,0,27741977
1545698435550,0.0320,424392,0,27741978
1545698436415,0.0117,424397,0,27741979
1545698436442,0.0083,424392,0,27741980
1545698436618,0.0200,424392,0,27741981
1545698436764,0.1000,424392,0,27741982
1545698436881,0.0100,424392,0,27741983
1545698437036,0.0003,424532,1,27741984
1545698437065,0.0098,424566,1,27741985
1545698437099,0.0010,424566,1,27741986
1545698437133,0.0189,424658,1,27741987
1545698437445,0.0100,424392,0,27741988
1545698437620,0.0100,424406,0,27741989
1545698440678,0.0050,424407,0,27741990
1545698440823,0.0050,424407,0,27741991
1545698441620,0.0050,424417,0,27741992
1545698442578,0.0030,424417,0,27741993
1545698442605,0.0031,424417,0,27741994
1545698442642,0.0430,424407,0,27741995
1545698442669,0.0509,424392,0,27741996
1545698442830,0.0050,424392,0,27741997
1545698442990,0.0050,424392,0,27741998
1545698443638,0.0120,424392,0,27741999
1545698443924,0.0003,424518,1,27742000
1545698444590,0.0997,424518,1,27742001
1545698445663,0.0003,424536,1,27742002
1545698445722,0.0100,424658,1,27742003
1545698445781,0.0010,424679,1,27742004
1545698445989,0.0077,424752,1,27742005
1545698446591,0.0003,424525,0,27742006
1545698446818,0.0197,424284,0,27742007
1545698450660,0.1300,424400,1,27742008
1545698450888,0.8000,424400,1,27742009
1545698451671,0.0700,424400,1,27742010
1545698451728,0.4448,424407,1,27742011
1545698452639,0.0080,424398,0,27742012
1545698452867,0.0020,424398,0,27742013
1545698453201,0.0060,424390,1,27742014
1545698453253,0.0050,424406,1,27742015
1545698453304,0.0590,424407,1,27742016
1545698453479,0.6484,424407,1,27742017
1545698453530,0.0070,424532,1,27742018
1545698453583,0.0010,424704,1,27742019
1545698453642,0.0010,424728,1,27742020
1545698453695,0.0530,424753,1,27742021
1545698453747,0.0500,424754,1,27742022
1545698453799,0.0004,424835,1,27742023
1545698454658,0.0031,424898,0,27742024
1545698454875,0.0050,424898,0,27742025
1545698455056,0.0200,424898,0,27742026
1545698455254,0.8000,424898,0,27742027
1545698455450,0.1000,424940,1,27742028
1545698455640,0.0100,424940,1,27742029
1545698455873,0.0323,424940,1,27742030
1545698455923,0.1176,424942,1,27742031
1545698455975,0.0100,424956,1,27742032
1545698456026,0.0002,425000,1,27742033
1545698456078,0.1000,425000,1,27742034
1545698456130,0.0938,425000,1,27742035
1545698456181,0.1420,425003,1,27742036
1545698456232,0.0070,425015,1,27742037
1545698456832,0.0080,424908,0,27742038
1545698456858,0.0120,424898,0,27742039
1545698456982,0.0050,424898,0,27742040
1545698457155,0.0100,424898,0,27742041
1545698457296,0.0060,424898,0,27742042
1545698457398,0.0130,424898,0,27742043
1545698457662,0.1000,424898,0,27742044
1545698458599,0.5000,424898,0,27742045
1545698458733,0.0061,424898,0,27742046
1545698459577,0.4000,424898,0,27742047
1545698460585,0.0080,424908,0,27742048
1545698460618,0.2920,424898,0,27742049
1545698460771,0.0100,425075,1,27742050
1545698460803,0.0352,425082,1,27742051
1545698460838,0.0050,425098,1,27742052
1545698460870,0.0550,425099,1,27742053
1545698460904,0.2000,425099,1,27742054
1545698460940,2.0398,425100,1,27742055
1545698461588,0.1000,424924,0,27742056
1545698462642,0.1000,424924,0,27742057
1545698462710,0.0570,424898,0,27742058
1545698462969,0.0100,424900,1,27742059
1545698463029,0.0100,425100,1,27742060
1545698463084,0.0050,425102,1,27742061
1545698463135,0.0010,425131,1,27742062
1545698463191,0.0451,425269,1,27742063
1545698463657,0.0060,425327,0,27742064
1545698464647,0.0020,424900,0,27742065
1545698464935,0.0100,424945,0,27742066
1545698465207,0.2900,424945,0,27742067
1545698465233,0.2100,424900,0,27742068
1545698465628,0.0118,424900,0,27742069
1545698465678,0.0882,424898,0,27742070
1545698465933,0.0003,425099,1,27742071
1545698468785,0.0014,424920,0,27742072
1545698468990,0.0031,424952,1,27742073
1545698469188,0.0399,424952,1,27742074
1545698469810,0.0100,425300,1,27742075
1545698469835,0.0160,425339,1,27742076
1545698469859,0.0003,425349,1,27742077
1545698469883,0.0010,425372,1,27742078
1545698469908,0.0117,425490,1,27742079
1545698471579,0.0050,425077,0,27742080
1545698472644,0.0060,425077,0,27742081
1545698472823,0.0083,425490,1,27742082
1545698472852,0.0017,425524,1,27742083
1545698473090,0.0083,425524,1,27742084
1545698473204,0.0500,425598,1,27742085
1545698473243,0.0600,425631,1,27742086
1545698473282,0.0051,425649,1,27742087
1545698473316,0.0274,425749,1,27742088
1545698473663,0.0100,425750,0,27742089
1545698474596,0.0020,425750,0,27742090
1545698474624,0.0750,425118,0,27742091
1545698474850,0.0200,425118,0,27742092
1545698475670,0.0099,425118,0,27742093
1545698475806,0.0500,425118,0,27742094
1545698476581,0.0080,425128,0,27742095
1545698476607,0.0020,425119,0,27742096
1545698476757,0.0010,425119,0,27742097
1545698477728,0.0470,425119,0,27742098
1545698477768,0.0010,425118,0,27742099
1545698478683,0.0010,425087,0,27742100
1545698478711,0.0070,425018,0,27742101
1545698479641,0.0060,425028,0,27742102
1545698479816,0.0020,425028,0,27742103
1545698479839,0.0060,425018,0,27742104
1545698479953,0.0008,425099,1,27742105
1545698480641,0.0080,425028,0,27742106
1545698481653,0.0060,425028,0,27742107
1545698481705,0.0010,425018,0,27742108
1545698481922,0.0454,425018,0,27742109
1545698482137,0.0061,425029,0,27742110
1545698482355,0.0031,425098,1,27742111
1545698482406,0.8079,425099,1,27742112
1545698482455,0.0008,425301,1,27742113
1545698483592,0.0100,425396,0,27742114
1545698483711,0.0700,425396,0,27742115
1545698483834,0.0200,425396,0,27742116
1545698483955,0.0014,425396,0,27742117
1545698484076,4.4629,425396,0,27742118
1545698484568,0.0080,425029,0,27742119
1545698484678,0.0200,425029,0,27742120
1545698487623,0.0070,425029,0,27742121
1545698488690,0.1000,425029,0,27742122
1545698488870,0.0160,425385,1,27742123
1545698488961,0.0010,425424,1,27742124
1545698489004,0.0176,425535,1,27742125
1545698489039,0.0013,425680,1,27742126
1545698489078,0.0248,425746,1,27742127
1545698489119,0.1066,425750,1,27742128
1545698490671,0.0060,425064,0,27742129
1545698490907,0.0065,425064,0,27742130
1545698491134,0.0110,425350,1,27742131
1545698491191,0.0030,425395,1,27742132
1545698491260,0.0101,425750,1,27742133
1545698493680,0.0031,425065,0,27742134
1545698493731,0.0355,425059,0,27742135
1545698493962,0.0009,425207,1,27742136
1545698494013,0.0269,425384,1,27742137
1545698494644,0.0009,425207,0,27742138
1545698495000,0.0081,425065,1,27742139
1545698495597,0.0070,425060,0,27742140
1545698496701,0.0210,425065,1,27742141
1545698496934,0.0009,425065,1,27742142
1545698496985,0.0010,425275,1,27742143
1545698497036,0.0030,425385,1,27742144
1545698497088,0.0100,425431,1,27742145
1545698497141,0.0100,425490,1,27742146
1545698497194,0.0010,425692,1,27742147
1545698497246,0.0500,425749,1,27742148
1545698497296,0.1406,425750,1,27742149
1545698498643,0.0024,425095,0,27742150
1545698500050,0.0080,425105,0,27742151
1545698500102,0.0020,425097,0,27742152
1545698500291,0.0500,425097,0,27742153
1545698501964,0.0080,425749,1,27742154
1545698502019,0.0273,425750,1,27742155
1545698502966,0.0031,425748,1,27742156
1545698503018,0.0069,425750,1,27742157
1545698503237,0.1331,425750,1,27742158
1545698503287,0.0100,425750,1,27742159
1545698503337,0.0010,425750,1,27742160
1545698503388,0.0010,425799,1,27742161
1545698503443,1.2696,425800,1,27742162
1545698503495,0.0100,425800,1,27742163
1545698503544,0.0196,425960,1,27742164
1545698503594,0.0002,426000,1,27742165
1545698503646,0.0500,426077,1,27742166
1545698503860,0.0080,426080,0,27742167
1545698504876,0.0100,426080,0,27742168
1545698505011,0.0355,426080,0,27742169
1545698505135,0.0010,426080,0,27742170
1545698505233,1.0000,426080,0,27742171
1545698505351,0.0080,426080,0,27742172
1545698505473,0.0196,426080,0,27742173
1545698505951,0.0085,426080,0,27742174
1545698506065,0.0080,426090,0,27742175
1545698506088,0.0120,426080,0,27742176
1545698506186,0.0100,426080,0,27742177
1545698506287,0.0200,426080,0,27742178
1545698506411,0.0100,426080,0,27742179
1545698506547,0.0080,426090,0,27742180
1545698506572,0.0020,426080,0,27742181
1545698506713,3.5230,426080,0,27742182
1545698506750,1.1270,425992,0,27742183
1545698506880,0.0010,425992,0,27742184
1545698507512,0.0081,426006,1,27742185
1545698508066,0.0010,425896,0,27742186
1545698508090,0.0990,425739,0,27742187
1545698508192,0.3970,425739,0,27742188
1545698508216,0.0100,425650,0,27742189
1545698508239,0.0600,425177,0,27742190
1545698508261,0.0330,425102,0,27742191
1545698508362,0.0640,425102,0,27742192
1545698508386,0.0360,425100,0,27742193
1545698508517,0.0403,425100,0,27742194
1545698508928,0.1000,425100,0,27742195
1545698509158,0.0100,425100,0,27742196
1545698509383,0.0594,425750,1,27742197
1545698510279,0.0008,425979,1,27742198
1545698510872,0.0080,425187,0,27742199
1545698511923,0.0008,425187,0,27742200
1545698512893,0.0010,425967,1,27742201
1545698513924,0.0100,425187,0,27742202
1545698514044,0.0035,425187,0,27742203
1545698514146,0.0520,425977,1,27742204
1545698514174,0.0061,425992,1,27742205
1545698514199,0.9440,426000,1,27742206
1545698515859,0.0200,425266,0,27742207
1545698516002,0.0025,425266,0,27742208
1545698516131,0.0230,425976,1,27742209
1545698516155,0.0070,425990,1,27742210
1545698516179,0.0010,425999,1,27742211
1545698516202,0.0010,425999,1,27742212
1545698516225,0.7760,426000,1,27742213
1545698516249,0.0119,426006,1,27742214
1545698516272,0.0500,426006,1,27742215
1545698516296,0.0015,426010,1,27742216
1545698516321,0.0134,426080,1,27742217
1545698516448,0.0024,425946,1,27742218
1545698517926,0.1070,426000,0,27742219
1545698518110,0.1000,426000,0,27742220
1545698518289,0.0080,426010,0,27742221
1545698518339,0.0020,426000,0,27742222
1545698518554,0.0054,426000,0,27742223
1545698518604,0.0010,425403,0,27742224
1545698518655,0.0100,425188,0,27742225
1545698518706,0.0530,425188,0,27742226
1545698518758,0.2500,425188,0,27742227
1545698518808,0.6306,425187,0,27742228
1545698520246,0.0500,425574,1,27742229
1545698520875,0.0100,425574,0,27742230
1545698521039,0.0100,425574,0,27742231
1545698521161,0.0050,425574,0,27742232
1545698521298,0.0004,425574,0,27742233
1545698521457,0.2100,425580,1,27742234
1545698522879,0.0100,425799,0,27742235
1545698523983,1.2340,425799,0,27742236
1545698524179,0.0500,425799,0,27742237
1545698524371,0.1000,425799,0,27742238
1545698524576,0.0061,425799,0,27742239
1545698524912,0.0100,425799,0,27742240
1545698525136,1.4809,425799,0,27742241
1545698525927,0.0100,425799,0,27742242
1545698526117,0.0200,425799,0,27742243
1545698526302,0.5000,425799,0,27742244
1545698526507,0.0100,425799,0,27742245
1545698526702,0.0003,425799,0,27742246
1545698526882,0.4330,425799,0,27742247
1545698527103,0.0003,425755,1,27742248
1545698527869,0.0100,425574,0,27742249
1545698528083,0.0334,425574,0,27742250
1545698528191,0.0666,425574,0,27742251
1545698528914,0.0100,425574,0,27742252
1545698529117,0.0100,425574,0,27742253
1545698529325,0.0007,425574,0,27742254
1545698529376,0.0174,425574,0,27742255
1545698529429,0.0200,425407,0,27742256
1545698529481,0.0039,425373,0,27742257
1545698530302,0.0002,425504,1,27742258
1545698530371,0.0098,425736,1,27742259
1545698530909,0.0061,425373,0,27742260
1545698530946,0.0039,425305,0,27742261
1545698531095,0.0061,425305,0,27742262
1545698531127,0.0939,425189,0,27742263
1545698531267,0.0200,425754,1,27742264
1545698533916,0.0002,425374,0,27742265
1545698535944,0.0080,425474,1,27742266
1545698535995,0.0080,425474,1,27742267
1545698536046,0.0140,425484,1,27742268
1545698540203,0.0009,425569,1,27742269
1545698540937,0.4342,425755,1,27742270
1545698541921,0.0100,425400,0,27742271
1545698541974,0.0100,425393,0,27742272
1545698542905,0.0080,425403,0,27742273
1545698542949,0.0040,425393,0,27742274
1545698543087,0.0508,425755,1,27742275
1545698543853,0.0375,425438,0,27742276
1545698543882,0.0031,425401,0,27742277
1545698543909,0.0100,425375,0,27742278
1545698543942,0.4494,425374,0,27742279
1545698544965,0.0080,425403,0,27742280
1545698545026,0.0080,425385,0,27742281
1545698545080,0.0210,425374,0,27742282
1545698545862,0.0080,425407,0,27742283
1545698545891,0.0020,425374,0,27742284
1545698546032,0.0061,425374,0,27742285
1545698546846,0.0100,425374,0,27742286
1545698547009,0.2948,425500,1,27742287
1545698547859,0.0080,425384,0,27742288
1545698547886,0.9920,425374,0,27742289
1545698548045,0.0060,425374,0,27742290
1545698548904,0.1100,425374,0,27742291
1545698549146,0.1000,425500,1,27742292
1545698549988,0.0100,425374,0,27742293
1545698550217,0.0040,425374,0,27742294
1545698550436,0.0050,425374,0,27742295
1545698550625,0.0080,425457,1,27742296
1545698550682,0.0020,425490,1,27742297
1545698550862,0.0100,425374,0,27742298
1545698550997,0.0500,425374,0,27742299
1545698551101,0.0100,425374,0,27742300
1545698551938,0.0200,425374,0,27742301
1545698552160,0.0100,425374,0,27742302
1545698552409,0.1000,425374,0,27742303
1545698552869,0.0216,425374,0,27742304
1545698553019,2.9700,425374,0,27742305
1545698553176,1.0000,425374,0,27742306
1545698553300,0.0435,425374,0,27742307
1545698553852,0.1000,425374,0,27742308
1545698554042,0.5000,425374,0,27742309
1545698554174,0.2000,425374,0,27742310
1545698554298,0.0450,425374,0,27742311
1545698554421,0.0100,425374,0,27742312
1545698554885,0.0100,425374,0,27742313
1545698554997,0.0400,425374,0,27742314
1545698555130,0.0050,425374,0,27742315
1545698555232,0.0006,425428,1,27742316
1545698555916,0.0100,425374,0,27742317
1545698556904,0.0500,425374,0,27742318
1545698557121,0.0100,425374,0,27742319
1545698557346,0.0020,425374,0,27742320
1545698557625,0.9601,425374,0,27742321
1545698557677,0.0973,425374,0,27742322
1545698557728,0.0840,425219,0,27742323
1545698557778,0.0840,425176,0,27742324
1545698557828,0.0010,425076,0,27742325
1545698557880,0.0050,425048,0,27742326
1545698557932,0.0050,425048,0,27742327
1545698557983,0.1176,425017,0,27742328
1545698558278,0.0010,425000,1,27742329
1545698558997,0.0200,424982,0,27742330
1545698559217,0.0050,424948,0,27742331
1545698559427,0.0050,424948,0,27742332
1545698559476,0.0050,424920,0,27742333
1545698559698,0.1198,424899,0,27742334
1545698559749,0.0155,424866,0,27742335
1545698559800,0.0037,424796,0,27742336
1545698560117,0.0140,424990,1,27742337
1545698560168,0.0925,425000,1,27742338
1545698560974,0.0027,424796,0,27742339
1545698561865,0.0100,424796,0,27742340
1545698562173,0.0375,424966,1,27742341
1545698562237,0.2000,424970,1,27742342
1545698562303,0.0777,424999,1,27742343
1545698563799,0.0080,424800,0,27742344
1545698563823,0.0436,424796,0,27742345
1545698564788,0.0010,424736,0,27742346
1545698564912,0.0040,424736,0,27742347
1545698564941,0.0050,424736,0,27742348
1545698564967,0.0050,424736,0,27742349
1545698564993,0.0050,424736,0,27742350
1545698565024,0.0010,424736,0,27742351
1545698565200,0.0019,424736,0,27742352
1545698565869,0.0021,424736,0,27742353
1545698565939,0.0079,424730,0,27742354
1545698566188,0.0001,424730,0,27742355
1545698566248,0.0099,424721,0,27742356
1545698566463,0.0033,424792,1,27742357
1545698566513,0.0001,424943,1,27742358
1545698566702,0.0470,424943,1,27742359
1545698568791,0.2000,424751,0,27742360
1545698568817,0.0001,424721,0,27742361
1545698568843,0.1402,424720,0,27742362
1545698568986,0.0002,424845,1,27742363
1545698570794,0.0100,424810,0,27742364
1545698571854,0.0033,424810,0,27742365
1545698571903,0.0028,424720,0,27742366
1545698572855,0.0100,424720,0,27742367
1545698574800,0.0200,424720,0,27742368
1545698575858,0.0768,424720,0,27742369
1545698575995,0.0500,424720,0,27742370
1545698577798,0.0100,424720,0,27742371
1545698579980,0.0117,424890,1,27742372
1545698580011,0.0080,424900,1,27742373
1545698580039,0.0103,424963,1,27742374
1545698583859,0.1000,424737,0,27742375
1545698583911,0.0031,424721,0,27742376
1545698583969,0.0969,424720,0,27742377
1545698584176,0.0100,424720,0,27742378
1545698584352,0.1000,424720,0,27742379
1545698584555,0.0100,424738,0,27742380
1545698584605,0.0843,424720,0,27742381
1545698585908,0.0080,424724,0,27742382
1545698585933,0.0120,424720,0,27742383
1545698586062,0.0100,424720,0,27742384
1545698589985,0.0100,424721,0,27742385
1545698590196,0.0060,424721,0,27742386
1545698590418,0.0007,424729,1,27742387
1545698591782,0.5000,424721,0,27742388
1545698591908,0.0080,424724,1,27742389
1545698591934,0.0084,424736,1,27742390
1545698591958,0.0031,424736,1,27742391
1545698591984,0.0105,424958,1,27742392
1545698594799,0.0200,424721,0,27742393
1545698595836,0.0100,424721,0,27742394
1545698596060,0.0030,424721,0,27742395
1545698596866,0.0061,424721,0,27742396
1545698597865,0.0060,424721,0,27742397
1545698598001,0.0497,424721,0,27742398
1545698598795,0.0080,424725,0,27742399
1545698598821,0.0920,424721,0,27742400
1545698601859,0.2427,424720,0,27742401
1545698601910,0.0103,424720,0,27742402
1545698602099,0.0448,424703,0,27742403
1545698603888,0.0009,424796,1,27742404
1545698603957,0.0080,424846,1,27742405
1545698604008,0.0050,424889,1,27742406
1545698604059,0.0050,424889,1,27742407
1545698604108,0.0160,424932,1,27742408
1545698604158,0.0080,424933,1,27742409
1545698604208,0.0430,424942,1,27742410
1545698604258,0.0865,424958,1,27742411
1545698604309,0.0100,424969,1,27742412
1545698604363,0.0050,424999,1,27742413
1545698604415,0.0850,424999,1,27742414
1545698604468,0.5525,425000,1,27742415
1545698604518,0.0010,425017,1,27742416
1545698604796,0.0100,425030,0,27742417
1545698605867,0.0100,425030,0,27742418
1545698606099,0.0200,425030,0,27742419
1545698606311,0.0200,425030,0,27742420
1545698606496,0.1441,425030,0,27742421
1545698606560,0.0009,424796,0,27742422
1545698606625,0.3439,424721,0,27742423
1545698606689,0.0078,424720,0,27742424
1545698606898,0.0022,424720,0,27742425
1545698607323,0.0080,424718,1,27742426
1545698607902,0.1790,424718,1,27742427
1545698608795,0.0100,424800,0,27742428
1545698608820,0.0490,424703,0,27742429
1545698608951,0.0112,424703,0,27742430
1545698608980,0.0599,424703,0,27742431
1545698609004,0.0100,424604,0,27742432
1545698609031,0.0010,424599,0,27742433
1545698609060,0.0115,424577,0,27742434
1545698609088,0.0840,424541,0,27742435
1545698609115,0.0010,424423,0,27742436
1545698609140,0.0200,424330,0,27742437
1545698609166,0.0395,424328,0,27742438
1545698613807,0.0031,424705,0,27742439
1545698613838,0.0069,424345,0,27742440
1545698616786,0.0010,424441,0,27742441
1545698616814,0.0080,424354,0,27742442
1545698616844,0.0010,424350,0,27742443
1545698617859,0.0235,424718,0,27742444
1545698618286,0.0007,424690,1,27742445
1545698618927,0.0080,424680,1,27742446
1545698618978,0.1685,424690,1,27742447
1545698619727,0.0007,424699,1,27742448
1545698619779,0.0010,424866,1,27742449
1545698619831,0.0029,424958,1,27742450
1545698619881,0.0031,425025,1,27742451
1545698619930,0.0200,425026,1,27742452
1545698619980,0.0050,425427,1,27742453
1545698620030,0.0050,425427,1,27742454
1545698620081,0.0050,425427,1,27742455
1545698620131,0.0050,425427,1,27742456
1545698620301,0.0052,425000,1,27742457
1545698623652,0.0080,424957,1,27742458
1545698623707,0.0220,425000,1,27742459
1545698623929,0.0100,425000,1,27742460
1545698624786,0.0200,424741,0,27742461
1545698625323,0.0067,424795,1,27742462
1545698625625,0.0100,424864,0,27742463
1545698626602,0.0100,424864,0,27742464
1545698626761,0.0163,424864,0,27742465
1545698628614,0.0430,424861,1,27742466
1545698628749,0.0431,424864,1,27742467
1545698628773,0.0873,424864,1,27742468
1545698631607,0.0080,424905,0,27742469
1545698631641,0.0120,424895,0,27742470
1545698633564,0.0008,424942,1,27742471
1545698635626,0.0010,424980,1,27742472
1545698635677,0.0090,425000,1,27742473
1545698635875,0.0038,425000,1,27742474
1545698635924,0.0070,425118,1,27742475
1545698635974,0.0192,425128,1,27742476
1545698637644,0.0199,424896,0,27742477
1545698641635,0.0200,424901,0,27742478
1545698642682,0.0100,424901,0,27742479
1545698644563,0.0031,424902,0,27742480
1545698644593,0.0069,424902,0,27742481
1545698645611,0.0200,424912,0,27742482
1545698646629,0.1290,424912,0,27742483
1545698646680,0.0080,424912,0,27742484
1545698646731,0.1431,424902,0,27742485
1545698646782,0.0080,424900,0,27742486
1545698647699,0.0009,424900,1,27742487
1545698648633,0.0660,424900,1,27742488
1545698648866,0.0550,424900,1,27742489
1545698649055,0.1500,424900,1,27742490
1545698649258,0.1490,424900,1,27742491
1545698649465,0.1500,424900,1,27742492
1545698649733,0.0100,424900,1,27742493
1545698649945,0.1250,424900,1,27742494
1545698650637,0.0080,424900,0,27742495
1545698650787,0.0080,424900,0,27742496
1545698650940,0.0009,425020,1,27742497
1545698650980,0.0256,425128,1,27742498
1545698651012,0.0010,425232,1,27742499
1545698651611,0.0031,425426,0,27742500
1545698652625,0.0080,425436,0,27742501
1545698652654,0.0120,425426,0,27742502
1545698652767,0.1530,425426,0,27742503
1545698652870,0.2079,425426,0,27742504
1545698654571,0.0100,425426,0,27742505
1545698654705,0.0500,425426,0,27742506
1545698655610,0.0200,425426,0,27742507
1545698655834,0.0060,425426,0,27742508
1545698656038,0.0080,425436,1,27742509
1545698656576,0.0200,425426,0,27742510
1545698656714,0.0061,425426,0,27742511
1545698657670,0.0020,425436,1,27742512
1545698658604,0.0060,425436,0,27742513
1545698658656,0.0040,425426,0,27742514
1545698658867,0.0434,425426,0,27742515
1545698659781,0.1000,425426,0,27742516
1545698659999,0.0010,425499,1,27742517
1545698661599,0.0100,425426,0,27742518
1545698661829,0.0080,425426,0,27742519
1545698662044,0.0002,425462,1,27742520
1545698662567,0.0200,425426,0,27742521
1545698665943,0.0019,425356,1,27742522
1545698665993,0.0281,425499,1,27742523
1545698667583,0.0100,425499,1,27742524
1545698669782,0.0057,425174,0,27742525
1545698669832,0.0010,425128,0,27742526
1545698669882,0.0031,425125,0,27742527
1545698669933,0.0299,425107,0,27742528
1545698669984,0.0010,425100,0,27742529
1545698670037,0.0410,425035,0,27742530
1545698670088,0.0200,425034,0,27742531
1545698670141,0.0283,425034,0,27742532
1545698670532,0.0008,425104,1,27742533
1545698670582,0.0049,425499,1,27742534
1545698670636,0.0448,425553,1,27742535
1545698670688,0.0154,425553,1,27742536
1545698671576,0.0541,425700,0,27742537
1545698671607,0.0410,425035,0,27742538
1545698671657,0.0100,425035,0,27742539
1545698671693,0.7049,425034,0,27742540
1545698672648,0.0782,425289,0,27742541
1545698672909,0.0100,425289,0,27742542
1545698673591,0.1000,425289,0,27742543
1545698674609,0.0080,425293,0,27742544
1545698674661,0.0320,425289,0,27742545
1545698674877,0.0200,425289,0,27742546
1545698675082,0.0003,425289,0,27742547
1545698675604,0.0100,425289,0,27742548
1545698675778,0.0060,425289,0,27742549
1545698676658,0.0001,425372,1,27742550
1545698677583,0.0435,425289,0,27742551
1545698681543,0.0100,425034,0,27742552
1545698683514,0.0100,425034,0,27742553
1545698683724,0.0382,425034,0,27742554
1545698684484,0.2086,425034,0,27742555
1545698684520,0.0082,425000,0,27742556
1545698684640,0.0018,425000,0,27742557
1545698684668,0.0082,425000,0,27742558
1545698684795,0.0100,425000,0,27742559
1545698684901,0.0160,425328,1,27742560
1545698684924,0.0031,425337,1,27742561
1545698684949,0.0009,425337,1,27742562
1545698685551,0.0068,425000,0,27742563
1545698685628,0.0254,425000,0,27742564
1545698686526,0.0100,425000,0,27742565
1545698686771,0.0200,425000,0,27742566
1545698687016,0.0200,425000,0,27742567
1545698687215,0.1410,425000,0,27742568
1545698688454,0.0100,425000,0,27742569
1545698688579,0.0100,425000,0,27742570
1545698688716,0.7636,425000,0,27742571
1545698688912,0.0080,424995,1,27742572
1545698689492,0.0010,424955,0,27742573
1545698689520,0.0150,424941,0,27742574
1545698689550,0.0010,424736,0,27742575
1545698689580,0.0780,424683,0,27742576
1545698689606,0.0330,424679,0,27742577
1545698689734,0.0100,424631,0,27742578
1545698689760,0.0010,424630,0,27742579
1545698690466,0.0100,424630,0,27742580
1545698691457,0.0001,424679,1,27742581
1545698691601,0.0059,424679,1,27742582
1545698693467,0.0041,424729,0,27742583
1545698693492,0.0100,424729,0,27742584
1545698693518,0.0971,424688,0,27742585
1545698693669,0.0100,424627,1,27742586
1545698694510,0.0100,424590,0,27742587
1545698694898,0.8788,424627,1,27742588
1545698695517,0.0050,424590,0,27742589
1545698695543,0.0100,424574,0,27742590
1545698695573,0.0080,424458,0,27742591
