Time,Start,Max,Min,End,Tot_trans
1518134400000,900765,900842,900711,900842,0.5019
1518134460000,901365,903000,900741,901868,0.7420
1518134520000,901869,901869,900000,900000,3.3113
1518134580000,901909,902958,900421,900634,0.3559
1518134640000,900840,905133,900502,901429,0.7460
1518134700000,901535,903899,901448,901550,0.4635
1518134760000,901550,902685,900494,900500,1.4554
1518134820000,900500,902298,890000,899227,5.6076
1518134880000,898462,898462,890000,897665,2.6208
1518134940000,897000,897625,896500,896513,0.2817
1518135000000,896691,896691,890000,890000,0.8570
1518135060000,890061,893808,890000,892232,1.5515
1518135120000,890144,893770,890140,893589,0.4951
1518135180000,892800,893584,890000,890000,0.6299
1518135240000,890000,891559,890000,891020,0.2720
1518135300000,891020,891020,890543,890543,0.7936
1518135360000,890543,890994,890536,890698,0.1142
1518135420000,890846,890981,890010,890010,2.1269
1518135480000,890010,890980,889984,890968,1.3954
1518135540000,890967,890981,890000,890512,2.4823
1518135600000,890980,890981,888061,890963,1.5039
1518135660000,890857,890862,890753,890769,0.4342
1518135720000,890766,890769,890000,890395,0.3188
1518135780000,890043,892076,888092,890911,2.9772
1518135840000,889819,893989,889808,891917,0.8028
1518135900000,890096,892684,890003,891819,0.4523
1518135960000,891814,891814,890000,890000,0.8995
1518136020000,890000,891984,888000,888127,2.1447
1518136080000,888980,888980,887995,887995,0.8571
1518136140000,887484,889213,886491,886530,0.8022
1518136200000,888146,888146,888094,888143,0.2019
1518136260000,888148,888998,886580,888141,1.0748
1518136320000,888139,888155,886530,887370,0.8393
1518136380000,888137,888747,885777,885777,0.9022
1518136440000,885099,885770,885000,885739,0.1970
1518136500000,885000,885000,883896,884987,0.2133
1518136560000,884487,884500,882106,882110,1.2839
1518136620000,882110,882110,881000,881498,0.8905
1518136680000,881495,881495,881251,881251,0.0828
1518136740000,881493,883712,881253,883707,0.7462
1518136800000,884020,884323,883689,884323,0.2723
1518136860000,884333,887048,883071,887048,0.7301
1518136920000,884357,888818,884356,884399,0.2836
1518136980000,884400,888361,884399,884623,0.3566
1518137040000,884623,888119,884366,885989,0.3104
1518137100000,884366,886609,880500,880501,1.5537
1518137160000,882999,882999,880636,880636,1.3984
1518137220000,880636,880903,880500,880500,3.8069
1518137280000,880090,880537,874137,875181,5.2110
1518137340000,877585,879973,875123,877577,0.5389
1518137400000,877577,878080,875144,877576,0.5905
1518137460000,877579,879928,872855,877722,0.8011
1518137520000,877722,878084,872314,877569,1.1395
1518137580000,877569,878007,877569,877569,0.6543
1518137640000,877576,878119,875123,875123,0.6866
1518137700000,875123,875855,874961,875819,0.6480
1518137760000,875462,875819,875005,875125,0.4437
1518137820000,875125,875141,865266,874547,4.5183
1518137880000,873620,873620,867230,867243,1.2240
1518137940000,868155,872149,867248,870053,0.7268
1518138000000,871995,872042,865422,869793,1.5542
1518138060000,867848,869802,866500,866500,0.1575
1518138120000,866492,869273,866474,869230,0.4094
1518138180000,866532,869227,865001,866313,1.5662
1518138240000,866313,866355,865098,866295,0.2149
1518138300000,866295,867249,865000,865000,1.4898
1518138360000,865000,867269,865000,867262,0.2894
1518138420000,866822,867259,865500,866224,0.3750
1518138480000,865501,866949,865501,866949,0.4045
1518138540000,866959,866999,866959,866996,0.9321
1518138600000,866999,867003,866993,867000,0.6192
1518138660000,867000,867000,866993,867000,2.1790
1518138720000,867000,869230,867000,868114,0.2443
1518138780000,867068,869229,867001,868112,0.2227
1518138840000,869229,870000,869229,870000,0.9256
1518138900000,871414,873099,870000,870154,0.6792
1518138960000,874631,875193,873068,873068,1.4127
1518139020000,873101,875189,873101,875189,0.2390
1518139080000,874647,878599,874647,875250,0.5813
1518139140000,876006,876505,876000,876006,1.1205
1518139200000,876016,878190,876015,877000,0.6012
1518139260000,877005,877417,877005,877417,0.3375
1518139320000,877424,880005,877419,878001,1.3319
1518139380000,878001,879999,878000,878038,1.2960
1518139440000,878038,880000,877508,877508,1.7631
1518139500000,877509,877995,877000,877000,1.5562
1518139560000,877387,877387,863000,870002,2.7382
1518139620000,870002,873199,870000,870010,1.2382
1518139680000,870020,873057,869999,870034,1.1210
1518139740000,870072,870072,864014,869914,0.5464
1518139800000,864324,869156,864000,869156,0.0625
1518139860000,866608,868798,866595,868798,0.3203
1518139920000,868796,868856,868796,868797,4.0995
1518139980000,867925,869199,867925,868502,0.1069
1518140040000,867936,869063,867936,868401,1.9278
1518140100000,868487,869999,867931,868531,0.5626
1518140160000,868536,871000,868531,871000,0.9412
1518140220000,870977,873226,870977,873226,0.2674
1518140280000,871074,876741,871069,875253,0.6820
1518140340000,873424,877343,873424,876360,0.3634
1518140400000,873735,877500,873735,877421,0.4177
1518140460000,877358,890000,877358,878079,1.3644
1518140520000,884038,890000,878101,880021,1.7230
1518140580000,880029,880029,870994,879460,4.4649
1518140640000,872011,874578,872011,874550,0.1466
1518140700000,873792,874578,873138,873800,0.4319
1518140760000,873792,873794,873000,873139,1.1445
1518140820000,873139,873344,873139,873244,0.4432
1518140880000,873244,873344,873244,873344,0.4736
1518140940000,873344,875000,873276,873276,0.2167
1518141000000,874999,875000,873338,873539,0.0595
1518141060000,873750,879700,873750,876597,0.1305
1518141120000,875680,876751,875680,876751,0.0482
1518141180000,876776,880701,876657,880701,0.6945
1518141240000,876751,881998,876001,881986,0.5700
1518141300000,881984,885957,881790,884500,1.9416
1518141360000,884495,887900,884099,886438,1.4171
1518141420000,885810,890000,884688,890000,4.9129
1518141480000,890000,890000,879077,884798,0.9369
1518141540000,884798,886077,882022,883889,1.3940
1518141600000,882085,883884,882085,883471,0.1269
1518141660000,883878,890000,883878,886217,1.0361
1518141720000,886218,887400,886182,886911,1.0698
1518141780000,887989,890000,886179,888040,5.5368
1518141840000,888045,888995,886179,886344,0.9847
1518141900000,886344,888954,886179,886439,1.6713
1518141960000,888732,889000,886435,887685,0.6680
1518142020000,886582,889000,886559,888714,0.3219
1518142080000,888989,889000,883560,888893,1.4252
1518142140000,888889,889993,883557,888000,1.6648
1518142200000,888000,888001,886000,888000,1.1376
1518142260000,887996,887996,879711,885012,0.9773
1518142320000,885012,885019,876792,880475,2.8180
1518142380000,880475,880510,880474,880490,0.7871
1518142440000,880490,880490,880000,880016,0.7673
1518142500000,880016,880228,880000,880000,0.2737
1518142560000,880000,880000,876647,877498,0.6834
1518142620000,877471,877471,873620,876242,0.9929
1518142680000,875153,877460,874988,875677,2.0061
1518142740000,875681,880000,875681,879869,0.4113
1518142800000,879868,879869,877749,878021,0.2751
1518142860000,878020,880000,878020,878049,0.2555
1518142920000,878040,879980,878040,879980,0.5965
1518142980000,878146,879980,878146,879974,0.4730
1518143040000,879979,879980,878158,879061,0.6591
1518143100000,879051,880494,879051,880494,2.9921
1518143160000,880001,880494,880000,880483,0.5509
1518143220000,880001,880483,880000,880479,0.9232
1518143280000,880030,880040,880000,880000,0.6349
1518143340000,880000,880010,880000,880002,2.8121
1518143400000,880000,880001,878025,878029,1.2604
1518143460000,878029,879999,878029,879999,0.3960
1518143520000,878079,879944,878078,878124,0.2381
1518143580000,879917,879926,878099,878997,0.1503
1518143640000,878942,879158,878942,878997,0.0736
1518143700000,879032,879055,879032,879055,0.0200
