Time,Start,Max,Min,End,Tot_trans
1519257600000,1150025,1150115,1147227,1147237,1.6205
1519257660000,1149040,1149050,1146996,1146998,0.9469
1519257720000,1147007,1150406,1147002,1147041,1.6514
1519257780000,1147041,1147540,1145031,1145036,2.0823
1519257840000,1145036,1149897,1145011,1145816,3.9218
1519257900000,1145816,1145981,1145011,1145500,1.0933
1519257960000,1145500,1147213,1145000,1145000,0.6584
1519258020000,1145000,1146560,1140050,1140052,3.8940
1519258080000,1142911,1142920,1139942,1141915,3.5782
1519258140000,1141915,1143000,1137042,1141564,2.5262
1519258200000,1141558,1141634,1140623,1141390,1.0060
1519258260000,1140844,1140971,1140131,1140131,0.6990
1519258320000,1138648,1140903,1137251,1140903,0.8023
1519258380000,1137827,1140712,1137827,1140711,0.3703
1519258440000,1140716,1143016,1138741,1143016,2.2794
1519258500000,1143021,1143983,1140711,1140711,1.0354
1519258560000,1140700,1143697,1138875,1138900,0.8277
1519258620000,1138899,1138899,1136724,1138800,1.7333
1519258680000,1138800,1141977,1137576,1139777,0.7001
1519258740000,1139717,1140998,1139625,1140101,0.9238
1519258800000,1140405,1143222,1140405,1142948,0.7395
1519258860000,1142958,1144999,1140500,1140808,1.0195
1519258920000,1143990,1144000,1143656,1143805,0.5306
1519258980000,1143805,1143805,1141235,1141717,0.4482
1519259040000,1143940,1146260,1141230,1142145,0.8183
1519259100000,1142330,1149876,1142269,1143035,1.8691
1519259160000,1143091,1149854,1143091,1143125,0.2449
1519259220000,1143124,1143124,1142145,1142688,0.6276
1519259280000,1142687,1142687,1141600,1142220,1.1084
1519259340000,1140740,1142298,1140740,1141984,0.4263
1519259400000,1141964,1141964,1141948,1141954,0.0250
1519259460000,1141953,1144814,1141953,1144814,2.2678
1519259520000,1144813,1145146,1142292,1145146,0.4590
1519259580000,1145146,1147198,1142526,1142526,1.7079
1519259640000,1144044,1144044,1142141,1142161,0.9058
1519259700000,1142156,1142637,1142155,1142281,1.1754
1519259760000,1142281,1142281,1142281,1142281,0.0000
1519259820000,1143946,1143946,1142304,1142304,0.8300
1519259880000,1142304,1142471,1140416,1140547,2.5666
1519259940000,1140496,1140546,1140000,1140009,0.7036
1519260000000,1140009,1140102,1135026,1139978,1.8985
1519260060000,1138131,1142755,1138131,1140392,1.2474
1519260120000,1138362,1140258,1138131,1138131,0.9132
1519260180000,1137261,1137261,1135956,1135976,0.0996
1519260240000,1135900,1136255,1135048,1136254,0.8683
1519260300000,1135900,1136165,1135169,1136032,0.8820
1519260360000,1136013,1138267,1135026,1138267,1.9192
1519260420000,1136141,1138095,1136099,1136510,1.9272
1519260480000,1137852,1137861,1136372,1136427,0.3541
1519260540000,1136492,1136623,1136488,1136552,0.2761
1519260600000,1136339,1137676,1136339,1137676,0.4170
1519260660000,1138241,1139987,1137823,1139987,0.1736
1519260720000,1138186,1143367,1138181,1140095,0.8874
1519260780000,1141032,1143205,1141001,1143205,0.9749
1519260840000,1142144,1142500,1141326,1141326,1.1067
1519260900000,1141332,1141332,1140171,1141320,0.7890
1519260960000,1141310,1143205,1141310,1143205,2.0751
1519261020000,1143205,1143979,1141788,1141788,1.4472
1519261080000,1141700,1144448,1141624,1143137,2.2465
1519261140000,1142031,1142070,1142000,1142070,0.4432
1519261200000,1142416,1142425,1142095,1142354,0.2522
1519261260000,1142354,1145653,1142307,1145399,1.9056
1519261320000,1142491,1145246,1142486,1142601,0.2794
1519261380000,1142792,1145232,1142600,1143005,2.9628
1519261440000,1143024,1145653,1143005,1144243,0.8130
1519261500000,1145652,1149303,1145652,1149303,3.2112
1519261560000,1149303,1150010,1149303,1149319,3.8588
1519261620000,1149319,1149841,1148000,1148000,3.7128
1519261680000,1148000,1148000,1146071,1146090,0.5062
1519261740000,1146079,1149876,1145941,1146942,1.3697
1519261800000,1146987,1149706,1146987,1147770,0.0414
1519261860000,1149171,1149875,1148058,1149400,1.6367
1519261920000,1149876,1149877,1149399,1149877,2.1002
1519261980000,1149876,1150069,1149399,1149404,1.7371
1519262040000,1149405,1150499,1149399,1149450,1.3454
1519262100000,1149455,1164637,1149455,1155368,9.4617
1519262160000,1155362,1164507,1154850,1160000,5.9793
1519262220000,1163648,1163787,1156000,1156013,2.2356
1519262280000,1156013,1157910,1156013,1156013,2.0166
1519262340000,1156013,1156013,1152060,1154968,3.2866
1519262400000,1153006,1154941,1153000,1154880,1.3355
1519262460000,1154890,1154895,1154500,1154880,1.6137
1519262520000,1154884,1156013,1154883,1156009,1.8817
1519262580000,1156009,1157984,1155145,1157800,2.6755
1519262640000,1157805,1157989,1154970,1155000,2.0398
1519262700000,1154995,1159853,1154500,1157948,1.9160
1519262760000,1157763,1157763,1154901,1154901,0.0381
1519262820000,1156940,1156940,1154900,1154905,1.0038
1519262880000,1154533,1154539,1150097,1151176,1.7050
1519262940000,1151160,1151163,1143176,1147170,1.3701
1519263000000,1147168,1147168,1143178,1146645,2.0212
1519263060000,1146657,1148283,1146657,1148283,0.4604
1519263120000,1148790,1152000,1148790,1149419,1.6377
1519263180000,1149378,1149378,1146878,1148189,1.0548
1519263240000,1148189,1149407,1146837,1146969,1.1216
1519263300000,1146990,1149189,1146979,1149164,1.4825
1519263360000,1148999,1151926,1148999,1149017,1.1190
1519263420000,1149027,1151877,1149027,1150316,0.6024
1519263480000,1150566,1151434,1150500,1150592,0.6068
1519263540000,1150603,1152000,1150603,1151205,1.1203
1519263600000,1151211,1154049,1150719,1152005,1.7056
1519263660000,1152017,1154000,1151000,1151000,0.4036
1519263720000,1151005,1151896,1150500,1151896,2.4713
1519263780000,1151961,1155000,1151961,1153127,1.1688
1519263840000,1153193,1155909,1153193,1153590,0.6662
1519263900000,1153622,1153622,1153041,1153466,0.7018
1519263960000,1153659,1158888,1153650,1157133,2.0999
1519264020000,1157183,1159999,1157000,1157000,1.4976
1519264080000,1157000,1157000,1154366,1156871,3.2085
1519264140000,1156970,1156999,1154417,1156776,1.0871
1519264200000,1155124,1157000,1155114,1156989,0.3732
1519264260000,1155640,1157199,1155640,1156000,1.3241
1519264320000,1156000,1156001,1150528,1152989,4.5009
