Time,Start,Max,Min,End,Tot_trans
1517270400000,1227030,1230000,1223913,1227032,1.0925
1517270460000,1224093,1224093,1224093,1224093,0.0100
1517270520000,1224426,1227088,1224057,1224058,0.2300
1517270580000,1224067,1224067,1221747,1221747,0.1264
1517270640000,1221747,1221894,1221600,1221610,0.0790
1517270700000,1221605,1221647,1221605,1221647,0.0600
1517270760000,1221650,1221653,1221600,1221605,0.2691
1517270820000,1221600,1222864,1221600,1221601,0.5688
1517270880000,1221615,1227404,1215010,1222775,2.1916
1517270940000,1220041,1227403,1220041,1220055,0.0222
1517271000000,1222456,1222456,1219433,1222420,0.1259
1517271060000,1222420,1222420,1222420,1222420,0.0000
1517271120000,1222401,1222401,1220323,1220324,0.0646
1517271180000,1220324,1224876,1220314,1224853,1.2345
1517271240000,1224649,1224649,1224649,1224649,0.0897
1517271300000,1224555,1224565,1221302,1221512,0.1109
1517271360000,1221490,1221490,1221283,1221343,0.7033
1517271420000,1221343,1221343,1221343,1221343,0.0200
1517271480000,1221343,1221344,1221343,1221343,0.0600
1517271540000,1221344,1221344,1221343,1221343,0.0700
1517271600000,1221343,1221348,1221343,1221343,0.0815
1517271660000,1221347,1222000,1221343,1221353,0.1757
1517271720000,1221368,1223300,1221368,1223299,1.0283
1517271780000,1223339,1223343,1223319,1223320,0.0498
1517271840000,1223317,1224536,1221479,1224536,1.2304
1517271900000,1223486,1223511,1223400,1223401,0.1759
1517271960000,1223401,1223401,1223401,1223401,0.0000
1517272020000,1223282,1223347,1223282,1223346,0.1025
1517272080000,1223340,1223340,1223340,1223340,0.0162
1517272140000,1224979,1225026,1224979,1225000,0.2071
1517272200000,1225000,1225000,1225000,1225000,0.0000
1517272260000,1225012,1226890,1221447,1226685,0.6739
1517272320000,1226686,1226686,1223489,1224989,0.1127
1517272380000,1223501,1223501,1223501,1223501,0.0100
1517272440000,1225890,1227499,1223500,1223501,1.3166
1517272500000,1224001,1227111,1224000,1227101,0.3706
1517272560000,1227114,1227128,1224338,1224338,0.1300
1517272620000,1227101,1227299,1224500,1224500,0.1884
1517272680000,1224505,1226400,1224500,1224500,0.1048
1517272740000,1224500,1224522,1224500,1224522,0.0400
1517272800000,1224557,1225689,1221303,1225677,0.5200
1517272860000,1225432,1225432,1221600,1221600,0.2043
1517272920000,1221600,1221600,1221600,1221600,0.0000
1517272980000,1224499,1224507,1221273,1224320,0.0600
1517273040000,1224302,1224302,1222011,1222011,0.0600
1517273100000,1222011,1224183,1217372,1224183,0.8846
1517273160000,1224092,1224092,1221301,1221317,0.0531
1517273220000,1224062,1224183,1221318,1224183,0.3407
1517273280000,1224106,1226668,1224096,1226668,0.1960
1517273340000,1224215,1224306,1224208,1224306,0.0196
1517273400000,1224301,1224311,1224301,1224301,0.5560
1517273460000,1224300,1226468,1224300,1224305,1.1569
1517273520000,1224310,1226434,1224310,1226434,0.0403
1517273580000,1226391,1226401,1225981,1225992,0.0876
1517273640000,1223507,1223507,1223507,1223507,0.0136
1517273700000,1223507,1223507,1223507,1223507,0.0000
1517273760000,1225277,1225279,1225274,1225274,0.0656
1517273820000,1223675,1225277,1222231,1225277,0.2554
1517273880000,1225277,1226183,1222524,1222722,0.0931
