Time,Start,Max,Min,End,Tot_trans
1540771200000,717121,717270,717021,717177,2.9680
1540771260000,717102,717951,717102,717296,2.6372
1540771320000,717291,717351,717081,717303,0.7923
1540771380000,717304,717350,717289,717345,0.5399
1540771440000,717326,717375,717326,717356,0.7064
1540771500000,717361,717450,717361,717431,0.2527
1540771560000,717436,717527,717217,717428,1.0093
1540771620000,717373,717498,717200,717218,2.9325
1540771680000,717200,717200,716850,717096,0.4946
1540771740000,717096,717158,716999,716999,0.2575
1540771800000,717064,717070,716860,717062,2.3959
1540771860000,717062,717068,716850,716935,0.5127
1540771920000,717009,717009,716870,716937,0.0534
1540771980000,716965,716976,716963,716976,0.0221
1540772040000,716952,716999,716941,716954,0.4728
1540772100000,716952,716972,716939,716967,0.7396
1540772160000,716965,717097,716965,717093,1.4796
1540772220000,717097,717146,717074,717099,0.3429
1540772280000,717099,717149,717053,717081,0.0688
1540772340000,717063,717141,717063,717141,0.2450
1540772400000,717138,717197,717056,717076,0.2487
1540772460000,717132,717135,717082,717083,0.1132
1540772520000,717083,717118,717082,717116,0.1018
1540772580000,717082,717163,717082,717122,0.1252
1540772640000,717084,717137,717082,717083,0.2336
1540772700000,717082,717126,717056,717057,0.1697
1540772760000,717094,717197,717000,717175,0.1131
1540772820000,717162,717162,717016,717016,0.0877
1540772880000,717156,717200,717155,717195,0.7018
1540772940000,717196,717200,717064,717141,0.6243
1540773000000,717142,717200,717118,717127,0.1410
1540773060000,717105,717119,717098,717100,0.2516
1540773120000,717100,717599,717007,717007,1.0779
1540773180000,717007,717188,717001,717150,1.1321
1540773240000,717155,717190,717089,717167,0.1588
1540773300000,717167,717168,717157,717157,0.2660
1540773360000,717157,717158,717066,717098,0.4599
1540773420000,717102,717142,717102,717121,0.0605
1540773480000,717144,717171,717123,717135,0.5434
1540773540000,717126,717126,717006,717058,0.3277
1540773600000,717020,717060,717001,717033,0.2026
1540773660000,717044,717088,717000,717088,0.2538
1540773720000,717083,717099,716937,716937,0.3646
1540773780000,717021,717084,717021,717068,0.0103
1540773840000,717056,717056,717036,717053,0.0343
1540773900000,717053,717053,717030,717030,0.1044
1540773960000,717028,717028,717002,717014,0.0456
1540774020000,717017,717024,716990,716996,0.1593
1540774080000,716989,717001,716979,717001,0.4004
1540774140000,717001,717025,716998,717025,0.0520
1540774200000,717026,717051,717026,717046,0.3428
1540774260000,717051,717253,717046,717253,0.4468
1540774320000,717253,717443,717253,717253,0.4341
1540774380000,717264,717299,717253,717253,2.6015
1540774440000,717253,717255,717253,717253,0.3800
1540774500000,717255,717255,717250,717250,0.4187
1540774560000,717250,717268,717038,717038,0.7957
1540774620000,717131,717219,717038,717045,0.2754
1540774680000,717045,717161,717039,717064,0.0620
1540774740000,717052,717706,717038,717209,0.5190
1540774800000,717341,717341,717210,717268,0.4342
1540774860000,717269,717300,717268,717299,1.2174
1540774920000,717299,717451,717211,717211,2.5640
1540774980000,717221,717840,717211,717311,0.7812
1540775040000,717313,717850,717185,717185,1.0689
1540775100000,717185,717613,717175,717201,1.3816
1540775160000,717203,717259,717201,717216,0.5330
1540775220000,717217,717220,717206,717206,2.0867
1540775280000,717206,717211,717206,717208,0.4740
1540775340000,717206,717211,717038,717118,1.2409
1540775400000,717110,717365,716868,716993,2.8340
1540775460000,716869,717207,716804,716809,1.6119
1540775520000,716804,716835,716804,716804,0.3864
1540775580000,716811,716822,716804,716809,0.6366
1540775640000,716804,716806,716540,716577,1.0961
1540775700000,716577,716599,716577,716596,0.4633
1540775760000,716600,716649,716591,716637,3.0826
1540775820000,716637,716665,716564,716665,0.4146
1540775880000,716665,716690,716665,716690,0.0029
1540775940000,716690,716690,716661,716661,0.0304
1540776000000,716661,716679,716661,716676,0.0171
1540776060000,716679,716809,716677,716703,0.0583
1540776120000,716753,717800,716753,716838,3.7499
1540776180000,716855,716855,716820,716820,1.4176
1540776240000,716820,717058,716820,716841,0.2693
1540776300000,716826,717103,716777,716792,0.4876
1540776360000,716779,716790,716700,716700,0.3249
1540776420000,716680,716820,716678,716723,0.7743
1540776480000,716786,717285,716661,716661,1.0004
1540776540000,716661,717275,716540,716800,0.8235
1540776600000,716819,717015,716680,716814,0.2990
1540776660000,716807,716863,716599,716817,0.3111
1540776720000,716780,716853,716599,716599,0.4504
1540776780000,716632,716670,716609,716630,0.2350
1540776840000,716625,716960,716608,716612,1.4384
1540776900000,716704,717280,716620,716659,2.8877
1540776960000,716620,716700,716620,716670,1.5895
