Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1530748800000,727771,727826,727771,727771,0.4418,727798,0,0,0,0
1530748860000,727771,727798,727770,727770,0.5451,727784,-1,0,0,0
1530748920000,727692,727765,726173,727289,0.3793,726969,-1,-2,0,0
1530748980000,727017,727450,726547,727450,0.81,726998,0,-1,1,0
1530749040000,727450,727750,727422,727750,0.784,727586,0,0,1,0
1530749100000,727761,727799,727224,727799,0.7674,727511,0,0,1,0
1530749160000,727800,727850,727736,727850,0.2161,727793,0,0,1,0
1530749220000,727850,727850,726478,727059,0.8735,727164,-1,-1,0,0
1530749280000,727059,727347,726919,727165,0.1157,727133,0,-1,0,0
1530749340000,727164,727293,726300,727103,0.3028,726796,-1,-1,0,0
1530749400000,727016,727470,727005,727156,0.1192,727237,0,-1,0,0
1530749460000,727303,727419,727303,727419,0.0021,727361,0,0,1,0
1530749520000,727461,727609,727461,727506,1.1094,727535,0,0,0,0
1530749580000,727505,727607,727287,727287,0.5407,727447,-1,-1,0,0
1530749640000,727156,727554,727005,727168,0.0769,727279,0,-1,0,0
1530749700000,727166,727781,727166,727520,0.3817,727473,0,0,0,0
1530749760000,727525,727546,727389,727492,0.0139,727467,-1,-1,0,0
1530749820000,727390,727390,727254,727280,0.0172,727322,-1,-2,0,0
1530749880000,727238,727301,727210,727210,0.0424,727255,-1,-2,0,0
1530749940000,727201,727284,727100,727100,1.5595,727192,-1,-2,0,0
1530750000000,727101,727225,726409,726409,0.3297,726817,-1,-2,0,0
1530750060000,726497,726800,724000,724304,1.3809,725400,-1,-2,0,0
1530750120000,724304,725987,724274,724274,2.3623,725130,-1,-2,0,0
1530750180000,724279,724279,722301,722301,2.6246,723290,-1,-2,0,0
1530750240000,722301,724255,721000,722285,8.66,722627,-1,-2,0,0
1530750300000,723052,724536,722072,723804,3.0362,723304,0,-1,0,0
1530750360000,723769,724395,722400,723799,3.0756,723397,0,0,0,0
1530750420000,722412,723788,722412,722940,1.2751,723100,0,0,0,0
1530750480000,722901,724499,722816,724199,2.9739,723657,1,1,0,0
1530750540000,723585,724150,723584,723701,0.2593,723867,0,1,0,0
1530750600000,723460,724040,722969,723757,0.5745,723504,0,0,0,0
1530750660000,723584,723772,723114,723425,0.1817,723443,-1,-1,0,0
1530750720000,723419,723500,723246,723500,0.0787,723373,0,-1,1,0
1530750780000,723381,723574,723381,723418,0.0171,723477,0,0,0,0
1530750840000,723426,723999,723308,723990,0.7041,723653,0,0,1,0
1530750900000,723981,724749,723900,724464,2.0539,724324,0,0,0,0
1530750960000,724221,724400,724180,724282,0.4173,724290,0,0,0,0
1530751020000,724400,724850,724400,724775,0.5285,724625,0,0,0,0
1530751080000,724850,725850,724850,725327,1.3264,725350,0,0,0,0
1530751140000,725328,725420,725327,725327,1.3922,725373,-1,-1,0,0
1530751200000,725327,725431,724594,725137,1.2909,725012,-1,-2,0,0
1530751260000,725068,725073,725000,725000,0.1237,725036,-1,-2,0,0
1530751320000,725000,725307,725000,725198,0.1117,725153,0,-1,0,0
1530751380000,725099,725148,725002,725099,0.3523,725075,0,0,0,0
1530751440000,725099,725540,725000,725354,0.4693,725270,0,0,0,0
1530751500000,725218,725333,725197,725271,0.0221,725265,0,0,0,0
1530751560000,725306,725340,725148,725238,0.2192,725244,-1,-1,0,0
1530751620000,725134,725600,725079,725480,0.7406,725339,0,-1,0,0
1530751680000,725590,725677,725376,725380,0.3967,725526,-1,-1,0,0
1530751740000,725375,725379,725309,725369,0.1795,725344,-1,-2,0,0
1530751800000,725377,725501,725259,725366,0.1744,725380,-1,-2,0,0
1530751860000,725366,725501,725366,725491,0.1165,725433,0,-1,1,0
1530751920000,725380,725501,725259,725316,0.0433,725380,-1,-1,0,0
