Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1520208000000,1206804,1207633,1204622,1206590,1.036,1206127,-1,0,0,0
1520208060000,1206600,1207064,1206259,1206351,0.2599,1206661,-1,0,0,0
1520208120000,1206188,1207700,1204502,1204557,2.1119,1206101,-1,-2,0,0
1520208180000,1205617,1206198,1204100,1204358,2.8133,1205149,-1,-2,0,0
1520208240000,1204110,1204200,1202322,1204200,2.9476,1203261,0,-1,1,0
1520208300000,1204321,1204620,1202332,1204400,2.9937,1203476,0,0,0,0
1520208360000,1204395,1204400,1202322,1203676,1.4324,1203361,-1,-1,0,0
1520208420000,1203671,1204273,1202510,1204010,0.3228,1203391,0,-1,0,0
1520208480000,1204010,1204010,1202348,1203755,1.0194,1203179,-1,-1,0,0
1520208540000,1203367,1203755,1202322,1203200,1.7183,1203038,-1,-2,0,0
1520208600000,1202528,1204273,1202501,1203596,1.1227,1203387,1,0,0,0
1520208660000,1203041,1204102,1202501,1203312,0.8901,1203301,0,1,0,0
1520208720000,1204102,1204380,1203323,1204300,2.884,1203851,0,0,0,0
1520208780000,1204073,1204455,1204073,1204455,4.209,1204264,0,0,1,0
1520208840000,1204445,1204610,1204445,1204600,0.5861,1204527,0,0,1,0
1520208900000,1204600,1204600,1204500,1204520,2.8399,1204550,-1,-1,0,0
1520208960000,1204517,1204520,1204500,1204505,0.1294,1204510,-1,-2,0,0
1520209020000,1204507,1204555,1204507,1204537,0.6647,1204531,0,-1,0,0
1520209080000,1204520,1204520,1202322,1203801,0.9973,1203421,-1,-1,0,0
1520209140000,1203679,1203801,1202714,1202998,0.326,1203257,-1,-2,0,0
1520209200000,1202988,1203555,1202000,1202501,0.7784,1202777,-1,-2,0,0
1520209260000,1202413,1204279,1202413,1203685,0.9753,1203346,1,0,0,0
1520209320000,1202544,1204000,1202534,1204000,0.7026,1203267,1,2,1,0
1520209380000,1204000,1204000,1203685,1203772,4.2487,1203842,-1,0,0,0
1520209440000,1203928,1203928,1203218,1203218,0.4352,1203573,-1,-2,0,0
1520209500000,1203917,1204000,1203497,1204000,1.3715,1203748,0,-1,1,0
1520209560000,1203117,1204000,1202540,1203977,1.046,1203270,0,0,1,0
1520209620000,1203931,1203931,1202640,1202769,0.7171,1203285,-1,-1,0,0
1520209680000,1202868,1203810,1202667,1203731,1.4137,1203238,0,-1,1,0
1520209740000,1203253,1203711,1202600,1202600,2.0025,1203155,-1,-1,0,0
1520209800000,1203105,1203700,1201000,1202590,2.6891,1202350,-1,-2,0,0
1520209860000,1202619,1203698,1202580,1202799,0.9603,1203139,0,-1,0,0
1520209920000,1202730,1202849,1202580,1202717,0.4169,1202714,-1,-1,0,0
1520209980000,1202595,1203678,1202595,1203678,0.4454,1203136,1,0,1,0
1520210040000,1203678,1204000,1202911,1204000,1.3445,1203455,0,1,1,0
1520210100000,1203687,1204000,1203340,1204000,0.3101,1203670,0,0,1,0
1520210160000,1204000,1205000,1203489,1203489,2.2464,1204244,-1,-1,0,0
1520210220000,1203430,1204966,1203000,1203424,0.7498,1203983,-1,-2,0,0
1520210280000,1203821,1204838,1203152,1204000,0.2728,1203995,0,-1,0,0
1520210340000,1204357,1204779,1203744,1204779,0.2758,1204261,0,0,1,0
1520210400000,1204181,1205000,1203839,1205000,1.855,1204419,0,0,1,0
1520210460000,1204445,1207710,1204384,1206110,1.1649,1206047,1,1,0,0
1520210520000,1205773,1208000,1205424,1206216,0.6168,1206712,0,1,0,0
1520210580000,1205899,1208000,1205732,1205732,0.4883,1206866,-1,-1,0,0
1520210640000,1205745,1208000,1205745,1206031,0.3035,1206872,0,-1,0,0
1520210700000,1206149,1207875,1206087,1206354,1.207,1206981,0,0,0,0
1520210760000,1206354,1206783,1206032,1206032,0.9215,1206407,-1,-1,0,0
1520210820000,1205933,1207087,1205404,1206180,0.541,1206245,0,-1,0,0
