Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1536624000000,701104,703429,701104,703429,9.6053,702266,1,0,1,0
1536624060000,703429,706190,702181,702361,10.1891,704185,-1,0,0,0
1536624120000,702363,703500,701612,701612,5.1226,702556,-1,-2,0,0
1536624180000,701579,702625,701472,701789,4.0314,702048,0,-1,0,0
1536624240000,701790,701790,700404,701048,4.4201,701097,-1,-1,0,0
1536624300000,701014,701152,700010,700308,6.6932,700581,-1,-2,0,0
1536624360000,700807,701051,700188,701050,1.3179,700619,0,-1,1,0
1536624420000,701051,701778,700637,700637,1.6392,701207,-1,-1,0,0
1536624480000,700729,701033,700122,700616,0.7036,700577,-1,-2,0,0
1536624540000,700676,701099,700001,700315,3.0042,700550,-1,-2,0,0
1536624600000,700316,701457,699749,700248,4.0608,700603,-1,-2,0,0
1536624660000,700089,700160,699114,699667,6.9681,699637,-1,-2,0,0
1536624720000,699656,700354,699555,699804,0.1914,699954,0,-1,0,0
1536624780000,699852,700644,699744,700228,0.9049,700194,0,0,0,0
1536624840000,700319,700319,700124,700199,0.8356,700221,-1,-1,0,0
1536624900000,700232,701040,699712,699932,0.8625,700376,-1,-2,0,0
1536624960000,699892,701100,699892,700333,0.4879,700496,0,-1,0,0
1536625020000,700323,700866,700113,700350,0.2659,700489,0,0,0,0
1536625080000,700350,700379,700168,700335,1.0142,700273,-1,-1,0,0
1536625140000,700335,700378,700335,700378,0.3183,700356,0,-1,1,0
1536625200000,700389,700396,700342,700364,0.1143,700369,-1,-1,0,0
1536625260000,700348,701000,700000,700850,1.3267,700500,0,-1,0,0
1536625320000,700644,701000,700145,700795,1.2026,700572,0,0,0,0
1536625380000,700616,701100,700610,700895,0.2369,700855,0,0,0,0
1536625440000,700710,701624,700710,701198,2.2447,701167,0,0,0,0
1536625500000,701208,701349,701198,701349,1.2882,701273,0,0,1,0
1536625560000,701349,701619,701349,701485,0.0419,701484,0,0,0,0
1536625620000,701472,701472,701433,701433,0.0062,701452,-1,-1,0,0
1536625680000,701393,701503,701172,701454,0.0481,701337,0,-1,0,0
1536625740000,701408,701521,700001,701029,2.341,700761,-1,-1,0,0
1536625800000,701029,701180,700780,701035,0.3497,700980,0,-1,0,0
1536625860000,700981,701178,700314,701161,0.2613,700746,0,0,1,0
1536625920000,701163,701283,700461,701043,0.5955,700872,-1,-1,0,0
1536625980000,700640,700775,700283,700394,0.5979,700529,-1,-2,0,0
1536626040000,700445,700567,700445,700552,0.0577,700506,0,-1,1,0
1536626100000,700552,700604,700495,700604,0.1365,700549,0,0,1,0
1536626160000,700608,700956,700551,700888,2.2217,700753,0,0,0,0
1536626220000,700893,702430,700888,702175,3.9766,701659,1,1,1,0
1536626280000,702165,702226,701267,701917,10.5796,701746,-1,0,0,0
1536626340000,701917,702154,701917,701943,0.1719,702035,0,-1,0,0
1536626400000,702014,702094,701900,701900,1.1273,701997,-1,-1,0,0
1536626460000,701900,702500,701657,702370,2.4679,702078,0,-1,0,0
1536626520000,702139,702900,702129,702209,1.5109,702514,0,0,0,0
1536626580000,702209,702287,702069,702174,0.6479,702178,-1,-1,0,0
1536626640000,702179,702900,701829,702246,2.1145,702364,0,-1,0,0
1536626700000,701979,702308,701917,702308,0.5589,702112,0,0,1,0
1536626760000,702205,702997,701908,702471,0.5138,702452,0,0,0,0
1536626820000,702402,703055,701514,702712,7.7925,702284,0,0,0,0
1536626880000,702764,703800,702754,703088,2.0187,703277,0,0,0,0
1536626940000,703239,703282,702989,703090,1.5661,703135,-1,-1,0,0
1536627000000,703000,703468,703000,703394,2.3223,703234,0,-1,1,0
1536627060000,703448,704306,703394,704223,1.8238,703850,0,0,1,0
1536627120000,704142,705000,703945,704289,10.0111,704472,0,0,0,0
1536627180000,704288,704288,703344,703750,6.1059,703816,-1,-1,0,0
1536627240000,703344,704200,702660,703860,3.7556,703430,0,-1,0,0
1536627300000,703877,704320,703800,703851,2.4419,704060,-1,-1,0,0
1536627360000,704255,704620,703752,704300,1.2337,704186,0,-1,0,0
1536627420000,704300,704516,703752,704198,1.5878,704134,-1,-1,0,0
1536627480000,704201,704237,703490,703682,1.8799,703863,-1,-2,0,0
1536627540000,703694,704122,703203,703698,0.6131,703662,0,-1,0,0
1536627600000,703607,704257,703295,704257,3.8878,703776,0,0,1,0
1536627660000,704131,705000,704126,705000,6.3609,704563,0,0,1,0
1536627720000,704682,705099,704442,705094,9.1876,704770,0,0,1,0
1536627780000,705094,705104,704400,704520,6.0049,704752,-1,-1,0,0
1536627840000,704527,705100,704374,704469,1.1311,704737,-1,-2,0,0
1536627900000,704469,704695,704003,704492,1.5784,704349,0,-1,0,0
1536627960000,704302,704517,704002,704497,2.1265,704259,0,0,1,0
1536628020000,704356,705000,704164,704697,2.1018,704582,0,0,0,0
1536628080000,704576,705174,704402,705174,3.2128,704788,0,0,1,0
1536628140000,705224,706400,705000,705988,8.1186,705700,0,0,0,0
1536628200000,705979,706600,705134,705925,8.8299,705867,-1,-1,0,0
1536628260000,706158,706768,705187,705897,14.2476,705977,-1,-2,0,0
1536628320000,705879,705880,703500,704905,4.6488,704690,-1,-2,0,0
1536628380000,704905,705899,704886,705769,5.6984,705392,0,-1,1,0
1536628440000,705877,706975,705055,705146,16.2226,706015,-1,-1,0,0
1536628500000,705645,706733,705101,705816,9.521,705917,0,-1,0,0
1536628560000,705908,706674,705111,705950,6.9485,705892,0,0,0,0
