Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1534291200000,688750,689180,688420,688876,2.0058,688800,0,0,0,0
1534291260000,689150,693000,688867,692926,4.6939,690933,1,0,1,0
1534291320000,692015,692999,690309,690317,8.6114,691654,-1,0,0,0
1534291380000,690316,690773,689625,690585,1.6518,690199,0,-1,0,0
1534291440000,690441,691929,690323,690341,0.6254,691126,-1,-1,0,0
1534291500000,690720,692000,690323,691710,1.2801,691161,0,-1,0,0
1534291560000,690514,691534,690000,690387,2.5744,690767,-1,-1,0,0
1534291620000,690367,691709,690000,691709,3.8812,690854,1,0,1,0
1534291680000,691710,692768,691022,692618,2.148,691895,0,1,1,0
1534291740000,692619,692800,691931,692043,9.0214,692365,-1,-1,0,0
1534291800000,692038,695000,692033,695000,6.2569,693516,1,0,1,0
1534291860000,695000,696051,694900,695157,10.4135,695475,0,1,0,0
1534291920000,694990,695152,692200,692951,8.8307,693676,-1,-1,0,0
1534291980000,692951,693372,691938,692804,5.7016,692655,-1,-2,0,0
1534292040000,692804,694000,692000,693483,8.7314,693000,0,-1,0,0
1534292100000,693931,694190,692723,693773,3.4499,693456,-1,-1,0,0
1534292160000,693758,694000,691990,692420,13.3455,692995,-1,-2,0,0
1534292220000,692484,693949,692000,692454,3.6927,692974,-1,-2,0,0
1534292280000,692522,693334,691938,692010,7.218,692636,-1,-2,0,0
1534292340000,692010,692443,692010,692200,1.172,692226,0,-1,0,0
1534292400000,692097,692600,692000,692191,2.5973,692300,0,0,0,0
1534292460000,692191,694550,692191,693560,8.8421,693370,1,1,0,0
1534292520000,693669,694177,692481,693500,8.4289,693329,-1,0,0,0
1534292580000,693500,693501,693008,693140,2.1943,693254,-1,-2,0,0
1534292640000,693132,693132,692080,692080,0.8308,692606,-1,-2,0,0
1534292700000,692377,692485,692000,692485,0.8723,692242,0,-1,1,0
1534292760000,692363,692486,691000,691039,2.2881,691743,-1,-1,0,0
1534292820000,691257,691463,691020,691463,1.2358,691241,0,-1,1,0
1534292880000,691459,691463,690835,690835,1.4371,691149,-1,-1,0,0
1534292940000,690965,692155,690323,692155,1.8502,691239,1,0,1,0
1534293000000,692156,692166,691368,691368,4.4918,691767,-1,0,0,0
1534293060000,691392,693300,690695,692726,3.6986,691997,1,0,0,0
1534293120000,692457,692722,692187,692722,2.2546,692454,0,1,1,0
1534293180000,692369,692722,692000,692180,2.7953,692361,-1,-1,0,0
1534293240000,692180,692197,690317,690404,1.9701,691257,-1,-2,0,0
1534293300000,690404,691890,689510,691890,9.0911,690700,1,0,1,0
1534293360000,691343,691925,690200,691910,3.6121,691062,0,1,1,0
1534293420000,691902,691912,691426,691440,3.5702,691669,-1,-1,0,0
1534293480000,691566,691576,691015,691015,1.2496,691295,-1,-2,0,0
1534293540000,691024,691313,690210,690210,2.7577,690761,-1,-2,0,0
1534293600000,690931,691199,690208,690208,3.7565,690703,-1,-2,0,0
1534293660000,691451,691486,690208,690212,0.7816,690847,-1,-2,0,0
1534293720000,690739,691302,690308,690646,0.4551,690805,-1,-2,0,0
1534293780000,690644,691291,690472,690561,3.952,690881,-1,-2,0,0
1534293840000,690561,690571,689405,689468,3.6957,689988,-1,-2,0,0
1534293900000,689707,689989,688500,689989,3.5519,689244,0,-1,1,0
1534293960000,689959,690850,689533,690094,3.6102,690191,0,0,0,0
1534294020000,690104,691000,689990,691000,2.7203,690495,0,0,1,0
1534294080000,691000,691291,691000,691291,1.3332,691145,0,0,1,0
1534294140000,691219,691400,690095,690599,10.994,690747,-1,-1,0,0
1534294200000,690599,690618,690200,690200,2.1031,690409,-1,-2,0,0
1534294260000,690200,690616,690107,690299,0.7814,690361,0,-1,0,0
1534294320000,690535,691400,690535,691400,2.3898,690967,0,0,1,0
1534294380000,691387,691819,688241,691423,7.9895,690030,0,0,0,0
1534294440000,691477,692000,691334,691820,4.2235,691667,0,0,0,0
1534294500000,691549,692102,691364,692000,1.4535,691733,0,0,0,0
1534294560000,692397,692407,692000,692018,1.5491,692203,-1,-1,0,0
1534294620000,692019,692666,692017,692217,2.0451,692341,0,-1,0,0
1534294680000,692228,692666,692023,692666,0.2991,692344,0,0,1,0
1534294740000,692666,693758,692666,693247,3.2475,693212,0,0,0,0
1534294800000,693199,694500,693154,694211,1.4948,693827,1,1,0,0
1534294860000,694211,694498,693012,694090,2.3291,693755,-1,0,0,0
1534294920000,694030,694499,693000,693837,5.4331,693749,-1,-2,0,0
1534294980000,693658,694310,693001,694278,1.7399,693655,0,-1,1,0
1534295040000,694274,694998,693695,694932,6.0532,694346,0,0,1,0
1534295100000,694852,694905,693680,693707,3.3504,694292,-1,-1,0,0
1534295160000,693680,694106,692589,692766,3.3384,693347,-1,-2,0,0
1534295220000,692930,692936,692500,692500,4.3298,692718,-1,-2,0,0
1534295280000,692474,692500,691027,691217,4.6268,691763,-1,-2,0,0
1534295340000,691474,691811,691217,691811,0.777,691514,0,-1,1,0
