Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1529020800000,738386,739330,737748,738602,1.1244,738539,0,0,0,0
1529020860000,738804,738804,738601,738761,0.0676,738702,-1,0,0,0
1529020920000,738607,738607,738607,738607,0.001,738607,0,-1,0,0
1529020980000,738607,738607,738607,738607,0.0,738607,0,0,0,0
1529021040000,738756,738916,738756,738916,0.0104,738836,0,0,1,0
1529021100000,738766,738766,738766,738766,0.002,738766,0,0,0,0
1529021160000,738842,738842,738601,738601,0.5499,738721,-1,-1,0,0
1529021220000,738601,738601,738049,738049,1.9473,738325,-1,-2,0,0
1529021280000,738056,738056,737907,737907,0.0446,737981,-1,-2,0,0
1529021340000,737907,738102,737907,737916,2.4277,738004,0,-1,0,0
1529021400000,737936,738916,737916,737938,2.5669,738416,0,0,0,0
1529021460000,737916,737927,737258,737511,3.4971,737592,-1,-1,0,0
1529021520000,737384,737447,737384,737447,0.0018,737415,0,-1,1,0
1529021580000,737385,738165,737363,738060,1.4758,737764,0,0,1,0
1529021640000,738060,738164,737900,738013,0.7512,738032,-1,-1,0,0
1529021700000,737984,738554,737903,737903,0.3878,738228,-1,-2,0,0
1529021760000,737989,737999,737900,737988,0.4542,737949,-1,-2,0,0
1529021820000,737986,737999,737896,737897,1.4719,737947,-1,-2,0,0
1529021880000,737802,738000,737802,737978,0.2485,737901,0,-1,1,0
1529021940000,738070,738554,738070,738275,0.0128,738312,0,0,0,0
1529022000000,738309,738378,738309,738378,0.0018,738343,0,0,1,0
1529022060000,738417,738417,738001,738111,0.4842,738209,-1,-1,0,0
1529022120000,738111,738554,738018,738405,0.0634,738286,0,-1,0,0
1529022180000,738369,740000,737990,740000,1.3822,738995,1,1,1,0
1529022240000,738698,741000,738473,738529,1.4809,739736,-1,0,0,0
1529022300000,738549,738708,738549,738603,1.0797,738628,0,-1,0,0
1529022360000,738605,738727,738418,738426,1.5798,738572,-1,-1,0,0
1529022420000,738426,738484,738418,738418,0.1238,738451,-1,-2,0,0
1529022480000,738390,738390,738000,738000,0.2825,738195,-1,-2,0,0
1529022540000,738014,738014,737948,737968,0.5184,737981,-1,-2,0,0
1529022600000,737869,739204,737401,737771,1.0596,738302,-1,-2,0,0
1529022660000,737678,737865,737466,737800,0.4442,737665,0,-1,0,0
1529022720000,737800,737832,737373,737373,0.6341,737602,-1,-1,0,0
