Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1518134400000,900765,900842,900711,900842,0.5019,900776,0,0,1,0
1518134460000,901365,903000,900741,901868,0.742,901870,0,0,0,0
1518134520000,901869,901869,900000,900000,3.3113,900934,-1,-1,0,0
1518134580000,901909,902958,900421,900634,0.3559,901689,-1,-2,0,0
1518134640000,900840,905133,900502,901429,0.746,902817,0,-1,0,0
1518134700000,901535,903899,901448,901550,0.4635,902673,0,0,0,0
1518134760000,901550,902685,900494,900500,1.4554,901589,-1,-1,0,0
1518134820000,900500,902298,890000,899227,5.6076,896149,-1,-2,0,0
1518134880000,898462,898462,890000,897665,2.6208,894231,-1,-2,0,0
1518134940000,897000,897625,896500,896513,0.2817,897062,-1,-2,0,0
1518135000000,896691,896691,890000,890000,0.857,893345,-1,-2,0,0
1518135060000,890061,893808,890000,892232,1.5515,891904,1,0,0,0
1518135120000,890144,893770,890140,893589,0.4951,891955,1,2,1,0
1518135180000,892800,893584,890000,890000,0.6299,891792,-1,0,0,0
1518135240000,890000,891559,890000,891020,0.272,890779,1,0,0,0
1518135300000,891020,891020,890543,890543,0.7936,890781,-1,0,0,0
1518135360000,890543,890994,890536,890698,0.1142,890765,0,-1,0,0
1518135420000,890846,890981,890010,890010,2.1269,890495,-1,-1,0,0
1518135480000,890010,890980,889984,890968,1.3954,890482,0,-1,1,0
1518135540000,890967,890981,890000,890512,2.4823,890490,-1,-1,0,0
1518135600000,890980,890981,888061,890963,1.5039,889521,-1,-2,0,0
1518135660000,890857,890862,890753,890769,0.4342,890807,-1,-2,0,0
1518135720000,890766,890769,890000,890395,0.3188,890384,-1,-2,0,0
1518135780000,890043,892076,888092,890911,2.9772,890084,0,-1,0,0
1518135840000,889819,893989,889808,891917,0.8028,891898,1,1,0,0
1518135900000,890096,892684,890003,891819,0.4523,891343,1,2,0,0
1518135960000,891814,891814,890000,890000,0.8995,890907,-1,0,0,0
1518136020000,890000,891984,888000,888127,2.1447,889992,-1,-2,0,0
1518136080000,888980,888980,887995,887995,0.8571,888487,-1,-2,0,0
1518136140000,887484,889213,886491,886530,0.8022,887852,-1,-2,0,0
1518136200000,888146,888146,888094,888143,0.2019,888120,-1,-2,0,0
1518136260000,888148,888998,886580,888141,1.0748,887789,-1,-2,0,0
1518136320000,888139,888155,886530,887370,0.8393,887342,-1,-2,0,0
1518136380000,888137,888747,885777,885777,0.9022,887262,-1,-2,0,0
1518136440000,885099,885770,885000,885739,0.197,885385,0,-1,1,0
1518136500000,885000,885000,883896,884987,0.2133,884448,-1,-1,0,0
1518136560000,884487,884500,882106,882110,1.2839,883303,-1,-2,0,0
1518136620000,882110,882110,881000,881498,0.8905,881555,-1,-2,0,0
1518136680000,881495,881495,881251,881251,0.0828,881373,-1,-2,0,0
1518136740000,881493,883712,881253,883707,0.7462,882482,1,0,1,0
1518136800000,884020,884323,883689,884323,0.2723,884006,0,1,1,0
1518136860000,884333,887048,883071,887048,0.7301,885059,1,1,1,0
1518136920000,884357,888818,884356,884399,0.2836,886587,0,1,0,0
1518136980000,884400,888361,884399,884623,0.3566,886380,0,0,0,0
1518137040000,884623,888119,884366,885989,0.3104,886242,1,1,0,0
1518137100000,884366,886609,880500,880501,1.5537,883554,-1,0,0,0
1518137160000,882999,882999,880636,880636,1.3984,881817,-1,-2,0,0
1518137220000,880636,880903,880500,880500,3.8069,880701,-1,-2,0,0
1518137280000,880090,880537,874137,875181,5.211,877337,-1,-2,0,0
1518137340000,877585,879973,875123,877577,0.5389,877548,-1,-2,0,0
1518137400000,877577,878080,875144,877576,0.5905,876612,-1,-2,0,0
1518137460000,877579,879928,872855,877722,0.8011,876391,0,-1,0,0
1518137520000,877722,878084,872314,877569,1.1395,875199,-1,-1,0,0
1518137580000,877569,878007,877569,877569,0.6543,877788,0,-1,0,0
1518137640000,877576,878119,875123,875123,0.6866,876621,-1,-1,0,0
1518137700000,875123,875855,874961,875819,0.648,875408,0,-1,1,0
