Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1537574400000,754849,755442,754849,755437,1.2583,755145,0,0,1,0
1537574460000,755436,755643,755436,755643,0.8674,755539,0,0,1,0
1537574520000,755999,756500,755690,755876,2.1192,756095,-1,-1,0,0
1537574580000,755876,756959,755000,756958,3.1213,755979,1,0,1,0
1537574640000,756956,758018,756318,758018,4.4209,757168,1,2,1,0
1537574700000,758018,761900,758001,761900,8.4976,759950,1,2,1,0
1537574760000,761900,762350,761900,761900,12.8108,762125,0,1,0,3882
1537574820000,761900,761900,760556,760700,4.4358,761228,-1,-1,0,3882
1537574880000,760696,761620,760390,761500,3.6257,761005,0,-1,1,3882
1537574940000,761500,762751,761500,761507,4.8248,762125,0,0,0,3882
1537575000000,761507,762736,761253,762736,3.2785,761994,1,1,1,3882
1537575060000,762174,762751,759760,762000,30.3852,761255,-1,0,0,3882
1537575120000,762000,762000,759500,760376,4.7451,760750,-1,-2,0,3882
1537575180000,760376,760722,759500,760646,13.3856,760111,0,-1,0,3882
1537575240000,760636,761255,759724,760244,8.644,760489,-1,-1,0,3882
1537575300000,760756,762000,759500,760000,7.9756,760750,-1,-2,0,3882
1537575360000,760078,760701,760000,760459,1.2156,760350,0,-1,0,3882
1537575420000,760453,761000,760453,760805,1.2183,760726,0,0,0,3882
1537575480000,760990,761300,760805,760820,1.1311,761052,-1,-1,0,3882
1537575540000,760847,761290,760677,760995,1.4189,760983,0,-1,0,3882
1537575600000,760989,761079,760989,761000,1.9755,761034,0,0,0,3882
1537575660000,761000,761037,760389,760389,1.9852,760713,-1,-1,0,3882
1537575720000,760321,760321,759500,759878,6.6874,759910,-1,-2,0,3882
1537575780000,759519,759889,758632,758632,4.0885,759260,-1,-2,0,3882
1537575840000,758735,758735,758015,758096,2.0993,758375,-1,-2,0,3882
1537575900000,758095,759900,757909,758742,5.5307,758904,0,-1,0,3882
1537575960000,759097,760000,757820,759230,1.5632,758910,0,0,0,3882
1537576020000,759238,759677,758001,759078,2.6007,758839,-1,-1,0,3882
1537576080000,759078,759099,758513,759077,0.3531,758806,-1,-2,0,3882
1537576140000,759074,760098,759064,759626,3.505,759581,0,-1,0,3882
1537576200000,759627,760086,758969,759327,3.6015,759527,-1,-1,0,3882
1537576260000,759426,759426,758458,758793,0.667,758942,-1,-2,0,3882
1537576320000,758794,758794,755013,758301,3.1582,756903,-1,-2,0,3882
1537576380000,757855,759000,757096,759000,4.5314,758048,1,0,1,3882
1537576440000,758984,759000,758377,758476,0.9705,758688,-1,0,0,3882
1537576500000,758474,758990,758000,758990,1.2808,758495,0,-1,1,3882
1537576560000,758459,758843,757920,758259,8.6695,758381,-1,-1,0,3882
1537576620000,758259,758990,758259,758989,2.4855,758624,0,-1,1,3882
1537576680000,758985,759800,758253,759800,8.1319,759026,0,0,1,3882
1537576740000,759509,759800,759509,759800,1.5935,759654,0,0,1,3882
1537576800000,759657,759999,759000,759999,5.1233,759499,0,0,1,3882
1537576860000,759556,760098,759547,760011,3.6928,759822,0,0,1,3882
1537576920000,759800,759996,757501,759299,3.233,758748,-1,-1,0,3882
1537576980000,759308,759909,759002,759377,1.5537,759455,0,-1,0,3882
1537577040000,759373,760000,757501,759756,3.7878,758750,0,0,0,3882
1537577100000,759357,759746,757500,758886,4.4567,758623,-1,-1,0,3882
1537577160000,758965,759949,758869,759252,1.2311,759409,0,-1,0,3882
1537577220000,759246,759940,758999,759332,0.6004,759469,0,0,0,3882
1537577280000,759027,760000,759027,759400,5.2132,759513,0,0,0,3882
1537577340000,759400,759400,759300,759322,1.0038,759350,-1,-1,0,3882
1537577400000,759322,759322,758212,758212,7.7898,758767,-1,-2,0,3882
1537577460000,758251,759001,758022,759000,1.1145,758511,0,-1,1,3882
1537577520000,758920,759320,758685,759305,1.5971,759002,0,0,1,3882
1537577580000,759304,759400,759095,759400,0.2931,759247,0,0,1,3882
1537577640000,759120,759999,759000,759400,3.2795,759499,0,0,0,3882
1537577700000,759426,759999,759426,759999,1.9872,759712,0,0,1,3882
1537577760000,759999,760000,759552,759552,2.7579,759776,-1,-1,0,3882
1537577820000,759999,760000,759557,760000,3.1338,759778,0,-1,1,3882
1537577880000,759986,760000,759590,759995,1.3082,759795,0,0,0,3882
1537577940000,759995,759995,759590,759983,0.9447,759792,-1,-1,0,3882
1537578000000,759630,760098,759550,760000,2.1965,759824,0,-1,0,3882
1537578060000,760005,760098,759541,760040,0.867,759819,0,0,0,3882
1537578120000,759566,760111,759552,760027,0.6594,759831,0,0,1,3882
1537578180000,760027,760341,760000,760341,0.5849,760170,0,0,1,3882
1537578240000,760335,760335,759598,760033,1.2664,759966,-1,-1,0,3882
1537578300000,760019,760341,759616,760341,0.8246,759978,0,-1,1,3882
1537578360000,760033,760800,759811,760798,1.3425,760305,0,0,1,3882
1537578420000,760037,761000,760027,761000,2.3686,760513,0,0,1,3882
1537578480000,760422,761500,760064,761500,5.1498,760782,1,1,1,3882
1537578540000,760500,761688,760000,761500,2.9586,760844,0,1,1,3882
1537578600000,761244,761244,761000,761000,0.0544,761122,-1,-1,0,3882
1537578660000,761000,761192,760414,760507,1.1815,760803,-1,-2,0,3882
1537578720000,760506,761832,760506,761482,3.1036,761169,0,-1,0,3882
1537578780000,761170,761999,760500,761579,3.7812,761249,0,0,0,3882
1537578840000,761505,762000,761505,762000,2.8607,761752,0,0,1,3882
1537578900000,761997,762551,761535,762551,2.3565,762043,0,0,1,3882
1537578960000,762230,762824,762224,762600,2.9744,762524,0,0,0,3882
1537579020000,762606,762606,762000,762500,2.5439,762303,-1,-1,0,3882
1537579080000,762478,765265,762200,765000,38.8394,763732,1,0,1,3882
1537579140000,765000,765356,765000,765000,27.3119,765178,0,1,0,3882
1537579200000,765000,765850,765000,765000,51.6173,765425,0,0,0,3882
1537579260000,765000,765295,765000,765013,23.5217,765147,0,0,0,3882
1537579320000,765014,765014,762000,762000,9.5138,763507,-1,-1,0,3882
1537579380000,762171,763000,761400,762000,4.8743,762200,-1,-2,0,3882
1537579440000,762011,762923,762000,762525,4.776,762461,0,-1,0,3882
1537579500000,762416,763000,762100,762438,1.235,762550,0,0,0,3882
1537579560000,762990,763499,762479,763000,1.3873,762989,0,0,0,3882
1537579620000,763000,763592,762698,763090,1.6116,763145,0,0,0,3882
1537579680000,763089,763600,762500,762501,2.9603,763050,-1,-1,0,3882
1537579740000,762500,763295,762001,762001,2.746,762648,-1,-2,0,3882
1537579800000,762006,762341,762000,762000,15.9712,762170,-1,-2,0,3882
1537579860000,762000,762137,762000,762082,7.6036,762068,0,-1,0,3882
1537579920000,762031,762079,762000,762005,3.9054,762039,-1,-1,0,3882
1537579980000,762002,762045,761240,761258,2.6195,761642,-1,-2,0,3882
1537580040000,761528,762050,761247,761975,3.9662,761648,0,-1,1,3882
1537580100000,761975,762104,760200,761999,5.4652,761152,0,0,0,3882
1537580160000,762051,762500,760777,761483,1.3256,761638,-1,-1,0,3882
1537580220000,761515,762070,760403,761106,3.1027,761236,-1,-2,0,3882
1537580280000,761106,762000,760422,760973,2.1454,761211,-1,-2,0,3882
1537580340000,760799,761372,760440,761037,1.9087,760906,0,-1,0,3882
1537580400000,761334,761823,760834,761213,2.0281,761328,-1,-1,0,3882
1537580460000,761007,762000,760576,760949,4.6219,761288,-1,-2,0,3882
1537580520000,760949,760949,760400,760430,1.5789,760674,-1,-2,0,3882
1537580580000,760789,760800,760012,760255,2.1525,760406,-1,-2,0,3882
1537580640000,760272,760514,759472,759590,1.7838,759993,-1,-2,0,3882
1537580700000,759472,759472,756501,759193,7.2676,757986,-1,-2,0,3882
1537580760000,758795,759170,756706,758662,0.8076,757938,-1,-2,0,3882
1537580820000,758112,759415,758002,759415,1.4526,758708,1,0,1,3882
1537580880000,759555,759725,759442,759725,1.4588,759583,0,1,1,3882
1537580940000,759865,763200,759408,760276,5.678,761304,0,0,0,3882
1537581000000,760194,760194,755419,759509,4.3807,757806,-1,-1,0,3882
1537581060000,759498,764500,759120,760067,5.4326,761810,0,-1,0,3882
1537581120000,760017,760017,759167,759901,2.8565,759592,-1,-1,0,3882
1537581180000,759900,760172,756011,759858,4.4503,758091,-1,-2,0,3882
1537581240000,760000,760471,758565,758982,1.0784,759518,-1,-2,0,3882
1537581300000,759356,760045,759356,759852,2.37,759700,0,-1,0,3882
1537581360000,759862,760199,759862,759972,0.3233,760030,0,0,0,3882
