Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1545523200000,442843,442900,442205,442746,6.9728,442552,-1,0,0,0
1545523260000,442458,444000,442458,444000,7.4504,443229,1,0,1,0
1545523320000,443718,444274,443708,443769,6.5981,443991,0,1,0,0
1545523380000,443769,444080,443207,443628,4.2273,443643,-1,-1,0,0
1545523440000,443897,444334,443463,443945,8.4728,443898,0,-1,0,0
1545523500000,443944,445000,443385,445000,5.4738,444192,1,1,1,0
1545523560000,445000,446000,443882,444335,15.029,444941,-1,0,0,0
1545523620000,444432,444830,442683,443187,9.6051,443756,-1,-2,0,0
1545523680000,443573,444810,443047,443735,7.4403,443928,0,-1,0,0
1545523740000,443735,444050,442589,442708,7.8584,443319,-1,-1,0,0
1545523800000,442756,442776,440798,441948,6.1768,441787,-1,-2,0,0
1545523860000,441943,443000,440613,442149,8.1863,441806,0,-1,0,0
1545523920000,442149,442149,441896,442140,1.334,442022,-1,-1,0,0
1545523980000,441985,442859,441879,442134,2.6345,442369,0,-1,0,0
1545524040000,442137,442615,442001,442003,5.3135,442308,-1,-1,0,0
1545524100000,442003,442359,441241,441241,2.9054,441800,-1,-2,0,0
1545524160000,441241,441500,440870,441499,6.1049,441185,0,-1,1,0
1545524220000,441499,441506,441283,441506,1.9252,441394,0,0,1,0
1545524280000,441543,441992,441543,441982,5.1297,441767,0,0,1,0
1545524340000,442000,443000,442000,443000,3.3674,442500,0,0,1,0
1545524400000,442543,443000,442293,442312,4.2188,442646,-1,-1,0,0
1545524460000,442313,442870,442312,442870,1.5106,442591,0,-1,1,0
1545524520000,442552,443087,442380,442447,3.7362,442733,-1,-1,0,0
1545524580000,442517,442517,441170,441721,5.1363,441843,-1,-2,0,0
1545524640000,441700,442200,441700,442200,2.7644,441950,0,-1,1,0
1545524700000,442200,443047,442181,442510,4.1338,442614,0,0,0,0
1545524760000,442455,442551,441928,442340,1.4456,442239,-1,-1,0,0
1545524820000,442074,442381,441700,442058,2.92,442040,-1,-2,0,0
1545524880000,442299,442336,441810,441810,0.9922,442073,-1,-2,0,0
1545524940000,441804,441804,441181,441240,0.5711,441492,-1,-2,0,0
1545525000000,441058,442001,441001,441863,5.1569,441501,0,-1,1,0
1545525060000,441665,441666,441515,441661,1.8521,441590,-1,-1,0,0
1545525120000,441661,441800,441506,441800,0.7782,441653,0,-1,1,0
1545525180000,441613,442583,441612,442142,1.4987,442097,0,0,0,0
1545525240000,442379,442764,442290,442764,2.0505,442527,0,0,1,0
1545525300000,442664,442790,442343,442724,1.6699,442566,0,0,0,0
1545525360000,442384,442768,442143,442155,1.0461,442455,-1,-1,0,0
1545525420000,442418,442457,441672,442053,14.3662,442064,-1,-2,0,0
1545525480000,442000,443667,441990,443667,5.8553,442828,1,0,1,0
1545525540000,443711,444861,443497,444308,10.9892,444179,0,1,0,0
1545525600000,443955,444351,443330,443399,7.3603,443840,-1,-1,0,0
1545525660000,443688,444000,443432,444000,11.1592,443716,0,-1,1,0
1545525720000,444000,444130,442891,443664,8.9971,443510,-1,-1,0,0
1545525780000,443663,444152,443064,443899,10.0166,443608,0,-1,0,0
1545525840000,443899,444065,443506,444065,2.7778,443785,0,0,1,0
1545525900000,444151,445000,444000,444061,7.9467,444500,-1,-1,0,0
1545525960000,444173,444178,442687,443055,6.3791,443432,-1,-2,0,0
1545526020000,443054,443670,442751,442752,8.2111,443210,-1,-2,0,0
1545526080000,442766,443000,441875,441995,3.8428,442437,-1,-2,0,0
1545526140000,442005,443844,442000,443844,8.2315,442922,1,0,1,0
1545526200000,443230,443689,442961,443049,4.143,443325,-1,0,0,0
1545526260000,443044,444000,442961,443095,3.6078,443480,0,-1,0,0
1545526320000,443004,444076,442991,443890,5.0388,443533,0,0,0,0
1545526380000,443891,444116,443089,444116,4.7526,443602,0,0,1,0
1545526440000,444054,444867,444044,444821,4.5145,444455,0,0,1,0
1545526500000,444821,446000,444820,446000,20.4468,445410,1,1,1,0
1545526560000,446044,446700,445128,445638,17.6397,445914,-1,0,0,0
1545526620000,445235,446000,445000,445274,10.997,445500,0,-1,0,0
1545526680000,445374,446000,444999,446000,6.6729,445499,0,0,1,0
1545526740000,446000,446010,445000,445089,15.8546,445505,-1,-1,0,0
1545526800000,445058,445400,445000,445355,1.2203,445200,0,-1,1,0
1545526860000,445355,447000,445119,447000,6.5022,446059,1,1,1,0
1545526920000,447000,448337,447000,447648,13.8691,447668,0,1,0,0
1545526980000,447637,447975,446094,447068,7.58,447034,-1,-1,0,0
1545527040000,447068,447068,446000,446000,7.3435,446534,-1,-2,0,0
1545527100000,446051,446589,445000,445002,9.3308,445794,-1,-2,0,0
1545527160000,445002,445936,444693,445901,5.7928,445314,0,-1,1,0
1545527220000,445906,446112,445302,445355,10.7369,445707,-1,-1,0,0
1545527280000,445550,445890,444749,444749,5.9845,445319,-1,-2,0,0
1545527340000,444500,445373,444000,444645,4.1332,444686,0,-1,0,0
1545527400000,444707,445055,444675,444707,2.4868,444865,0,0,0,0
1545527460000,444707,444889,444119,444880,2.9445,444504,0,0,1,0
1545527520000,444879,445090,444390,444699,2.4871,444740,-1,-1,0,0
1545527580000,444698,444868,444473,444698,1.0808,444670,0,-1,0,0
1545527640000,444750,444753,444261,444261,1.6278,444507,-1,-1,0,0
1545527700000,444269,444938,443932,443932,12.0022,444435,-1,-2,0,0
1545527760000,443942,443942,443200,443278,6.3304,443571,-1,-2,0,0
1545527820000,443250,444000,443200,443999,4.2103,443600,0,-1,1,0
1545527880000,443639,444197,443470,444197,2.3175,443833,0,0,1,0
1545527940000,443878,444443,443871,444080,0.93,444157,0,0,0,0
1545528000000,444084,444654,444080,444600,0.6742,444367,0,0,1,0
1545528060000,444569,444600,444260,444260,3.6287,444430,-1,-1,0,0
1545528120000,444260,444683,443890,444010,3.9169,444286,-1,-2,0,0
1545528180000,444020,444217,443600,443600,1.6453,443908,-1,-2,0,0
1545528240000,443661,443743,443279,443600,1.0359,443511,-1,-2,0,0
1545528300000,443600,443849,443600,443600,0.907,443724,0,-1,0,0
1545528360000,443630,444177,443600,443800,1.8163,443888,0,0,0,0
1545528420000,443800,444600,443800,444599,2.061,444200,0,0,1,0
1545528480000,444386,444733,444203,444733,2.8289,444468,0,0,1,0
1545528540000,444732,445090,444200,444200,4.9721,444645,-1,-1,0,0
1545528600000,444239,444249,444200,444200,0.9696,444224,-1,-2,0,0
1545528660000,444200,444600,444200,444201,0.8209,444400,0,-1,0,0
1545528720000,444324,444715,443993,444690,1.1876,444354,0,0,1,0
1545528780000,444680,445000,444680,444999,1.7651,444840,0,0,1,0
1545528840000,444999,445385,444999,445089,2.6467,445192,0,0,0,0
1545528900000,445312,445395,444681,444681,3.9415,445038,-1,-1,0,0
1545528960000,444681,445500,444681,445460,3.6149,445090,0,-1,1,0
1545529020000,445367,445459,444790,445281,1.233,445124,-1,-1,0,0
1545529080000,445036,445332,445006,445331,1.7939,445169,0,-1,1,0
1545529140000,445331,446235,445331,446215,2.7048,445783,0,0,1,0
1545529200000,445924,446500,444682,444773,15.0023,445591,-1,-1,0,0
1545529260000,444764,445600,444696,445600,4.791,445148,0,-1,1,0
1545529320000,445282,446021,445282,445699,2.4114,445651,0,0,0,0
1545529380000,445832,445849,445289,445301,1.4456,445569,-1,-1,0,0
1545529440000,445646,446199,445316,446199,4.4569,445757,0,-1,1,0
1545529500000,446154,446569,445835,446523,1.2037,446202,0,0,1,0
1545529560000,446517,446836,445793,446286,5.2947,446314,-1,-1,0,0
1545529620000,446009,446385,445999,446273,2.1677,446192,0,-1,0,0
1545529680000,446272,446626,446267,446569,1.8735,446446,0,0,1,0
1545529740000,446569,447799,446186,446990,7.7938,446992,0,0,0,0
1545529800000,447027,447723,446545,446961,6.5097,447134,-1,-1,0,0
1545529860000,446961,446961,445550,445690,6.2693,446255,-1,-2,0,0
1545529920000,445690,445827,445550,445827,1.2894,445688,0,-1,1,0
1545529980000,445827,445827,445590,445599,0.1958,445708,-1,-1,0,0
1545530040000,445515,446961,445317,446498,3.3449,446139,0,-1,0,0
1545530100000,446459,446459,445554,446352,1.457,446006,-1,-1,0,0
1545530160000,445823,446299,445500,445500,1.4038,445899,-1,-2,0,0
1545530220000,445500,445500,444166,444608,7.3085,444833,-1,-2,0,0
1545530280000,444613,445090,444573,444587,2.0242,444831,-1,-2,0,0
1545530340000,444587,444811,444500,444771,1.9615,444655,0,-1,0,0
1545530400000,444795,445339,444791,445339,0.9052,445065,0,0,1,0
1545530460000,445239,445617,444551,444551,2.935,445084,-1,-1,0,0
1545530520000,444551,444822,444081,444556,1.5915,444451,0,-1,0,0
1545530580000,444511,444999,444339,444436,2.5674,444669,-1,-1,0,0
1545530640000,444638,445123,444379,445123,3.2279,444751,0,-1,1,0
1545530700000,445123,445422,445022,445043,0.5961,445222,-1,-1,0,0
1545530760000,445043,445043,444591,444591,0.8024,444817,-1,-2,0,0
1545530820000,444591,444760,444037,444254,6.3338,444398,-1,-2,0,0
1545530880000,444254,444819,444118,444634,1.1694,444468,0,-1,0,0
1545530940000,444101,444585,444037,444266,2.725,444311,0,0,0,0
1545531000000,444273,444309,442832,442832,5.0106,443570,-1,-1,0,0
1545531060000,442778,443175,442462,442557,6.0654,442818,-1,-2,0,0
1545531120000,442551,443174,442463,443000,5.265,442818,0,-1,0,0
1545531180000,442816,442950,442747,442747,1.9191,442848,-1,-1,0,0
1545531240000,442751,443105,442462,443105,1.9191,442783,0,-1,1,0
1545531300000,442999,443184,442540,443087,0.6311,442862,0,0,0,0
1545531360000,442841,443875,442841,443466,1.2903,443358,0,0,0,0
1545531420000,443116,443146,443116,443146,0.0851,443131,0,0,1,0
1545531480000,443424,444253,443232,443762,0.7236,443742,0,0,0,0
1545531540000,443766,444332,443766,443858,1.6865,444049,0,0,0,0
1545531600000,443859,444072,443821,443821,1.3923,443946,-1,-1,0,0
1545531660000,443567,443983,443271,443700,1.5193,443627,0,-1,0,0
1545531720000,443691,443700,443354,443540,0.4956,443527,-1,-1,0,0
1545531780000,443539,443913,443358,443406,1.7643,443635,-1,-2,0,0
1545531840000,443472,443525,443090,443090,2.2466,443307,-1,-2,0,0
1545531900000,443066,443381,443066,443137,0.5574,443223,0,-1,0,0
1545531960000,443119,443518,442841,443014,7.2123,443179,-1,-1,0,0
1545532020000,443018,443215,442959,443000,0.8399,443087,-1,-2,0,0
1545532080000,443001,443187,442100,443155,3.0625,442643,0,-1,0,0
1545532140000,443165,444087,443155,443551,2.2173,443621,0,0,0,0
1545532200000,443552,443947,443483,443835,2.654,443715,0,0,0,0
1545532260000,443835,444574,443729,443761,2.2412,444151,-1,-1,0,0
1545532320000,443779,444576,443775,444491,1.1669,444175,0,-1,1,0
1545532380000,444574,445000,444491,444491,4.7619,444745,-1,-1,0,0
1545532440000,444688,445000,444495,444568,0.9509,444747,-1,-2,0,0
1545532500000,444568,444568,443911,444109,1.4989,444239,-1,-2,0,0
1545532560000,444312,444568,444109,444174,2.0202,444338,-1,-2,0,0
1545532620000,444172,444265,443901,444205,2.2275,444083,0,-1,0,0
1545532680000,444197,444209,443469,443469,2.4963,443839,-1,-1,0,0
1545532740000,443351,443986,443227,443227,4.375,443606,-1,-2,0,0
1545532800000,443216,443546,443216,443299,2.6389,443381,0,-1,0,0
1545532860000,443501,443986,443400,443590,0.5712,443693,0,0,0,0
1545532920000,443594,443810,443179,443800,1.3523,443494,0,0,1,0
1545532980000,443816,444000,443514,443514,1.3687,443757,-1,-1,0,0
1545533040000,443586,443586,443221,443221,0.314,443403,-1,-2,0,0
1545533100000,443221,443317,443100,443317,0.3265,443208,0,-1,1,0
1545533160000,443110,443110,442692,442733,1.2414,442901,-1,-1,0,0
1545533220000,442692,442692,442000,442031,4.3606,442346,-1,-2,0,0
1545533280000,442079,442576,442004,442576,1.7825,442290,0,-1,1,0
1545533340000,442549,442764,442147,442510,0.9818,442455,-1,-1,0,0
1545533400000,442500,443000,442197,442460,2.6077,442598,-1,-2,0,0
1545533460000,442470,443000,442370,443000,0.533,442685,0,-1,1,0
1545533520000,443000,443400,442990,443120,1.3606,443195,0,0,0,0
1545533580000,443125,444011,443125,443498,0.9142,443568,0,0,0,0
1545533640000,443498,443645,443000,443000,5.5753,443322,-1,-1,0,0
1545533700000,443000,443327,442503,442514,3.0387,442915,-1,-2,0,0
1545533760000,442514,442938,442444,442475,2.047,442691,-1,-2,0,0
1545533820000,442475,442475,442147,442385,2.2615,442311,-1,-2,0,0
1545533880000,442384,442825,442302,442800,3.0134,442563,0,-1,1,0
1545533940000,442800,443044,442800,443030,5.194,442922,0,0,1,0
1545534000000,443030,443667,442640,443364,6.9441,443153,0,0,0,0
1545534060000,443494,444067,443494,443935,2.2436,443780,0,0,0,0
1545534120000,443939,444000,442801,443196,5.2999,443400,-1,-1,0,0
