Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1541289600000,716949,716996,716949,716966,0.108,716972,0,0,0,0
1541289660000,716960,716966,716855,716966,0.0804,716910,0,0,1,0
1541289720000,716956,716975,716913,716913,0.2965,716944,-1,-1,0,0
1541289780000,716900,716951,716891,716943,0.2439,716921,0,-1,0,0
1541289840000,716933,716933,716855,716865,0.3865,716894,-1,-1,0,0
1541289900000,716856,716856,716848,716848,0.1691,716852,-1,-2,0,0
1541289960000,716827,716827,716800,716810,0.0174,716813,-1,-2,0,0
1541290020000,716798,716809,716798,716809,0.0129,716803,0,-1,1,0
1541290080000,716809,716809,716290,716300,0.8307,716549,-1,-1,0,0
1541290140000,716300,716300,716086,716088,0.27,716193,-1,-2,0,0
1541290200000,716083,716100,715803,716100,0.1597,715951,0,-1,1,0
1541290260000,716015,716105,716015,716055,0.0948,716060,0,0,0,0
1541290320000,716055,716115,716055,716100,0.2235,716085,0,0,0,0
1541290380000,716051,716100,716015,716025,0.3767,716057,-1,-1,0,0
1541290440000,716025,716025,715828,715828,0.4769,715926,-1,-2,0,0
1541290500000,715845,715953,715841,715900,0.7331,715897,0,-1,0,0
1541290560000,715884,715884,715640,715710,0.1158,715762,-1,-1,0,0
1541290620000,715781,715781,715640,715721,0.191,715710,-1,-2,0,0
1541290680000,715640,715650,715606,715607,0.3451,715628,-1,-2,0,0
1541290740000,715611,715615,715531,715605,0.2487,715573,-1,-2,0,0
1541290800000,715605,715796,715605,715796,0.0451,715700,0,-1,1,0
1541290860000,715796,715796,715677,715785,0.1642,715736,-1,-1,0,0
1541290920000,715786,715786,715510,715660,0.3451,715648,-1,-2,0,0
1541290980000,715660,715660,715527,715527,0.0084,715593,-1,-2,0,0
1541291040000,715541,715642,715536,715636,0.659,715589,0,-1,1,0
1541291100000,715636,715639,715537,715604,0.5631,715588,-1,-1,0,0
1541291160000,715572,715821,715542,715796,0.2476,715681,0,-1,0,0
