Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,PL
1541464800000,724938,725186,724905,724981,1.1678,725045,0,-1,0
1541464860000,724903,724907,724795,724898,0.4209,724851,-1,-1,0
1541464920000,724839,724922,724356,724894,0.658,724639,0,-1,0
1541464980000,724879,724900,724156,724900,2.3884,724528,0,0,0
1541465040000,724897,725000,724895,725000,1.5637,724947,0,0,0
1541465100000,725000,725127,724912,725004,2.6115,725019,0,0,0
1541465160000,725005,725103,724889,724989,3.0284,724996,-1,-1,0
1541465220000,724915,725200,724910,725117,2.9911,725055,0,-1,0
1541465280000,725022,725126,725011,725121,0.6328,725068,0,0,0
1541465340000,725121,725300,725093,725298,0.6236,725196,0,0,0
1541465400000,725262,725335,725231,725329,2.1201,725283,0,0,0
1541465460000,725329,725351,725243,725248,0.364,725297,-1,-1,0
1541465520000,725298,725415,724751,725299,1.1554,725083,0,-1,0
1541465580000,725292,725397,725098,725397,1.5172,725247,0,0,0
1541465640000,725119,725288,725111,725170,0.7962,725199,0,0,0
1541465700000,725134,725300,725099,725118,1.0648,725199,-1,-1,0
1541465760000,725125,725299,725125,725136,1.1288,725212,0,-1,0
1541465820000,725264,725269,725127,725128,0.6388,725198,-1,-1,0
1541465880000,725128,725136,725128,725135,0.8726,725132,0,-1,0
1541465940000,725135,725136,724950,725036,1.6389,725043,-1,-1,0
1541466000000,724995,725075,724785,724795,2.8269,724930,-1,-2,0
1541466060000,724786,724795,724690,724735,0.1832,724742,-1,-2,0
1541466120000,724691,724808,724500,724796,0.349,724654,0,-1,0
1541466180000,724793,724800,724589,724645,1.503,724694,-1,-1,0
1541466240000,724585,724782,724436,724489,1.1141,724609,-1,-2,0
1541466300000,724491,724500,724491,724498,0.8038,724495,0,-1,0
1541466360000,724499,724500,724461,724461,4.3911,724480,-1,-1,0
1541466420000,724490,724550,724432,724549,0.3543,724491,0,-1,0
1541466480000,724549,724550,724525,724541,0.5803,724537,-1,-1,0
1541466540000,724550,724550,724535,724550,0.8865,724542,0,-1,0
1541466600000,724550,724550,724525,724550,1.1668,724537,0,0,0
1541466660000,724550,724550,723886,723926,2.4911,724218,-1,-1,0
1541466720000,723933,724549,723500,724354,3.5395,724024,0,-1,0
1541466780000,724390,724526,724083,724094,1.0292,724304,-1,-1,0
1541466840000,724217,724500,724093,724366,1.6826,724296,0,-1,0
1541466900000,724499,724526,724367,724490,1.3625,724446,-1,-1,0
1541466960000,724495,724521,723929,724360,2.7783,724225,-1,-2,0
1541467020000,724359,724550,724251,724391,0.8554,724400,0,-1,0
1541467080000,724431,724545,724301,724535,0.4541,724423,0,0,0
1541467140000,724499,724550,724318,724500,1.49,724434,0,0,0
1541467200000,724544,724550,724506,724533,1.6402,724528,-1,-1,0
1541467260000,724550,724718,724517,724653,1.1009,724617,0,-1,0
1541467320000,724544,724790,724538,724790,2.2407,724664,0,0,0
1541467380000,724790,724890,724650,724791,3.3051,724770,0,0,0
1541467440000,724843,724899,724781,724840,3.0239,724840,-1,-1,0
1541467500000,724800,724875,724500,724812,1.2101,724687,0,-1,0
1541467560000,724822,724898,724800,724802,2.4259,724849,-1,-1,0
1541467620000,724803,724839,724500,724500,1.146,724669,-1,-2,0
1541467680000,724628,724724,724628,724718,0.2951,724676,0,-1,0
1541467740000,724718,724773,724718,724730,1.6995,724745,0,0,0
1541467800000,724723,724734,724722,724733,0.9584,724728,0,0,0
1541467860000,724736,724750,724700,724734,1.7713,724725,-1,-1,0
1541467920000,724711,724956,724700,724839,0.5216,724828,0,-1,0
1541467980000,724737,724951,724700,724810,0.8994,724825,0,0,0
1541468040000,724727,724790,724634,724790,0.5187,724712,0,0,0
1541468100000,724711,724796,724700,724771,0.0615,724748,0,0,0
1541468160000,724779,724796,724766,724796,0.016,724781,0,0,0
1541468220000,724779,724901,724779,724901,0.4683,724840,0,0,0
1541468280000,724856,724942,724700,724923,0.3131,724821,0,0,0
1541468340000,724826,724863,724689,724695,0.9795,724776,-1,-1,0
1541468400000,724689,724851,724510,724820,1.0909,724680,0,-1,0
1541468460000,724798,724847,724738,724809,0.2898,724792,0,0,0
1541468520000,724759,725000,724758,724846,0.8021,724879,0,0,0
1541468580000,724993,724997,724785,724857,0.6335,724891,-1,-1,0
1541468640000,724921,724997,724848,724891,0.2112,724922,-1,-2,0
1541468700000,724888,724997,724866,724887,1.0783,724931,-1,-2,0
1541468760000,724887,724940,724760,724931,0.7791,724850,0,-1,0
1541468820000,724950,724980,724950,724950,2.7947,724965,0,0,0
1541468880000,724950,724951,724551,724746,0.8217,724751,-1,-1,0
1541468940000,724742,724742,724585,724662,0.1675,724663,-1,-2,0
1541469000000,724719,725000,724658,724951,1.7751,724829,0,-1,0
1541469060000,724951,724951,724729,724752,1.6631,724840,-1,-1,0
1541469120000,724762,725000,724650,724863,2.0999,724825,0,-1,0
1541469180000,724855,724924,724815,724924,1.4759,724869,0,0,0
1541469240000,724816,724821,724700,724722,1.1136,724760,-1,-1,0
1541469300000,724720,724720,724652,724653,0.7487,724686,-1,-2,0
1541469360000,724653,724900,724562,724578,2.2397,724731,-1,-2,0
1541469420000,724667,724667,724473,724500,5.7777,724570,-1,-2,0
1541469480000,724498,724500,724300,724300,0.544,724400,-1,-2,0
1541469540000,724300,724500,724017,724065,0.7899,724258,-1,-2,0
1541469600000,724224,724406,724067,724158,0.7865,724236,-1,-2,0
1541469660000,724158,724206,724034,724062,1.5589,724120,-1,-2,0
1541469720000,724062,724072,723801,724072,2.509,723936,0,-1,0
1541469780000,724090,724250,723800,723862,3.9049,724025,-1,-1,0
1541469840000,723863,724196,723862,723928,5.1475,724029,0,-1,0
1541469900000,724100,724100,723907,724035,2.8335,724003,-1,-1,0
1541469960000,724035,724055,723698,723703,2.7548,723876,-1,-2,0
1541470020000,723703,724000,723640,723668,6.6286,723820,-1,-2,0
1541470080000,723647,723945,723111,723610,4.8378,723528,-1,-2,0
1541470140000,723590,723777,723580,723764,0.8976,723678,0,-1,0
1541470200000,723760,723843,723750,723822,0.843,723796,0,0,0
1541470260000,723826,723831,723700,723714,0.974,723765,-1,-1,0
1541470320000,723715,723724,723507,723526,1.0166,723615,-1,-2,0
1541470380000,723518,724400,723477,723758,2.7521,723938,0,-1,0
1541470440000,723758,723758,723565,723716,2.3732,723661,-1,-1,0
1541470500000,723607,723715,723362,723363,1.6392,723538,-1,-2,0
1541470560000,723406,723444,722974,723086,4.6336,723209,-1,-2,0
1541470620000,723086,723299,723086,723127,1.5193,723192,0,-1,0
1541470680000,723127,723127,722934,723050,1.6642,723030,-1,-1,0
1541470740000,723000,723045,722565,722606,2.5415,722805,-1,-2,0
1541470800000,722607,722920,722565,722751,3.5462,722742,0,-1,0
1541470860000,722895,722900,722731,722899,0.745,722815,0,0,0
1541470920000,722897,722900,722896,722900,1.8659,722898,0,0,0
1541470980000,722900,722927,722897,722922,1.1491,722912,0,0,0
1541471040000,722924,723106,722924,723101,0.9095,723015,0,0,0
1541471100000,723101,723220,723101,723212,1.5473,723160,0,0,0
1541471160000,723211,723222,723200,723222,2.3285,723211,0,0,0
1541471220000,723223,723259,723200,723205,0.2779,723229,-1,-1,0
1541471280000,723205,723269,723200,723242,6.6172,723234,0,-1,0
1541471340000,723201,723282,722998,722998,1.5199,723140,-1,-1,0
1541471400000,722996,723140,722855,722997,0.1289,722997,0,-1,0
1541471460000,722945,723156,722912,722924,0.0912,723034,-1,-1,0
1541471520000,723029,723209,722925,723209,0.0481,723067,0,-1,0
1541471580000,723056,723090,722965,723090,0.025,723027,0,0,0
1541471640000,723095,723217,722962,722962,0.6073,723089,-1,-1,0
1541471700000,722961,723176,722797,722868,0.7012,722986,-1,-2,0
1541471760000,722883,723173,722883,723039,0.3445,723028,0,-1,0
1541471820000,723075,723076,722979,723071,0.8528,723027,-1,-1,0
1541471880000,723004,723170,722870,723168,1.7459,723020,0,-1,0
1541471940000,723133,723171,723076,723076,1.1747,723123,-1,-1,0
1541472000000,723086,723144,723075,723082,0.6079,723109,-1,-2,0
1541472060000,723083,723099,723008,723040,0.4489,723053,-1,-2,0
1541472120000,723074,723180,723008,723132,0.4034,723094,0,-1,0
1541472180000,723102,723160,723040,723048,0.1371,723100,-1,-1,0
1541472240000,723048,723048,722961,722961,0.7597,723004,-1,-2,0
1541472300000,722961,723061,722848,723061,1.6524,722954,0,-1,0
1541472360000,723077,723079,723017,723069,0.8775,723048,-1,-1,0
1541472420000,723073,723300,723000,723295,1.3035,723150,0,-1,0
1541472480000,723146,723299,723000,723283,1.925,723149,0,0,0
1541472540000,723284,723529,723237,723529,1.0236,723383,0,0,0
1541472600000,723418,723567,723304,723413,1.4606,723435,-1,-1,0
1541472660000,723410,723441,723410,723441,0.3716,723425,0,-1,0
1541472720000,723441,723573,723437,723526,0.1724,723505,0,0,0
1541472780000,723483,723736,723410,723520,1.5278,723573,0,0,0
1541472840000,723525,723736,723510,723736,0.6749,723623,0,0,0
1541472900000,723520,723572,723515,723540,0.6566,723543,0,0,0
1541472960000,723540,723614,723450,723503,1.0811,723532,-1,-1,0
1541473020000,723556,723558,723502,723541,0.0519,723530,-1,-2,0
1541473080000,723543,723543,723476,723500,0.0416,723509,-1,-2,0
1541473140000,723487,723613,723350,723578,0.3031,723481,0,-1,0
1541473200000,723458,723458,722659,722974,1.9463,723058,-1,-1,0
1541473260000,722974,722974,722112,722568,1.1911,722543,-1,-2,0
1541473320000,722665,722732,722593,722620,0.2342,722662,-1,-2,0
1541473380000,722643,722974,722643,722974,0.367,722808,0,-1,0
1541473440000,722903,722937,722903,722937,0.0119,722920,0,0,0
1541473500000,722904,723222,722606,722900,1.2297,722914,-1,-1,0
1541473560000,722900,722990,722604,722785,0.1979,722797,-1,-2,0
1541473620000,722786,722932,722568,722599,0.569,722750,-1,-2,0
1541473680000,722583,722843,722313,722583,0.5973,722578,0,-1,0
1541473740000,722383,722868,722328,722779,1.1031,722598,0,0,0
1541473800000,722776,722776,722525,722530,0.0962,722650,-1,-1,0
1541473860000,722587,722628,722510,722525,0.5658,722569,-1,-2,0
1541473920000,722527,722598,722490,722528,0.5771,722544,0,-1,0
1541473980000,722530,722530,722468,722468,0.5156,722499,-1,-1,0
1541474040000,722466,722604,722234,722351,0.5383,722419,-1,-2,0
1541474100000,722392,722392,722189,722189,0.6737,722290,-1,-2,0
1541474160000,722258,722307,722111,722210,0.3018,722209,-1,-2,0
1541474220000,722201,722219,722100,722160,0.4567,722159,-1,-2,0
1541474280000,722113,722207,722102,722207,0.2133,722154,0,-1,0
1541474340000,722205,722369,722000,722219,1.4868,722184,0,0,0
1541474400000,722213,722227,722000,722136,2.0613,722113,-1,-1,0
1541474460000,722186,722378,722141,722333,1.7201,722259,0,-1,0
1541474520000,722276,722316,722136,722187,0.7679,722226,-1,-1,0
1541474580000,722137,722241,722136,722169,0.6562,722188,0,-1,0
1541474640000,722161,722239,722142,722239,0.333,722190,0,0,0
1541474700000,722244,722249,722182,722200,1.5515,722215,-1,-1,0
1541474760000,722195,722200,722142,722162,0.6196,722171,-1,-2,0
1541474820000,722158,722158,722141,722157,0.7025,722149,-1,-2,0
1541474880000,722142,722157,722000,722157,1.6666,722078,0,-1,0
1541474940000,722000,722157,721784,722113,1.527,721970,0,0,0
1541475000000,722111,722154,722047,722122,0.2069,722100,0,0,0
1541475060000,722100,722156,722070,722075,0.8491,722113,-1,-1,0
1541475120000,722075,722138,721800,722018,0.8007,721969,-1,-2,0
1541475180000,722019,722420,721824,722420,1.3664,722122,0,-1,0
1541475240000,722063,722270,721900,721952,0.9092,722085,-1,-1,0
1541475300000,721952,721952,721825,721825,0.4983,721888,-1,-2,0
1541475360000,721862,721900,721718,721725,0.3607,721809,-1,-2,0
1541475420000,721725,721890,721659,721659,1.2617,721774,-1,-2,0
1541475480000,721804,721903,721700,721798,1.3634,721801,-1,-2,0
1541475540000,721798,722020,721769,721801,0.9939,721894,0,-1,0
1541475600000,721863,721988,721809,721915,0.1816,721898,0,0,0
1541475660000,721913,722537,721855,722143,0.7121,722196,0,0,0
1541475720000,722144,722368,722102,722119,0.3058,722235,-1,-1,0
1541475780000,722309,722587,722073,722073,0.3215,722330,-1,-2,0
1541475840000,722206,722312,722061,722104,0.3731,722186,-1,-2,0
1541475900000,722084,722205,722084,722205,0.4152,722144,0,-1,0
1541475960000,722222,722250,722205,722250,0.068,722227,0,0,0
1541476020000,722249,722299,722230,722256,0.3247,722264,0,0,0
1541476080000,722256,722300,722256,722290,0.1706,722278,0,0,0
1541476140000,722290,722594,722278,722594,0.6481,722436,0,0,0
1541476200000,722500,722600,722324,722504,0.969,722462,0,0,0
1541476260000,722504,722599,722504,722599,0.7322,722551,0,0,0
1541476320000,722553,722600,722516,722548,0.1619,722558,-1,-1,0
1541476380000,722548,722578,722506,722544,0.1648,722542,-1,-2,0
1541476440000,722545,722552,722506,722528,0.1876,722529,-1,-2,0
1541476500000,722521,722533,720000,722510,12.9017,721266,-1,-2,0
1541476560000,722515,722515,718000,722462,23.6208,720257,-1,-2,0
1541476620000,721770,722426,715000,721390,16.0554,718713,-1,-2,0
1541476680000,721390,722193,710000,720949,30.6162,716096,-1,-2,0
1541476740000,720949,721500,720934,721485,5.6328,721217,0,-1,0
1541476800000,721485,721535,720935,721489,1.53,721235,0,0,0
1541476860000,721392,721548,721352,721542,0.2145,721450,0,0,0
1541476920000,721487,721548,721487,721548,0.4405,721517,0,0,0
1541476980000,721503,721548,721500,721520,0.3833,721524,0,0,0
1541477040000,721525,721653,721511,721533,0.9216,721582,0,0,0
1541477100000,721536,721670,721502,721670,0.8065,721586,0,0,0
1541477160000,721670,721918,721552,721600,0.2136,721735,-1,-1,0
1541477220000,721743,721743,721562,721578,0.2215,721652,-1,-2,0
1541477280000,721578,721688,721568,721650,0.2769,721628,0,-1,0
1541477340000,721578,721611,721530,721547,0.4949,721570,-1,-1,0
1541477400000,721530,721541,721501,721527,0.2926,721521,-1,-2,0
1541477460000,721525,721525,721500,721522,0.1749,721512,-1,-2,0
1541477520000,721526,721527,721500,721509,0.7357,721513,-1,-2,0
1541477580000,721509,721509,721475,721484,0.461,721492,-1,-2,0
1541477640000,721499,721527,721483,721515,0.6324,721505,0,-1,0
1541477700000,721519,721527,721493,721493,0.4197,721510,-1,-1,0
1541477760000,721514,721607,721478,721606,0.1548,721542,0,-1,0
1541477820000,721599,721599,721468,721557,0.1091,721533,-1,-1,0
1541477880000,721512,722485,721469,721825,3.3485,721977,0,-1,0
1541477940000,722000,722522,721599,721954,5.743,722060,-1,-1,0
1541478000000,721966,721966,721744,721756,0.1618,721855,-1,-2,0
1541478060000,721748,722439,721748,721951,0.8819,722093,0,-1,0
1541478120000,721869,721928,721750,721913,0.3781,721839,0,0,0
1541478180000,721848,722130,721848,721921,0.2518,721989,0,0,0
1541478240000,721953,722000,721920,721934,0.5617,721960,-1,-1,0
1541478300000,721933,721933,721863,721863,1.2967,721898,-1,-2,0
1541478360000,721806,721920,721750,721750,0.2415,721835,-1,-2,0
1541478420000,721700,721724,721600,721675,1.3643,721662,-1,-2,0
1541478480000,721700,722129,721685,722101,0.6512,721907,0,-1,0
1541478540000,722100,722122,721820,722015,0.2451,721971,-1,-1,0
1541478600000,722062,722249,721960,722139,0.0732,722104,0,-1,0
1541478660000,722148,722386,722148,722347,0.2999,722267,0,0,0
1541478720000,722347,722521,722347,722521,0.9985,722434,0,0,0
1541478780000,722521,722600,722521,722600,0.9277,722560,0,0,0
1541478840000,722542,723111,722542,722729,2.0991,722826,0,0,0
1541478900000,722865,723442,722729,722941,3.7515,723085,0,0,0
1541478960000,722946,723122,722600,722755,5.2348,722861,-1,-1,0
1541479020000,722814,723322,722755,723188,3.1725,723038,0,-1,0
1541479080000,723188,723223,722750,723190,2.6357,722986,0,0,0
1541479140000,723197,723405,722781,723339,3.7628,723093,0,0,0
1541479200000,723289,723442,723168,723377,0.4914,723305,0,0,0
1541479260000,723213,723358,723168,723184,0.9888,723263,-1,-1,0
1541479320000,723183,723200,722790,722971,1.4827,722995,-1,-2,0
1541479380000,722972,723064,722953,723000,0.4164,723008,0,-1,0
1541479440000,722934,722995,722703,722740,0.7638,722849,-1,-1,0
1541479500000,722740,722839,722583,722808,0.2671,722711,0,-1,0
1541479560000,722810,722810,722171,722512,0.6543,722490,-1,-1,0
1541479620000,722531,722757,722531,722690,1.2812,722644,0,-1,0
1541479680000,722723,722909,722700,722909,0.3977,722804,0,0,0
1541479740000,722900,722940,722899,722940,0.4899,722919,0,0,0
1541479800000,722942,722972,722894,722970,0.6586,722933,0,0,0
1541479860000,722980,723040,722965,723004,0.3682,723002,0,0,0
1541479920000,723009,723158,722774,722774,0.8079,722966,-1,-1,0
1541479980000,722774,722884,722585,722585,0.723,722734,-1,-2,0
1541480040000,722616,722790,722557,722605,0.4468,722673,-1,-2,0
1541480100000,722692,722977,722613,722891,0.7062,722795,0,-1,0
1541480160000,722946,722955,722705,722709,0.3187,722830,-1,-1,0
1541480220000,722705,722761,722551,722721,1.1683,722656,0,-1,0
1541480280000,722756,722761,722739,722761,0.0687,722750,0,0,0
1541480340000,722747,722807,722744,722807,0.3476,722775,0,0,0
1541480400000,722840,723100,722840,723100,0.2157,722970,0,0,0
1541480460000,723105,723281,722912,723206,1.4882,723096,0,0,0
1541480520000,723206,723243,722938,723000,4.1965,723090,-1,-1,0
1541480580000,722996,723000,722900,723000,5.6018,722950,0,-1,0
1541480640000,723000,723059,722995,723059,0.333,723027,0,0,0
1541480700000,723038,723243,723038,723238,0.4147,723140,0,0,0
1541480760000,723182,723227,723115,723126,0.2696,723171,-1,-1,0
1541480820000,723164,723243,722996,723031,1.8149,723119,-1,-2,0
1541480880000,723030,723111,723001,723002,1.8203,723056,-1,-2,0
1541480940000,723012,723120,723001,723063,1.0064,723060,0,-1,0
1541481000000,723109,723276,723024,723275,3.1552,723150,0,0,0
1541481060000,723237,723275,723200,723270,1.3317,723237,0,0,0
1541481120000,723255,723462,723200,723389,6.1398,723331,0,0,0
1541481180000,723389,723419,723211,723411,1.4682,723315,0,0,0
1541481240000,723410,723411,723211,723217,2.0735,723311,-1,-1,0
1541481300000,723212,723221,723200,723201,1.7897,723210,-1,-2,0
1541481360000,723201,723306,723200,723253,3.2988,723253,0,-1,0
1541481420000,723211,723268,723201,723249,0.9794,723234,0,0,0
1541481480000,723249,723276,723001,723095,2.2814,723138,-1,-1,0
1541481540000,723180,723180,723091,723091,0.4305,723135,-1,-2,0
1541481600000,723091,723104,723001,723011,0.4528,723052,-1,-2,0
1541481660000,723011,723103,723001,723001,1.8335,723052,-1,-2,0
1541481720000,723011,723100,723001,723007,0.9717,723050,-1,-2,0
1541481780000,723007,723035,722495,722600,2.8751,722765,-1,-2,0
1541481840000,722723,722838,722325,722755,1.4325,722581,0,-1,0
1541481900000,722667,723000,722501,722575,2.5087,722750,-1,-1,0
1541481960000,722539,722778,722502,722502,0.4299,722640,-1,-2,0
1541482020000,722502,722615,722184,722349,1.7393,722399,-1,-2,0
1541482080000,722351,722667,722351,722417,1.0008,722509,0,-1,0
1541482140000,722411,722658,722405,722513,0.2578,722531,0,0,0
1541482200000,722585,722755,722435,722490,1.1352,722595,-1,-1,0
1541482260000,722490,722923,722171,722819,1.2728,722547,0,-1,0
1541482320000,722916,723000,722819,722841,0.6296,722909,-1,-1,0
1541482380000,722964,722964,722714,722933,0.6845,722839,-1,-2,0
1541482440000,722808,722890,722610,722610,0.3023,722750,-1,-2,0
1541482500000,722610,722900,722323,722323,2.6945,722611,-1,-2,0
1541482560000,722323,722900,722171,722770,5.5119,722535,0,-1,0
1541482620000,722845,723000,722689,722788,2.4903,722844,-1,-1,0
1541482680000,722990,723180,722793,723180,1.8379,722986,0,-1,0
1541482740000,722875,722963,722688,722790,3.1189,722825,-1,-1,0
1541482800000,722790,723300,722689,723034,3.4429,722994,0,-1,0
1541482860000,722924,724550,722752,724550,6.1062,723651,1,1,0
1541482920000,724560,725000,723015,723187,2.542,724007,-1,0,0
1541482980000,723257,723272,723001,723132,0.225,723136,-1,-2,0
1541483040000,723060,723399,723056,723102,1.9207,723227,0,-1,0
1541483100000,723102,723322,723101,723222,3.3208,723211,0,0,0
1541483160000,723222,723383,723101,723197,0.4604,723242,-1,-1,0
1541483220000,723186,723228,723185,723223,1.2601,723206,0,-1,0
1541483280000,723222,723224,722571,723075,3.9529,722897,-1,-1,0
1541483340000,723075,723081,722987,722995,0.4136,723034,-1,-2,0
1541483400000,722981,723000,722955,722983,1.2616,722977,0,-1,0
1541483460000,722957,723010,722613,722941,0.4469,722811,-1,-1,0
1541483520000,722901,722983,722729,722966,2.0793,722856,0,-1,0
1541483580000,722962,722990,722733,722990,2.0003,722861,0,0,0
1541483640000,722971,723036,722730,722730,0.5973,722883,-1,-1,0
1541483700000,722910,722932,722700,722840,1.8242,722816,-1,-2,0
1541483760000,722840,722845,722502,722514,1.9089,722673,-1,-2,0
1541483820000,722523,722778,722523,722696,0.1893,722650,0,-1,0
1541483880000,722677,722865,722670,722865,1.0057,722767,0,0,0
1541483940000,722870,722961,722499,722875,0.7022,722730,0,0,0
1541484000000,722846,722871,722800,722871,2.1255,722835,0,0,0
1541484060000,722870,723185,722870,723180,2.3807,723027,0,0,0
1541484120000,723120,723184,722867,722867,1.4373,723025,-1,-1,0
1541484180000,723122,723218,722900,723218,1.6532,723059,0,-1,0
1541484240000,723224,724558,723014,723243,3.7711,723786,0,0,0
1541484300000,723286,723297,723188,723188,0.203,723242,-1,-1,0
1541484360000,723242,723949,723095,723521,3.6618,723522,0,-1,0
1541484420000,723501,723797,722555,723444,3.3708,723176,-1,-1,0
1541484480000,723430,723870,723320,723665,1.6632,723595,0,-1,0
1541484540000,723575,723760,723571,723687,0.3977,723665,0,0,0
1541484600000,723724,723835,723724,723835,0.5925,723779,0,0,0
1541484660000,723841,723961,723576,723806,0.8431,723768,-1,-1,0
1541484720000,723715,723946,723611,723885,0.2616,723778,0,-1,0
1541484780000,723875,723900,723793,723859,0.1136,723846,-1,-1,0
1541484840000,723803,723905,723793,723843,0.3888,723849,0,-1,0
1541484900000,723840,723855,723815,723815,0.1026,723835,-1,-1,0
1541484960000,723800,723850,723611,723850,1.1993,723730,0,-1,0
1541485020000,723846,723850,723813,723850,0.7459,723831,0,0,0
1541485080000,723851,723951,723850,723951,0.3119,723900,0,0,0
1541485140000,723948,723967,723947,723967,1.1963,723957,0,0,0
1541485200000,723999,724013,723962,724013,0.7406,723987,0,0,0
1541485260000,724003,724013,723964,724008,0.8726,723988,0,0,0
1541485320000,724012,724067,723988,723999,0.4242,724027,-1,-1,0
1541485380000,723998,723998,723900,723901,1.4983,723949,-1,-2,0
1541485440000,723964,723964,723901,723921,0.6535,723932,-1,-2,0
1541485500000,723916,723964,723607,723871,1.3106,723785,-1,-2,0
1541485560000,723882,723891,723702,723716,0.4947,723796,-1,-2,0
1541485620000,723760,725010,723453,725000,9.0375,724231,1,0,0
1541485680000,725039,725066,723737,724838,8.814,724401,-1,0,0
1541485740000,724838,724838,724150,724501,1.9106,724494,-1,-2,0
1541485800000,724515,724861,724291,724384,1.51,724576,-1,-2,0
1541485860000,724391,724800,724391,724772,1.6357,724595,0,-1,0
1541485920000,724670,724767,724401,724644,1.6144,724584,-1,-1,0
1541485980000,724589,724644,724392,724599,1.4878,724518,0,-1,0
1541486040000,724433,724604,724404,724561,0.6503,724504,0,0,0
1541486100000,724420,724579,724404,724476,0.4264,724491,0,0,0
1541486160000,724501,724584,724392,724540,0.908,724488,0,0,0
1541486220000,724517,724615,724481,724615,1.3912,724548,0,0,0
1541486280000,724605,724616,724550,724616,1.0358,724583,0,0,0
1541486340000,724596,724616,724567,724611,2.4305,724591,0,0,0
1541486400000,724601,724611,724550,724570,0.2211,724580,-1,-1,0
1541486460000,724570,724605,724563,724583,0.3012,724584,0,-1,0
1541486520000,724601,724616,724593,724616,0.5424,724604,0,0,0
1541486580000,724616,724616,724593,724616,0.7784,724604,0,0,0
1541486640000,724616,724616,724587,724597,0.4142,724601,-1,-1,0
1541486700000,724597,724616,724583,724616,0.8472,724599,0,-1,0
1541486760000,724616,724616,724534,724544,4.7474,724575,-1,-1,0
1541486820000,724544,724616,724544,724553,0.8171,724580,0,-1,0
1541486880000,724554,724616,724553,724616,2.4896,724584,0,0,0
1541486940000,724606,724616,724584,724616,1.6992,724600,0,0,0
1541487000000,724616,724616,724597,724610,6.1004,724606,-1,-1,0
1541487060000,724608,724610,724597,724607,0.9152,724603,-1,-2,0
1541487120000,724607,724610,724600,724610,1.4576,724605,0,-1,0
1541487180000,724608,724610,724605,724610,5.4543,724607,0,0,0
1541487240000,724610,724610,724600,724604,2.5449,724605,-1,-1,0
1541487300000,724601,724610,724600,724605,1.5235,724605,0,-1,0
1541487360000,724605,724610,724602,724610,1.6593,724606,0,0,0
1541487420000,724610,724715,724602,724700,1.333,724658,0,0,0
1541487480000,724690,724700,724600,724600,0.2125,724650,-1,-1,0
1541487540000,724600,724688,724600,724680,0.524,724644,0,-1,0
1541487600000,724600,724600,724550,724600,1.3585,724575,0,0,0
