Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1523577600000,850800,851152,850800,850915,0.8966,850976,0,0,0,0
1523577660000,850840,852927,850820,852927,1.7189,851873,1,0,1,0
1523577720000,852927,852927,852030,852863,1.3961,852478,-1,0,0,0
1523577780000,852906,854898,852030,853409,3.2337,853464,0,-1,0,0
1523577840000,853339,854898,852210,854492,3.0123,853554,1,1,0,0
1523577900000,854888,855379,854493,855285,5.8488,854936,0,1,0,0
1523577960000,854980,855300,854980,855300,3.5569,855140,0,0,1,0
1523578020000,855087,855300,855067,855100,2.6075,855183,0,0,0,0
1523578080000,855105,859312,855100,858939,3.2353,857206,1,1,1,0
1523578140000,858939,858971,857549,858266,5.0136,858260,-1,0,0,0
1523578200000,858659,860522,858659,859010,7.0726,859590,0,-1,0,0
1523578260000,859040,859625,855960,857455,14.1072,857792,-1,-1,0,0
1523578320000,857449,859999,856505,857262,6.4991,858252,-1,-2,0,0
1523578380000,857263,858319,856512,856588,5.3567,857415,-1,-2,0,0
1523578440000,856588,857000,854550,855057,5.7715,855775,-1,-2,0,0
1523578500000,855057,857258,855047,857258,3.4787,856152,1,0,1,0
1523578560000,857135,858548,857121,857813,2.139,857834,0,1,0,0
1523578620000,857813,858000,854973,857253,6.2591,856486,-1,-1,0,0
1523578680000,857680,858849,855086,857908,3.3671,856967,0,-1,0,0
1523578740000,858681,859001,856852,857483,2.3937,857926,-1,-1,0,0
1523578800000,857499,858877,856852,857000,1.8392,857864,-1,-2,0,0
1523578860000,856872,857498,856000,856732,2.0176,856749,-1,-2,0,0
1523578920000,856900,857396,856362,856695,1.1088,856879,-1,-2,0,0
1523578980000,856685,857391,856000,856258,2.8531,856695,-1,-2,0,0
1523579040000,856101,858000,854000,854538,11.5316,856000,-1,-2,0,0
1523579100000,854412,858000,852373,856136,5.4633,855186,1,0,0,0
1523579160000,856136,856998,854936,856000,1.3102,855967,-1,0,0,0
1523579220000,856020,857000,855378,857000,0.968,856189,0,-1,1,0
1523579280000,856900,857989,856015,856990,1.038,857002,0,0,0,0
1523579340000,856496,857000,856068,856745,1.3323,856534,0,0,0,0
1523579400000,856745,857000,854511,854511,6.6248,855755,-1,-1,0,0
1523579460000,855528,855966,854511,855656,2.688,855238,0,-1,0,0
1523579520000,855666,855966,854511,855318,0.8159,855238,-1,-1,0,0
1523579580000,854511,855989,854511,855165,0.8423,855250,0,-1,0,0
1523579640000,855180,856179,854511,854511,1.7979,855345,-1,-1,0,0
1523579700000,854512,856100,853500,853500,5.2439,854800,-1,-2,0,0
1523579760000,853500,853500,849515,849990,3.5135,851507,-1,-2,0,0
1523579820000,849752,849988,846513,846924,3.0109,848250,-1,-2,0,0
1523579880000,846518,850000,846513,848965,4.1839,848256,1,0,0,0
1523579940000,848965,849685,848306,849500,3.8515,848995,0,1,0,0
1523580000000,849500,851005,848778,850294,3.4339,849891,0,0,0,0
1523580060000,850032,850676,850032,850420,2.2951,850354,0,0,0,0
1523580120000,850414,852545,850000,850000,8.866,851272,-1,-1,0,0
1523580180000,850000,850015,848753,848753,1.037,849384,-1,-2,0,0
1523580240000,848763,849395,845782,846556,2.8738,847588,-1,-2,0,0
1523580300000,846819,847497,845000,846327,1.0525,846248,-1,-2,0,0
1523580360000,846097,846363,843087,843087,2.0192,844725,-1,-2,0,0
1523580420000,843015,845000,841455,844037,8.6647,843227,1,0,0,0
1523580480000,844872,844999,842849,844899,1.776,843924,0,1,0,0
1523580540000,844899,845000,843888,845000,1.7199,844444,0,0,1,0
1523580600000,844995,849810,844995,848258,3.0842,847402,1,1,0,0
1523580660000,847692,848796,847377,848119,0.8807,848086,0,1,0,0
1523580720000,848000,850700,848000,849615,6.2462,849350,1,1,0,0
1523580780000,849625,850700,847881,849815,3.9335,849290,0,1,0,0
1523580840000,849815,851000,849615,849725,3.7478,850307,-1,-1,0,0
1523580900000,849699,855145,848505,849999,5.0344,851825,0,-1,0,0
1523580960000,849999,849999,848505,848577,1.4077,849252,-1,-1,0,0
1523581020000,848595,848960,848559,848960,1.103,848759,0,-1,1,0
1523581080000,848950,851005,848796,849394,0.9304,849900,0,0,0,0
1523581140000,849394,851005,849389,850647,0.622,850197,1,1,0,0
1523581200000,850010,850986,849465,849574,0.979,850225,-1,0,0,0
1523581260000,849894,849903,849025,849129,1.1603,849464,-1,-2,0,0
1523581320000,849129,850979,848518,850979,1.7457,849748,1,0,1,0
1523581380000,850489,850969,849015,850470,1.7816,849992,-1,0,0,0
1523581440000,849120,850979,849015,849016,2.7596,849997,-1,-2,0,0
1523581500000,849016,849016,848238,849015,1.1696,848627,-1,-2,0,0
1523581560000,849014,849015,848238,848238,0.9081,848626,-1,-2,0,0
1523581620000,848248,849000,847500,847500,1.2723,848250,-1,-2,0,0
1523581680000,847510,848238,846264,847649,1.0299,847251,0,-1,0,0
1523581740000,846840,847715,843478,843478,2.5397,845596,-1,-1,0,0
1523581800000,844334,846245,843361,845784,1.1714,844803,1,0,0,0
1523581860000,845804,846245,845374,845999,1.152,845809,0,1,0,0
1523581920000,845800,845800,845000,845800,1.6466,845400,0,0,0,0
1523581980000,845462,846600,845000,846074,2.2379,845800,0,0,0,0
1523582040000,846509,847000,846075,846575,3.9846,846537,0,0,0,0
1523582100000,846166,846550,846074,846524,1.5789,846312,0,0,1,0
1523582160000,846074,846524,845031,846495,0.8928,845777,0,0,1,0
1523582220000,846048,846495,845410,846495,0.5257,845952,0,0,1,0
1523582280000,845950,846524,845526,846423,0.6059,846025,0,0,0,0
1523582340000,846170,846296,845200,845537,0.4931,845748,-1,-1,0,0
1523582400000,845285,845999,845200,845822,0.1491,845599,0,-1,0,0
1523582460000,845501,845785,845200,845200,0.4849,845492,-1,-1,0,0
1523582520000,845200,845768,845200,845490,0.1268,845484,0,-1,0,0
1523582580000,845490,845500,845000,845005,0.4631,845250,-1,-1,0,0
1523582640000,845006,845489,845000,845000,2.6831,845244,-1,-2,0,0
1523582700000,845000,845048,843200,845000,5.2208,844124,0,-1,0,0
1523582760000,845028,845028,844020,845000,0.5235,844524,-1,-1,0,0
1523582820000,844822,844944,844635,844700,0.662,844789,-1,-2,0,0
1523582880000,844700,844700,843270,843542,2.1179,843985,-1,-2,0,0
1523582940000,844085,844651,842815,842815,2.1338,843733,-1,-2,0,0
1523583000000,842815,844800,841990,843989,4.9605,843395,1,0,0,0
1523583060000,843586,843989,843350,843762,1.5971,843669,0,1,0,0
1523583120000,843762,844495,843350,844251,3.0483,843922,0,0,0,0
1523583180000,844483,844500,842936,843000,4.7674,843718,-1,-1,0,0
1523583240000,843000,844000,843000,843005,2.2094,843500,0,-1,0,0
1523583300000,843010,843988,842224,842224,4.7312,843106,-1,-1,0,0
1523583360000,842397,844000,841599,841599,3.9927,842799,-1,-2,0,0
1523583420000,841599,842585,840800,840800,2.691,841692,-1,-2,0,0
1523583480000,840770,840800,840031,840800,4.4204,840415,0,-1,1,0
1523583540000,840800,841800,840417,841399,2.1023,841108,0,0,0,0
1523583600000,841500,841800,840800,840945,2.1495,841300,-1,-1,0,0
1523583660000,840902,840988,840031,840031,1.5907,840509,-1,-2,0,0
1523583720000,840031,840189,837785,838292,4.9501,838987,-1,-2,0,0
1523583780000,838291,840101,838291,838950,1.5538,839196,0,-1,0,0
1523583840000,838962,838974,833255,833510,4.7393,836114,-1,-1,0,0
1523583900000,833357,836800,833248,836300,4.8219,835024,1,0,1,0
1523583960000,836299,837001,833306,835994,3.0652,835153,-1,0,0,0
1523584020000,835102,835989,833306,833306,2.9392,834647,-1,-2,0,0
1523584080000,833306,835297,832001,832941,2.074,833649,-1,-2,0,0
1523584140000,832538,833515,830100,831585,3.4123,831807,-1,-2,0,0
1523584200000,831476,832000,828000,832000,12.8472,830000,0,-1,1,0
1523584260000,831676,837432,830050,832104,7.653,833741,0,0,0,0
1523584320000,832104,833516,832104,832913,3.9538,832810,0,0,0,0
1523584380000,833440,835415,832914,835415,1.9201,834164,1,1,1,0
1523584440000,834946,837989,834946,836633,3.4598,836467,1,2,0,0
1523584500000,836624,838989,836624,837588,2.6492,837806,0,1,0,0
1523584560000,837467,837467,835211,835211,2.5299,836339,-1,-1,0,0
1523584620000,835211,835874,835000,835500,0.8994,835437,0,-1,0,0
1523584680000,835690,835690,833515,833542,1.3408,834602,-1,-1,0,0
1523584740000,833542,835649,833537,835649,3.1041,834593,1,0,1,0
1523584800000,836000,837000,835749,836370,1.2281,836374,0,1,0,0
1523584860000,836375,836979,836355,836755,0.2234,836667,0,0,0,0
1523584920000,836869,838989,836869,838586,1.0962,837929,1,1,0,0
1523584980000,838152,840005,838011,839561,2.1532,839008,1,2,0,0
1523585040000,839525,839525,838296,838903,2.7324,838910,-1,0,0,0
1523585100000,838599,838856,838296,838296,2.6299,838576,-1,-2,0,0
