Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1539820800000,726704,726838,726551,726785,0.5418,726694,0,0,0,0
1539820860000,726754,726927,726497,726655,0.509,726712,-1,0,0,0
1539820920000,726654,726701,725768,726676,1.2033,726234,0,-1,0,0
1539820980000,726676,726990,726389,726907,0.8202,726689,0,0,0,0
1539821040000,726907,726943,726450,726480,0.3787,726696,-1,-1,0,0
1539821100000,726472,726769,726445,726500,1.7864,726607,0,-1,0,0
1539821160000,726501,726687,726355,726651,1.4655,726521,0,0,0,0
1539821220000,726371,726605,725928,725928,0.1735,726266,-1,-1,0,0
1539821280000,726052,726370,725949,725963,0.221,726159,-1,-2,0,0
1539821340000,725954,726250,725911,725968,0.9175,726080,0,-1,0,0
1539821400000,725968,725983,725819,725819,0.871,725901,-1,-1,0,0
1539821460000,725821,725967,725821,725866,0.7242,725894,0,-1,0,0
1539821520000,725876,725967,725461,725565,0.4946,725714,-1,-1,0,0
1539821580000,725547,725855,725007,725340,1.21,725431,-1,-2,0,0
1539821640000,725340,725654,725049,725211,0.95,725351,-1,-2,0,0
1539821700000,725400,725400,725199,725218,0.4066,725299,-1,-2,0,0
1539821760000,725218,725324,725218,725314,0.357,725271,0,-1,1,0
1539821820000,725326,725326,725007,725199,1.9826,725166,-1,-1,0,0
1539821880000,725200,725316,725104,725316,0.2472,725210,0,-1,1,0
1539821940000,725294,725326,725200,725200,2.1519,725263,-1,-1,0,0
1539822000000,725200,725200,725007,725199,0.8269,725103,-1,-2,0,0
1539822060000,725189,725489,725189,725448,0.5276,725339,0,-1,1,0
1539822120000,725470,725657,725462,725657,0.2299,725559,0,0,1,0
1539822180000,725712,725985,725712,725981,0.519,725848,0,0,1,0
1539822240000,725985,726050,725966,726022,2.295,726008,0,0,0,0
1539822300000,726041,726136,725813,725823,1.2896,725974,-1,-1,0,0
1539822360000,725830,726211,725823,726005,1.0749,726017,0,-1,0,0
1539822420000,726005,726332,725966,725966,0.6799,726149,-1,-1,0,0
1539822480000,725982,726449,725966,726035,0.2703,726207,0,-1,0,0
1539822540000,726047,726047,725965,725965,0.335,726006,-1,-1,0,0
1539822600000,725951,725966,725951,725966,0.1302,725958,0,-1,1,0
1539822660000,725957,725957,725937,725955,0.0812,725947,-1,-1,0,0
1539822720000,725956,726611,725956,726106,0.7644,726283,0,-1,0,0
1539822780000,726106,726106,726097,726106,0.1355,726101,0,0,0,0
1539822840000,726106,726118,725996,725996,0.4643,726057,-1,-1,0,0
1539822900000,726106,726238,726006,726228,1.3216,726122,0,-1,1,0
1539822960000,726228,726274,726021,726196,0.8054,726147,-1,-1,0,0
1539823020000,726060,726195,725996,726190,0.3391,726095,0,-1,1,0
1539823080000,726188,726191,726026,726160,0.3852,726108,-1,-1,0,0
1539823140000,726139,726170,726041,726166,0.4475,726105,0,-1,1,0
1539823200000,726165,726196,726160,726196,0.7428,726178,0,0,1,0
1539823260000,726212,726499,726212,726488,0.3174,726355,0,0,1,0
1539823320000,726498,726594,726355,726594,0.7083,726474,0,0,1,0
1539823380000,726427,726802,726374,726509,1.6696,726588,0,0,0,0
1539823440000,726511,726742,726509,726516,0.9483,726625,0,0,0,0
1539823500000,726516,726844,726516,726844,1.2607,726680,0,0,1,0
1539823560000,726751,726999,726545,726905,3.1069,726772,0,0,0,0
1539823620000,726900,726900,726540,726750,0.5585,726720,-1,-1,0,0
1539823680000,726750,726899,726573,726573,1.2364,726736,-1,-2,0,0
1539823740000,726877,727200,726500,726614,1.9717,726850,-1,-2,0,0
1539823800000,726614,726614,726614,726614,0.0,726614,0,-1,0,0
1539823860000,726689,726850,726510,726849,0.1434,726680,0,0,1,0
1539823920000,726740,726918,726532,726910,0.7735,726725,0,0,1,0
1539823980000,726902,726918,726456,726888,0.412,726687,-1,-1,0,0
1539824040000,726887,726892,726456,726456,0.249,726674,-1,-2,0,0
1539824100000,726694,726716,726694,726716,0.176,726705,0,-1,1,0
1539824160000,726818,726828,726808,726818,1.0868,726818,0,0,0,0
1539824220000,726877,726883,726693,726882,0.17,726788,0,0,0,0
1539824280000,726713,726892,726540,726540,0.1426,726716,-1,-1,0,0
1539824340000,726726,726726,726595,726595,0.01,726660,-1,-2,0,0
1539824400000,726596,726693,726355,726600,0.357,726524,0,-1,0,0
1539824460000,726600,726800,726381,726638,1.0771,726590,0,0,0,0
1539824520000,726638,726790,726350,726489,0.6621,726570,-1,-1,0,0
