Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1518825600000,1090503,1090514,1090100,1090100,2.3802,1090307,-1,0,0,0
1518825660000,1090100,1090100,1090000,1090000,2.2834,1090050,-1,0,0,0
1518825720000,1090000,1090098,1089011,1089012,1.1335,1089554,-1,-2,0,0
1518825780000,1089010,1089010,1085002,1089000,0.9847,1087006,-1,-2,0,0
1518825840000,1086155,1086156,1085063,1086144,1.0877,1085609,-1,-2,0,0
1518825900000,1086144,1086144,1085063,1085299,0.5743,1085603,-1,-2,0,0
1518825960000,1085299,1085299,1085063,1085063,0.2815,1085181,-1,-2,0,0
1518826020000,1085063,1085068,1085001,1085006,0.3819,1085034,-1,-2,0,0
1518826080000,1085006,1085006,1084000,1084000,0.9271,1084503,-1,-2,0,0
1518826140000,1084000,1085000,1083022,1083512,3.4324,1084011,-1,-2,0,0
1518826200000,1083524,1085100,1083518,1085100,0.9108,1084309,1,0,1,0
1518826260000,1085425,1086318,1085255,1085261,0.4794,1085786,-1,0,0,0
1518826320000,1085268,1086327,1085253,1085307,3.4376,1085790,0,-1,0,0
1518826380000,1085307,1085307,1085000,1085000,1.1626,1085153,-1,-1,0,0
1518826440000,1085000,1086218,1085000,1085999,0.8646,1085609,0,-1,0,0
1518826500000,1085994,1086219,1085413,1086219,0.3778,1085816,0,0,1,0
1518826560000,1086318,1087000,1085556,1087000,0.8114,1086278,0,0,1,0
1518826620000,1086345,1089004,1086345,1088996,1.2975,1087674,1,1,1,0
1518826680000,1086425,1086425,1085400,1085444,0.736,1085912,-1,0,0,0
1518826740000,1085400,1086283,1085400,1086278,0.9369,1085841,0,-1,1,0
1518826800000,1086282,1088924,1086016,1086029,0.7084,1087470,-1,-1,0,0
1518826860000,1088754,1088754,1086225,1086225,0.0421,1087489,-1,-2,0,0
1518826920000,1086260,1086505,1086260,1086500,0.31,1086382,0,-1,1,0
1518826980000,1086459,1086470,1086459,1086469,0.5271,1086464,0,0,1,0
1518827040000,1086480,1086480,1086001,1086001,0.4748,1086240,-1,-1,0,0
1518827100000,1086000,1086011,1083156,1083156,0.6173,1084583,-1,-2,0,0
1518827160000,1083853,1083969,1083214,1083865,0.6296,1083591,0,-1,0,0
1518827220000,1083865,1085730,1083865,1085730,0.8231,1084797,1,1,1,0
1518827280000,1084077,1084077,1083023,1083987,0.1947,1083550,-1,0,0,0
1518827340000,1083955,1084997,1083000,1083000,0.5114,1083998,-1,-2,0,0
1518827400000,1083012,1083110,1083011,1083016,0.218,1083060,0,-1,0,0
1518827460000,1083138,1085730,1083128,1085730,0.3522,1084429,1,1,1,0
1518827520000,1085730,1088000,1085005,1088000,0.708,1086502,1,2,1,0
1518827580000,1086610,1086626,1085154,1085500,0.8759,1085890,-1,0,0,0
1518827640000,1085502,1087796,1085502,1087000,0.6596,1086649,1,0,0,-1108
1518827700000,1087995,1088000,1087995,1088000,0.2983,1087997,0,1,1,-1108
1518827760000,1088000,1089005,1087548,1087581,0.7987,1088276,-1,-1,0,-1108
1518827820000,1087639,1089790,1087629,1089790,0.4329,1088709,1,0,1,-1108
1518827880000,1087747,1089722,1087732,1087732,0.0479,1088727,-1,0,0,-1108
1518827940000,1087732,1087732,1087732,1087732,0.0,1087732,0,-1,0,-1108
1518828000000,1088501,1088501,1088501,1088501,0.1724,1088501,0,0,0,-1108
1518828060000,1089460,1090100,1089460,1089809,2.2917,1089780,0,0,0,-1108
1518828120000,1089809,1090107,1089800,1090107,0.7108,1089953,0,0,1,-1108
1518828180000,1090143,1090514,1090108,1090514,0.4378,1090311,0,0,1,-1108
