Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1541980800000,722622,724175,722001,724100,3.7752,723088,1,0,1,0
1541980860000,724175,726000,724125,725814,9.3143,725062,1,0,1,0
1541980920000,725814,726000,725407,725529,3.5137,725703,-1,0,0,0
1541980980000,725525,726000,725183,725183,7.5403,725591,-1,-2,0,0
1541981040000,725193,725985,725042,725371,3.7887,725513,0,-1,0,0
1541981100000,725371,725371,724246,724462,3.846,724808,-1,-1,0,0
1541981160000,724557,725491,724219,725430,2.3083,724855,0,-1,1,0
1541981220000,725446,725506,724963,725278,1.4853,725234,-1,-1,0,0
1541981280000,724973,725125,724649,725003,0.5919,724887,0,-1,0,0
1541981340000,724659,724700,724500,724521,0.9126,724600,-1,-1,0,0
1541981400000,724520,725985,724515,725842,3.3763,725250,1,0,1,0
1541981460000,725724,725724,724759,724759,2.2449,725241,-1,0,0,0
1541981520000,724767,724767,724101,724399,1.752,724434,-1,-2,0,0
1541981580000,724392,724399,724144,724156,0.6559,724271,-1,-2,0,0
1541981640000,724161,724356,724100,724150,0.7494,724228,-1,-2,0,0
1541981700000,724150,724354,724127,724190,0.8547,724240,0,-1,0,0
1541981760000,724187,724767,724187,724756,1.3268,724477,0,0,1,0
1541981820000,724462,724987,724461,724700,1.5992,724724,0,0,0,0
1541981880000,724700,725000,724408,724450,0.5695,724704,-1,-1,0,0
1541981940000,724457,724629,724452,724471,0.2678,724540,0,-1,0,0
1541982000000,724470,724470,724108,724159,1.5475,724289,-1,-1,0,0
1541982060000,724168,724168,724136,724143,0.1307,724152,-1,-2,0,0
1541982120000,724138,724143,724100,724100,1.3878,724121,-1,-2,0,0
1541982180000,724100,724100,723617,723630,2.3022,723858,-1,-2,0,0
1541982240000,723766,723778,722111,723699,3.1364,722944,-1,-2,0,0
1541982300000,723695,723700,723678,723699,0.5559,723689,0,-1,0,0
1541982360000,723700,724000,723695,723736,0.5121,723847,0,0,0,0
1541982420000,723685,723988,723678,723982,0.675,723833,0,0,1,0
1541982480000,723966,724143,723761,723948,0.7918,723952,-1,-1,0,0
1541982540000,723937,724545,723937,724545,3.199,724241,0,-1,1,0
1541982600000,724543,724793,724255,724505,2.0996,724524,-1,-1,0,0
1541982660000,724519,724520,724114,724326,0.452,724317,-1,-2,0,0
1541982720000,724573,724573,724336,724341,0.1223,724454,-1,-2,0,0
1541982780000,724104,724329,724090,724090,0.0516,724209,-1,-2,0,0
1541982840000,724096,724237,723736,723736,0.6237,723986,-1,-2,0,0
1541982900000,723741,724000,723413,723606,0.7938,723706,-1,-2,0,0
1541982960000,723831,723831,723542,723735,0.2256,723686,-1,-2,0,0
1541983020000,723734,723810,723574,723803,0.0912,723692,0,-1,1,0
1541983080000,723797,724001,723797,724001,0.4439,723899,0,0,1,0
1541983140000,724001,724788,723875,724788,0.3608,724331,0,0,1,0
1541983200000,724384,724435,724281,724435,0.0864,724358,0,0,1,0
1541983260000,724415,724799,724385,724400,0.3653,724592,-1,-1,0,0
1541983320000,724552,724766,724417,724417,0.0474,724591,-1,-2,0,0
1541983380000,724511,724698,724439,724439,0.085,724568,-1,-2,0,0
1541983440000,724439,724439,723956,723957,0.5304,724197,-1,-2,0,0
1541983500000,724022,724276,723956,724003,0.3766,724116,-1,-2,0,0
1541983560000,724003,724796,724003,724265,0.4666,724399,0,-1,0,0
1541983620000,724203,724789,724130,724785,1.3991,724459,0,0,1,0
1541983680000,724785,724794,724463,724463,0.1873,724628,-1,-1,0,0
1541983740000,724479,724800,724479,724800,1.0185,724639,0,-1,1,0
1541983800000,724710,724755,724700,724725,0.428,724727,0,0,0,0
1541983860000,724725,726847,724696,724772,11.0936,725771,0,0,0,0
1541983920000,724939,725065,724185,724665,4.9145,724625,-1,-1,0,0
1541983980000,724803,725800,724514,724833,4.8673,725157,0,-1,0,0
1541984040000,724828,724915,724628,724688,0.1531,724771,-1,-1,0,0
1541984100000,724832,725800,724723,724851,1.5529,725261,0,-1,0,0
1541984160000,724851,724852,724368,724370,0.5322,724610,-1,-1,0,0
1541984220000,724595,724595,724373,724390,0.6506,724484,-1,-2,0,0
1541984280000,724385,724454,724371,724383,0.0798,724412,-1,-2,0,0
1541984340000,724415,725027,724415,724591,0.5866,724721,0,-1,0,0
1541984400000,724595,724604,724438,724551,0.5963,724521,-1,-1,0,0
1541984460000,724551,724601,724330,724330,1.7047,724465,-1,-2,0,0
1541984520000,724330,724522,724308,724492,0.2906,724415,0,-1,1,0
1541984580000,724480,724481,724442,724442,0.042,724461,-1,-1,0,0
1541984640000,724441,724534,723985,724000,7.2745,724259,-1,-2,0,0
1541984700000,724000,724000,723986,723995,3.0072,723993,-1,-2,0,0
