Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1528070400000,847767,848400,847166,847736,5.1652,847783,-1,0,0,0
1528070460000,847501,848050,847501,848003,2.5784,847775,0,0,1,0
1528070520000,848013,848390,847046,848024,4.5705,847718,0,0,0,0
1528070580000,847610,848500,847500,848400,5.6807,848000,0,0,1,0
1528070640000,848380,850000,847946,848293,4.8076,848973,-1,-1,0,0
1528070700000,848302,848994,848199,848994,2.4656,848596,0,-1,1,0
1528070760000,848810,848998,848787,848900,0.4967,848892,0,0,0,0
1528070820000,848953,849390,848918,849340,1.317,849154,0,0,1,0
1528070880000,849379,849400,848900,848980,1.5275,849150,-1,-1,0,0
1528070940000,848923,848995,848900,848985,5.8989,848947,0,-1,1,0
1528071000000,848985,849400,848700,848700,2.2047,849050,-1,-1,0,0
1528071060000,848700,849400,847946,848337,1.5958,848673,-1,-2,0,0
1528071120000,848337,848337,847047,847197,0.8347,847692,-1,-2,0,0
1528071180000,847358,848042,847047,848042,0.6963,847544,0,-1,1,0
1528071240000,848042,848677,847077,848269,3.0186,847877,0,0,0,0
1528071300000,847800,848269,847334,848258,1.6814,847801,0,0,1,0
1528071360000,847980,848706,847496,848269,0.994,848101,0,0,0,0
1528071420000,848239,848689,847855,848354,0.7542,848272,0,0,0,0
1528071480000,848356,848700,848205,848266,0.3956,848452,-1,-1,0,0
1528071540000,848266,849399,848266,849140,3.2904,848832,0,-1,0,0
1528071600000,849140,849150,848500,848530,0.394,848825,-1,-1,0,0
1528071660000,848545,849150,848266,848580,1.2076,848708,0,-1,0,0
1528071720000,848560,848736,847505,848736,2.6061,848120,0,0,1,0
1528071780000,848622,849074,847922,848649,0.2983,848498,0,0,0,0
1528071840000,848610,849074,848600,848621,0.5803,848837,0,0,0,0
1528071900000,848619,849005,847000,848989,4.0986,848002,0,0,1,0
1528071960000,848989,849099,847000,849050,2.8532,848049,0,0,0,0
1528072020000,849091,849099,849016,849026,0.2107,849057,-1,-1,0,0
1528072080000,849031,849033,849004,849009,0.5446,849018,-1,-2,0,0
1528072140000,849019,849149,849017,849149,0.0551,849083,0,-1,1,0
1528072200000,849149,849200,849103,849172,1.6073,849151,0,0,0,0
1528072260000,849134,851356,849128,851356,5.6924,850242,1,1,1,0
1528072320000,850756,851280,850289,850899,5.9073,850784,0,1,0,0
1528072380000,850439,851176,850100,850106,2.5472,850638,-1,-1,0,0
1528072440000,850106,851739,850100,851010,2.9836,850919,0,-1,0,0
1528072500000,851019,852000,850100,850100,2.9388,851050,-1,-1,0,0
1528072560000,850100,850452,850100,850367,1.8446,850276,0,-1,0,0
1528072620000,850372,850520,850010,850010,0.9465,850265,-1,-1,0,0
1528072680000,850010,851000,850000,850134,2.1518,850500,0,-1,0,0
1528072740000,850139,850463,850100,850100,2.2235,850281,-1,-1,0,0
1528072800000,850100,850100,848800,849690,2.7459,849450,-1,-2,0,0
1528072860000,849235,849793,847945,849468,1.5963,848869,0,-1,0,0
1528072920000,848757,849478,848749,848798,0.3534,849113,0,0,0,0
1528072980000,848798,849425,847952,849409,0.2788,848688,0,0,1,0
1528073040000,848372,848881,848047,848501,0.2903,848464,0,0,0,0
1528073100000,848501,849500,848040,848955,1.5875,848770,0,0,0,0
1528073160000,848924,848960,848058,848693,1.4339,848509,-1,-1,0,0
1528073220000,848689,849287,848058,849287,0.4934,848672,0,-1,1,0
1528073280000,848700,848999,848169,848800,0.2717,848584,0,0,0,0
1528073340000,848795,848795,848058,848381,0.2936,848426,-1,-1,0,0
1528073400000,848377,848500,848283,848498,0.6943,848391,0,-1,1,0
1528073460000,848490,848700,848318,848690,0.5608,848509,0,0,1,0
1528073520000,848685,848685,848500,848501,1.0875,848592,-1,-1,0,0
1528073580000,848564,848564,848386,848485,1.5414,848475,-1,-2,0,0
1528073640000,848283,848605,848283,848510,0.6656,848444,0,-1,0,0
1528073700000,848490,848700,848490,848700,0.7637,848595,0,0,1,0
1528073760000,848700,849359,848687,849208,1.4173,849023,0,0,0,0
1528073820000,849208,849400,848283,848300,2.5736,848841,-1,-1,0,0
1528073880000,848308,848645,848300,848300,1.8588,848472,-1,-2,0,0
1528073940000,848333,848907,848283,848310,3.3305,848595,-1,-2,0,0
1528074000000,848283,848296,847695,847988,1.1393,847995,-1,-2,0,0
1528074060000,848000,848269,847037,847957,0.1017,847653,-1,-2,0,0
1528074120000,848196,848198,847716,847904,0.1747,847957,-1,-2,0,0
1528074180000,847716,847716,847368,847487,0.012,847542,-1,-2,0,0
1528074240000,847502,848007,847017,848001,1.1662,847512,0,-1,1,0
1528074300000,848001,848141,847774,847990,1.0227,847957,-1,-1,0,0
1528074360000,847999,848269,847084,848227,1.8516,847676,0,-1,1,0
1528074420000,848011,848474,848000,848464,3.0003,848237,0,0,1,0
1528074480000,848474,848600,847777,848600,2.2119,848188,0,0,1,0
1528074540000,848345,848508,847812,848265,0.9063,848160,-1,-1,0,0
1528074600000,848226,848226,847884,847899,1.0988,848055,-1,-2,0,0
1528074660000,847897,848008,847499,847799,1.8873,847753,-1,-2,0,0
1528074720000,847799,847799,847600,847789,0.4695,847699,-1,-2,0,0
1528074780000,847777,847777,847266,847757,2.2965,847521,-1,-2,0,0
1528074840000,847777,847777,847281,847767,1.2446,847529,-1,-2,0,0
1528074900000,847767,847810,847724,847805,1.1085,847767,0,-1,1,0
1528074960000,847805,848000,847800,847805,0.8333,847900,0,0,0,0
1528075020000,847805,848006,847800,847919,0.7461,847903,0,0,0,0
