Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1525046400000,1021244,1021717,1020914,1021717,0.5235,1021315,0,0,1,0
1525046460000,1021717,1022718,1020748,1022718,1.4754,1021733,1,0,1,0
1525046520000,1022718,1023000,1022116,1022436,0.5288,1022558,-1,0,0,0
1525046580000,1022236,1022521,1021006,1021843,0.4698,1021763,-1,-2,0,0
1525046640000,1021920,1022970,1021554,1022342,0.4125,1022262,0,-1,0,0
1525046700000,1022302,1022500,1021958,1022416,0.118,1022229,0,0,0,0
1525046760000,1022500,1023000,1021764,1021921,0.4291,1022382,-1,-1,0,0
1525046820000,1021973,1023000,1021000,1021458,0.9788,1022000,-1,-2,0,0
1525046880000,1021402,1022980,1021389,1022705,1.208,1022184,1,0,0,0
1525046940000,1022606,1023000,1022186,1022421,0.497,1022593,-1,0,0,0
1525047000000,1022946,1022990,1021485,1022041,0.4346,1022237,-1,-2,0,0
1525047060000,1022041,1022990,1021000,1021752,0.6942,1021995,-1,-2,0,0
1525047120000,1021542,1022990,1021537,1021537,1.3858,1022263,-1,-2,0,0
1525047180000,1021537,1022999,1021234,1022287,0.7074,1022116,0,-1,0,0
1525047240000,1022491,1022945,1021634,1022193,0.0533,1022289,-1,-1,0,0
1525047300000,1022193,1022825,1022000,1022171,1.1844,1022412,-1,-2,0,0
1525047360000,1022453,1022768,1021510,1021655,0.4391,1022139,-1,-2,0,0
1525047420000,1021760,1022010,1021500,1021582,0.3039,1021755,-1,-2,0,0
1525047480000,1021546,1021582,1020960,1021582,0.9172,1021271,0,-1,1,0
1525047540000,1021309,1021571,1019318,1020609,1.6702,1020444,-1,-1,0,0
1525047600000,1020620,1020855,1020620,1020681,0.5574,1020737,0,-1,0,0
1525047660000,1020681,1020840,1020031,1020204,0.6353,1020435,-1,-1,0,0
1525047720000,1020240,1020251,1018940,1018940,1.7105,1019595,-1,-2,0,0
1525047780000,1018741,1019722,1018000,1018305,0.6271,1018861,-1,-2,0,0
1525047840000,1018325,1018325,1016053,1016172,2.4373,1017189,-1,-2,0,0
1525047900000,1017238,1017631,1016247,1017155,0.9185,1016939,-1,-2,0,0
1525047960000,1017156,1017262,1016005,1016760,0.6479,1016633,-1,-2,0,0
1525048020000,1016759,1018315,1016693,1018154,0.4851,1017504,1,0,1,0
1525048080000,1018018,1018315,1017644,1017644,0.6732,1017979,-1,0,0,0
1525048140000,1017654,1018445,1017644,1018310,0.7228,1018044,0,-1,0,0
1525048200000,1018475,1019159,1018460,1019028,0.1305,1018809,0,0,0,0
1525048260000,1019038,1019999,1019038,1019457,0.5209,1019518,0,0,0,0
1525048320000,1019457,1019515,1018599,1018913,0.9339,1019057,-1,-1,0,0
1525048380000,1018705,1019131,1018704,1019131,0.8511,1018917,0,-1,1,0
1525048440000,1018815,1019126,1017686,1018026,0.4046,1018406,-1,-1,0,0
1525048500000,1018068,1018227,1016500,1016575,3.052,1017363,-1,-2,0,0
1525048560000,1016511,1017500,1016500,1017500,0.8977,1017000,0,-1,1,0
1525048620000,1017130,1018035,1017130,1017508,0.7834,1017582,0,0,0,0
1525048680000,1017508,1018111,1017015,1017900,0.481,1017563,0,0,0,0
1525048740000,1017854,1017900,1017010,1017552,0.6333,1017455,-1,-1,0,0
1525048800000,1017296,1017563,1017000,1017282,0.062,1017281,-1,-2,0,0
1525048860000,1017100,1017272,1017000,1017000,0.1668,1017136,-1,-2,0,0
1525048920000,1017001,1017124,1016250,1016250,2.4469,1016687,-1,-2,0,0
1525048980000,1016250,1016271,1015000,1015528,1.8162,1015635,-1,-2,0,0
1525049040000,1015952,1016143,1014800,1015082,0.6206,1015471,-1,-2,0,0
1525049100000,1015087,1016183,1012689,1014500,0.9163,1014436,-1,-2,0,0
1525049160000,1014775,1015518,1014229,1015290,0.1867,1014873,0,-1,0,0
1525049220000,1014910,1016980,1014338,1016155,0.6004,1015659,1,1,0,0
1525049280000,1016255,1017600,1016175,1017600,0.6684,1016887,1,2,1,0
1525049340000,1017600,1017600,1016841,1017120,0.0985,1017220,-1,0,0,0
1525049400000,1016831,1017155,1016831,1017130,0.6322,1016993,0,-1,1,0
1525049460000,1017127,1018713,1017125,1018713,0.5201,1017919,1,1,1,0
1525049520000,1018636,1019150,1018636,1019149,0.2268,1018893,0,1,1,0
1525049580000,1019147,1019583,1019060,1019411,0.0933,1019321,0,0,0,0
1525049640000,1019283,1020000,1019253,1019349,2.2922,1019626,0,0,0,0
1525049700000,1019680,1020000,1019452,1020000,1.324,1019726,0,0,1,0
1525049760000,1019996,1021000,1019996,1020265,2.6254,1020498,0,0,0,0
1525049820000,1020368,1020789,1020149,1020369,1.3866,1020469,0,0,0,0
1525049880000,1020679,1020990,1020143,1020143,0.7126,1020566,-1,-1,0,0
1525049940000,1020148,1021000,1020143,1021000,1.4939,1020571,0,-1,1,0
1525050000000,1021000,1021000,1020153,1020474,0.94,1020576,-1,-1,0,0
1525050060000,1020378,1020378,1019995,1020378,1.3699,1020186,0,-1,0,0
1525050120000,1020372,1020872,1019268,1020560,0.6338,1020070,0,0,0,0
1525050180000,1020871,1020990,1020788,1020901,0.1324,1020889,0,0,0,0
1525050240000,1020867,1021000,1020560,1021000,0.3991,1020780,0,0,1,0
1525050300000,1020995,1021785,1020995,1021785,0.5257,1021390,0,0,1,0
1525050360000,1021564,1022000,1021234,1021234,1.0505,1021617,-1,-1,0,0
1525050420000,1021129,1021129,1020560,1020562,1.2696,1020844,-1,-2,0,0
1525050480000,1020562,1021800,1018990,1020000,1.1163,1020395,-1,-2,0,0
1525050540000,1020045,1020999,1019123,1019812,0.4088,1020061,-1,-2,0,0
1525050600000,1020036,1020500,1019345,1019970,0.0675,1019922,-1,-2,0,0
1525050660000,1020148,1020490,1020127,1020415,0.0781,1020308,0,-1,0,0
1525050720000,1020312,1020500,1020190,1020490,0.213,1020345,0,0,1,0
1525050780000,1020450,1020500,1019535,1019627,0.8059,1020017,-1,-1,0,0
1525050840000,1019906,1020102,1019700,1019700,0.0323,1019901,-1,-2,0,0
1525050900000,1019700,1019905,1019700,1019794,0.3033,1019802,0,-1,0,0
1525050960000,1019754,1019969,1019700,1019969,0.242,1019834,0,0,1,0
1525051020000,1019951,1020657,1019951,1020657,1.3765,1020304,0,0,1,0
1525051080000,1020779,1021184,1020178,1020188,0.9577,1020681,-1,-1,0,0
1525051140000,1020178,1021083,1019980,1020821,1.2561,1020531,0,-1,0,0
1525051200000,1020524,1020773,1020228,1020534,0.1502,1020500,0,0,0,0
1525051260000,1020581,1020602,1020400,1020593,0.2156,1020501,0,0,0,0
1525051320000,1020590,1021068,1020552,1021068,1.1891,1020810,0,0,1,0
1525051380000,1021067,1021633,1020905,1021599,0.9154,1021269,0,0,1,0
1525051440000,1021633,1021771,1020706,1020711,0.569,1021238,-1,-1,0,0
1525051500000,1021565,1021766,1020502,1021592,0.9506,1021134,0,-1,0,0
1525051560000,1021542,1021600,1021035,1021541,0.147,1021317,-1,-1,0,0
1525051620000,1021490,1021771,1021030,1021030,0.989,1021400,-1,-2,0,0
1525051680000,1021035,1021387,1020750,1021387,0.6682,1021068,0,-1,1,0
1525051740000,1021387,1022000,1021057,1021182,0.4267,1021528,-1,-1,0,0
1525051800000,1021460,1021930,1020071,1021185,1.0569,1021000,-1,-2,0,0
1525051860000,1021190,1021350,1020112,1020175,0.6117,1020731,-1,-2,0,0
