Time,Start,Max,Min,End,Tot_trans
1532476800000,933500,933600,929349,929349,11.0445
1532476860000,929010,935499,929000,935499,9.6811
1532476920000,935499,935499,932833,934050,10.7135
1532476980000,934000,935000,933351,934444,2.8681
1532477040000,934449,935353,934449,934900,2.8874
1532477100000,934900,934900,934462,934462,3.2590
1532477160000,934670,935970,934444,935880,2.2475
1532477220000,935151,936789,935150,936310,1.8573
1532477280000,936300,937242,935318,937010,10.4228
1532477340000,937010,938000,936960,937283,12.3520
1532477400000,937283,938000,937000,937999,4.8151
1532477460000,937999,939010,937446,939010,4.4937
1532477520000,939187,939818,935100,938498,14.0618
1532477580000,938349,938400,936008,937727,6.0333
1532477640000,937627,937727,937001,937001,2.3923
1532477700000,937010,937541,935001,937531,3.8804
1532477760000,937531,939070,937056,939070,2.9105
1532477820000,939071,939828,938500,938830,3.4134
1532477880000,938792,939700,938500,939700,3.0110
1532477940000,939397,939958,939140,939958,3.5312
1532478000000,939362,942520,939276,941423,7.0746
1532478060000,941422,942489,940000,942487,7.3058
1532478120000,941999,944485,941980,942138,11.1980
1532478180000,942300,944000,941302,943119,9.0691
1532478240000,943118,943118,942500,942504,7.2276
1532478300000,942519,942770,940000,941299,11.4866
1532478360000,940000,941300,940000,941298,10.4462
1532478420000,940588,942000,940588,940999,4.3829
1532478480000,940989,940999,940000,940115,6.9929
1532478540000,940009,940999,939990,940999,3.4178
1532478600000,940999,941005,940355,940474,2.0469
1532478660000,940474,940498,940355,940355,6.7243
1532478720000,940355,940355,938576,939331,4.3615
1532478780000,939331,939898,939000,939011,2.6987
1532478840000,939460,939718,938464,938464,1.4731
1532478900000,938996,938996,938010,938110,1.2341
1532478960000,938110,939700,936000,938305,10.0672
1532479020000,938850,939000,938105,938894,2.6459
1532479080000,938515,939700,938500,938505,2.1879
1532479140000,938505,939873,937441,938368,7.9719
1532479200000,937495,939100,937483,939100,5.3339
1532479260000,937662,938900,935657,936000,7.7737
1532479320000,936001,936010,932241,934812,7.1332
1532479380000,934702,934812,933701,934100,7.3505
1532479440000,934100,935658,933999,935091,10.1505
1532479500000,935395,937091,935106,937016,3.0630
1532479560000,937016,938612,937016,938500,1.9071
1532479620000,937967,938022,937600,937601,2.2361
1532479680000,937600,937964,936131,936132,4.5386
1532479740000,936143,937500,935390,936000,3.7518
1532479800000,936187,937687,935350,935583,4.1792
1532479860000,935998,936144,935605,935638,3.3237
1532479920000,935840,935999,935790,935999,1.2850
1532479980000,935999,938612,935999,936003,4.6116
1532480040000,936185,936185,935838,935900,1.7029
1532480100000,935900,936500,935838,936005,3.6881
1532480160000,936002,936499,935638,935638,1.1779
1532480220000,935784,936500,935573,935639,2.1182
1532480280000,935905,936099,935500,936000,1.0301
1532480340000,935990,936100,935500,935501,1.9728
1532480400000,935501,935510,935000,935013,3.3003
1532480460000,935006,935033,933801,933801,2.9973
1532480520000,933816,933984,932500,932910,6.5723
1532480580000,932910,934520,932500,934520,6.4797
1532480640000,934520,938000,934519,938000,1.9838
1532480700000,935559,938612,935321,937150,2.2107
1532480760000,937149,937150,936500,936789,2.0574
1532480820000,936793,937883,935116,935263,0.9564
1532480880000,935031,935811,934380,935207,2.6193
1532480940000,935212,935801,935207,935799,0.5609
1532481000000,935572,937464,935000,937000,2.5635
1532481060000,936997,937000,936049,936500,2.1313
1532481120000,936500,936904,935733,936669,1.9819
1532481180000,935750,936498,935719,936470,0.4926
1532481240000,936400,936894,936011,936659,2.1203
1532481300000,936420,937511,936420,937500,2.6441
1532481360000,937500,939986,937450,938020,4.9674
1532481420000,938021,940000,937600,938700,4.8049
1532481480000,939000,939000,938173,938472,1.5001
1532481540000,938481,938763,938300,938400,3.9144
1532481600000,938400,938700,938300,938501,3.9528
1532481660000,938700,939454,938507,938518,1.4768
1532481720000,938831,939257,937800,937989,9.2940
1532481780000,937989,938516,937950,938506,1.1341
1532481840000,938515,939300,938515,938527,0.7069
1532481900000,938529,938529,938020,938272,2.6131
1532481960000,938266,938267,938020,938104,0.7569
1532482020000,938030,938511,938000,938000,2.2856
1532482080000,938009,938278,936442,937891,5.3459
1532482140000,937840,937840,936761,937016,1.3596
1532482200000,937016,937715,937015,937262,0.7768
1532482260000,937103,937246,936980,936985,1.1666
1532482320000,936979,937500,936979,937462,1.8679
1532482380000,937096,938000,937006,937400,1.9530
1532482440000,937407,938500,937400,937405,1.9779
1532482500000,937408,938088,937400,937400,2.9703
1532482560000,937400,937405,936900,937123,2.0100
1532482620000,937010,937123,937001,937010,0.6294
1532482680000,937012,937993,937000,937687,1.8197
1532482740000,937041,937591,936777,936788,2.2728
1532482800000,937492,937586,935483,935483,1.7466
1532482860000,935473,936259,935466,935619,1.0998
1532482920000,935621,936247,935012,935012,0.8849
1532482980000,935221,935330,935000,935000,2.3403
1532483040000,935000,935002,933000,933199,11.3989
1532483100000,933209,933209,932302,933136,6.8181
1532483160000,932800,935012,932800,935012,3.9857
1532483220000,934936,935619,934936,935100,5.5740
1532483280000,935105,936582,935105,936000,1.9146
1532483340000,936007,936580,936000,936000,1.3001
1532483400000,936002,937000,935322,935322,6.2435
1532483460000,935489,935805,934622,934630,1.4634
1532483520000,934659,935778,933939,934687,1.9510
1532483580000,934075,934697,934000,934000,0.3217
1532483640000,934733,935000,934056,934399,1.3298
1532483700000,935000,935604,934402,935604,1.4852
1532483760000,935604,935998,935100,935448,0.7740
