Time,Start,Max,Min,End,Tot_trans
1520899200000,982714,982902,981000,981001,1.5178
1520899260000,981000,981010,977000,977010,3.9252
1520899320000,977005,981401,975500,977016,2.0589
1520899380000,977026,979578,977016,979578,1.5875
1520899440000,979583,980010,977088,980005,0.7802
1520899500000,980010,980282,978608,978715,0.1766
1520899560000,978721,979989,977041,977041,1.5099
1520899620000,978782,981510,978781,981510,1.1261
1520899680000,980895,982006,980651,981999,1.1250
1520899740000,981433,982195,981000,982195,0.9835
1520899800000,982195,983538,981001,982284,0.7180
1520899860000,981092,981092,979292,980402,1.7514
1520899920000,980994,983000,980137,982566,1.3212
1520899980000,983000,985000,982002,982677,1.6299
1520900040000,984828,986775,983752,986769,1.2717
1520900100000,987000,987300,984728,985934,1.1552
1520900160000,985000,987300,984752,985994,0.9280
1520900220000,985947,987003,985937,986474,0.5816
1520900280000,986900,986900,985938,986000,1.4187
1520900340000,985505,986984,985505,986934,0.7813
1520900400000,985547,986984,984376,984376,1.9694
1520900460000,984000,984696,982559,984696,0.7547
1520900520000,984696,985955,983189,985167,0.4010
1520900580000,984635,986400,983913,986399,0.5439
1520900640000,984158,987150,984158,987015,0.9247
1520900700000,986562,987500,986562,986666,0.8610
1520900760000,987080,987080,985036,985036,0.1931
1520900820000,985521,985603,984741,985602,0.2657
1520900880000,985675,986238,985055,985362,0.1115
1520900940000,986238,986979,984655,984984,0.1741
1520901000000,984500,984969,982100,983087,1.4018
1520901060000,983005,984999,983000,984999,0.4254
1520901120000,984999,985519,984029,984449,0.9555
1520901180000,984188,985034,983944,984807,0.4370
1520901240000,984822,986611,984351,986611,0.7435
1520901300000,986617,990000,986617,990000,3.9407
1520901360000,989990,991000,989001,989545,1.9390
1520901420000,989430,992000,988398,992000,0.6962
1520901480000,992000,997500,991999,995898,3.3143
1520901540000,994655,995500,993016,993998,0.8684
1520901600000,993983,996111,993982,994525,0.6869
1520901660000,995565,996211,995555,996210,2.4306
1520901720000,996200,996210,993500,993500,2.4826
1520901780000,993500,993500,992756,993000,0.9532
1520901840000,993005,994809,992785,992785,1.1865
1520901900000,992788,993621,992785,992785,0.5049
1520901960000,992790,992797,990270,990947,0.9026
1520902020000,991896,994838,990943,990952,3.8140
1520902080000,990952,991672,990271,990510,0.4014
1520902140000,991017,993987,991017,993589,1.0471
1520902200000,993027,993792,992163,992474,0.7823
1520902260000,992163,993293,991690,992929,0.3522
1520902320000,993000,994222,992929,993030,0.5354
1520902380000,994133,994267,993034,994267,0.2985
1520902440000,994060,995276,994049,994235,1.3694
1520902500000,994409,995000,994235,994773,1.0329
1520902560000,994549,994999,994049,994049,1.2005
1520902620000,994049,995678,994049,994111,2.5370
1520902680000,994064,995700,994049,995229,2.8701
1520902740000,995000,996000,994049,994376,3.8019
1520902800000,994050,995000,992930,994224,1.0728
1520902860000,993492,994900,993492,994794,0.7432
1520902920000,994794,995049,994000,994602,0.6329
1520902980000,994661,995888,992136,994059,1.0418
1520903040000,993656,994127,992501,992534,1.0347
1520903100000,992538,993216,992501,992501,0.2617
1520903160000,993154,993550,992500,992500,1.5032
1520903220000,992509,992509,992000,992079,0.5098
1520903280000,992054,993419,992035,992892,0.4128
1520903340000,992501,992939,991690,992125,0.5376
1520903400000,992120,992120,989309,989320,1.9190
1520903460000,989408,990764,989150,990294,0.9529
1520903520000,989847,991595,989832,990978,0.3940
1520903580000,991032,991045,989160,989394,1.0893
1520903640000,989290,990814,989184,990728,1.2159
1520903700000,990564,990744,990400,990744,0.6642
1520903760000,990727,993400,990727,993400,0.5996
1520903820000,992425,993899,991480,993899,0.5239
1520903880000,992899,993899,991409,991702,0.3566
1520903940000,991801,993137,991415,991415,0.6093
1520904000000,991310,992474,991155,992474,0.3776
1520904060000,992474,992494,990029,992374,1.3731
1520904120000,992521,992760,992266,992426,0.0729
1520904180000,992276,992632,992265,992431,2.9483
1520904240000,992353,992990,992270,992639,0.2670
1520904300000,992630,992630,992280,992297,0.3624
1520904360000,992280,992280,992000,992093,1.9071
1520904420000,992167,992988,990105,992113,1.2391
1520904480000,992113,992546,992103,992119,0.1610
1520904540000,992493,992870,992119,992325,0.5474
1520904600000,992315,992989,992121,992534,0.1677
1520904660000,992121,992989,990605,990605,0.6608
1520904720000,992131,993000,992131,992995,0.4564
1520904780000,992995,993999,992696,993329,1.7894
1520904840000,993123,993419,992801,993409,0.9324
1520904900000,993409,993988,992801,993988,0.9888
1520904960000,993989,995000,993409,993879,0.8051
1520905020000,994444,996230,994444,996219,0.4788
1520905080000,996218,996218,993300,993353,1.0258
1520905140000,993926,994501,993300,994501,0.6792
1520905200000,994501,994501,993300,993300,0.5977
1520905260000,993636,993636,990061,992499,3.2615
1520905320000,991785,991900,989197,990251,1.1840
1520905380000,989197,990104,988475,989307,0.9711
1520905440000,989307,989307,983000,983000,3.6794
1520905500000,983002,988000,983000,986678,1.7927
1520905560000,986688,987890,985484,985747,0.3451
1520905620000,985747,986370,980040,981715,2.5217
1520905680000,981693,985100,980000,984286,3.9771
1520905740000,984897,985600,983068,984145,0.8555
1520905800000,983566,985999,980650,985879,1.9165
1520905860000,984431,985143,983626,984001,0.9196
1520905920000,984001,985999,984001,985999,0.7757
1520905980000,985979,987000,984324,984324,1.7427
1520906040000,984422,986200,984325,984335,1.0037
1520906100000,985700,985700,984001,985299,0.8363
1520906160000,985398,985488,982031,982031,1.8790
1520906220000,982031,985000,980000,981195,6.8699
1520906280000,981267,986999,978676,979964,4.1408
1520906340000,978930,980000,978000,980000,3.3329
1520906400000,979590,980000,977552,977801,1.6912
1520906460000,978989,979900,975100,978509,2.0147
1520906520000,978615,981088,978429,981010,1.2290
1520906580000,981020,984997,981001,983432,2.6066
1520906640000,983422,983698,981522,982877,1.3028
1520906700000,982989,983698,982989,983698,1.5234
1520906760000,983740,984900,983000,984000,0.9162
1520906820000,984000,986398,983900,984933,1.3726
1520906880000,984928,986826,984922,986322,1.5695
1520906940000,986322,986322,984356,984835,1.3389
1520907000000,984374,986172,984357,986052,0.5180
1520907060000,986047,986047,984046,984046,0.9145
1520907120000,984000,984023,982000,983453,0.7300
1520907180000,983677,983989,981507,983371,0.2344
1520907240000,983037,983991,981899,981899,0.2424
1520907300000,981737,983000,981635,981817,2.1897
1520907360000,981775,983501,981770,983501,0.8519
1520907420000,983011,983990,981765,981770,0.4089
1520907480000,981768,983373,981737,982692,1.1306
1520907540000,982001,982200,979000,979000,3.5303
1520907600000,978990,980000,978990,979997,1.2387
1520907660000,980000,982000,979995,982000,1.0285
1520907720000,982000,983899,981590,983000,1.1777
1520907780000,983000,983005,980002,982144,1.4788
1520907840000,981830,983352,980327,983351,2.0761
1520907900000,982631,984256,981976,983500,0.8460
1520907960000,983505,985711,982948,985201,1.0426
1520908020000,985181,985181,984500,984734,0.8689
1520908080000,984734,985457,982998,984716,1.2230
1520908140000,984727,985000,983118,984680,0.1632
1520908200000,984740,986580,983277,986580,2.6098
1520908260000,986590,987869,985082,986728,1.9192
1520908320000,986729,987000,985056,985056,4.5968
1520908380000,985056,986000,983990,986000,0.7361
1520908440000,986011,986223,983300,983300,1.4868
1520908500000,983300,983969,983300,983640,0.4838
1520908560000,983650,984911,983300,984859,0.4131
1520908620000,984611,985000,984611,985000,0.7353
1520908680000,985000,986023,984944,985133,1.0899
1520908740000,985238,987216,985128,985522,1.8117
1520908800000,985555,985555,984432,984432,1.5837
1520908860000,984000,984000,983300,983300,0.3483
1520908920000,983300,983941,983000,983120,0.4749
1520908980000,983341,985569,983241,984409,0.8833
1520909040000,984292,986999,983706,986899,0.6121
1520909100000,986900,986979,983000,983026,0.9384
1520909160000,983047,983047,980501,980501,2.0208
1520909220000,980501,982952,980000,982337,1.5801
1520909280000,982342,984816,982337,983719,0.3651
1520909340000,983410,984816,983295,984816,0.4434
1520909400000,984328,985000,984328,984787,0.7519
1520909460000,984787,984800,984001,984800,0.1575
1520909520000,984700,985000,983579,985000,0.4100
1520909580000,984530,985998,984530,984718,0.6062
1520909640000,984723,985993,984626,985425,0.2560
1520909700000,985039,985039,984530,984530,0.0217
1520909760000,984235,984565,984176,984365,0.1670
1520909820000,984555,984565,984368,984370,0.1633
1520909880000,984560,984565,982566,982566,1.4247
1520909940000,982110,984526,982000,984526,1.2546
1520910000000,983558,984037,983381,984037,0.0573
1520910060000,983585,984294,983585,984285,0.9457
1520910120000,984074,984700,982010,983792,1.7409
1520910180000,982849,982849,982137,982495,0.0392
1520910240000,982162,982700,979990,982572,2.8542
