Time,Start,Max,Min,End,Tot_trans
1520553600000,1001032,1002610,1001011,1002610,0.8612
1520553660000,1002610,1004000,1002515,1002841,2.7669
1520553720000,1002967,1005799,1002956,1005799,0.6073
1520553780000,1005795,1006011,1005100,1005100,1.7038
1520553840000,1006999,1006999,1006497,1006497,0.0071
1520553900000,1006959,1006959,1005234,1005573,0.1576
1520553960000,1006659,1007989,1005612,1007989,0.4998
1520554020000,1007256,1009000,1007251,1009000,0.6066
1520554080000,1009000,1010475,1008576,1010475,0.8218
1520554140000,1010475,1011003,1007814,1007844,2.4048
1520554200000,1007846,1009866,1007813,1008601,0.4548
1520554260000,1008520,1009552,1007243,1009551,1.6846
1520554320000,1008621,1010110,1008621,1010000,4.5796
1520554380000,1010020,1011005,1010000,1011000,0.7277
1520554440000,1011045,1013622,1010041,1010579,1.1216
1520554500000,1010579,1012287,1010001,1010101,0.4502
1520554560000,1010155,1011773,1010155,1011773,0.2279
1520554620000,1011027,1011771,1010939,1010939,0.6390
1520554680000,1011729,1012950,1010960,1011365,0.5441
1520554740000,1011365,1011365,1010086,1010111,2.1417
1520554800000,1010594,1011792,1010000,1010891,11.7159
1520554860000,1010010,1010010,1009165,1009165,0.4782
1520554920000,1009170,1009972,1007000,1007000,2.3069
1520554980000,1008000,1009443,1006694,1009413,1.0257
1520555040000,1009433,1011000,1008751,1010994,1.6953
1520555100000,1010999,1013814,1010999,1011969,1.1863
1520555160000,1011974,1013000,1011736,1011736,1.1464
1520555220000,1011625,1013000,1011309,1011611,0.3511
1520555280000,1012899,1012899,1010498,1012790,0.5162
1520555340000,1012577,1012689,1011489,1012000,0.3281
1520555400000,1012010,1012595,1011100,1011100,0.9188
1520555460000,1011110,1012490,1010053,1010447,1.1455
1520555520000,1011586,1011586,1009790,1010405,2.0343
1520555580000,1010410,1010410,1009506,1009506,3.1782
1520555640000,1009444,1011862,1007527,1007527,2.0702
1520555700000,1007474,1008989,1007075,1008989,1.1742
1520555760000,1008026,1014300,1008005,1008640,2.6929
1520555820000,1008679,1010100,1008679,1009122,0.1908
1520555880000,1009105,1009546,1007828,1007845,0.5259
1520555940000,1007834,1009172,1007031,1007724,1.1806
1520556000000,1007733,1007940,1007000,1007919,0.7720
1520556060000,1007918,1009637,1007918,1008542,0.5019
1520556120000,1009095,1009609,1008200,1009583,0.3003
1520556180000,1009583,1009583,1007766,1009107,1.1647
1520556240000,1009107,1010000,1008989,1008989,0.9627
1520556300000,1010396,1011265,1009709,1011265,1.0623
1520556360000,1011324,1011959,1010094,1011959,1.4250
1520556420000,1011498,1012250,1010137,1012013,0.6496
1520556480000,1012418,1012778,1010000,1012067,1.2458
1520556540000,1012064,1012810,1012021,1012805,0.3878
1520556600000,1012800,1012800,1010000,1010000,0.7345
1520556660000,1010021,1011604,1009500,1010030,0.5817
1520556720000,1010035,1010784,1009105,1010784,1.8605
1520556780000,1010020,1010679,1009000,1009634,0.2461
1520556840000,1010527,1012185,1009376,1009948,1.3173
1520556900000,1009938,1011800,1009376,1011700,2.1441
1520556960000,1011699,1011700,1009881,1010725,1.0086
1520557020000,1011227,1011257,1010880,1011051,0.2764
1520557080000,1011071,1011081,1007900,1010521,2.3712
1520557140000,1008194,1010499,1008194,1010483,0.0324
1520557200000,1009226,1010874,1007923,1007923,2.3405
1520557260000,1008535,1008959,1006110,1008959,6.5973
1520557320000,1006757,1008907,1006757,1008463,0.3654
1520557380000,1008855,1008856,1007515,1008141,0.2011
1520557440000,1007530,1008719,1007520,1008719,2.4445
1520557500000,1008001,1009100,1008001,1008706,3.8108
1520557560000,1008510,1008750,1006900,1006900,1.7815
1520557620000,1006949,1007109,1005001,1005500,2.1800
1520557680000,1005974,1005984,1004000,1005912,3.0551
1520557740000,1005914,1008169,1005914,1007819,0.4685
1520557800000,1007739,1009915,1007154,1009139,2.3594
1520557860000,1009155,1009845,1008417,1008814,0.8770
1520557920000,1008814,1009500,1007304,1007304,0.6395
1520557980000,1007103,1008488,1005964,1007215,0.6868
1520558040000,1006999,1009820,1006298,1009074,1.3751
1520558100000,1008979,1009820,1008979,1009351,1.2484
1520558160000,1008911,1009600,1007733,1008774,0.2855
1520558220000,1008873,1009589,1007001,1007001,2.3283
1520558280000,1007737,1007745,1006101,1006596,0.8930
1520558340000,1006106,1007626,1006101,1006627,1.6857
1520558400000,1006618,1007108,1006102,1006895,9.3544
1520558460000,1006800,1006990,1006101,1006102,3.3890
1520558520000,1006117,1006763,1006102,1006112,0.2471
1520558580000,1006102,1006384,1006101,1006106,4.1552
1520558640000,1006111,1007000,1006101,1006587,1.1378
