Time,Start,Max,Min,End,Tot_trans
1532390400000,861460,861765,861370,861765,0.6054
1532390460000,861393,861982,861393,861810,0.3018
1532390520000,861810,861810,858070,861440,10.9772
1532390580000,861450,861789,843000,860658,35.4142
1532390640000,860500,863060,850001,862770,14.6670
1532390700000,861110,862770,861110,861500,3.0126
1532390760000,861500,862699,861500,861609,1.2500
1532390820000,861709,862313,861700,861919,0.3878
1532390880000,861915,862063,861841,862000,1.0906
1532390940000,862001,862019,861990,862010,2.3079
1532391000000,862021,862290,861800,861990,1.1084
1532391060000,861821,861990,861020,861054,0.4979
1532391120000,861448,861448,861044,861044,1.7543
1532391180000,861049,861049,860101,860789,1.0329
1532391240000,860262,860703,860002,860314,0.3400
1532391300000,860314,860599,860000,860599,2.9205
1532391360000,860595,860600,860589,860600,0.2238
1532391420000,860600,860600,860590,860600,0.4542
1532391480000,860599,860599,859989,860000,0.3039
1532391540000,859990,860011,859450,859450,2.8467
1532391600000,859010,859010,855900,858457,4.7742
1532391660000,858011,860010,858000,858996,2.4244
1532391720000,859068,860400,856570,858649,4.0395
1532391780000,858167,858213,857349,858015,0.6409
1532391840000,858009,859068,858009,858540,3.6562
1532391900000,858539,861600,858539,860386,6.2136
1532391960000,860405,861389,859536,860476,1.1700
1532392020000,860155,860300,859538,859579,0.9071
1532392080000,859595,859653,859361,859653,3.0523
1532392140000,859546,860300,859536,859807,0.6680
1532392200000,859879,859990,859346,859479,0.8626
1532392260000,859156,859846,858956,858956,2.8875
1532392320000,858896,858896,858092,858572,0.2629
1532392380000,858565,859225,858249,858572,0.5507
1532392440000,858562,859846,858562,859507,0.8297
1532392500000,859544,859545,858853,859302,0.6800
1532392560000,858868,859844,858863,859170,0.8522
1532392620000,859168,859538,858855,859362,0.2368
1532392680000,859368,859799,859291,859442,0.7414
1532392740000,859305,859697,859046,859687,1.1197
1532392800000,859258,859677,859101,859101,0.5310
1532392860000,859102,859576,859101,859261,0.9854
1532392920000,859250,859418,859101,859373,2.3858
1532392980000,859372,859385,859101,859355,2.0162
1532393040000,859104,859360,858500,858720,2.4712
1532393100000,858729,859000,858128,858525,1.1277
1532393160000,858524,858767,858514,858757,0.4780
1532393220000,858757,859000,858515,858767,4.8966
1532393280000,858767,858888,858349,858368,0.5425
1532393340000,858184,860200,858058,858860,6.0376
1532393400000,858861,859287,858550,858971,0.4747
1532393460000,859150,859511,858971,859209,1.4512
1532393520000,859300,859427,858971,858971,0.2282
1532393580000,859055,859098,858501,858501,0.2563
1532393640000,858651,859020,858630,858759,0.4078
1532393700000,858641,858681,858000,858325,2.0448
1532393760000,858015,859098,856500,858714,4.0697
1532393820000,858401,859000,858175,858988,1.2777
1532393880000,858934,859772,858934,859563,0.9374
1532393940000,859301,859828,858916,859401,0.2212
1532394000000,859431,859900,859267,859569,0.8138
1532394060000,859158,859919,859136,859664,0.9099
1532394120000,859795,859992,859143,859992,2.2075
1532394180000,859803,860007,859302,859989,5.4634
1532394240000,860007,861600,860001,860189,1.8611
1532394300000,860500,861598,860159,860900,1.0080
1532394360000,860900,861394,860900,861206,2.9491
1532394420000,861385,861699,861074,861689,1.7798
1532394480000,861502,861609,860649,861014,2.3855
1532394540000,860649,861202,860000,860120,1.2731
1532394600000,860062,860938,860000,860938,1.4589
1532394660000,860746,861141,860746,861026,0.6231
1532394720000,861256,861267,860990,861075,1.5560
1532394780000,861007,861242,861000,861004,1.3427
1532394840000,861010,861226,860000,860311,3.8097
1532394900000,860311,861243,860011,860915,1.7896
1532394960000,861147,861243,860684,860900,0.5108
1532395020000,860900,860984,860113,860419,0.7088
1532395080000,860512,860598,860173,860581,0.7299
1532395140000,860386,860631,860205,860421,2.5701
1532395200000,860411,861198,860403,860955,0.8777
1532395260000,861188,861190,860800,860855,0.8618
1532395320000,861081,861190,860851,861176,0.2896
1532395380000,861189,861250,860936,861113,1.7938
1532395440000,861111,861401,860855,861101,0.3813
1532395500000,861101,861455,860950,861452,0.7239
1532395560000,861451,861539,860950,861029,0.6455
1532395620000,861262,861639,860856,861639,0.5217
1532395680000,861147,862000,860958,861368,3.2761
1532395740000,861491,861999,861000,861999,1.2099
1532395800000,861334,861959,861110,861354,0.4517
1532395860000,861310,861725,861151,861494,0.2808
1532395920000,861336,861599,861151,861243,2.2676
1532395980000,861295,861296,861116,861116,1.7046
1532396040000,861056,861146,860348,861146,4.2827
1532396100000,861146,861500,860919,861436,0.7126
1532396160000,861276,862000,860625,861361,2.8286
1532396220000,861762,861963,861619,861619,0.6805
1532396280000,861620,862069,861311,862066,0.6635
1532396340000,861497,862199,861476,861610,1.6359
