Time,Start,Max,Min,End,Tot_trans
1520035200000,1170330,1172999,1169889,1172999,3.5243
1520035260000,1172998,1174998,1172138,1173100,4.1153
1520035320000,1173110,1174700,1173101,1174112,0.8159
1520035380000,1174105,1174709,1173363,1173509,2.0877
1520035440000,1173724,1173846,1172276,1172276,1.3710
1520035500000,1172510,1173334,1172510,1173334,2.0229
1520035560000,1173300,1174000,1172948,1173378,1.2521
1520035620000,1173487,1174988,1173487,1173564,0.4225
1520035680000,1174212,1174212,1173715,1173720,0.1457
1520035740000,1173721,1174989,1173550,1173746,0.6450
1520035800000,1174075,1174075,1173550,1173681,1.2566
1520035860000,1173547,1173725,1173000,1173067,1.6978
1520035920000,1173067,1173498,1172904,1173498,0.3932
1520035980000,1173497,1173498,1171999,1172337,0.5023
1520036040000,1171989,1172000,1170990,1171551,1.5065
1520036100000,1171551,1173394,1171023,1173394,0.8567
1520036160000,1173390,1173390,1172181,1172388,0.5247
1520036220000,1172388,1173361,1172076,1172507,0.8770
1520036280000,1173223,1173247,1173223,1173223,0.3450
1520036340000,1173223,1175000,1172465,1172590,0.9102
1520036400000,1172600,1173738,1172600,1173514,0.7665
1520036460000,1173404,1173847,1173404,1173847,0.3818
1520036520000,1173700,1174705,1173700,1174705,1.0791
1520036580000,1174715,1174771,1173409,1173419,0.7369
1520036640000,1173445,1174995,1172990,1173000,0.9237
1520036700000,1173000,1173560,1172739,1173560,0.3215
1520036760000,1173293,1173293,1173293,1173293,0.0002
1520036820000,1173057,1173311,1173052,1173311,0.0912
1520036880000,1173310,1173560,1173310,1173560,0.3949
1520036940000,1173560,1174888,1173560,1174888,0.2618
1520037000000,1174500,1174510,1173714,1173714,0.9006
1520037060000,1173714,1174454,1172900,1172910,0.5996
1520037120000,1172930,1173657,1172005,1172005,0.8409
1520037180000,1172016,1173856,1172000,1172000,0.7155
1520037240000,1173686,1173696,1171028,1171028,0.2806
1520037300000,1172212,1172372,1171062,1171406,0.2904
1520037360000,1172137,1172160,1171337,1171500,1.8368
1520037420000,1171500,1171623,1170777,1171500,1.9859
1520037480000,1171180,1171180,1171000,1171055,0.5681
1520037540000,1171055,1171999,1171030,1171999,0.8416
1520037600000,1171999,1171999,1171006,1171975,0.6407
1520037660000,1171963,1171999,1171953,1171994,0.0822
1520037720000,1171994,1171999,1171994,1171999,0.9525
1520037780000,1171800,1171800,1171461,1171461,0.0102
1520037840000,1171800,1171999,1170832,1171099,1.2146
1520037900000,1171989,1172210,1171989,1172200,0.9215
1520037960000,1172234,1173000,1172234,1172800,0.1687
1520038020000,1172800,1173000,1172800,1173000,1.0912
1520038080000,1173000,1173950,1173000,1173478,0.8947
1520038140000,1173494,1173950,1173287,1173721,0.6770
1520038200000,1173782,1173799,1171281,1172597,3.8958
1520038260000,1172994,1173604,1172595,1173389,0.8798
1520038320000,1173689,1173721,1172211,1173584,1.6848
1520038380000,1173526,1173721,1172606,1173290,0.8435
1520038440000,1173721,1173949,1172500,1172500,0.2793
1520038500000,1172500,1172500,1172024,1172105,1.3820
1520038560000,1172115,1172115,1171875,1171875,1.3134
1520038620000,1172562,1172562,1171410,1172018,0.9909
1520038680000,1172011,1172735,1171999,1172735,0.7224
1520038740000,1172760,1172775,1171528,1171545,0.6115
1520038800000,1172589,1172834,1172546,1172834,0.6773
1520038860000,1172905,1173500,1172900,1173444,1.1410
1520038920000,1173500,1173950,1173490,1173937,1.2920
1520038980000,1173937,1174499,1172028,1174400,1.3775
1520039040000,1174190,1174200,1172581,1173000,0.6191
1520039100000,1173006,1174400,1172465,1172877,1.0108
1520039160000,1172877,1172877,1172157,1172162,0.6574
1520039220000,1172534,1172743,1172197,1172297,0.7472
1520039280000,1172199,1173950,1172000,1173615,1.4073
1520039340000,1173620,1174643,1173620,1174186,1.3017
1520039400000,1174643,1176000,1173180,1176000,2.2967
1520039460000,1176000,1177150,1174524,1177130,2.4488
1520039520000,1177030,1178500,1175695,1176143,3.8495
1520039580000,1176500,1176995,1175077,1176937,1.8952
1520039640000,1176936,1177999,1175409,1177999,0.8880
1520039700000,1176123,1177988,1176112,1176534,0.7782
1520039760000,1176532,1176890,1175555,1176540,1.1394
1520039820000,1176545,1177690,1176545,1177000,0.7636
1520039880000,1177021,1178000,1177000,1178000,3.2589
1520039940000,1177918,1180000,1177918,1180000,7.7067
1520040000000,1180000,1181000,1179999,1180036,2.2224
1520040060000,1180888,1181000,1179659,1179696,1.7695
1520040120000,1179549,1181000,1179549,1181000,1.4526
1520040180000,1180995,1181219,1180995,1181010,2.2110
1520040240000,1181219,1181500,1180043,1181000,1.0581
1520040300000,1180528,1180999,1180060,1180890,0.6746
1520040360000,1180890,1180999,1180000,1180000,3.0568
1520040420000,1179927,1180823,1177391,1179800,1.1941
1520040480000,1179809,1181500,1179800,1181500,2.2965
1520040540000,1181059,1182000,1180990,1181869,1.4123
1520040600000,1181995,1182400,1181436,1182375,1.6690
1520040660000,1182375,1182378,1182265,1182378,0.3984
1520040720000,1182363,1183994,1180089,1183200,6.3906
1520040780000,1183987,1184000,1182190,1182978,2.2368
1520040840000,1182031,1182988,1180000,1182499,6.1649
1520040900000,1182244,1182244,1180361,1181652,0.5039
1520040960000,1180384,1181552,1180000,1180372,2.9299
1520041020000,1180010,1180716,1179476,1180716,0.9213
1520041080000,1180345,1182020,1179557,1182020,0.8688
1520041140000,1182020,1183000,1182000,1183000,0.6365
1520041200000,1182516,1182736,1180020,1182731,0.8176
1520041260000,1181789,1183300,1181563,1183300,0.8775
1520041320000,1182732,1184800,1182726,1184800,2.6066
1520041380000,1184795,1185585,1184790,1185000,6.9672
1520041440000,1185005,1186990,1185000,1185000,0.9668
1520041500000,1185200,1185995,1183525,1183771,4.2389
1520041560000,1183756,1184499,1183756,1184488,3.1456
1520041620000,1184389,1184500,1184020,1184020,1.4226
1520041680000,1184039,1184039,1181303,1181303,0.7289
1520041740000,1183053,1183977,1182003,1183400,1.1389
1520041800000,1183010,1183410,1183005,1183400,0.6893
1520041860000,1183420,1183999,1182510,1183999,0.7831
1520041920000,1183465,1183999,1183465,1183999,0.0865
1520041980000,1183999,1184999,1183901,1183901,0.1968
1520042040000,1183994,1184984,1183443,1184855,1.3293
1520042100000,1184782,1184900,1184197,1184900,0.2509
1520042160000,1184900,1185995,1183999,1185995,1.4353
1520042220000,1185997,1186000,1183528,1183589,1.5748
1520042280000,1184499,1186000,1183582,1185909,0.6224
1520042340000,1185860,1185990,1183611,1184890,0.3031
