,0,1
0,2019-12-25 23:42:11.820567,"{'bids': [[7183.0, 88413.0], [7182.5, 62690.0], [7182.0, 25456.0], [7181.5, 75964.0], [7181.0, 50554.0], [7180.5, 259493.0], [7180.0, 278597.0], [7179.5, 52321.0], [7179.0, 275017.0], [7178.5, 73676.0], [7178.0, 170622.0], [7177.5, 63593.0], [7177.0, 523677.0], [7176.5, 160866.0], [7176.0, 197413.0], [7175.5, 298290.0], [7175.0, 351840.0], [7174.5, 116524.0], [7174.0, 88602.0], [7173.5, 131044.0], [7173.0, 136117.0], [7172.5, 219068.0], [7172.0, 165076.0], [7171.5, 142180.0], [7171.0, 128850.0]], 'asks': [[7183.5, 1011340.0], [7184.0, 39237.0], [7184.5, 150361.0], [7185.0, 72479.0], [7185.5, 548231.0], [7186.0, 274591.0], [7186.5, 179250.0], [7187.0, 195145.0], [7187.5, 132481.0], [7188.0, 375806.0], [7188.5, 72937.0], [7189.0, 218127.0], [7189.5, 134219.0], [7190.0, 146703.0], [7190.5, 49808.0], [7191.0, 25916.0], [7191.5, 123182.0], [7192.0, 75967.0], [7192.5, 60971.0], [7193.0, 167024.0], [7193.5, 88037.0], [7194.0, 85378.0], [7194.5, 68572.0], [7195.0, 163418.0], [7195.5, 7911.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
1,2019-12-25 23:43:12.174540,"{'bids': [[7187.0, 1066137.0], [7186.5, 5797.0], [7186.0, 52783.0], [7185.5, 404393.0], [7185.0, 56450.0], [7184.5, 45119.0], [7184.0, 14402.0], [7183.5, 166403.0], [7183.0, 632929.0], [7182.5, 130554.0], [7182.0, 70125.0], [7181.5, 210580.0], [7181.0, 240995.0], [7180.5, 452221.0], [7180.0, 342032.0], [7179.5, 68188.0], [7179.0, 201722.0], [7178.5, 103129.0], [7178.0, 351145.0], [7177.5, 54033.0], [7177.0, 395996.0], [7176.5, 57700.0], [7176.0, 120254.0], [7175.5, 32736.0], [7175.0, 199994.0]], 'asks': [[7187.5, 1361271.0], [7188.0, 379760.0], [7188.5, 30955.0], [7189.0, 113400.0], [7189.5, 33345.0], [7190.0, 56306.0], [7190.5, 125968.0], [7191.0, 255342.0], [7191.5, 80734.0], [7192.0, 134626.0], [7192.5, 49716.0], [7193.0, 242486.0], [7193.5, 219109.0], [7194.0, 57644.0], [7194.5, 133524.0], [7195.0, 209693.0], [7195.5, 42592.0], [7196.0, 127281.0], [7196.5, 47387.0], [7197.0, 199168.0], [7197.5, 10945.0], [7198.0, 199785.0], [7198.5, 114123.0], [7199.0, 89539.0], [7199.5, 24379.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
2,2019-12-25 23:44:12.505200,"{'bids': [[7187.0, 224899.0], [7186.5, 2090.0], [7186.0, 4636.0], [7185.5, 3424.0], [7185.0, 51800.0], [7184.5, 7179.0], [7184.0, 4173.0], [7183.5, 1721.0], [7183.0, 185368.0], [7182.5, 67105.0], [7182.0, 43456.0], [7181.5, 90141.0], [7181.0, 219421.0], [7180.5, 281162.0], [7180.0, 202692.0], [7179.5, 227401.0], [7179.0, 197578.0], [7178.5, 58357.0], [7178.0, 137026.0], [7177.5, 238900.0], [7177.0, 601682.0], [7176.5, 175816.0], [7176.0, 200506.0], [7175.5, 140021.0], [7175.0, 136250.0]], 'asks': [[7187.5, 2228076.0], [7188.0, 214192.0], [7188.5, 51451.0], [7189.0, 131232.0], [7189.5, 108596.0], [7190.0, 196927.0], [7190.5, 64014.0], [7191.0, 252824.0], [7191.5, 128458.0], [7192.0, 233494.0], [7192.5, 169395.0], [7193.0, 29643.0], [7193.5, 198458.0], [7194.0, 26806.0], [7194.5, 25185.0], [7195.0, 147795.0], [7195.5, 26966.0], [7196.0, 114382.0], [7196.5, 16079.0], [7197.0, 132081.0], [7197.5, 11839.0], [7198.0, 270861.0], [7198.5, 108433.0], [7199.0, 14189.0], [7199.5, 78656.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
3,2019-12-25 23:45:12.991918,"{'bids': [[7187.0, 386189.0], [7186.5, 1971.0], [7186.0, 4696.0], [7185.5, 13396.0], [7185.0, 55232.0], [7184.5, 11117.0], [7184.0, 23470.0], [7183.5, 11441.0], [7183.0, 193622.0], [7182.5, 92588.0], [7182.0, 51084.0], [7181.5, 182379.0], [7181.0, 298090.0], [7180.5, 352290.0], [7180.0, 304349.0], [7179.5, 130338.0], [7179.0, 189895.0], [7178.5, 165458.0], [7178.0, 158547.0], [7177.5, 173152.0], [7177.0, 556434.0], [7176.5, 298234.0], [7176.0, 268741.0], [7175.5, 72345.0], [7175.0, 140464.0]], 'asks': [[7187.5, 1748092.0], [7188.0, 126420.0], [7188.5, 163631.0], [7189.0, 98615.0], [7189.5, 41454.0], [7190.0, 119722.0], [7190.5, 104817.0], [7191.0, 179180.0], [7191.5, 162467.0], [7192.0, 131322.0], [7192.5, 128146.0], [7193.0, 169627.0], [7193.5, 258549.0], [7194.0, 36388.0], [7194.5, 78316.0], [7195.0, 134770.0], [7195.5, 78726.0], [7196.0, 98132.0], [7196.5, 47766.0], [7197.0, 182312.0], [7197.5, 36405.0], [7198.0, 186875.0], [7198.5, 94340.0], [7199.0, 110029.0], [7199.5, 141725.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
4,2019-12-25 23:46:13.299545,"{'bids': [[7190.5, 1097937.0], [7190.0, 416365.0], [7189.5, 6533.0], [7189.0, 3006.0], [7188.5, 440595.0], [7188.0, 586863.0], [7187.5, 290211.0], [7187.0, 270176.0], [7186.5, 48380.0], [7186.0, 115710.0], [7185.5, 8716.0], [7185.0, 211349.0], [7184.5, 216208.0], [7184.0, 331667.0], [7183.5, 225545.0], [7183.0, 145899.0], [7182.5, 170326.0], [7182.0, 174958.0], [7181.5, 100822.0], [7181.0, 270513.0], [7180.5, 80340.0], [7180.0, 318344.0], [7179.5, 40572.0], [7179.0, 82174.0], [7178.5, 104851.0]], 'asks': [[7191.0, 459173.0], [7191.5, 5962.0], [7192.0, 163022.0], [7192.5, 73588.0], [7193.0, 45514.0], [7193.5, 220548.0], [7194.0, 104662.0], [7194.5, 103415.0], [7195.0, 169234.0], [7195.5, 101129.0], [7196.0, 230016.0], [7196.5, 141764.0], [7197.0, 135840.0], [7197.5, 122610.0], [7198.0, 252276.0], [7198.5, 31320.0], [7199.0, 119169.0], [7199.5, 255246.0], [7200.0, 220308.0], [7200.5, 78291.0], [7201.0, 101463.0], [7201.5, 211091.0], [7202.0, 83650.0], [7202.5, 120494.0], [7203.0, 28551.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
5,2019-12-25 23:47:13.615947,"{'bids': [[7192.5, 1293814.0], [7192.0, 2371.0], [7191.5, 42362.0], [7191.0, 418998.0], [7190.5, 134762.0], [7190.0, 405054.0], [7189.5, 38159.0], [7189.0, 75181.0], [7188.5, 413614.0], [7188.0, 388872.0], [7187.5, 18745.0], [7187.0, 122957.0], [7186.5, 190593.0], [7186.0, 273702.0], [7185.5, 210955.0], [7185.0, 494449.0], [7184.5, 136596.0], [7184.0, 105217.0], [7183.5, 73698.0], [7183.0, 189583.0], [7182.5, 198932.0], [7182.0, 77683.0], [7181.5, 155365.0], [7181.0, 263231.0], [7180.5, 85798.0]], 'asks': [[7193.0, 573178.0], [7193.5, 177105.0], [7194.0, 42002.0], [7194.5, 57756.0], [7195.0, 125502.0], [7195.5, 43410.0], [7196.0, 336787.0], [7196.5, 310933.0], [7197.0, 221595.0], [7197.5, 90625.0], [7198.0, 174647.0], [7198.5, 144779.0], [7199.0, 235312.0], [7199.5, 226961.0], [7200.0, 1738203.0], [7200.5, 151206.0], [7201.0, 47920.0], [7201.5, 255228.0], [7202.0, 35239.0], [7202.5, 138373.0], [7203.0, 84897.0], [7203.5, 24931.0], [7204.0, 36802.0], [7204.5, 54699.0], [7205.0, 176680.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
6,2019-12-25 23:48:13.931072,"{'bids': [[7193.0, 1206129.0], [7192.5, 116088.0], [7192.0, 24274.0], [7191.5, 66314.0], [7191.0, 477500.0], [7190.5, 152887.0], [7190.0, 551467.0], [7189.5, 73823.0], [7189.0, 213856.0], [7188.5, 500738.0], [7188.0, 165404.0], [7187.5, 67498.0], [7187.0, 484780.0], [7186.5, 119057.0], [7186.0, 57202.0], [7185.5, 27532.0], [7185.0, 126949.0], [7184.5, 115553.0], [7184.0, 173114.0], [7183.5, 92246.0], [7183.0, 136688.0], [7182.5, 129169.0], [7182.0, 64530.0], [7181.5, 230338.0], [7181.0, 138541.0]], 'asks': [[7193.5, 105019.0], [7194.0, 24640.0], [7194.5, 129172.0], [7195.0, 83162.0], [7195.5, 20811.0], [7196.0, 39753.0], [7196.5, 79711.0], [7197.0, 300239.0], [7197.5, 128780.0], [7198.0, 321655.0], [7198.5, 31119.0], [7199.0, 183512.0], [7199.5, 136593.0], [7200.0, 1835414.0], [7200.5, 40821.0], [7201.0, 115758.0], [7201.5, 99139.0], [7202.0, 90825.0], [7202.5, 206299.0], [7203.0, 107679.0], [7203.5, 37892.0], [7204.0, 45453.0], [7204.5, 29470.0], [7205.0, 189539.0], [7205.5, 81883.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
7,2019-12-25 23:49:14.247424,"{'bids': [[7193.0, 1395983.0], [7192.5, 129780.0], [7192.0, 33656.0], [7191.5, 52791.0], [7191.0, 451515.0], [7190.5, 108439.0], [7190.0, 546213.0], [7189.5, 96903.0], [7189.0, 276136.0], [7188.5, 528535.0], [7188.0, 127527.0], [7187.5, 144464.0], [7187.0, 401789.0], [7186.5, 81055.0], [7186.0, 39454.0], [7185.5, 47253.0], [7185.0, 148619.0], [7184.5, 111567.0], [7184.0, 146793.0], [7183.5, 108240.0], [7183.0, 121138.0], [7182.5, 129100.0], [7182.0, 78930.0], [7181.5, 154432.0], [7181.0, 132944.0]], 'asks': [[7193.5, 205898.0], [7194.0, 42870.0], [7194.5, 139202.0], [7195.0, 32350.0], [7195.5, 49271.0], [7196.0, 47706.0], [7196.5, 138649.0], [7197.0, 418797.0], [7197.5, 83503.0], [7198.0, 317314.0], [7198.5, 24017.0], [7199.0, 256887.0], [7199.5, 185239.0], [7200.0, 1787641.0], [7200.5, 44573.0], [7201.0, 115546.0], [7201.5, 195688.0], [7202.0, 104865.0], [7202.5, 107085.0], [7203.0, 118953.0], [7203.5, 91369.0], [7204.0, 70703.0], [7204.5, 29850.0], [7205.0, 188827.0], [7205.5, 153058.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
8,2019-12-25 23:50:14.550890,"{'bids': [[7193.0, 171202.0], [7192.5, 4002.0], [7192.0, 1866.0], [7191.5, 11466.0], [7191.0, 18757.0], [7190.5, 3287.0], [7190.0, 6479.0], [7189.5, 9603.0], [7189.0, 52447.0], [7188.5, 42914.0], [7188.0, 15373.0], [7187.5, 32212.0], [7187.0, 126640.0], [7186.5, 229550.0], [7186.0, 205631.0], [7185.5, 90357.0], [7185.0, 328151.0], [7184.5, 89381.0], [7184.0, 138818.0], [7183.5, 101335.0], [7183.0, 392326.0], [7182.5, 204993.0], [7182.0, 173854.0], [7181.5, 119248.0], [7181.0, 200392.0]], 'asks': [[7193.5, 1622291.0], [7194.0, 69778.0], [7194.5, 543175.0], [7195.0, 368355.0], [7195.5, 242454.0], [7196.0, 104388.0], [7196.5, 210281.0], [7197.0, 229465.0], [7197.5, 73068.0], [7198.0, 266593.0], [7198.5, 48779.0], [7199.0, 153037.0], [7199.5, 118276.0], [7200.0, 1689803.0], [7200.5, 19436.0], [7201.0, 25932.0], [7201.5, 119083.0], [7202.0, 61716.0], [7202.5, 52463.0], [7203.0, 59522.0], [7203.5, 58989.0], [7204.0, 149576.0], [7204.5, 159676.0], [7205.0, 153367.0], [7205.5, 7242.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
9,2019-12-25 23:51:14.862128,"{'bids': [[7185.0, 126350.0], [7184.5, 3379.0], [7184.0, 20460.0], [7183.5, 67059.0], [7183.0, 386810.0], [7182.5, 107088.0], [7182.0, 34747.0], [7181.5, 79586.0], [7181.0, 215159.0], [7180.5, 267735.0], [7180.0, 301559.0], [7179.5, 77095.0], [7179.0, 444550.0], [7178.5, 73690.0], [7178.0, 272438.0], [7177.5, 236322.0], [7177.0, 355053.0], [7176.5, 37405.0], [7176.0, 61582.0], [7175.5, 144443.0], [7175.0, 204244.0], [7174.5, 91039.0], [7174.0, 107225.0], [7173.5, 79778.0], [7173.0, 89529.0]], 'asks': [[7185.5, 917982.0], [7186.0, 10840.0], [7186.5, 23171.0], [7187.0, 10480.0], [7187.5, 25050.0], [7188.0, 183430.0], [7188.5, 109981.0], [7189.0, 160454.0], [7189.5, 330312.0], [7190.0, 58302.0], [7190.5, 415270.0], [7191.0, 175721.0], [7191.5, 283485.0], [7192.0, 73738.0], [7192.5, 221707.0], [7193.0, 115335.0], [7193.5, 413195.0], [7194.0, 240674.0], [7194.5, 125713.0], [7195.0, 49849.0], [7195.5, 81767.0], [7196.0, 26721.0], [7196.5, 136996.0], [7197.0, 183514.0], [7197.5, 127764.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
