,0,1
10,2019-12-26 01:57:38.718070,"{'bids': [[7192.5, 1506492.0], [7192.0, 36756.0], [7191.5, 59506.0], [7191.0, 14566.0], [7190.5, 227416.0], [7190.0, 58120.0], [7189.5, 264868.0], [7189.0, 158765.0], [7188.5, 180663.0], [7188.0, 164200.0], [7187.5, 130946.0], [7187.0, 56466.0], [7186.5, 248388.0], [7186.0, 103211.0], [7185.5, 617735.0], [7185.0, 177722.0], [7184.5, 136478.0], [7184.0, 91895.0], [7183.5, 141887.0], [7183.0, 57775.0], [7182.5, 109290.0], [7182.0, 215570.0], [7181.5, 146669.0], [7181.0, 124547.0], [7180.5, 62290.0]], 'asks': [[7193.0, 1263606.0], [7193.5, 6165.0], [7194.0, 168141.0], [7194.5, 114069.0], [7195.0, 2582713.0], [7195.5, 19791.0], [7196.0, 19752.0], [7196.5, 154166.0], [7197.0, 207309.0], [7197.5, 93478.0], [7198.0, 114689.0], [7198.5, 388400.0], [7199.0, 302137.0], [7199.5, 197543.0], [7200.0, 414248.0], [7200.5, 243264.0], [7201.0, 71238.0], [7201.5, 214522.0], [7202.0, 153093.0], [7202.5, 231759.0], [7203.0, 122038.0], [7203.5, 81319.0], [7204.0, 200306.0], [7204.5, 125987.0], [7205.0, 381411.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
11,2019-12-26 01:58:39.022612,"{'bids': [[7192.5, 1577886.0], [7192.0, 62382.0], [7191.5, 37629.0], [7191.0, 58808.0], [7190.5, 214616.0], [7190.0, 62439.0], [7189.5, 260922.0], [7189.0, 158211.0], [7188.5, 191679.0], [7188.0, 174541.0], [7187.5, 130158.0], [7187.0, 57871.0], [7186.5, 237662.0], [7186.0, 93225.0], [7185.5, 612620.0], [7185.0, 157527.0], [7184.5, 157297.0], [7184.0, 90121.0], [7183.5, 133915.0], [7183.0, 182078.0], [7182.5, 54930.0], [7182.0, 133548.0], [7181.5, 166884.0], [7181.0, 192352.0], [7180.5, 84855.0]], 'asks': [[7193.0, 1180020.0], [7193.5, 10988.0], [7194.0, 168083.0], [7194.5, 123128.0], [7195.0, 2579794.0], [7195.5, 19791.0], [7196.0, 18251.0], [7196.5, 144390.0], [7197.0, 234692.0], [7197.5, 60810.0], [7198.0, 308205.0], [7198.5, 378945.0], [7199.0, 270320.0], [7199.5, 173544.0], [7200.0, 342035.0], [7200.5, 247718.0], [7201.0, 175056.0], [7201.5, 77743.0], [7202.0, 217027.0], [7202.5, 158005.0], [7203.0, 116021.0], [7203.5, 81537.0], [7204.0, 199683.0], [7204.5, 211598.0], [7205.0, 277270.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
12,2019-12-26 01:59:39.904114,"{'bids': [[7192.5, 1886972.0], [7192.0, 91864.0], [7191.5, 64360.0], [7191.0, 29717.0], [7190.5, 272088.0], [7190.0, 44099.0], [7189.5, 257437.0], [7189.0, 160941.0], [7188.5, 170041.0], [7188.0, 276273.0], [7187.5, 199581.0], [7187.0, 124256.0], [7186.5, 168364.0], [7186.0, 197442.0], [7185.5, 597735.0], [7185.0, 213880.0], [7184.5, 86476.0], [7184.0, 110883.0], [7183.5, 68915.0], [7183.0, 48441.0], [7182.5, 24427.0], [7182.0, 251238.0], [7181.5, 243133.0], [7181.0, 112637.0], [7180.5, 106696.0]], 'asks': [[7193.0, 1206821.0], [7193.5, 6011.0], [7194.0, 163909.0], [7194.5, 80352.0], [7195.0, 2579829.0], [7195.5, 54635.0], [7196.0, 18250.0], [7196.5, 104804.0], [7197.0, 81536.0], [7197.5, 70422.0], [7198.0, 150766.0], [7198.5, 79664.0], [7199.0, 307289.0], [7199.5, 318611.0], [7200.0, 339848.0], [7200.5, 311862.0], [7201.0, 175080.0], [7201.5, 118701.0], [7202.0, 180956.0], [7202.5, 220600.0], [7203.0, 120790.0], [7203.5, 83856.0], [7204.0, 171364.0], [7204.5, 180718.0], [7205.0, 248932.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
13,2019-12-26 02:10:42.392812,"{'bids': [[7196.0, 217428.0], [7195.5, 58597.0], [7195.0, 46417.0], [7194.5, 95982.0], [7194.0, 40650.0], [7193.5, 73356.0], [7193.0, 98586.0], [7192.5, 266626.0], [7192.0, 119499.0], [7191.5, 249850.0], [7191.0, 86024.0], [7190.5, 199195.0], [7190.0, 220912.0], [7189.5, 64515.0], [7189.0, 276805.0], [7188.5, 71182.0], [7188.0, 56992.0], [7187.5, 65389.0], [7187.0, 176672.0], [7186.5, 122622.0], [7186.0, 208853.0], [7185.5, 577852.0], [7185.0, 240229.0], [7184.5, 17828.0], [7184.0, 229119.0]], 'asks': [[7196.5, 1588617.0], [7197.0, 144465.0], [7197.5, 196758.0], [7198.0, 130382.0], [7198.5, 266750.0], [7199.0, 119941.0], [7199.5, 293971.0], [7200.0, 327271.0], [7200.5, 369820.0], [7201.0, 454378.0], [7201.5, 172042.0], [7202.0, 249990.0], [7202.5, 243179.0], [7203.0, 196274.0], [7203.5, 167679.0], [7204.0, 195995.0], [7204.5, 129645.0], [7205.0, 470150.0], [7205.5, 130512.0], [7206.0, 127324.0], [7206.5, 174200.0], [7207.0, 470903.0], [7207.5, 59897.0], [7208.0, 132010.0], [7208.5, 91517.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
14,2019-12-26 02:11:43.595358,"{'bids': [[7196.0, 212167.0], [7195.5, 50955.0], [7195.0, 57883.0], [7194.5, 32276.0], [7194.0, 11061.0], [7193.5, 66346.0], [7193.0, 85717.0], [7192.5, 243201.0], [7192.0, 145309.0], [7191.5, 129842.0], [7191.0, 22648.0], [7190.5, 146015.0], [7190.0, 450329.0], [7189.5, 40229.0], [7189.0, 322379.0], [7188.5, 98456.0], [7188.0, 81402.0], [7187.5, 49286.0], [7187.0, 144665.0], [7186.5, 113023.0], [7186.0, 233811.0], [7185.5, 665023.0], [7185.0, 130207.0], [7184.5, 29638.0], [7184.0, 258457.0]], 'asks': [[7196.5, 2064394.0], [7197.0, 170883.0], [7197.5, 254952.0], [7198.0, 220711.0], [7198.5, 454448.0], [7199.0, 396442.0], [7199.5, 176188.0], [7200.0, 164494.0], [7200.5, 263763.0], [7201.0, 461361.0], [7201.5, 203497.0], [7202.0, 221388.0], [7202.5, 251548.0], [7203.0, 230092.0], [7203.5, 90877.0], [7204.0, 228963.0], [7204.5, 95932.0], [7205.0, 353056.0], [7205.5, 146459.0], [7206.0, 121441.0], [7206.5, 86660.0], [7207.0, 484733.0], [7207.5, 106173.0], [7208.0, 71971.0], [7208.5, 153318.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
15,2019-12-26 02:12:43.949799,"{'bids': [[7196.0, 64553.0], [7195.5, 46082.0], [7195.0, 57673.0], [7194.5, 33256.0], [7194.0, 6462.0], [7193.5, 26637.0], [7193.0, 43091.0], [7192.5, 94195.0], [7192.0, 158675.0], [7191.5, 84860.0], [7191.0, 36218.0], [7190.5, 49988.0], [7190.0, 103406.0], [7189.5, 455800.0], [7189.0, 237558.0], [7188.5, 88920.0], [7188.0, 123387.0], [7187.5, 116403.0], [7187.0, 104664.0], [7186.5, 67824.0], [7186.0, 122102.0], [7185.5, 576002.0], [7185.0, 272401.0], [7184.5, 30745.0], [7184.0, 154211.0]], 'asks': [[7196.5, 2116435.0], [7197.0, 264967.0], [7197.5, 314320.0], [7198.0, 219223.0], [7198.5, 210524.0], [7199.0, 152930.0], [7199.5, 139921.0], [7200.0, 616565.0], [7200.5, 217659.0], [7201.0, 450995.0], [7201.5, 148036.0], [7202.0, 168247.0], [7202.5, 284966.0], [7203.0, 292320.0], [7203.5, 232648.0], [7204.0, 139514.0], [7204.5, 193816.0], [7205.0, 337103.0], [7205.5, 87454.0], [7206.0, 145548.0], [7206.5, 71746.0], [7207.0, 511455.0], [7207.5, 104914.0], [7208.0, 95007.0], [7208.5, 78338.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
16,2019-12-26 02:13:44.253809,"{'bids': [[7195.0, 65671.0], [7194.5, 20817.0], [7194.0, 5343.0], [7193.5, 34508.0], [7193.0, 39428.0], [7192.5, 105147.0], [7192.0, 180324.0], [7191.5, 54768.0], [7191.0, 36405.0], [7190.5, 29785.0], [7190.0, 390022.0], [7189.5, 201124.0], [7189.0, 256418.0], [7188.5, 71300.0], [7188.0, 148743.0], [7187.5, 117416.0], [7187.0, 91212.0], [7186.5, 108679.0], [7186.0, 135384.0], [7185.5, 583069.0], [7185.0, 248855.0], [7184.5, 29951.0], [7184.0, 79705.0], [7183.5, 156605.0], [7183.0, 76117.0]], 'asks': [[7195.5, 1855077.0], [7196.0, 266739.0], [7196.5, 291276.0], [7197.0, 133250.0], [7197.5, 223911.0], [7198.0, 171535.0], [7198.5, 134800.0], [7199.0, 164263.0], [7199.5, 113142.0], [7200.0, 682758.0], [7200.5, 158898.0], [7201.0, 484624.0], [7201.5, 148514.0], [7202.0, 172480.0], [7202.5, 367553.0], [7203.0, 131042.0], [7203.5, 169241.0], [7204.0, 223321.0], [7204.5, 119026.0], [7205.0, 427118.0], [7205.5, 80880.0], [7206.0, 166398.0], [7206.5, 160717.0], [7207.0, 537999.0], [7207.5, 51573.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
17,2019-12-26 02:14:44.552146,"{'bids': [[7195.0, 148553.0], [7194.5, 20640.0], [7194.0, 15712.0], [7193.5, 51983.0], [7193.0, 111842.0], [7192.5, 138316.0], [7192.0, 224658.0], [7191.5, 16439.0], [7191.0, 40243.0], [7190.5, 28368.0], [7190.0, 275457.0], [7189.5, 121613.0], [7189.0, 273816.0], [7188.5, 90575.0], [7188.0, 339337.0], [7187.5, 204410.0], [7187.0, 103469.0], [7186.5, 249200.0], [7186.0, 163616.0], [7185.5, 574966.0], [7185.0, 188984.0], [7184.5, 28863.0], [7184.0, 222199.0], [7183.5, 193265.0], [7183.0, 143985.0]], 'asks': [[7195.5, 1711312.0], [7196.0, 221634.0], [7196.5, 351293.0], [7197.0, 181587.0], [7197.5, 256416.0], [7198.0, 202586.0], [7198.5, 186154.0], [7199.0, 474702.0], [7199.5, 132497.0], [7200.0, 203876.0], [7200.5, 148019.0], [7201.0, 551040.0], [7201.5, 119968.0], [7202.0, 260338.0], [7202.5, 306709.0], [7203.0, 194285.0], [7203.5, 185910.0], [7204.0, 146965.0], [7204.5, 178612.0], [7205.0, 317645.0], [7205.5, 92036.0], [7206.0, 180494.0], [7206.5, 110837.0], [7207.0, 452043.0], [7207.5, 112293.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
18,2019-12-26 02:15:44.855200,"{'bids': [[7195.0, 1244560.0], [7194.5, 66915.0], [7194.0, 42566.0], [7193.5, 73646.0], [7193.0, 54542.0], [7192.5, 132621.0], [7192.0, 283271.0], [7191.5, 21341.0], [7191.0, 282622.0], [7190.5, 32919.0], [7190.0, 121915.0], [7189.5, 218383.0], [7189.0, 243061.0], [7188.5, 193932.0], [7188.0, 173116.0], [7187.5, 97919.0], [7187.0, 75870.0], [7186.5, 138313.0], [7186.0, 265598.0], [7185.5, 766173.0], [7185.0, 258938.0], [7184.5, 95285.0], [7184.0, 202228.0], [7183.5, 52742.0], [7183.0, 71672.0]], 'asks': [[7195.5, 824259.0], [7196.0, 65851.0], [7196.5, 27770.0], [7197.0, 20908.0], [7197.5, 30710.0], [7198.0, 271471.0], [7198.5, 58492.0], [7199.0, 203603.0], [7199.5, 335825.0], [7200.0, 78244.0], [7200.5, 176308.0], [7201.0, 423288.0], [7201.5, 246080.0], [7202.0, 168363.0], [7202.5, 287731.0], [7203.0, 97570.0], [7203.5, 270081.0], [7204.0, 183059.0], [7204.5, 112094.0], [7205.0, 268306.0], [7205.5, 179791.0], [7206.0, 108900.0], [7206.5, 148891.0], [7207.0, 692409.0], [7207.5, 41568.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
19,2019-12-26 02:16:45.268160,"{'bids': [[7195.0, 1670781.0], [7194.5, 129780.0], [7194.0, 101647.0], [7193.5, 19871.0], [7193.0, 68380.0], [7192.5, 156114.0], [7192.0, 378791.0], [7191.5, 127612.0], [7191.0, 128906.0], [7190.5, 129283.0], [7190.0, 252618.0], [7189.5, 139614.0], [7189.0, 228084.0], [7188.5, 99803.0], [7188.0, 117784.0], [7187.5, 243975.0], [7187.0, 143327.0], [7186.5, 167117.0], [7186.0, 283597.0], [7185.5, 522405.0], [7185.0, 175980.0], [7184.5, 26141.0], [7184.0, 152818.0], [7183.5, 52742.0], [7183.0, 77234.0]], 'asks': [[7195.5, 848358.0], [7196.0, 51703.0], [7196.5, 26500.0], [7197.0, 6234.0], [7197.5, 21957.0], [7198.0, 120750.0], [7198.5, 31100.0], [7199.0, 158794.0], [7199.5, 46367.0], [7200.0, 98233.0], [7200.5, 237982.0], [7201.0, 384328.0], [7201.5, 148125.0], [7202.0, 267753.0], [7202.5, 141642.0], [7203.0, 102174.0], [7203.5, 189403.0], [7204.0, 259686.0], [7204.5, 193902.0], [7205.0, 252191.0], [7205.5, 100271.0], [7206.0, 163615.0], [7206.5, 236315.0], [7207.0, 484502.0], [7207.5, 46924.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
