Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,PL
1543968000000,441154,441642,440995,441215,1.7319,441318,0,0,0
1543968060000,441205,441205,440382,440383,1.0422,440793,-1,0,0
1543968120000,440804,440804,440382,440759,0.0882,440593,-1,-2,0
1543968180000,440757,441003,440732,441003,0.1213,440867,0,-1,0
1543968240000,440842,441241,440759,440809,0.2811,441000,-1,-1,0
1543968300000,440813,441035,440809,441035,0.5958,440922,0,-1,0
1543968360000,440818,441110,440814,441110,0.9197,440962,0,0,0
1543968420000,440885,441632,440885,441496,1.3876,441258,0,0,0
1543968480000,441575,442000,441261,442000,0.2215,441630,0,0,0
1543968540000,441901,442700,441280,441345,3.5936,441990,-1,-1,0
1543968600000,441400,442001,441400,442001,0.6723,441700,0,-1,0
1543968660000,442001,442004,441443,441660,2.1586,441723,-1,-1,0
1543968720000,441652,442380,441651,442132,0.39,442015,0,-1,0
1543968780000,441945,442410,441795,441795,0.7745,442102,-1,-1,0
1543968840000,441795,442298,441795,442298,0.7603,442046,0,-1,0
1543968900000,441850,442696,441800,442078,0.775,442248,0,0,0
1543968960000,442078,442497,441987,442256,1.9548,442242,0,0,0
1543969020000,442256,442307,442025,442025,1.3359,442166,-1,-1,0
1543969080000,442026,442026,441800,441800,0.9266,441913,-1,-2,0
1543969140000,441801,442000,441800,441802,1.8328,441900,0,-1,0
1543969200000,441811,442162,441800,441800,2.1189,441981,-1,-1,0
1543969260000,441800,441991,441800,441800,1.2688,441895,0,-1,0
1543969320000,441800,442700,441531,442698,1.8716,442115,0,0,0
1543969380000,441912,442684,441912,441951,0.3065,442298,0,0,0
1543969440000,441659,441659,441443,441443,0.3136,441551,-1,-1,0
1543969500000,441448,441448,441091,441193,0.4998,441269,-1,-2,0
1543969560000,441102,441600,441102,441205,1.0071,441351,0,-1,0
1543969620000,441220,442100,441219,441410,1.0213,441659,0,0,0
1543969680000,441350,441739,441219,441739,0.6291,441479,0,0,0
1543969740000,441229,441793,441192,441192,2.3936,441492,-1,-1,0
1543969800000,441192,441240,441001,441195,2.3277,441120,0,-1,0
1543969860000,441029,441157,441011,441012,2.12,441084,-1,-1,0
1543969920000,441012,441013,441001,441002,1.7609,441007,-1,-2,0
1543969980000,441002,441529,441001,441010,1.0377,441265,0,-1,0
1543970040000,441016,441780,441016,441350,1.6616,441398,0,0,0
1543970100000,441350,441777,441350,441635,0.9916,441563,0,0,0
1543970160000,441636,441823,441490,441494,1.9199,441656,-1,-1,0
1543970220000,441333,441533,441333,441367,0.1156,441433,0,-1,0
1543970280000,441382,442000,441372,441850,1.0527,441686,0,0,0
1543970340000,441849,441999,441702,441999,1.4551,441850,0,0,0
1543970400000,441809,442164,441808,442164,0.8343,441986,0,0,0
1543970460000,442154,442402,442154,442220,0.4555,442278,0,0,0
1543970520000,442225,442225,441811,441811,0.5737,442018,-1,-1,0
1543970580000,441811,441811,441691,441691,0.3455,441751,-1,-2,0
1543970640000,441691,441783,441233,441729,0.3549,441508,0,-1,0
1543970700000,441729,441807,441547,441548,0.1225,441677,-1,-1,0
1543970760000,441709,441808,441433,441808,0.388,441620,0,-1,0
1543970820000,441788,442000,441788,442000,0.8405,441894,0,0,0
1543970880000,441999,442000,441999,441999,0.6092,441999,0,0,0
1543970940000,441999,442000,441999,442000,0.5879,441999,0,0,0
1543971000000,442000,442500,442000,442500,0.8747,442250,0,0,0
1543971060000,442302,442699,442302,442699,0.7312,442500,0,0,0
1543971120000,442629,442630,442001,442006,0.4801,442315,-1,-1,0
1543971180000,442021,442290,442021,442290,0.0222,442155,0,-1,0
1543971240000,442214,442214,442214,442214,0.021,442214,0,0,0
1543971300000,442214,442214,442069,442194,0.3925,442141,-1,-1,0
1543971360000,442194,442212,441808,441808,0.4187,442010,-1,-2,0
1543971420000,441808,441808,441808,441808,0.1064,441808,0,-1,0
1543971480000,441808,441808,441808,441808,0.4612,441808,0,0,0
1543971540000,441603,441614,441518,441518,0.0234,441566,-1,-1,0
1543971600000,441518,441518,441357,441441,0.8332,441437,-1,-2,0
1543971660000,441235,441271,441042,441271,1.6502,441156,0,-1,0
1543971720000,441271,441612,441271,441603,0.6516,441441,0,0,0
1543971780000,441582,441600,441565,441600,0.0371,441582,0,0,0
1543971840000,441600,442204,441600,442204,0.641,441902,0,0,0
1543971900000,442204,442204,442204,442204,0.0,442204,0,0,0
1543971960000,441948,442204,441948,442147,1.0691,442076,0,0,0
1543972020000,441814,441814,441623,441623,0.211,441718,-1,-1,0
1543972080000,441618,441618,441546,441546,0.0789,441582,-1,-2,0
1543972140000,441546,441555,441450,441450,1.1856,441502,-1,-2,0
1543972200000,441484,441502,441141,441502,2.5321,441321,0,-1,0
1543972260000,441120,441120,441000,441000,0.9549,441060,-1,-1,0
1543972320000,441000,441139,440809,441139,1.7164,440974,0,-1,0
1543972380000,440649,440882,440640,440640,1.1877,440761,-1,-1,0
1543972440000,440644,441140,440512,440611,5.4746,440826,-1,-2,0
1543972500000,440521,440598,439926,439926,5.1997,440262,-1,-2,0
1543972560000,439822,439826,439000,439000,4.3134,439413,-1,-2,0
1543972620000,439286,439292,438694,438987,3.6369,438993,-1,-2,0
1543972680000,438695,438953,438621,438943,4.6254,438787,0,-1,0
1543972740000,438943,439732,438510,439471,8.0061,439121,0,0,0
1543972800000,439471,439471,438372,438526,6.1914,438921,-1,-1,0
1543972860000,438527,438935,438117,438724,0.8546,438526,0,-1,0
1543972920000,438582,439925,438477,439198,3.6344,439201,0,0,0
