Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,PL
1543554600000,489121,489121,487186,488117,9.8611,488153,-1,-1,-1350
1543554660000,488117,488510,487995,488124,5.7503,488252,0,-1,-1350
1543554720000,488076,488889,488012,488012,2.2211,488450,-1,-1,-1350
1543554780000,487778,487979,487310,487310,3.1193,487644,-1,-2,-1350
1543554840000,487241,487728,487203,487712,0.2952,487465,0,-1,-1350
1543554900000,487489,488440,487286,487826,0.8491,487863,0,0,-1350
1543554960000,488219,489000,488170,488494,2.4929,488585,0,0,-1350
1543555020000,488499,489551,488499,489123,2.7011,489025,0,0,-1350
1543555080000,488780,489396,488360,488995,3.4634,488878,0,0,-1350
1543555140000,488987,488987,488000,488000,5.1212,488493,-1,-1,-1350
1543555200000,488349,488390,487461,487571,6.4043,487925,-1,-2,-1350
1543555260000,487560,488580,487426,487730,2.6552,488003,0,-1,-1350
1543555320000,487730,487902,487000,487000,4.8731,487451,-1,-1,-1350
1543555380000,487000,487000,486600,486999,8.6139,486800,-1,-2,-1350
1543555440000,486918,487000,486000,486000,5.6331,486500,-1,-2,-1350
1543555500000,486000,487000,486000,486779,6.9808,486500,0,-1,-1350
1543555560000,486468,486924,486000,486435,1.6598,486462,-1,-1,-1350
1543555620000,486623,486649,485722,485792,0.8425,486185,-1,-2,-1350
1543555680000,485970,486112,485787,486112,1.7582,485949,0,-1,-1350
1543555740000,486112,486162,485536,485536,2.5735,485849,-1,-1,-1350
1543555800000,485677,486954,485677,486814,2.871,486315,1,0,-1350
1543555860000,486601,486989,486534,486989,0.6275,486761,0,1,-1350
1543555920000,486989,487000,486687,487000,2.2915,486843,0,0,-1350
1543555980000,487000,488000,486605,487195,7.6178,487302,0,0,-1350
1543556040000,487165,488200,486705,486705,2.6338,487452,-1,-1,-1350
1543556100000,486800,487699,486345,486533,2.1885,487022,-1,-2,-1350
1543556160000,486697,487801,486547,487436,5.2748,487174,0,-1,-1350
1543556220000,487488,488102,487141,488000,2.7914,487621,0,0,-1350
1543556280000,487761,487959,487372,487372,1.3875,487665,-1,-1,-1350
1543556340000,487524,487543,486500,487501,5.6417,487021,-1,-2,-1350
1543556400000,487553,487557,487500,487500,0.2515,487528,-1,-2,-1350
1543556460000,487500,487999,487500,487880,2.782,487749,0,-1,-1350
1543556520000,487436,487436,486001,486463,3.1775,486718,-1,-1,-1350
1543556580000,486478,487000,486284,486284,1.2365,486642,-1,-2,-1350
1543556640000,486284,486503,486284,486503,0.1512,486393,0,-1,-1350
1543556700000,486503,487000,485664,486691,3.1516,486332,0,0,-1350
1543556760000,486731,486945,486300,486676,1.3407,486622,-1,-1,-1350
1543556820000,486676,486756,485563,486318,1.5774,486159,-1,-2,-1350
1543556880000,486245,486505,485636,486463,0.676,486070,0,-1,-1350
1543556940000,486463,487412,486463,487412,2.0764,486937,0,0,-1350
1543557000000,487412,487662,487368,487661,0.6219,487515,0,0,-1350
1543557060000,487661,488142,487533,487761,2.3362,487837,0,0,-1350
1543557120000,487751,488361,487561,487623,1.7682,487961,-1,-1,-1350
1543557180000,487613,488730,487613,488453,3.8536,488171,0,-1,-1350
1543557240000,488411,488505,487522,488182,5.3443,488013,-1,-1,-1350
1543557300000,488094,488104,487277,487279,4.4565,487690,-1,-2,-1350
1543557360000,487277,487277,486000,486213,2.1292,486638,-1,-2,-1350
1543557420000,486223,486400,485536,485536,11.1953,485968,-1,-2,-1350
1543557480000,485805,485807,484880,485335,3.2885,485343,-1,-2,-1350
1543557540000,485333,486085,485166,485540,5.8431,485625,0,-1,-1350
1543557600000,485341,485341,484240,484747,7.9581,484790,-1,-1,-1350
1543557660000,484747,485180,483807,485162,5.1325,484493,0,-1,-1350
1543557720000,485065,485760,484874,485700,6.7877,485317,0,0,-1350
1543557780000,485504,485689,484700,484790,1.3606,485194,-1,-1,-1350
1543557840000,484791,484998,483882,484507,3.817,484440,-1,-2,-1350
1543557900000,484507,485009,484502,484904,6.8454,484755,0,-1,-1350
1543557960000,484908,485880,484905,485759,3.3272,485392,0,0,-1350
1543558020000,485784,485784,485322,485579,2.3199,485553,-1,-1,-1350
1543558080000,485938,486050,485586,485862,0.9284,485818,-1,-2,-1350
1543558140000,485942,486443,485942,486272,2.6108,486192,0,-1,-1350
1543558200000,486318,486500,485256,485901,4.9987,485878,-1,-1,-1350
1543558260000,485864,486225,485592,486225,0.4998,485908,0,-1,-1350
1543558320000,486225,486554,485382,486276,1.3676,485968,0,0,-1350
1543558380000,485767,486111,485383,486111,1.7278,485747,0,0,-1350
1543558440000,485680,486055,485570,486055,1.6398,485812,0,0,-1350
1543558500000,486111,487111,486111,487111,3.635,486611,0,0,-1350
1543558560000,487101,487222,486239,486958,1.3931,486730,-1,-1,-1350
1543558620000,486329,486582,485843,485843,3.3776,486212,-1,-2,-1350
1543558680000,485838,485903,485616,485616,3.5667,485759,-1,-2,-1350
1543558740000,485821,486739,485821,486150,3.4217,486280,0,-1,-1350
1543558800000,486156,486888,485378,485546,5.5638,486133,-1,-1,-1350
1543558860000,485546,485799,485000,485000,1.3901,485399,-1,-2,-1350
1543558920000,485001,485885,484607,485739,7.234,485246,0,-1,-1350
1543558980000,485739,485937,485059,485531,1.9999,485498,-1,-1,-1350
1543559040000,485614,485761,484330,485664,1.3925,485045,0,-1,-1350
