Time,Start,Max,Min,End,Tot_trans
1540684800000,717089,717154,716997,717013,0.3217
1540684860000,717000,717000,716968,717000,0.8743
1540684920000,717000,717000,716952,716985,0.1024
1540684980000,716994,717000,716947,716947,0.6016
1540685040000,716990,717000,716952,716995,0.0683
1540685100000,716957,716968,716702,716968,0.3561
1540685160000,716968,717000,716968,717000,0.0583
1540685220000,717000,717000,717000,717000,0.1255
1540685280000,717000,717079,717000,717079,0.0676
1540685340000,716977,717141,716976,717129,0.1781
1540685400000,717128,717128,716703,716981,0.1867
1540685460000,717000,717100,716991,717033,0.1455
1540685520000,717000,717000,716988,717000,0.3641
1540685580000,717000,717098,716981,717075,0.1314
1540685640000,717034,717096,716987,717021,0.3225
1540685700000,716993,717023,716981,717017,0.0519
1540685760000,717039,717100,716900,717026,0.7397
1540685820000,716963,717099,716900,716900,0.5174
1540685880000,717082,717083,716707,717003,0.2198
1540685940000,717003,717003,716702,716956,0.7928
1540686000000,716929,717000,716885,716999,1.1995
1540686060000,716963,717000,716707,716984,0.7160
1540686120000,716859,717000,716703,716963,0.2568
1540686180000,716963,717017,716738,716958,0.7421
1540686240000,716913,717016,716849,716996,0.2235
1540686300000,716987,716991,716972,716983,0.2786
1540686360000,716975,716984,716922,716922,0.7726
1540686420000,716902,716972,716683,716952,0.6534
1540686480000,716955,716972,716712,716914,0.2356
1540686540000,716926,716972,716548,716918,0.2505
1540686600000,716902,716973,716497,716932,0.2686
1540686660000,716737,716953,716640,716779,0.1070
1540686720000,716910,716969,716655,716891,0.1301
1540686780000,716962,716969,716818,716968,0.0860
1540686840000,716902,716951,716862,716946,0.0183
1540686900000,716945,716966,716421,716928,0.2370
1540686960000,716918,716918,716776,716819,0.0415
1540687020000,716795,716881,716784,716838,0.0572
1540687080000,716833,716876,716832,716835,0.0053
1540687140000,716836,716836,716831,716831,0.0012
1540687200000,716829,716829,716811,716828,0.0842
1540687260000,716807,716811,716753,716753,0.4010
1540687320000,716753,716978,716739,716961,0.6620
1540687380000,716961,716977,716600,716959,0.3028
1540687440000,716957,716978,716815,716978,0.5510
1540687500000,716978,717000,716835,716936,0.4848
1540687560000,716882,717100,716836,716900,1.8671
1540687620000,716900,717100,716835,716936,0.8511
1540687680000,716980,717078,716435,717068,0.5701
1540687740000,717020,717079,716458,716979,0.6158
1540687800000,716979,717100,716579,717100,0.4945
1540687860000,717100,717223,716609,717027,0.4479
1540687920000,716916,717210,716646,717162,0.7976
1540687980000,717015,717210,716680,717195,0.6071
1540688040000,716999,717450,716746,716746,0.8796
1540688100000,716917,716939,716847,716939,0.0243
1540688160000,716943,717190,716700,716929,0.2937
1540688220000,716929,716933,716722,716928,0.2666
1540688280000,716879,716924,716867,716894,0.0441
1540688340000,716899,716923,716885,716923,0.3411
1540688400000,716917,716925,716885,716898,0.1580
