Time,Start,Max,Min,End,Tot_trans
1526515200000,922299,923599,922002,923509,1.3216
1526515260000,923514,923647,923271,923296,0.2560
1526515320000,923301,924166,923281,923961,0.6981
1526515380000,923966,924690,922966,924168,1.1615
1526515440000,923949,923950,921667,923185,1.4669
1526515500000,923083,923210,921025,923000,2.4595
1526515560000,923000,924004,922704,923802,1.1896
1526515620000,923802,924679,923309,923915,1.0259
1526515680000,924059,925555,923900,925010,0.8883
1526515740000,925015,928000,924766,927499,2.2572
1526515800000,927500,928995,925567,926145,3.0952
1526515860000,926145,926765,926000,926764,1.0421
1526515920000,926660,926764,926000,926000,0.7698
1526515980000,926655,926804,924005,924005,3.2375
1526516040000,925158,926333,923856,926110,1.1259
1526516100000,926105,926700,925184,925885,0.5348
1526516160000,926389,927389,923660,923660,1.8891
1526516220000,923670,924840,923500,924372,0.9882
1526516280000,924336,924570,921888,924093,1.6821
1526516340000,924099,924570,921660,922889,0.6604
1526516400000,922676,926338,921852,923113,3.0148
1526516460000,923893,923903,922202,922202,1.8856
1526516520000,922202,922721,921890,922499,1.9925
1526516580000,922501,923849,921890,922141,1.4395
1526516640000,923501,924365,922857,923896,0.3478
1526516700000,923896,923896,922432,923844,0.1652
1526516760000,922964,923834,922929,923082,0.2913
1526516820000,923125,923125,922987,922987,3.4343
1526516880000,922987,922988,921066,921849,1.3035
1526516940000,921956,922490,921066,921066,1.2351
1526517000000,921644,922066,921075,922066,1.3098
1526517060000,922030,923082,921547,922918,0.8063
1526517120000,923021,923131,922208,923107,0.9687
1526517180000,923107,923806,922088,923086,0.5743
1526517240000,923694,923894,923090,923784,0.3031
1526517300000,923773,923918,922950,923590,0.0842
1526517360000,923590,924210,923000,923000,0.5029
1526517420000,923000,923620,922960,923610,0.8179
1526517480000,923098,924014,923090,923535,0.1736
1526517540000,923922,924014,923364,923364,0.1650
1526517600000,923359,923877,923000,923877,0.2214
1526517660000,923885,923887,923000,923750,0.1609
1526517720000,923000,923720,923000,923090,1.3774
1526517780000,923528,923640,923105,923255,0.4790
1526517840000,923265,924531,923065,923428,3.5345
1526517900000,923418,924498,922936,922946,1.9345
1526517960000,922784,923125,922505,922678,0.3413
1526518020000,922830,922990,921905,922097,0.4183
1526518080000,922192,922990,922037,922068,0.1355
1526518140000,921782,922990,921625,921650,1.3376
1526518200000,921651,922768,921625,921761,0.1362
1526518260000,922544,922887,921879,922089,0.3154
1526518320000,922089,922089,921030,921030,1.1622
1526518380000,921030,921994,921030,921984,0.4167
1526518440000,922004,922394,921249,921325,0.4165
1526518500000,921406,922355,921266,921327,1.0405
1526518560000,921861,922355,921330,922000,0.6469
1526518620000,922000,922020,922000,922000,1.1851
1526518680000,922000,922000,921000,921000,0.7119
1526518740000,921000,922743,921000,921495,0.6932
1526518800000,921489,921500,921479,921494,0.2531
1526518860000,921499,921500,920990,921500,1.3730
1526518920000,921500,922540,921426,921881,3.2423
1526518980000,921881,923161,921549,923156,0.9962
1526519040000,923240,925000,922594,925000,0.2852
1526519100000,923928,926000,923283,923595,2.2302
1526519160000,923360,923595,922066,922972,0.8165
1526519220000,922986,923488,921559,922302,0.5961
1526519280000,922335,922889,921510,922889,0.5230
1526519340000,921707,922257,921500,921510,0.1711
1526519400000,921529,922399,921510,921510,0.5789
1526519460000,921525,921525,921510,921510,0.5645
1526519520000,921545,922429,920200,920200,1.0600
1526519580000,920949,921964,920066,920670,2.2756
1526519640000,920685,921511,920090,920578,0.8432
1526519700000,920651,923260,920651,921847,0.9669
1526519760000,920875,921840,920000,921597,1.2180
1526519820000,921597,921800,920067,920325,1.4858
1526519880000,920325,921325,920000,921325,1.0355
1526519940000,921799,922034,921112,921147,0.3989
1526520000000,921066,922035,920615,920950,1.1916
1526520060000,920798,922035,920553,921045,0.4942
1526520120000,920041,921783,920041,920507,0.4110
1526520180000,920698,921778,920651,921743,0.4664
1526520240000,921737,921748,920770,920993,0.1976
1526520300000,920997,921708,920997,921059,0.1239
1526520360000,921059,921705,920770,921705,0.2292
1526520420000,921705,922035,921104,922034,0.2900
1526520480000,922005,922005,921985,921985,0.0363
1526520540000,921980,922000,921975,922000,0.1459
1526520600000,921646,921995,920970,921016,0.4980
1526520660000,921000,921491,920657,921491,0.2832
1526520720000,920761,921491,920237,920268,0.3379
1526520780000,921284,921284,920284,920299,0.3927
1526520840000,920309,920949,919999,920096,1.6613
1526520900000,920013,920018,919123,919123,1.2742
1526520960000,919132,920004,918128,919370,0.3573
1526521020000,919994,920502,919370,920333,0.4615
1526521080000,919510,919510,919128,919417,0.1245
1526521140000,919422,920117,919422,920117,0.1972
1526521200000,920322,920333,919457,919626,0.8532
1526521260000,920134,920328,919239,919344,0.5223
1526521320000,919355,919512,919129,919287,0.1232
1526521380000,919182,919489,919128,919167,0.4326
1526521440000,919167,922030,919137,922030,3.6436
1526521500000,922030,924800,921425,922283,5.5016
1526521560000,921600,923803,921600,921601,1.4341
1526521620000,922052,922683,921510,922678,0.6026
1526521680000,922999,923909,921425,921425,0.9433
1526521740000,921999,922103,921425,922098,0.4690
1526521800000,922242,922705,921425,922667,1.5399
1526521860000,922673,922936,921970,921970,0.7882
1526521920000,921989,922490,921425,922490,1.5025
1526521980000,922490,922490,921542,921922,0.7239
1526522040000,921936,922490,921936,922105,0.8330
1526522100000,922122,922490,921950,922397,1.3841
1526522160000,922386,922885,921820,922390,1.7599
1526522220000,922260,922260,922108,922108,0.0311
1526522280000,922676,922900,921510,922733,0.5667
1526522340000,922779,923878,921575,922991,0.8548
1526522400000,923000,924500,921600,924495,1.7855
1526522460000,924078,924495,922525,923424,0.8928
1526522520000,923424,924425,922193,922570,0.4265
1526522580000,923938,924938,923938,924938,1.5621
1526522640000,924938,926694,924938,925538,2.1805
1526522700000,925001,925668,922570,924673,3.9211
1526522760000,924683,925488,923500,924746,1.0190
1526522820000,924683,925000,924500,924500,1.1762
1526522880000,924030,925000,923500,924192,0.8472
1526522940000,924196,924993,923196,924983,0.5616
1526523000000,924188,926999,923397,924092,3.4668
1526523060000,924580,927354,924092,924653,2.4298
1526523120000,924610,927993,924021,925499,3.7751
1526523180000,925460,925564,923716,925095,2.8842
1526523240000,925094,925973,924878,925040,0.9168
1526523300000,925041,925572,924044,924759,1.9346
1526523360000,924767,925313,924034,924168,1.8323
1526523420000,924169,924702,923170,924128,1.9595
1526523480000,923171,924118,923000,923762,0.8716
1526523540000,923762,926382,922215,922745,2.0307
1526523600000,922216,923278,921090,922779,1.5429
1526523660000,922784,925707,922494,922494,2.8905
1526523720000,923637,924678,921695,921743,2.2355
1526523780000,922324,925850,921843,923296,3.4880
1526523840000,923182,925369,923001,923224,0.5345
1526523900000,923103,925552,923103,923353,0.9985
1526523960000,923787,926516,923353,923558,3.4747
1526524020000,923559,926645,923006,923718,2.8353
1526524080000,924044,924432,923558,923989,2.1207
1526524140000,923989,924146,923555,923560,2.4619
1526524200000,923555,924000,922400,923034,2.8134
1526524260000,923120,923661,923001,923661,1.5103
1526524320000,923666,924000,923001,923566,1.2712
1526524380000,923094,924000,922990,922990,1.5522
1526524440000,922844,923552,922102,922666,1.2921
1526524500000,922648,927000,922484,924000,2.2843
1526524560000,924000,924000,923230,923274,0.5483
1526524620000,923294,923813,922990,923185,1.2611
1526524680000,923193,923874,922485,922861,1.8461
1526524740000,922951,924000,922321,922929,0.9083
1526524800000,922924,923160,922862,923160,0.5281
1526524860000,923160,924000,922862,922862,0.4932
1526524920000,923219,923269,922892,923203,0.3001
1526524980000,922912,923880,922588,922784,1.6390
1526525040000,922862,922900,922857,922867,0.0600
1526525100000,922883,923650,922883,923137,1.8982
1526525160000,923272,923880,923121,923556,1.5011
1526525220000,923556,923700,922998,923115,0.3656
1526525280000,923113,923700,923113,923700,0.6344
1526525340000,923700,925529,923149,923398,0.8447
1526525400000,923427,923694,923427,923427,0.1314
1526525460000,923427,925763,923334,923340,1.5192
1526525520000,924153,924500,923668,923941,0.1892
1526525580000,923941,924500,923856,923922,0.5485
1526525640000,923932,924500,923927,924400,0.6350
1526525700000,923972,924500,923500,924500,1.7800
1526525760000,923936,924500,923500,923500,0.5845
1526525820000,923500,924290,923337,923362,0.3780
1526525880000,923357,924000,922301,923999,1.3160
1526525940000,923900,923999,922300,923984,4.0259
1526526000000,923984,924500,923000,923971,2.0661
1526526060000,923396,924351,923000,924351,0.8991
1526526120000,924145,924500,923000,924298,1.2594
1526526180000,924401,925094,923228,924267,0.6273
1526526240000,924242,925010,923610,925010,0.8780
1526526300000,925020,925789,923600,923928,2.0496
1526526360000,924103,925015,923928,925000,1.1058
1526526420000,925010,928515,924400,928515,3.6128
1526526480000,928875,934501,928295,929035,5.4767
1526526540000,929478,929478,928440,928449,6.6813
1526526600000,928214,928496,928000,928454,3.4746
1526526660000,928042,928464,925450,925999,2.4029
1526526720000,926000,928175,925000,927000,2.2870
1526526780000,927010,927409,924573,926193,9.3059
1526526840000,926526,927026,926000,927026,1.6881
1526526900000,927315,927526,925506,925662,0.8198
1526526960000,925660,926526,924201,925122,1.3570
1526527020000,925132,926789,924444,926146,2.6826
1526527080000,926001,926210,924200,925285,5.8928
1526527140000,924641,925480,924640,925125,0.7228
1526527200000,925471,925471,923888,924375,4.3527
1526527260000,924958,925001,922393,923326,3.9815
1526527320000,923331,923490,922102,923490,2.8567
1526527380000,923501,924499,922101,922141,2.2358
1526527440000,922172,923279,922100,922320,1.6921
1526527500000,922321,924455,922220,923479,2.1213
1526527560000,923414,923863,922863,923493,0.3880
1526527620000,922872,923988,922300,923000,2.8664
1526527680000,923077,923983,923000,923880,0.9652
1526527740000,923411,923827,923077,923822,0.5924
1526527800000,923320,924005,923319,923481,0.9306
1526527860000,923500,923500,922010,923202,4.0335
1526527920000,922982,923202,922271,922506,0.3567
1526527980000,922543,923202,922227,922237,0.6724
1526528040000,922137,923274,922127,923274,0.6108
1526528100000,923421,923995,922200,923985,0.8938
1526528160000,923487,923995,923000,923001,0.7368
1526528220000,923006,924000,923005,924000,0.1558
1526528280000,924000,924010,923000,923000,2.1802
1526528340000,923436,923536,922200,922846,2.0121
1526528400000,922695,923472,922505,922505,0.5585
1526528460000,922505,923483,922444,922849,0.5999
1526528520000,922844,923000,922619,922929,0.3702
1526528580000,922659,922900,922501,922900,0.9557
1526528640000,922900,922900,922383,922383,0.2225
1526528700000,922868,923000,922383,923000,1.1267
1526528760000,922417,922990,922300,922300,0.3200
1526528820000,922858,923000,922500,922893,0.7920
1526528880000,922970,923999,922878,923203,0.9649
1526528940000,923830,923830,923020,923300,0.4611
1526529000000,923041,923041,923041,923041,0.0100
1526529060000,923111,923285,920995,921086,1.4307
1526529120000,921060,923195,921060,923195,1.4565
1526529180000,923237,923977,921922,922025,1.0551
1526529240000,922198,923680,921488,922060,3.4703
1526529300000,922104,922668,921953,921953,0.1290
1526529360000,922280,923000,922280,922760,0.6447
1526529420000,922759,922764,920001,920333,2.2176
1526529480000,920012,921759,920001,921759,2.1523
1526529540000,921759,922809,921592,922565,0.4976
1526529600000,922615,922759,921726,921780,0.9207
1526529660000,921667,923197,921602,922721,2.1773
1526529720000,923197,923885,921610,923495,1.1563
1526529780000,922555,923012,922000,922000,1.0183
1526529840000,921965,922600,921111,921111,1.0988
1526529900000,921911,925800,921121,922363,3.7984
1526529960000,922243,922857,921601,921895,0.6587
1526530020000,921998,922163,920736,921436,3.3047
1526530080000,921000,923417,920747,922233,1.5192
1526530140000,922286,923047,921501,921501,1.2382
1526530200000,922113,922501,921903,921918,0.5000
1526530260000,922440,923047,922221,923047,1.7650
1526530320000,922463,923047,921666,922675,1.5135
1526530380000,922369,922374,921500,921500,0.1503
1526530440000,921500,922033,920001,921011,1.3130
1526530500000,921011,923417,920416,923417,4.0123
1526530560000,923445,923455,921666,922440,1.1791
