Time,Start,Max,Min,End,Tot_trans
1515456000000,1887858,1887858,1887858,1887858,0.0840
1515456060000,1889926,1889932,1887858,1887858,0.1178
1515456120000,1889917,1900000,1889886,1900000,1.8645
1515456180000,1889911,1899999,1889286,1890402,0.1092
1515456240000,1890412,1890412,1887939,1887940,0.2675
1515456300000,1887960,1899545,1887955,1887999,0.0460
1515456360000,1888033,1898235,1887947,1898235,0.1200
1515456420000,1888043,1910178,1887953,1910169,0.7986
1515456480000,1910179,1910198,1888467,1888467,0.3055
1515456540000,1910188,1931103,1905195,1931103,1.2084
1515456600000,1930817,1931099,1930802,1930802,0.4911
1515456660000,1930812,1931094,1930802,1930802,0.2016
1515456720000,1931073,1931084,1930802,1930802,0.5175
1515456780000,1930802,1930807,1907419,1907419,0.4575
1515456840000,1907421,1912747,1906068,1906144,0.2800
1515456900000,1906144,1906988,1906000,1906073,0.0660
1515456960000,1907009,1907012,1907000,1907000,0.1800
1515457020000,1907000,1921882,1906073,1906077,0.1650
1515457080000,1906860,1930817,1906084,1930807,0.8792
1515457140000,1930819,1931000,1930807,1930817,0.1667
1515457200000,1930827,1939000,1930807,1930870,0.2638
1515457260000,1930816,1938504,1930807,1933333,0.5553
1515457320000,1933340,1938000,1933338,1938000,0.1259
1515457380000,1938000,1938000,1937827,1937827,0.0777
1515457440000,1937827,1937827,1931186,1931186,0.0283
1515457500000,1931186,1931233,1930807,1930807,0.4101
1515457560000,1930807,1935634,1930807,1930807,0.3198
1515457620000,1930808,1930808,1930807,1930807,1.4282
1515457680000,1925993,1930787,1912463,1930775,0.0820
1515457740000,1913397,1930769,1910000,1910564,0.2020
1515457800000,1910564,1930790,1908919,1909116,1.1184
1515457860000,1930739,1930760,1908922,1930717,0.0660
1515457920000,1930000,1930765,1908918,1910176,0.4624
1515457980000,1910219,1912000,1908909,1912000,0.3041
1515458040000,1912000,1930000,1912000,1912972,0.6295
1515458100000,1912972,1930000,1912180,1912964,0.4258
1515458160000,1912964,1927993,1912000,1912029,0.5152
1515458220000,1927906,1927911,1912000,1912000,0.7360
1515458280000,1912005,1930818,1912003,1930808,0.7461
1515458340000,1930813,1931569,1930808,1930808,0.4954
1515458400000,1931513,1939506,1930813,1939506,0.8496
1515458460000,1930905,1930905,1930822,1930822,0.1000
1515458520000,1931233,1931233,1931233,1931233,0.0092
1515458580000,1931233,1954321,1930820,1930820,1.1017
1515458640000,1954311,1954311,1940000,1940000,0.9263
1515458700000,1940007,1940009,1940000,1940000,0.1010
1515458760000,1940005,1940005,1940000,1940000,0.0495
1515458820000,1940000,1940000,1940000,1940000,0.0000
1515458880000,1940000,1973587,1940000,1940000,1.1828
1515458940000,1940444,1948590,1940000,1940000,0.4384
1515459000000,1939919,1939919,1930923,1935076,0.2420
1515459060000,1935064,1935064,1935037,1935053,0.1531
1515459120000,1935059,1935061,1930874,1935061,0.1480
1515459180000,1935059,1935059,1935037,1935037,0.0420
