Time,Start,Max,Min,End,Tot_trans
1518652800000,1011376,1013883,1007914,1008162,5.2790
1518652860000,1008416,1011000,1008293,1010487,0.6599
1518652920000,1010477,1010847,1004411,1009825,1.3385
1518652980000,1008491,1009694,1007801,1007845,0.9966
1518653040000,1008988,1009401,1007861,1007920,1.2989
1518653100000,1007871,1008982,1007000,1007582,4.0622
1518653160000,1007582,1008981,1005035,1008338,1.1326
1518653220000,1008337,1011200,1008337,1008551,0.8257
1518653280000,1008700,1012265,1008020,1008619,3.4686
1518653340000,1008494,1012215,1008494,1008835,1.1373
1518653400000,1011938,1011938,1008869,1008899,0.0824
1518653460000,1008899,1008899,1008899,1008899,0.0000
1518653520000,1009063,1012138,1009060,1012138,0.8510
1518653580000,1012015,1013871,1012011,1013871,0.5084
1518653640000,1013871,1015741,1013867,1015741,0.7824
1518653700000,1014166,1018381,1014166,1015113,0.4855
1518653760000,1015112,1019000,1015007,1019000,2.4690
1518653820000,1015544,1019000,1015000,1018773,1.3510
1518653880000,1018010,1018743,1015618,1015666,0.5046
1518653940000,1015666,1018506,1015666,1018506,0.0357
1518654000000,1015681,1018380,1015600,1015660,2.1730
1518654060000,1015601,1015601,1013730,1013730,0.8695
1518654120000,1013730,1013730,1011141,1011141,0.4539
1518654180000,1011141,1011141,1009154,1011141,1.8635
1518654240000,1009573,1012017,1009388,1009573,0.4823
1518654300000,1009574,1010958,1009574,1009596,0.2210
1518654360000,1009606,1010000,1009596,1009900,0.7281
1518654420000,1009900,1012133,1009629,1009690,0.4648
1518654480000,1012103,1012103,1009609,1009609,0.4512
1518654540000,1012093,1013000,1010691,1011987,0.3800
1518654600000,1010722,1011745,1010563,1011625,0.5188
1518654660000,1010622,1011500,1010617,1010617,0.8113
1518654720000,1011477,1012000,1011477,1012000,1.1153
1518654780000,1012000,1013192,1011995,1013178,0.2858
1518654840000,1012112,1014381,1012000,1013319,3.1066
1518654900000,1014566,1014566,1011783,1011783,0.6219
1518654960000,1013196,1013208,1011665,1013186,1.1514
1518655020000,1011940,1013089,1011939,1011954,0.0750
1518655080000,1011966,1013099,1011948,1013080,0.6571
1518655140000,1013068,1013100,1010707,1012859,1.6314
1518655200000,1010720,1010750,1010546,1010560,1.3413
1518655260000,1010559,1010559,1009590,1009590,1.2684
1518655320000,1009606,1010530,1009590,1009590,1.6754
1518655380000,1009600,1009600,1005000,1009069,3.1139
1518655440000,1005717,1008911,1005000,1005001,0.9199
1518655500000,1005183,1006336,1004100,1006317,1.1661
1518655560000,1004125,1004651,1002719,1002719,0.8087
1518655620000,1003189,1003190,1000000,1001937,0.9828
1518655680000,1001923,1001923,1000016,1000092,1.8415
1518655740000,1000092,1001900,1000089,1001900,1.1406
1518655800000,1001900,1001900,1001895,1001900,0.2809
1518655860000,1001900,1005000,1001900,1005000,0.3412
1518655920000,1003476,1005101,1003416,1003476,1.7723
1518655980000,1003476,1003476,1002328,1003325,0.6695
1518656040000,1002334,1003277,1002000,1003272,0.4274
1518656100000,1003199,1004618,1003000,1003099,0.4650
1518656160000,1003099,1003999,1003099,1003999,0.0513
1518656220000,1003011,1003983,1002001,1003983,0.5383
1518656280000,1001255,1001300,1000100,1000461,1.9317
1518656340000,1003582,1003582,1000540,1003429,0.5810
1518656400000,1003425,1005005,1003425,1004014,3.5168
1518656460000,1004009,1011000,1004006,1011000,0.5644
1518656520000,1009798,1011010,1006342,1008333,2.5282
1518656580000,1010931,1010931,1008333,1010585,2.0263
1518656640000,1009000,1010597,1008333,1008511,0.5889
1518656700000,1008524,1009547,1008333,1008334,2.2503
1518656760000,1008334,1008334,1005653,1005665,1.0320
1518656820000,1005666,1005666,1002050,1005221,1.8801
1518656880000,1002088,1005253,1002054,1005253,0.6018
1518656940000,1005248,1005253,1005243,1005253,0.1320
1518657000000,1005233,1007244,1003745,1007244,0.3135
1518657060000,1006253,1009319,1006253,1009319,0.1853
1518657120000,1005581,1009540,1005576,1009064,0.2090
1518657180000,1008981,1008981,1008981,1008981,0.0001
1518657240000,1008922,1009539,1007024,1007510,0.6594
1518657300000,1007000,1008980,1007000,1007995,0.1504
1518657360000,1007995,1009540,1007557,1009537,2.2219
1518657420000,1007511,1011001,1006990,1011001,1.6801
1518657480000,1009986,1009989,1006322,1006322,0.0811
1518657540000,1009499,1009499,1009498,1009498,0.3949
1518657600000,1008056,1011001,1008002,1010996,1.6288
1518657660000,1010996,1011001,1010000,1010000,1.4920
1518657720000,1010005,1012543,1010000,1012543,0.2655
1518657780000,1012529,1012530,1012529,1012529,0.2137
1518657840000,1012520,1012530,1011316,1011513,0.2638
1518657900000,1012529,1014980,1011288,1014979,0.7210
1518657960000,1011372,1014771,1011267,1012002,0.4158
1518658020000,1012002,1012500,1009058,1009058,2.7104
1518658080000,1011519,1013999,1009000,1011557,0.7346
1518658140000,1011530,1011530,1009080,1009080,0.0808
1518658200000,1010000,1010947,1009080,1010000,2.8180
1518658260000,1010004,1011623,1009101,1010011,0.6962
1518658320000,1010045,1010045,1010044,1010044,0.1000
1518658380000,1011789,1012111,1011711,1012111,0.6086
1518658440000,1012112,1012112,1010609,1010609,1.1620
1518658500000,1010043,1010699,1009080,1010683,0.4643
1518658560000,1009092,1010662,1007021,1007021,0.6792
1518658620000,1007021,1008084,1007000,1007010,0.8892
1518658680000,1007000,1007015,1006047,1006048,0.1412
1518658740000,1006043,1006331,1006011,1006330,1.4010
1518658800000,1006332,1006999,1006332,1006366,0.3387
1518658860000,1006977,1007268,1006435,1007075,1.5901
1518658920000,1006518,1009038,1006518,1008014,0.2855
1518658980000,1008010,1008010,1007001,1007001,0.1100
1518659040000,1007028,1008741,1006330,1006995,1.6598
1518659100000,1006995,1008000,1005520,1007998,2.2124
1518659160000,1005545,1007900,1005506,1007880,0.6706
1518659220000,1007880,1007900,1005810,1007900,1.0847
1518659280000,1007900,1007900,1006000,1007867,1.7116
1518659340000,1007818,1007910,1007767,1007767,0.7073
1518659400000,1007767,1008400,1006990,1007000,2.6475
1518659460000,1006995,1006995,1006990,1006990,0.1399
1518659520000,1006990,1007000,1006990,1007000,0.2400
1518659580000,1007000,1007000,1006000,1006101,0.4924
1518659640000,1006105,1007000,1005022,1005022,2.0457
1518659700000,1005456,1005489,1004000,1004020,1.3730
1518659760000,1004509,1006103,1003200,1004647,0.9700
1518659820000,1004642,1007000,1004642,1005005,1.4587
1518659880000,1005005,1006052,1005000,1005287,0.5733
1518659940000,1005045,1005639,1005034,1005384,0.6236
1518660000000,1005396,1007561,1005044,1006739,1.4178
1518660060000,1007561,1009000,1006762,1009000,1.5516
1518660120000,1007988,1011261,1007005,1011260,2.0746
1518660180000,1009638,1011228,1008500,1009068,0.0825
1518660240000,1009058,1009068,1007995,1008000,1.9912
1518660300000,1007999,1012112,1007999,1008000,0.9600
1518660360000,1007989,1007999,1006845,1006845,0.1688
1518660420000,1006833,1009340,1006818,1008469,0.4521
1518660480000,1008514,1010990,1008514,1010990,0.1591
1518660540000,1009528,1011627,1009434,1011622,1.3281
1518660600000,1011632,1011988,1010526,1010590,0.2001
1518660660000,1011276,1012100,1011276,1011999,0.3662
1518660720000,1011705,1012000,1011705,1011995,0.8480
1518660780000,1011923,1012000,1011921,1012000,0.3479
1518660840000,1012000,1012000,1011332,1012000,0.3854
1518660900000,1011981,1014001,1011981,1014000,2.0258
1518660960000,1014000,1014978,1012018,1012426,1.5018
1518661020000,1012427,1017800,1012426,1012618,1.0838
1518661080000,1012602,1012602,1011028,1011352,0.3013
1518661140000,1011015,1011015,1010004,1010409,1.1503
1518661200000,1010421,1011198,1010066,1010702,0.7544
1518661260000,1010712,1012400,1010500,1010983,1.0478
1518661320000,1010988,1011475,1010500,1010500,0.8788
1518661380000,1010500,1011480,1010500,1011480,1.1674
1518661440000,1011481,1012389,1010585,1010793,0.8913
1518661500000,1010793,1011077,1010580,1010971,1.0457
1518661560000,1010986,1014999,1010971,1013999,0.6621
1518661620000,1012495,1015000,1010793,1012502,1.1995
1518661680000,1012501,1017999,1012500,1012501,1.5100
1518661740000,1013983,1017992,1012502,1015026,0.9764
1518661800000,1013116,1015014,1013116,1014189,0.8581
1518661860000,1014920,1014933,1014082,1014090,0.6430
1518661920000,1014091,1014898,1014082,1014840,2.1110
1518661980000,1014098,1014904,1013903,1014495,1.4073
1518662040000,1014904,1016630,1014090,1016628,1.3591
1518662100000,1014161,1017999,1014090,1015198,2.9629
1518662160000,1014414,1015137,1014091,1014250,0.7913
1518662220000,1014402,1014436,1014090,1014436,0.8419
1518662280000,1014431,1014996,1014101,1014765,0.3769
1518662340000,1014880,1015000,1014107,1015000,1.6993
1518662400000,1015000,1015769,1014107,1015547,2.0614
1518662460000,1016628,1017054,1014090,1016974,0.8857
1518662520000,1016974,1018671,1014496,1018671,2.2927
1518662580000,1018670,1020000,1017107,1020000,4.6181
1518662640000,1020000,1024799,1018535,1024799,1.1322
1518662700000,1022527,1033000,1022456,1025000,1.9635
1518662760000,1022975,1024995,1021898,1024985,1.6652
1518662820000,1024973,1028000,1022560,1026999,1.7527
1518662880000,1026982,1029930,1022929,1026975,1.1431
