Time,Start,Max,Min,End,Tot_trans
1536364800000,712126,712200,711519,711690,2.6703
1536364860000,712062,712176,711695,712166,0.1306
1536364920000,712155,713500,712155,713253,3.9549
1536364980000,712960,714000,712951,713520,1.9808
1536365040000,713471,714136,713200,714136,1.3478
1536365100000,713708,713719,712171,713509,0.9619
1536365160000,713280,713280,713229,713229,0.0168
1536365220000,713209,714080,713000,713126,0.8606
1536365280000,713158,713697,713000,713174,0.7343
1536365340000,713162,713184,713162,713174,0.1281
1536365400000,713174,713174,712587,712587,1.2426
1536365460000,712500,713156,712500,712723,0.7650
1536365520000,712723,713342,712250,713342,1.0713
1536365580000,713342,713351,712914,712914,0.4206
1536365640000,713133,713463,712563,713450,0.2058
1536365700000,713110,713113,713110,713113,0.0200
1536365760000,713315,713376,713101,713110,0.0713
1536365820000,713328,713600,713114,713114,0.7082
1536365880000,713545,713600,713100,713234,0.4531
1536365940000,713235,713392,713227,713335,0.1282
1536366000000,713468,713570,713315,713315,0.1415
1536366060000,713355,714000,713345,713989,1.0565
1536366120000,713989,714136,713567,713577,1.4278
1536366180000,713562,714136,713562,713990,0.5653
1536366240000,713991,714001,713562,713562,0.5856
1536366300000,713562,713562,713500,713500,1.1831
1536366360000,713544,713544,713531,713541,0.0370
1536366420000,713541,713705,713500,713511,0.5609
1536366480000,713706,713706,713520,713520,0.0202
1536366540000,713635,714999,713635,713990,1.9844
1536366600000,714198,714999,713879,714016,1.6005
1536366660000,714208,715010,714175,715010,6.7479
1536366720000,715010,716000,715000,715087,1.2263
1536366780000,715026,716000,714969,715050,0.8052
1536366840000,715050,715096,714813,715054,0.9602
1536366900000,715065,715065,714840,715000,0.5909
1536366960000,715150,715500,714970,715326,0.5546
1536367020000,715206,716000,715206,715700,0.5188
1536367080000,715700,716000,715460,716000,0.2924
1536367140000,715684,715694,715069,715386,0.8622
1536367200000,715351,715666,715000,715666,0.5439
1536367260000,715335,715500,714850,714850,1.3283
1536367320000,714850,714850,714799,714805,0.0380
1536367380000,714805,714805,713532,714665,1.2335
1536367440000,714671,714754,714620,714754,0.0697
1536367500000,714784,714784,714204,714502,1.2011
1536367560000,714211,714613,713971,714613,0.1232
1536367620000,714590,714674,714121,714663,1.1966
1536367680000,714802,715000,714802,714950,0.2078
1536367740000,714950,714960,714103,714103,0.2381
1536367800000,714067,714638,713954,714638,2.1072
1536367860000,714290,714297,714290,714290,0.0290
1536367920000,714189,714280,713855,714280,0.0251
1536367980000,714279,714279,714279,714279,0.0927
1536368040000,714200,714848,713950,714229,0.4130
1536368100000,713960,714801,713960,714801,0.3130
1536368160000,714325,714684,714186,714684,0.0220
1536368220000,714923,714999,714716,714757,0.0527
1536368280000,714769,714974,714769,714974,0.1625
1536368340000,714982,715500,714509,714509,2.0963
1536368400000,714600,715000,714600,715000,0.8806
1536368460000,715004,715500,714620,715489,1.3645
1536368520000,715498,715500,714691,714691,0.4247
1536368580000,715242,715972,714690,714938,2.4079
1536368640000,714938,715882,714938,715330,0.7402
1536368700000,715594,715594,715327,715327,0.0030
1536368760000,715327,715330,715299,715330,0.3388
1536368820000,715371,715799,715371,715400,0.1959
1536368880000,715595,715700,715400,715400,0.4644
1536368940000,715408,715409,714971,715313,0.5924
1536369000000,715236,715236,714788,714820,0.0287
1536369060000,714821,714821,714225,714225,1.4127
1536369120000,714256,714797,714020,714655,1.1530
1536369180000,714439,714804,713512,713622,1.0792
1536369240000,713619,714193,713510,713636,1.7410
1536369300000,713636,714461,713587,714461,0.9605
1536369360000,714461,714534,714440,714450,0.2687
1536369420000,714439,714610,714439,714609,0.1602
1536369480000,714788,714839,714389,714389,0.2372
1536369540000,714486,714614,714157,714157,0.3002
1536369600000,714680,714703,714680,714692,0.1125
1536369660000,714767,714900,714767,714900,0.1000
1536369720000,714535,714535,714192,714192,0.4790
1536369780000,714410,714410,714410,714410,0.0050
1536369840000,714409,714982,714303,714303,0.5404
1536369900000,714413,714455,714403,714403,0.3991
1536369960000,714403,714569,714403,714569,0.0516
1536370020000,714572,714573,714206,714206,1.6044
1536370080000,714165,714178,714019,714020,0.4401
1536370140000,714020,714020,714020,714020,0.0000
1536370200000,714222,714284,713941,713941,0.1010
1536370260000,714241,714486,713833,713833,0.1853
1536370320000,713892,714115,713892,714115,0.0550
1536370380000,714115,714115,714000,714115,0.0335
1536370440000,714129,715000,713550,715000,2.1774
1536370500000,714543,714700,713501,713742,2.8641
1536370560000,714299,714800,713951,714001,0.6592
1536370620000,714230,714303,714000,714000,0.3155
1536370680000,714000,714274,714000,714274,0.0630
1536370740000,714199,714321,714199,714321,0.3670
1536370800000,714259,715000,714046,714046,0.8758
1536370860000,714799,714800,714015,714015,0.0399
1536370920000,714015,714015,714015,714015,0.0000
1536370980000,714015,714015,714015,714015,0.0000
1536371040000,714413,714423,714413,714423,0.0056
1536371100000,714164,714404,713994,714404,0.1706
1536371160000,714242,714500,714242,714500,0.1000
1536371220000,714286,714420,714071,714071,0.4595
1536371280000,714451,714500,714061,714500,0.4118
1536371340000,714022,714023,713504,713504,0.6147
1536371400000,713509,713529,713250,713529,2.2764
1536371460000,713658,713708,713535,713535,0.4409
1536371520000,713535,714106,713250,713250,1.6028
1536371580000,713292,714100,713250,713262,3.6868
1536371640000,713262,713514,713000,713065,1.2796
1536371700000,713444,714200,713385,714091,0.7632
1536371760000,713583,714500,713345,714500,0.6688
1536371820000,713853,713853,713223,713223,0.2268
1536371880000,713752,714071,713458,713600,0.9234
1536371940000,713458,713837,713458,713458,0.3250
1536372000000,713470,713901,713470,713901,0.0696
1536372060000,713977,714038,713527,713850,0.9024
1536372120000,714025,714085,713458,714004,0.8080
1536372180000,713994,714014,713994,714014,0.0464
1536372240000,713899,714001,713731,714000,0.3130
1536372300000,714003,714014,713572,713618,1.2217
1536372360000,713617,714169,713617,714169,0.2400
1536372420000,714169,714169,714169,714169,0.0000
1536372480000,714169,714169,714169,714169,0.0000
1536372540000,713988,713988,713908,713908,0.0403
1536372600000,713949,714156,713918,714156,0.0399
1536372660000,714156,714156,714156,714156,0.0000
1536372720000,714144,714500,713673,714060,0.5776
1536372780000,713939,714500,713939,713948,0.6694
1536372840000,713958,714500,713914,714418,0.2544
1536372900000,713936,714632,713877,714632,1.0175
1536372960000,714395,714690,714122,714122,0.2754
1536373020000,714427,714692,714193,714251,0.1661
1536373080000,714382,714382,714382,714382,0.0011
1536373140000,714407,714682,714395,714505,0.3960
1536373200000,714505,714505,714505,714505,0.0000
1536373260000,714674,714900,714542,714900,0.2192
1536373320000,714879,715276,714879,715276,4.9617
1536373380000,715009,715292,715009,715031,0.0294
1536373440000,715042,715384,715042,715384,0.7401
1536373500000,715384,715497,715000,715064,1.1335
1536373560000,715064,715497,715000,715497,1.1646
1536373620000,715010,715308,715000,715308,0.3765
1536373680000,715017,715567,715017,715567,4.7563
1536373740000,715567,715780,715332,715429,1.3174
1536373800000,715442,715780,715051,715059,1.0540
1536373860000,715059,715630,715059,715249,0.1700
1536373920000,715311,717741,715001,715050,10.3940
1536373980000,715303,715521,714800,714965,2.7598
1536374040000,714965,715555,714965,715555,0.2243
1536374100000,715460,715592,715325,715592,0.6321
1536374160000,716000,716000,715472,715576,0.1132
1536374220000,715576,716500,715559,715660,0.6421
1536374280000,715651,716000,715650,715675,0.3217
1536374340000,715887,715887,715246,715253,0.8962
1536374400000,715427,715428,715028,715201,0.2277
1536374460000,715201,715500,715201,715500,1.0554
1536374520000,715500,715500,715500,715500,0.4906
1536374580000,715529,715800,715529,715800,0.2055
1536374640000,715784,715800,715584,715800,0.9306
1536374700000,715756,715834,715650,715660,0.0936
1536374760000,715650,715650,715000,715214,1.0776
1536374820000,715213,715580,715000,715330,0.4871
1536374880000,715330,715606,715000,715441,0.7222
1536374940000,715431,715513,715259,715512,0.0575
1536375000000,715450,715927,714004,715737,1.5969
1536375060000,715737,715928,715226,715757,1.7246
1536375120000,715706,715899,715393,715890,0.4503
1536375180000,715827,715900,715281,715612,0.6072
1536375240000,715835,715854,715637,715637,0.1493
1536375300000,715621,715621,715591,715596,1.2975
1536375360000,715596,715601,715591,715591,0.3073
1536375420000,715591,715591,715591,715591,0.0443
1536375480000,715591,715591,715000,715000,3.8705
1536375540000,715141,715202,715000,715000,0.4125
1536375600000,715007,715287,715000,715252,0.4903
1536375660000,715220,715647,715020,715307,0.2668
1536375720000,715377,715878,715010,715177,0.2512
1536375780000,715201,715749,715000,715367,0.9292
1536375840000,715060,715895,714975,715197,0.4787
1536375900000,715207,715207,715207,715207,0.0100
1536375960000,715202,715202,715200,715200,0.0143
1536376020000,715200,715500,715200,715299,0.2133
1536376080000,715299,715469,715289,715469,0.0317
1536376140000,715469,715500,715469,715500,0.2921
1536376200000,715500,715500,715500,715500,0.1200
1536376260000,715357,715500,715200,715292,0.2626
1536376320000,715295,715639,715295,715625,0.8520
1536376380000,715624,715724,715365,715412,0.9292
1536376440000,715412,715456,715396,715396,0.3830
1536376500000,715396,715733,715122,715316,0.7557
1536376560000,715147,715325,715100,715325,0.0342
1536376620000,715325,715512,715138,715248,0.0734
1536376680000,715248,715820,715111,715438,0.8252
1536376740000,715438,715448,715436,715448,0.0509
1536376800000,715438,715928,715438,715478,0.2774
1536376860000,715478,715914,715478,715913,0.4001
1536376920000,715917,715918,715623,715623,0.1220
1536376980000,715636,715645,715636,715642,0.0106
1536377040000,715652,715928,715652,715928,0.0741
1536377100000,715923,715923,715707,715921,0.1081
1536377160000,715734,715734,714359,714559,10.2708
1536377220000,714400,714530,713500,713716,3.6717
1536377280000,713923,714432,713923,714287,0.0980
1536377340000,714429,714430,712171,713057,7.9581
1536377400000,713057,713300,712100,712197,2.2715
1536377460000,712155,712523,712145,712523,0.4103
1536377520000,712471,714161,712003,713468,7.5320
1536377580000,713281,713792,712975,713792,0.8408
1536377640000,713739,714161,713219,713219,0.5766
1536377700000,713283,714161,712917,712917,0.4255
1536377760000,712917,713784,712916,713271,0.3629
1536377820000,713343,713644,713230,713644,0.2010
1536377880000,713631,714051,713239,714050,1.0062
1536377940000,714024,714035,713515,713515,1.0766
1536378000000,713516,713736,713015,713736,0.5001
1536378060000,713262,713794,713005,713794,0.3100
1536378120000,713793,714097,713793,714097,0.0110
1536378180000,713623,713729,713623,713729,0.0024
1536378240000,713779,714157,713422,713422,0.3480
1536378300000,713751,713820,713751,713820,0.4304
1536378360000,714009,714161,713700,713700,0.6186
1536378420000,713701,714161,712200,712300,5.6561
1536378480000,713592,714161,712870,713220,2.0487
1536378540000,713225,713312,712000,712000,4.5312
1536378600000,712674,713231,712594,713028,0.4632
1536378660000,712823,713598,712823,713076,0.2952
1536378720000,713068,713603,713068,713603,0.3465
1536378780000,713613,713739,713593,713727,0.1457
1536378840000,713716,714160,713716,714160,0.4746
1536378900000,714159,714500,713625,713917,3.1225
1536378960000,713906,714427,713422,714159,0.4880
1536379020000,713711,713711,713699,713699,1.0470
