Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,PL
1544486400000,387843,387844,387197,387197,0.4462,387520,-1,0,0
1544486460000,387199,387199,386408,386493,2.6088,386803,-1,0,0
1544486520000,386443,386849,386230,386230,0.9465,386539,-1,-2,0
1544486580000,386770,386770,386230,386574,0.2154,386500,-1,-2,0
1544486640000,386543,386543,386230,386513,0.1043,386386,-1,-2,0
1544486700000,386435,386899,386230,386230,0.6994,386564,-1,-2,0
1544486760000,386240,386319,386000,386000,1.6151,386159,-1,-2,0
1544486820000,386000,386180,385795,386003,0.2195,385987,0,-1,0
1544486880000,386003,386463,386003,386463,0.6599,386233,0,0,0
1544486940000,386463,386515,386257,386439,0.3673,386386,-1,-1,0
1544487000000,386439,386439,386000,386224,0.6425,386219,-1,-2,0
1544487060000,386001,386001,386000,386000,0.1393,386000,-1,-2,0
1544487120000,386001,386001,385601,385790,0.8613,385801,-1,-2,0
1544487180000,385790,385960,385600,385620,0.3169,385780,-1,-2,0
1544487240000,385615,386253,385600,385863,1.3702,385926,0,-1,0
1544487300000,385675,386822,385509,386822,3.1377,386165,1,1,0
1544487360000,386256,386997,386050,386050,1.4273,386523,-1,0,0
1544487420000,386050,386194,385465,385481,1.1242,385829,-1,-2,0
1544487480000,385477,385482,385212,385453,0.4188,385347,-1,-2,0
1544487540000,385453,385916,385453,385915,0.5959,385684,0,-1,0
1544487600000,385725,385725,385715,385715,0.0134,385720,-1,-1,0
1544487660000,385533,385725,385533,385725,1.8803,385629,0,-1,0
1544487720000,385741,386210,385741,386210,0.453,385975,0,0,0
1544487780000,386210,386713,386135,386135,0.0945,386424,-1,-1,0
1544487840000,386511,387104,386253,386318,0.6946,386678,-1,-2,0
1544487900000,386380,386850,386380,386476,1.1029,386615,0,-1,0
1544487960000,386544,386800,386400,386548,0.2827,386600,0,0,0
1544488020000,386618,387305,386047,386090,1.433,386676,-1,-1,0
1544488080000,386092,386400,386092,386400,0.3525,386246,0,-1,0
1544488140000,386546,386610,386187,386555,0.972,386398,0,0,0
1544488200000,386439,386755,386233,386285,1.2432,386494,-1,-1,0
1544488260000,386235,386699,386235,386546,0.5747,386467,0,-1,0
1544488320000,386300,386659,386235,386460,0.9487,386447,0,0,0
1544488380000,386250,386714,386235,386714,0.7128,386474,0,0,0
1544488440000,386487,386487,386368,386368,0.06,386427,-1,-1,0
1544488500000,386368,387200,385900,385966,5.5141,386550,-1,-2,0
1544488560000,385956,386319,385598,385884,2.0884,385958,-1,-2,0
1544488620000,385890,386014,385598,386014,0.9343,385806,0,-1,0
1544488680000,386030,386065,385598,386005,2.3867,385831,-1,-1,0
1544488740000,386005,386055,385686,386045,0.1338,385870,0,-1,0
1544488800000,386045,386462,386045,386412,0.0557,386253,0,0,0
1544488860000,386402,386462,386000,386000,0.2177,386231,-1,-1,0
1544488920000,386000,386000,385647,385836,1.2101,385823,-1,-2,0
1544488980000,385836,385846,385600,385846,0.2211,385723,0,-1,0
1544489040000,385810,385940,385800,385940,0.323,385870,0,0,0
1544489100000,385940,385940,385940,385940,0.0,385940,0,0,0
1544489160000,385819,385819,385531,385531,1.3759,385675,-1,-1,0
1544489220000,385520,385537,385100,385518,0.8613,385318,-1,-2,0
1544489280000,385518,385981,384715,385455,6.1022,385348,-1,-2,0
1544489340000,385077,385352,384000,385229,3.2397,384676,0,-1,0
1544489400000,384986,384999,384656,384895,2.6216,384827,-1,-1,0
1544489460000,384855,385406,384855,384942,2.0151,385130,0,-1,0
1544489520000,384896,384896,384896,384896,0.003,384896,0,0,0
1544489580000,384896,384896,384121,384427,1.0133,384508,-1,-1,0
1544489640000,384602,384775,384309,384511,0.1369,384542,-1,-2,0
1544489700000,384450,384713,384001,384001,1.717,384357,-1,-2,0
1544489760000,384439,384902,384439,384902,1.4573,384670,0,-1,0
1544489820000,384902,385590,384810,385418,2.8149,385200,0,0,0
1544489880000,385400,385435,384920,384951,0.203,385177,-1,-1,0
1544489940000,384951,385828,384950,385828,0.4377,385389,0,-1,0
1544490000000,385528,386000,384985,385664,1.5164,385492,0,0,0
1544490060000,385352,385654,384992,385315,0.2275,385323,-1,-1,0
1544490120000,385144,385144,384000,384000,7.1205,384572,-1,-2,0
1544490180000,384299,384598,384000,384272,0.6673,384299,-1,-2,0
1544490240000,384272,384613,384269,384366,0.1983,384441,0,-1,0
1544490300000,384338,384517,384022,384282,0.8423,384269,-1,-1,0
1544490360000,384282,384850,384282,384850,0.51,384566,0,-1,0
1544490420000,384500,384500,384000,384250,0.4884,384250,-1,-1,0
1544490480000,384057,384057,382700,384000,13.7177,383378,-1,-2,0
1544490540000,383905,384000,382365,383014,5.2987,383182,-1,-2,0
1544490600000,383014,383525,382371,383174,2.5628,382948,0,-1,0
1544490660000,382972,383666,382948,383531,3.4725,383307,0,0,0
1544490720000,383266,383666,382811,382811,3.5298,383238,-1,-1,0
1544490780000,383084,383200,382869,382869,0.2449,383034,-1,-2,0
1544490840000,382828,383394,382194,383394,4.6651,382794,0,-1,0
1544490900000,383081,383592,382876,382876,1.722,383234,-1,-1,0
1544490960000,383114,383259,382762,383249,0.4691,383010,0,-1,0
1544491020000,383235,383235,382603,382947,1.1998,382919,-1,-1,0
1544491080000,382806,383151,382790,383145,0.0796,382970,0,-1,0
1544491140000,383151,384022,382894,384022,6.1776,383458,0,0,0
1544491200000,383790,383790,382981,383330,3.7307,383385,-1,-1,0
1544491260000,383128,383500,382941,383053,0.5211,383220,-1,-2,0
1544491320000,383053,383103,382790,383103,2.5926,382946,0,-1,0
1544491380000,382934,384060,382904,383361,2.5303,383482,0,0,0
1544491440000,383305,383900,383029,383250,4.4077,383464,-1,-1,0
1544491500000,383240,383751,383227,383672,0.6338,383489,0,-1,0
1544491560000,383505,383562,383115,383562,0.422,383338,0,0,0
1544491620000,383320,383347,383004,383004,0.5066,383175,-1,-1,0
1544491680000,383320,383323,382856,383017,0.7257,383089,-1,-2,0
1544491740000,383129,383640,383129,383201,0.3079,383384,0,-1,0
1544491800000,383234,384111,383234,384000,1.2669,383672,0,0,0
1544491860000,384001,384412,383607,384065,4.6366,384009,0,0,0
1544491920000,384000,384112,383842,383930,0.6486,383977,-1,-1,0
1544491980000,383930,384041,383505,383998,0.9338,383773,0,-1,0
1544492040000,383998,383998,383998,383998,0.0,383998,0,0,0
1544492100000,383966,383966,383801,383810,0.1605,383883,-1,-1,0
1544492160000,383800,383802,383800,383800,9.5501,383801,0,-1,0
1544492220000,383800,384759,383800,383861,1.7469,384279,0,0,0
1544492280000,384143,384224,383890,384214,0.2987,384057,0,0,0
1544492340000,384141,384141,384096,384096,0.044,384118,-1,-1,0
1544492400000,384418,384628,383813,384157,4.5925,384220,-1,-2,0
1544492460000,384180,384441,383825,384056,0.1968,384133,-1,-2,0
1544492520000,384060,384485,384060,384130,1.9254,384272,0,-1,0
1544492580000,384143,384143,384142,384142,0.0015,384142,-1,-1,0
1544492640000,384142,384142,384142,384142,0.0,384142,0,-1,0
1544492700000,384333,384333,384113,384115,4.9973,384223,-1,-1,0
1544492760000,384323,384610,384113,384123,1.4821,384361,-1,-2,0
1544492820000,384115,384115,383640,383640,6.341,383877,-1,-2,0
1544492880000,383746,384195,383709,383843,0.4831,383952,0,-1,0
1544492940000,384080,384246,383901,383901,0.5368,384073,-1,-1,0
1544493000000,383901,383901,383901,383901,0.0,383901,0,-1,0
1544493060000,383901,384160,383901,383983,0.1764,384030,0,0,0
1544493120000,384401,384544,384008,384439,1.0006,384276,0,0,0
1544493180000,384439,384439,384236,384236,0.2828,384337,-1,-1,0
1544493240000,384241,384334,384236,384236,0.0865,384285,-1,-2,0
1544493300000,384322,384544,384237,384271,0.5811,384390,-1,-2,0
1544493360000,384495,384544,384184,384184,0.202,384364,-1,-2,0
1544493420000,384284,384777,384284,384393,0.9719,384530,0,-1,0
1544493480000,384391,384617,384230,384230,0.2698,384423,-1,-1,0
1544493540000,384230,384230,384000,384000,1.2582,384115,-1,-2,0
1544493600000,384000,384185,383901,384000,0.8938,384043,0,-1,0
1544493660000,384000,384005,383680,383914,1.3085,383842,-1,-1,0
1544493720000,383904,384171,383640,383640,0.1329,383905,-1,-2,0
1544493780000,383640,383961,383367,383372,1.379,383664,-1,-2,0
1544493840000,383405,383438,382700,383438,2.0151,383069,0,-1,0
1544493900000,383450,383551,382926,383550,0.991,383238,0,0,0
1544493960000,383588,383588,383246,383500,0.1235,383417,-1,-1,0
1544494020000,383500,383715,383093,383649,0.3331,383404,0,-1,0
1544494080000,383639,383869,383404,383529,2.0835,383636,-1,-1,0
1544494140000,383710,384182,383462,384182,3.2405,383822,0,-1,0
1544494200000,384182,384182,383411,383776,0.7392,383796,-1,-1,0
1544494260000,383804,384079,383460,383808,0.2805,383769,0,-1,0
1544494320000,383877,383887,383305,383870,0.2315,383596,-1,-1,0
1544494380000,383816,384048,383670,384036,0.2413,383859,0,-1,0
1544494440000,383929,384154,383350,383350,3.1573,383752,-1,-1,0
1544494500000,383476,383607,383350,383569,0.3193,383478,0,-1,0
1544494560000,383448,383890,383275,383285,2.4408,383582,-1,-1,0
1544494620000,383285,383745,382614,383037,4.7698,383179,-1,-2,0
1544494680000,383036,383745,382728,383220,1.7109,383236,0,-1,0
1544494740000,383186,383224,382922,383156,0.1833,383073,-1,-1,0
1544494800000,383163,383224,382801,382801,0.0538,383012,-1,-2,0
1544494860000,382788,383798,382787,382787,2.1214,383292,-1,-2,0
1544494920000,383460,383684,383058,383393,1.3172,383371,-1,-2,0
1544494980000,383825,383862,383700,383700,0.1365,383781,-1,-2,0
1544495040000,383701,383891,383700,383700,1.8502,383795,-1,-2,0
1544495100000,383700,383700,383650,383650,0.08,383675,-1,-2,0
1544495160000,383652,383652,383648,383650,0.288,383650,-1,-2,0
1544495220000,383650,383650,383650,383650,0.14,383650,0,-1,0
1544495280000,383650,383650,383599,383599,0.143,383624,-1,-1,0
1544495340000,383599,383757,383420,383458,0.394,383588,-1,-2,0
1544495400000,383458,383473,383301,383301,0.3127,383387,-1,-2,0
1544495460000,383301,383677,382952,383412,0.8231,383314,0,-1,0
1544495520000,383411,383434,383196,383434,0.0409,383315,0,0,0
1544495580000,383374,383374,382956,382957,0.0281,383165,-1,-1,0
1544495640000,383303,383353,382818,382851,0.1544,383085,-1,-2,0
1544495700000,383238,383314,383059,383084,0.1225,383186,-1,-2,0
1544495760000,383254,383698,383189,383698,0.6783,383443,0,-1,0
1544495820000,383614,384555,383614,383946,3.1345,384084,0,0,0
1544495880000,383836,384800,383790,384400,4.6681,384295,0,0,0
1544495940000,384166,384400,383619,383619,0.8611,384009,-1,-1,0
1544496000000,383949,384271,383949,384271,3.3152,384110,0,-1,0
1544496060000,384115,384410,384042,384410,0.5048,384226,0,0,0
1544496120000,384111,384572,384091,384562,0.4032,384331,0,0,0
1544496180000,384562,384610,384093,384093,0.9559,384351,-1,-1,0
1544496240000,384150,384530,384042,384530,0.0841,384286,0,-1,0
1544496300000,384530,384530,384263,384274,0.4202,384396,-1,-1,0
1544496360000,384274,384520,384206,384206,0.1631,384363,-1,-2,0
1544496420000,384489,384600,384206,384260,0.5704,384403,-1,-2,0
1544496480000,384206,384206,384032,384032,0.3639,384119,-1,-2,0
1544496540000,384052,384500,383792,383970,1.0906,384146,-1,-2,0
1544496600000,384095,384095,383856,383856,0.0107,383975,-1,-2,0
1544496660000,384345,384345,384345,384345,0.0015,384345,0,-1,0
1544496720000,384345,384345,384335,384345,0.0296,384340,0,0,0
