Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1541894400000,721799,721809,721647,721685,0.214,721728,-1,0,0,0
1541894460000,721707,721891,721707,721881,0.4457,721799,0,0,1,0
1541894520000,721881,722074,721771,722069,1.8236,721922,0,0,1,0
1541894580000,722069,722225,722054,722177,0.8787,722139,0,0,0,0
1541894640000,722177,722444,722168,722283,1.1678,722306,0,0,0,0
1541894700000,722373,722411,722284,722411,1.6832,722347,0,0,1,0
1541894760000,722411,722434,722333,722406,0.5613,722383,-1,-1,0,0
1541894820000,722350,722400,722335,722341,0.4844,722367,-1,-2,0,0
1541894880000,722341,722342,722178,722188,0.2474,722260,-1,-2,0,0
1541894940000,722178,722336,722000,722336,0.7573,722168,0,-1,1,0
1541895000000,722049,722197,722049,722195,0.0303,722123,0,0,1,0
1541895060000,722327,722411,722327,722411,0.6256,722369,0,0,1,0
1541895120000,722396,722734,722268,722734,0.5266,722501,0,0,1,0
1541895180000,722444,722734,722381,722417,0.8593,722557,-1,-1,0,0
1541895240000,722543,722880,722300,722504,2.4844,722590,-1,-2,0,0
1541895300000,722505,722543,722312,722543,1.4306,722427,0,-1,1,0
1541895360000,722554,722844,722312,722312,1.5693,722578,-1,-1,0,0
1541895420000,722532,722610,722337,722367,1.1545,722473,-1,-2,0,0
1541895480000,722337,722514,722305,722514,0.1991,722409,0,-1,1,0
1541895540000,722400,722520,722371,722520,0.3121,722445,0,0,1,0
1541895600000,722520,722713,722330,722713,1.5097,722521,0,0,1,0
1541895660000,722702,722713,722509,722701,0.4741,722611,-1,-1,0,0
1541895720000,722625,722687,722517,722687,0.1841,722602,0,-1,1,0
1541895780000,722532,722660,722509,722660,0.5857,722584,0,0,1,0
1541895840000,722560,722640,722500,722500,0.3215,722570,-1,-1,0,0
1541895900000,722677,722677,722677,722677,0.016,722677,0,-1,0,0
1541895960000,722677,722677,722677,722677,0.0,722677,0,0,0,0
1541896020000,722552,722741,722550,722692,0.3639,722645,0,0,0,0
1541896080000,722593,722687,722550,722607,0.2613,722618,0,0,0,0
1541896140000,722607,722607,722601,722602,0.234,722604,-1,-1,0,0
1541896200000,722602,722606,722601,722602,0.1841,722603,0,-1,0,0
1541896260000,722602,722603,722601,722601,0.1673,722602,-1,-1,0,0
1541896320000,722649,722649,722601,722601,0.4719,722625,-1,-2,0,0
1541896380000,722601,722768,722601,722601,0.3608,722684,0,-1,0,0
1541896440000,722612,722694,722500,722533,0.3676,722597,-1,-1,0,0
1541896500000,722538,722580,722500,722500,0.54,722540,-1,-2,0,0
1541896560000,722500,722607,722500,722572,0.4959,722553,0,-1,0,0
1541896620000,722500,722501,722500,722500,0.13,722500,0,0,0,0
1541896680000,722500,722634,722341,722625,0.2037,722487,0,0,1,0
1541896740000,722618,722619,722474,722538,0.1594,722546,-1,-1,0,0
1541896800000,722534,722534,722534,722534,0.002,722534,0,-1,0,0
1541896860000,722477,722480,722477,722479,0.024,722478,0,0,0,0
1541896920000,722604,722797,722604,722797,0.3643,722700,0,0,1,0
1541896980000,722761,722900,722683,722773,0.7022,722791,0,0,0,0
1541897040000,722782,722782,722684,722758,0.065,722733,-1,-1,0,0
1541897100000,722789,722800,722789,722800,0.0256,722794,0,-1,1,0
1541897160000,722795,722810,722766,722766,0.173,722788,-1,-1,0,0
1541897220000,722771,722771,722760,722760,0.099,722765,-1,-2,0,0
1541897280000,722765,722765,722765,722765,0.02,722765,0,-1,0,0
1541897340000,722769,722889,722766,722889,0.0181,722827,0,0,1,0
1541897400000,722785,722786,722785,722785,0.0619,722785,0,0,0,0
1541897460000,722851,723000,722658,723000,2.5024,722829,0,0,1,0
1541897520000,722991,723000,722814,723000,0.4408,722907,0,0,1,0
1541897580000,722902,722965,722870,722965,0.2634,722917,0,0,1,0
1541897640000,722898,722965,722821,722965,0.2767,722893,0,0,1,0
1541897700000,722965,722970,722852,722928,0.069,722911,-1,-1,0,0
1541897760000,722868,722868,722808,722813,0.0685,722838,-1,-2,0,0
1541897820000,722790,722791,722790,722791,0.0182,722790,0,-1,1,0
1541897880000,722855,723000,722855,723000,0.1361,722927,0,0,1,0
1541897940000,722956,722956,722946,722956,0.029,722951,0,0,0,0
1541898000000,722951,722951,722639,722639,0.2099,722795,-1,-1,0,0
1541898060000,722884,722956,722819,722828,0.293,722887,-1,-2,0,0
1541898120000,722946,722946,722926,722946,0.0181,722936,0,-1,0,0
1541898180000,722946,722956,722867,722867,0.1465,722911,-1,-1,0,0
1541898240000,722871,722941,722644,722747,0.1187,722792,-1,-2,0,0
1541898300000,722653,722718,722647,722718,0.0483,722682,0,-1,1,0
1541898360000,722729,722729,722659,722659,0.0103,722694,-1,-1,0,0
1541898420000,722712,722712,722644,722679,0.048,722678,-1,-2,0,0
1541898480000,722679,722695,722638,722638,0.3055,722666,-1,-2,0,0
1541898540000,722647,722648,722647,722648,0.4086,722647,0,-1,1,0
1541898600000,722648,722648,722638,722638,0.2727,722643,-1,-1,0,0
1541898660000,722637,722637,722637,722637,0.0026,722637,0,-1,0,0
1541898720000,722611,722636,722606,722636,0.1467,722621,0,0,1,0
