Time,Start,Max,Min,End,Tot_trans,Mid,Difindex,Buyindex,Higeindex,PL
1540771200000,717121,717270,717021,717177,2.968,717145,0,0,0,0
1540771260000,717102,717951,717102,717296,2.6372,717526,0,0,0,0
1540771320000,717291,717351,717081,717303,0.7923,717216,0,0,0,0
1540771380000,717304,717350,717289,717345,0.5399,717319,0,0,0,0
1540771440000,717326,717375,717326,717356,0.7064,717350,0,0,0,0
1540771500000,717361,717450,717361,717431,0.2527,717405,0,0,0,0
1540771560000,717436,717527,717217,717428,1.0093,717372,-1,-1,0,0
1540771620000,717373,717498,717200,717218,2.9325,717349,-1,-2,0,0
1540771680000,717200,717200,716850,717096,0.4946,717025,-1,-2,0,0
1540771740000,717096,717158,716999,716999,0.2575,717078,-1,-2,0,0
1540771800000,717064,717070,716860,717062,2.3959,716965,-1,-2,0,0
1540771860000,717062,717068,716850,716935,0.5127,716959,-1,-2,0,0
1540771920000,717009,717009,716870,716937,0.0534,716939,-1,-2,0,0
1540771980000,716965,716976,716963,716976,0.0221,716969,0,-1,1,0
1540772040000,716952,716999,716941,716954,0.4728,716970,0,0,0,0
1540772100000,716952,716972,716939,716967,0.7396,716955,0,0,0,0
1540772160000,716965,717097,716965,717093,1.4796,717031,0,0,1,0
1540772220000,717097,717146,717074,717099,0.3429,717110,0,0,0,0
1540772280000,717099,717149,717053,717081,0.0688,717101,-1,-1,0,0
1540772340000,717063,717141,717063,717141,0.245,717102,0,-1,1,0
1540772400000,717138,717197,717056,717076,0.2487,717126,-1,-1,0,0
1540772460000,717132,717135,717082,717083,0.1132,717108,-1,-2,0,0
1540772520000,717083,717118,717082,717116,0.1018,717100,0,-1,1,0
1540772580000,717082,717163,717082,717122,0.1252,717122,0,0,0,0
1540772640000,717084,717137,717082,717083,0.2336,717109,-1,-1,0,0
1540772700000,717082,717126,717056,717057,0.1697,717091,-1,-2,0,0
1540772760000,717094,717197,717000,717175,0.1131,717098,0,-1,0,0
1540772820000,717162,717162,717016,717016,0.0877,717089,-1,-1,0,0
1540772880000,717156,717200,717155,717195,0.7018,717177,0,-1,0,0
1540772940000,717196,717200,717064,717141,0.6243,717132,-1,-1,0,0
1540773000000,717142,717200,717118,717127,0.141,717159,-1,-2,0,0
1540773060000,717105,717119,717098,717100,0.2516,717108,-1,-2,0,0
1540773120000,717100,717599,717007,717007,1.0779,717303,-1,-2,0,0
1540773180000,717007,717188,717001,717150,1.1321,717094,0,-1,0,0
1540773240000,717155,717190,717089,717167,0.1588,717139,0,0,0,0
1540773300000,717167,717168,717157,717157,0.266,717162,-1,-1,0,0
1540773360000,717157,717158,717066,717098,0.4599,717112,-1,-2,0,0
1540773420000,717102,717142,717102,717121,0.0605,717122,0,-1,0,0
1540773480000,717144,717171,717123,717135,0.5434,717147,-1,-1,0,0
1540773540000,717126,717126,717006,717058,0.3277,717066,-1,-2,0,0
1540773600000,717020,717060,717001,717033,0.2026,717030,0,-1,0,0
1540773660000,717044,717088,717000,717088,0.2538,717044,0,0,1,0
1540773720000,717083,717099,716937,716937,0.3646,717018,-1,-1,0,0
1540773780000,717021,717084,717021,717068,0.0103,717052,0,-1,0,0
1540773840000,717056,717056,717036,717053,0.0343,717046,-1,-1,0,0
1540773900000,717053,717053,717030,717030,0.1044,717041,-1,-2,0,0
1540773960000,717028,717028,717002,717014,0.0456,717015,-1,-2,0,0
1540774020000,717017,717024,716990,716996,0.1593,717007,-1,-2,0,0
1540774080000,716989,717001,716979,717001,0.4004,716990,0,-1,1,0
1540774140000,717001,717025,716998,717025,0.052,717011,0,0,1,0
1540774200000,717026,717051,717026,717046,0.3428,717038,0,0,0,0
1540774260000,717051,717253,717046,717253,0.4468,717149,0,0,1,0
1540774320000,717253,717443,717253,717253,0.4341,717348,0,0,0,0
1540774380000,717264,717299,717253,717253,2.6015,717276,-1,-1,0,0
1540774440000,717253,717255,717253,717253,0.38,717254,0,-1,0,0
1540774500000,717255,717255,717250,717250,0.4187,717252,-1,-1,0,0
1540774560000,717250,717268,717038,717038,0.7957,717153,-1,-2,0,0
1540774620000,717131,717219,717038,717045,0.2754,717128,-1,-2,0,0
1540774680000,717045,717161,717039,717064,0.062,717100,0,-1,0,0
1540774740000,717052,717706,717038,717209,0.519,717372,0,0,0,0
1540774800000,717341,717341,717210,717268,0.4342,717275,-1,-1,0,0
1540774860000,717269,717300,717268,717299,1.2174,717284,0,-1,1,0
1540774920000,717299,717451,717211,717211,2.564,717331,-1,-1,0,0
1540774980000,717221,717840,717211,717311,0.7812,717525,0,-1,0,0
1540775040000,717313,717850,717185,717185,1.0689,717517,-1,-1,0,0
1540775100000,717185,717613,717175,717201,1.3816,717394,0,-1,0,0
1540775160000,717203,717259,717201,717216,0.533,717230,0,0,0,0
1540775220000,717217,717220,717206,717206,2.0867,717213,-1,-1,0,0
1540775280000,717206,717211,717206,717208,0.474,717208,0,-1,0,0
1540775340000,717206,717211,717038,717118,1.2409,717124,-1,-1,0,0
1540775400000,717110,717365,716868,716993,2.834,717116,-1,-2,0,0
1540775460000,716869,717207,716804,716809,1.6119,717005,-1,-2,0,0
1540775520000,716804,716835,716804,716804,0.3864,716819,0,-1,0,0
1540775580000,716811,716822,716804,716809,0.6366,716813,-1,-1,0,0
1540775640000,716804,716806,716540,716577,1.0961,716673,-1,-2,0,0
1540775700000,716577,716599,716577,716596,0.4633,716588,0,-1,0,0
1540775760000,716600,716649,716591,716637,3.0826,716620,0,0,0,0
1540775820000,716637,716665,716564,716665,0.4146,716614,0,0,1,0
1540775880000,716665,716690,716665,716690,0.0029,716677,0,0,1,0
1540775940000,716690,716690,716661,716661,0.0304,716675,-1,-1,0,0
1540776000000,716661,716679,716661,716676,0.0171,716670,0,-1,0,0
1540776060000,716679,716809,716677,716703,0.0583,716743,0,0,0,0
1540776120000,716753,717800,716753,716838,3.7499,717276,0,0,0,0
1540776180000,716855,716855,716820,716820,1.4176,716837,-1,-1,0,0
1540776240000,716820,717058,716820,716841,0.2693,716939,0,-1,0,0
1540776300000,716826,717103,716777,716792,0.4876,716940,-1,-1,0,0
1540776360000,716779,716790,716700,716700,0.3249,716745,-1,-2,0,0
1540776420000,716680,716820,716678,716723,0.7743,716749,0,-1,0,0
1540776480000,716786,717285,716661,716661,1.0004,716973,-1,-1,0,0
