Time,Start,Max,Min,End,Tot_trans
1540252800000,722485,722499,721754,722388,1.6734
1540252860000,722132,722217,722108,722217,0.1104
1540252920000,722200,722217,721951,721951,0.0685
1540252980000,722130,722369,722005,722299,0.2396
1540253040000,722217,722300,722010,722056,0.5921
1540253100000,722011,722057,722000,722056,0.0450
1540253160000,722066,722288,722066,722200,0.2108
1540253220000,722200,722200,722107,722150,0.1828
1540253280000,722150,722165,722118,722155,0.9649
1540253340000,722165,722200,722150,722200,1.8574
1540253400000,722199,722200,722150,722161,0.8543
1540253460000,722161,722161,722150,722150,0.9226
1540253520000,722150,722150,722000,722100,0.4261
1540253580000,722089,722100,722000,722000,0.7521
1540253640000,722000,722049,721923,721952,0.2565
1540253700000,721952,721994,721867,721914,0.1578
1540253760000,721923,722000,721806,721957,0.8260
1540253820000,721957,721983,721873,721942,0.1381
1540253880000,721822,721931,721801,721916,0.0902
1540253940000,721811,721950,721800,721800,1.6965
1540254000000,721801,721815,721521,721772,1.5070
1540254060000,721772,721777,720903,721752,1.3827
1540254120000,721752,721752,720615,721710,1.5257
1540254180000,721705,721710,720800,721667,1.9112
1540254240000,721667,721667,721490,721667,1.3995
1540254300000,721667,721721,721519,721721,0.2839
1540254360000,721721,721800,721505,721781,0.3584
1540254420000,721781,721811,721550,721811,0.3813
1540254480000,721811,721811,721617,721796,0.9055
1540254540000,721800,721811,721691,721811,0.2932
1540254600000,721810,721898,721810,721898,0.5321
1540254660000,721899,722045,721899,722045,0.2996
1540254720000,722045,722073,722045,722061,0.2912
1540254780000,722056,722056,721959,722025,0.8359
1540254840000,722010,722025,721960,721960,0.5834
1540254900000,721960,722000,721826,721988,0.2526
1540254960000,721998,722028,721966,721966,0.0460
1540255020000,721966,722099,721916,722099,0.1708
1540255080000,722099,722099,721921,721999,0.2618
1540255140000,721999,722000,721990,722000,0.1407
1540255200000,722000,722000,721894,721915,0.1803
1540255260000,721910,722100,721866,721866,0.6338
1540255320000,721979,722000,721855,722000,1.2688
1540255380000,721938,722194,721278,721866,2.4710
1540255440000,721866,722301,721862,722239,1.7175
1540255500000,722301,722303,722166,722302,0.8285
1540255560000,722137,722346,722097,722200,0.8394
1540255620000,722180,722189,722095,722170,1.0916
1540255680000,722123,722309,721346,721930,2.4492
1540255740000,721926,722099,721925,722090,0.4117
1540255800000,722025,722195,722022,722195,0.3465
1540255860000,722200,722315,722200,722293,1.2204
1540255920000,722293,722293,722293,722293,0.0599
1540255980000,722293,722294,722283,722294,1.0011
1540256040000,722300,722464,722299,722464,0.3711
1540256100000,722464,722987,721780,722213,6.4287
1540256160000,722141,722659,721346,722459,3.1836
1540256220000,722459,722484,722098,722300,5.0450
1540256280000,722300,722350,721953,722311,0.5211
1540256340000,722228,722228,722180,722180,0.2030
1540256400000,722198,722198,721000,721265,11.7725
1540256460000,721265,721899,720929,721522,5.7835
1540256520000,721274,721953,721070,721667,3.1061
1540256580000,721668,721895,720608,721594,3.1510
1540256640000,721538,721888,720927,721486,1.2904
1540256700000,721510,721751,721500,721740,0.9226
1540256760000,721631,721740,721500,721574,1.3971
1540256820000,721705,722600,721200,721841,3.9429
1540256880000,721692,721810,721692,721700,0.6857
1540256940000,721697,722263,720813,722256,6.9913
1540257000000,721899,722263,721658,722008,1.4613
1540257060000,721941,722250,721856,722250,1.1077
1540257120000,722160,722479,721520,721955,2.5618
1540257180000,721940,722100,721858,722100,0.9953
1540257240000,722100,722600,721412,722080,2.5278
1540257300000,722075,722224,721854,722224,1.2809
1540257360000,722011,722410,722011,722140,0.8676
1540257420000,722149,722424,721848,722213,1.6397
1540257480000,722414,722424,722198,722410,0.6034
1540257540000,722411,722455,721990,721999,4.9588
1540257600000,721999,722600,721837,722138,1.7780
1540257660000,722220,722409,722058,722249,0.2085
1540257720000,722220,722500,722187,722400,0.0980
1540257780000,722478,722500,722381,722397,1.1793
1540257840000,722401,722484,722366,722366,0.5367
1540257900000,722372,722479,722254,722353,0.1590
1540257960000,722253,722253,722159,722227,0.1710
1540258020000,722232,722253,722232,722253,0.2159
1540258080000,722253,722253,722040,722138,0.1308
1540258140000,722040,722253,722040,722253,0.8844
1540258200000,722160,722160,722021,722101,0.3654
1540258260000,722148,722194,722145,722156,0.8705
1540258320000,722060,722199,722010,722194,0.9740
1540258380000,722114,722200,722048,722048,0.3376
1540258440000,722051,722052,722020,722020,0.1600
1540258500000,722020,722020,721995,721995,0.0600
1540258560000,721995,722078,721994,721994,0.3510
1540258620000,722069,722069,721693,721693,0.3350
1540258680000,721690,721980,721110,721751,2.3240
1540258740000,721752,721954,721000,721954,1.3894
1540258800000,721730,721994,721690,721700,0.8049
1540258860000,721700,721700,721510,721658,0.8222
1540258920000,721516,721993,721500,721666,0.9686
1540258980000,721667,721700,721500,721669,1.0246
1540259040000,721700,721800,721523,721752,0.2473
1540259100000,721732,721736,721559,721716,0.1899
1540259160000,721706,721755,721562,721562,0.3749
1540259220000,721576,721576,721500,721500,0.9155
1540259280000,721580,721715,721525,721609,0.4352
1540259340000,721607,721716,721607,721716,0.3220
1540259400000,721633,721807,721500,721500,0.7943
1540259460000,721558,721933,721522,721582,0.5652
1540259520000,721660,721799,721547,721691,0.8162
1540259580000,721690,721690,721500,721502,0.6263
1540259640000,721502,721502,721165,721165,0.9980
1540259700000,721400,721401,721285,721382,0.9978
1540259760000,721384,721560,721381,721559,0.2753
1540259820000,721466,721650,721382,721382,0.5356
1540259880000,721408,721642,721298,721298,2.1177
1540259940000,721321,721636,721298,721303,0.6700
1540260000000,721449,721600,721298,721600,0.9330
1540260060000,721600,721600,721600,721600,0.0000
1540260120000,721345,721507,721325,721507,0.0415
1540260180000,721495,721559,721495,721510,0.1487
1540260240000,721506,721600,721505,721505,0.4762
1540260300000,721512,721802,721500,721500,0.4269
1540260360000,721500,721564,721211,721237,1.4785
1540260420000,721346,721490,721346,721452,0.2052
1540260480000,721345,721418,721345,721404,0.1358
1540260540000,721345,721345,721200,721200,0.0199
1540260600000,721216,721453,720998,721000,3.9474
1540260660000,721034,721500,721034,721359,0.3587
1540260720000,721295,721392,721083,721389,0.9507
1540260780000,721330,721387,721071,721345,0.4078
1540260840000,721325,721391,721082,721087,0.5746
1540260900000,721087,721310,721080,721080,1.1156
1540260960000,721071,721081,720995,720995,1.2089
1540261020000,720995,721025,720310,720788,1.9004
1540261080000,720801,721440,720300,721056,2.3669
1540261140000,721066,721900,720671,721056,3.1661
1540261200000,721099,721900,720675,720710,1.9602
1540261260000,720710,720827,720567,720827,0.4303
1540261320000,720570,721228,720535,720580,0.2095
1540261380000,720598,720822,720332,720566,0.7208
1540261440000,720572,720652,720560,720649,1.3592
1540261500000,720629,720907,720548,720561,0.9531
1540261560000,720560,720932,720530,720542,0.4031
1540261620000,720715,720935,720596,720596,0.1603
1540261680000,720689,720841,720689,720726,0.2177
1540261740000,720810,720934,720752,720762,0.7190
1540261800000,720847,720935,720763,720908,0.3514
1540261860000,720836,720915,720824,720915,0.1416
1540261920000,720915,720915,720915,720915,0.0105
1540261980000,720915,720915,720627,720842,1.1307
1540262040000,720677,720984,720530,720646,0.4047
1540262100000,720643,720643,720528,720617,0.0258
1540262160000,720586,720593,720580,720584,0.2857
1540262220000,720602,720615,720595,720611,0.4007
1540262280000,720612,720615,720525,720614,0.8943
1540262340000,720590,720605,720423,720423,0.5932
1540262400000,720412,720615,720412,720575,1.0752
1540262460000,720594,720609,720580,720580,0.1173
1540262520000,720580,720580,720301,720575,0.3750
1540262580000,720575,720575,720452,720456,0.1172
1540262640000,720457,720457,720430,720437,0.3489
1540262700000,720422,720452,720412,720452,0.2362
1540262760000,720442,720586,720442,720487,0.6835
1540262820000,720509,720703,720505,720703,0.6262
1540262880000,720539,720818,720539,720730,2.1949
1540262940000,720730,721000,720727,720998,1.5442
1540263000000,720998,721000,720804,721000,0.6842
1540263060000,720948,720999,720730,720999,0.2415
1540263120000,720999,721000,720977,720994,0.9390
1540263180000,720988,720994,720982,720994,0.1332
1540263240000,720987,720987,720901,720901,0.0080
1540263300000,720958,721000,720958,721000,2.2324
1540263360000,720997,721000,720853,720999,0.5035
1540263420000,720997,720999,720993,720993,0.2757
1540263480000,720993,720993,720993,720993,0.0000
1540263540000,720946,720946,720941,720941,0.0150
1540263600000,720945,720998,720945,720989,0.7139
1540263660000,720950,720994,720705,720994,0.3615
1540263720000,720989,720989,720300,720795,0.7773
1540263780000,720879,720989,720879,720989,0.0800
1540263840000,720906,720999,720896,720900,0.3510
1540263900000,720963,721020,720950,721020,3.4730
1540263960000,721040,721116,721040,721116,0.1172
1540264020000,721116,721439,721110,721140,0.6140
1540264080000,721143,721262,721114,721262,0.0400
1540264140000,721254,721269,721251,721262,0.4522
1540264200000,721254,721270,721246,721250,0.9031
1540264260000,721250,721265,721191,721221,0.5627
1540264320000,721221,721251,721220,721251,2.1869
1540264380000,721252,721409,721220,721250,0.6824
1540264440000,721250,721320,721122,721122,3.7591
1540264500000,721110,721110,720972,720972,1.1267
1540264560000,721081,721082,721000,721000,0.3648
1540264620000,721000,721110,720938,721110,0.8227
1540264680000,721045,721075,721040,721045,0.3146
1540264740000,721000,721083,720822,721083,0.5250
1540264800000,720822,721106,720747,720822,0.2097
1540264860000,720852,721108,720745,720758,0.3319
1540264920000,720745,720930,720631,720635,0.3346
1540264980000,720718,720804,720693,720702,0.1572
1540265040000,720702,720844,720581,720760,0.8788
1540265100000,720756,720827,720686,720818,0.1897
1540265160000,720698,720838,720665,720838,0.2085
1540265220000,720800,720804,720665,720803,0.7731
1540265280000,720772,720850,720665,720850,0.8358
1540265340000,720771,720840,720688,720814,0.0670
1540265400000,720713,720795,720582,720582,0.3128
1540265460000,720595,720799,720582,720796,0.2076
1540265520000,720615,720787,720599,720614,0.3660
1540265580000,720619,720632,720584,720592,0.5643
1540265640000,720622,720780,720494,720649,0.7023
1540265700000,720648,720719,720300,720540,1.3962
1540265760000,720286,720586,720286,720484,0.3824
1540265820000,720551,720586,720531,720535,1.0899
1540265880000,720524,720534,720187,720200,1.8147
1540265940000,720211,720461,720000,720278,2.8438
1540266000000,720295,720295,720000,720043,0.9158
1540266060000,720027,720169,720000,720111,1.1331
1540266120000,720074,720300,720000,720177,2.3981
1540266180000,720177,720182,719502,719502,3.5327
1540266240000,719732,719732,719501,719530,2.5081
1540266300000,719522,719684,719227,719227,1.1993
1540266360000,719228,719509,719100,719361,0.8878
1540266420000,719243,719371,719102,719260,0.4492
1540266480000,719254,719254,719100,719218,0.3470
1540266540000,719218,719917,719000,719917,3.7539
1540266600000,719917,719999,719642,719775,1.3613
1540266660000,719766,719766,719741,719756,0.4921
