Time,Start,Max,Min,End,Tot_trans
1536624000000,701104,703429,701104,703429,9.6053
1536624060000,703429,706190,702181,702361,10.1891
1536624120000,702363,703500,701612,701612,5.1226
1536624180000,701579,702625,701472,701789,4.0314
1536624240000,701790,701790,700404,701048,4.4201
1536624300000,701014,701152,700010,700308,6.6932
1536624360000,700807,701051,700188,701050,1.3179
1536624420000,701051,701778,700637,700637,1.6392
1536624480000,700729,701033,700122,700616,0.7036
1536624540000,700676,701099,700001,700315,3.0042
1536624600000,700316,701457,699749,700248,4.0608
1536624660000,700089,700160,699114,699667,6.9681
1536624720000,699656,700354,699555,699804,0.1914
1536624780000,699852,700644,699744,700228,0.9049
1536624840000,700319,700319,700124,700199,0.8356
1536624900000,700232,701040,699712,699932,0.8625
1536624960000,699892,701100,699892,700333,0.4879
1536625020000,700323,700866,700113,700350,0.2659
1536625080000,700350,700379,700168,700335,1.0142
1536625140000,700335,700378,700335,700378,0.3183
1536625200000,700389,700396,700342,700364,0.1143
1536625260000,700348,701000,700000,700850,1.3267
1536625320000,700644,701000,700145,700795,1.2026
1536625380000,700616,701100,700610,700895,0.2369
1536625440000,700710,701624,700710,701198,2.2447
1536625500000,701208,701349,701198,701349,1.2882
1536625560000,701349,701619,701349,701485,0.0419
1536625620000,701472,701472,701433,701433,0.0062
1536625680000,701393,701503,701172,701454,0.0481
1536625740000,701408,701521,700001,701029,2.3410
1536625800000,701029,701180,700780,701035,0.3497
1536625860000,700981,701178,700314,701161,0.2613
1536625920000,701163,701283,700461,701043,0.5955
1536625980000,700640,700775,700283,700394,0.5979
1536626040000,700445,700567,700445,700552,0.0577
1536626100000,700552,700604,700495,700604,0.1365
1536626160000,700608,700956,700551,700888,2.2217
1536626220000,700893,702430,700888,702175,3.9766
1536626280000,702165,702226,701267,701917,10.5796
1536626340000,701917,702154,701917,701943,0.1719
1536626400000,702014,702094,701900,701900,1.1273
1536626460000,701900,702500,701657,702370,2.4679
1536626520000,702139,702900,702129,702209,1.5109
1536626580000,702209,702287,702069,702174,0.6479
1536626640000,702179,702900,701829,702246,2.1145
1536626700000,701979,702308,701917,702308,0.5589
1536626760000,702205,702997,701908,702471,0.5138
1536626820000,702402,703055,701514,702712,7.7925
1536626880000,702764,703800,702754,703088,2.0187
1536626940000,703239,703282,702989,703090,1.5661
1536627000000,703000,703468,703000,703394,2.3223
1536627060000,703448,704306,703394,704223,1.8238
1536627120000,704142,705000,703945,704289,10.0111
1536627180000,704288,704288,703344,703750,6.1059
1536627240000,703344,704200,702660,703860,3.7556
1536627300000,703877,704320,703800,703851,2.4419
1536627360000,704255,704620,703752,704300,1.2337
1536627420000,704300,704516,703752,704198,1.5878
1536627480000,704201,704237,703490,703682,1.8799
1536627540000,703694,704122,703203,703698,0.6131
1536627600000,703607,704257,703295,704257,3.8878
1536627660000,704131,705000,704126,705000,6.3609
1536627720000,704682,705099,704442,705094,9.1876
1536627780000,705094,705104,704400,704520,6.0049
1536627840000,704527,705100,704374,704469,1.1311
1536627900000,704469,704695,704003,704492,1.5784
1536627960000,704302,704517,704002,704497,2.1265
1536628020000,704356,705000,704164,704697,2.1018
1536628080000,704576,705174,704402,705174,3.2128
1536628140000,705224,706400,705000,705988,8.1186
