Time,Start,Max,Min,End,Tot_trans
1522800000000,798961,798989,797000,798483,2.7692
1522800060000,797743,798500,796002,796002,1.5034
1522800120000,796002,798489,794970,796000,5.8340
1522800180000,795517,797505,794299,797505,4.9876
1522800240000,795800,797499,795664,795699,1.6979
1522800300000,795588,797289,795498,795509,3.9960
1522800360000,795499,796000,795000,795761,4.3855
1522800420000,795761,796500,795300,795799,2.1368
1522800480000,795699,796500,795000,795903,6.7068
1522800540000,795903,796500,795402,795505,2.8198
1522800600000,795505,796500,794500,794599,4.4706
1522800660000,794501,794899,793850,794300,1.6672
1522800720000,794295,794990,793889,794513,1.9424
1522800780000,794523,794995,794000,794995,1.9725
1522800840000,794873,797000,792358,795327,9.2191
1522800900000,795327,796762,793040,795510,1.7175
1522800960000,796476,796544,796476,796544,1.4706
1522801020000,796539,797000,796517,796780,1.2915
1522801080000,796567,798815,793901,798815,3.5903
1522801140000,798918,799020,795761,796552,2.6448
1522801200000,796529,797400,795981,796590,0.4753
1522801260000,796539,797400,795881,797005,2.6735
1522801320000,797200,797390,796248,796249,0.8825
1522801380000,796977,797400,795027,795514,1.6191
1522801440000,795502,796005,794100,794986,2.2793
1522801500000,794986,796303,794200,796000,0.8892
1522801560000,795989,795990,794101,795090,0.5982
1522801620000,795085,795085,794000,794000,1.2850
1522801680000,794233,795740,794000,795740,1.6696
1522801740000,795740,795740,794176,794701,0.5329
1522801800000,794989,794999,794000,794702,1.4202
1522801860000,794845,795906,793810,793810,1.0213
1522801920000,793801,794074,793800,793933,0.8097
1522801980000,793896,797005,793895,797005,3.0039
1522802040000,797400,797400,793933,794991,1.8611
1522802100000,794986,796328,794000,796163,1.9675
1522802160000,796163,796288,795070,796288,0.8720
1522802220000,795746,796686,795681,795871,2.0315
1522802280000,796669,796669,794663,796347,1.9935
1522802340000,795936,796015,794359,795873,2.3187
1522802400000,795868,796334,795546,796334,1.9396
1522802460000,796000,796500,795000,796025,1.3595
1522802520000,796040,798500,796032,798497,2.8366
1522802580000,797781,798487,796402,797979,1.3513
1522802640000,797989,798500,797284,797341,0.9998
1522802700000,797341,797345,796000,796703,1.7536
1522802760000,796496,797000,796150,796916,3.6601
1522802820000,797000,797367,797000,797337,0.8552
1522802880000,797210,797500,796301,797495,0.4162
1522802940000,797218,797218,796401,796401,0.1874
1522803000000,796616,797000,795800,796015,1.6132
