Time,Start,Max,Min,End,Tot_trans
1529625600000,742490,742800,742008,742598,0.4721
1529625660000,742789,742800,742082,742667,0.5366
1529625720000,742370,743020,742157,742667,4.5641
1529625780000,742712,743000,742700,742900,0.6511
1529625840000,742711,743000,742707,743000,0.2421
1529625900000,742950,743111,742777,742777,0.8665
1529625960000,742730,742774,742423,742423,1.8572
1529626020000,742707,742752,742423,742636,0.3665
1529626080000,742433,742581,742225,742225,0.4859
1529626140000,742456,742476,742010,742062,0.3970
1529626200000,742158,742286,742052,742145,2.3164
1529626260000,742357,742553,742052,742171,0.3786
1529626320000,742255,742600,742071,742071,0.1766
1529626380000,742152,743000,742002,743000,1.2682
1529626440000,743000,743200,742188,742567,0.6662
1529626500000,742566,742870,742425,742477,0.2092
1529626560000,742426,742735,742425,742425,0.3226
1529626620000,742425,742609,742017,742044,0.3704
1529626680000,742383,742785,742037,742149,0.7004
1529626740000,742155,742700,742000,742626,1.3581
1529626800000,742626,742699,742226,742335,0.0662
1529626860000,742564,742665,742212,742212,0.1073
1529626920000,742213,742674,742097,742659,0.3493
1529626980000,742261,742446,742022,742436,0.1000
1529627040000,742500,742636,742022,742022,0.2000
1529627100000,742343,742700,742022,742236,0.3424
1529627160000,742445,742750,742445,742523,0.0326
1529627220000,742530,742530,742525,742525,0.0300
1529627280000,742421,742421,742022,742022,0.0816
1529627340000,742029,742500,742022,742022,0.9831
1529627400000,742396,742731,742273,742273,0.8356
1529627460000,742352,742949,742332,742504,0.1649
1529627520000,742771,743000,742771,743000,0.0166
1529627580000,742865,743300,742500,743210,0.9104
1529627640000,743299,743775,742677,742904,1.3373
1529627700000,743465,743698,742961,743100,0.2986
1529627760000,743323,743492,742666,742666,1.9270
1529627820000,742999,742999,742666,742946,0.5488
1529627880000,742941,742998,742666,742998,0.4029
1529627940000,742709,742900,742167,742167,1.2951
1529628000000,742164,742600,742147,742500,0.8019
1529628060000,742177,742500,742167,742494,0.3047
1529628120000,742223,742598,742167,742400,0.9464
1529628180000,742189,742400,742167,742177,0.4601
1529628240000,742454,742597,742374,742384,0.3148
1529628300000,742389,742599,742389,742599,0.1184
1529628360000,742485,742600,742374,742599,0.3949
1529628420000,742416,742594,742387,742560,0.0700
1529628480000,742560,742650,742402,742407,0.8416
1529628540000,742499,742653,742407,742432,0.0400
1529628600000,742407,742615,742407,742447,0.0402
1529628660000,742500,742581,742480,742581,0.2460
1529628720000,742597,742700,742167,742167,1.4713
1529628780000,742498,742589,742321,742573,0.1983
1529628840000,742533,742666,742238,742337,0.4986
1529628900000,742398,742551,742345,742551,0.0544
1529628960000,742341,742666,742341,742367,0.3016
1529629020000,742347,742367,742345,742350,0.1506
1529629080000,742347,742599,742347,742589,0.4857
1529629140000,742591,742657,742355,742569,0.3707
1529629200000,742371,742666,742358,742497,0.4705
1529629260000,742358,743000,742349,742700,1.7790
1529629320000,742471,742700,742471,742698,1.3266
1529629380000,742698,742700,742572,742679,0.1592
1529629440000,742500,742741,742500,742703,0.6819
1529629500000,742703,742900,742613,742633,0.6392
1529629560000,742811,742979,742555,742556,0.1960
1529629620000,742556,742799,742555,742560,0.2322
1529629680000,742586,742586,742557,742557,0.0600
1529629740000,742561,742757,742500,742757,0.6818
1529629800000,742510,742769,742463,742769,0.4181
1529629860000,742478,742868,742478,742607,0.9815
1529629920000,742607,742900,742511,742600,0.8343
1529629980000,742870,742900,742630,742630,0.1446
1529630040000,742829,742910,742634,742654,1.9020
1529630100000,742654,742816,742610,742793,0.5439
1529630160000,742600,743010,742600,742774,1.3918
1529630220000,742774,743100,742774,742777,0.3021
1529630280000,742774,742961,742601,742702,0.2941
1529630340000,742702,742724,742702,742716,0.0257
1529630400000,742717,742888,742717,742888,0.1986
1529630460000,742887,742887,742707,742707,0.0103
1529630520000,742707,742959,742707,742712,0.1096
1529630580000,742712,742925,742712,742899,0.4467
1529630640000,742895,742898,742712,742712,0.7213
1529630700000,742712,742712,742001,742235,2.9514
1529630760000,742459,742516,742240,742516,0.6223
1529630820000,742599,742599,742000,742105,0.6793
1529630880000,742021,742095,741261,741389,5.9057
1529630940000,741281,741550,741000,741350,7.9734
1529631000000,741350,742002,741107,741107,5.6144
1529631060000,741001,741600,741001,741600,2.3722
1529631120000,741410,742050,741402,741536,1.4335
1529631180000,741568,742000,741431,741551,1.2684
1529631240000,741571,741999,741541,741998,0.9963
1529631300000,741692,741994,741431,741431,2.2562
1529631360000,741438,742000,741000,741000,2.1198
1529631420000,741229,741850,741000,741111,1.4772
1529631480000,741023,741804,741000,741006,0.7693
1529631540000,741006,741500,741006,741006,2.2766
1529631600000,741016,741050,740456,740456,5.1461
1529631660000,740593,740796,740000,740000,3.9676
1529631720000,740000,740010,738000,738000,16.5274
1529631780000,738000,738367,737500,737500,15.3336
1529631840000,737500,738174,737000,737000,5.3392
1529631900000,737000,737254,737000,737000,1.2422
1529631960000,737000,737952,737000,737011,3.3613
1529632020000,737539,738282,737001,737551,1.8309
1529632080000,737551,737610,737000,737014,4.2834
1529632140000,737005,737013,736000,736230,2.4182
1529632200000,736010,736499,735006,735270,1.2105
1529632260000,735190,736700,735001,735287,2.5994
1529632320000,735325,735998,735000,735122,1.6421
1529632380000,735154,735999,733000,733000,10.5758
1529632440000,733000,733988,732929,733988,4.5152
1529632500000,733999,735738,733276,735300,3.4558
1529632560000,734907,735000,734000,734686,2.5759
1529632620000,734665,735250,734656,735250,2.5458
1529632680000,735283,736026,735251,735773,1.8627
1529632740000,735889,736399,735500,735744,1.7301
1529632800000,735744,736107,735500,735731,5.2005
1529632860000,736097,737539,735500,736010,3.3413
1529632920000,736016,737094,735956,735997,2.7037
1529632980000,735997,739028,735997,737000,2.5593
1529633040000,737000,738842,737000,737338,3.2590
1529633100000,737591,737591,736422,737332,3.2407
1529633160000,737332,737332,736200,736427,0.6310
1529633220000,736200,736500,735997,736017,2.2687
1529633280000,736010,736500,735999,736414,0.8030
1529633340000,736009,736499,736005,736498,0.4823
1529633400000,736146,736423,736000,736218,0.6974
1529633460000,736006,736225,736001,736200,2.3502
1529633520000,736198,736200,736000,736000,1.0695
1529633580000,736001,736199,735999,736197,2.6955
1529633640000,736009,736197,735460,735546,0.3987
1529633700000,735694,735694,735022,735392,1.9363
1529633760000,735318,735928,735100,735790,0.6920
1529633820000,735315,735900,735315,735610,0.2103
1529633880000,735507,736200,735502,736200,2.6505
1529633940000,735729,736630,735612,736630,0.3712
1529634000000,736600,736798,736173,736798,0.4317
1529634060000,736342,737332,736173,736305,1.5891
1529634120000,736304,736649,736000,736500,1.6443
1529634180000,736500,736550,736000,736000,2.2640
1529634240000,736000,736544,736000,736001,4.5104
1529634300000,736001,737005,735950,736001,1.2148
1529634360000,736006,736607,735999,736000,1.5819
1529634420000,736000,736334,736000,736010,0.3660
1529634480000,736254,736318,736012,736070,0.2152
1529634540000,736288,736293,736000,736105,0.7888
1529634600000,736100,736105,736100,736105,0.9375
1529634660000,736110,736485,736100,736205,0.4777
1529634720000,736210,736485,736000,736002,0.9301
1529634780000,736017,736228,736000,736217,0.6592
1529634840000,736000,736212,736000,736000,0.6610
1529634900000,736000,736588,736000,736155,1.0105
1529634960000,736093,736155,736001,736002,0.4255
1529635020000,736004,736185,736002,736006,0.3751
1529635080000,736011,736113,736001,736001,0.7076
1529635140000,736002,736091,736000,736077,0.9248
1529635200000,736021,736100,736000,736000,1.5229
1529635260000,736010,736100,736000,736000,1.7497
1529635320000,736000,736100,736000,736000,1.1737
1529635380000,736000,736049,736000,736000,1.5960
1529635440000,736025,736035,735951,735951,3.0730
1529635500000,735971,735981,735566,735566,0.6866
1529635560000,735646,735887,735308,735839,0.7138
1529635620000,735829,736100,735823,736100,1.5315
1529635680000,736186,736200,735490,736123,1.0629
1529635740000,735659,736200,735500,736200,0.6077
1529635800000,735837,737399,735677,736700,2.0733
1529635860000,736700,737561,736262,737125,3.8590
1529635920000,737135,737135,736720,736720,1.6286
1529635980000,736721,737080,736720,736757,0.6084
1529636040000,736783,737400,736773,737400,1.2740
1529636100000,737400,737400,736989,737000,3.0773
1529636160000,736968,737000,736958,736983,1.5587
1529636220000,736970,737000,736722,737000,1.5403
1529636280000,737000,737400,736898,737298,2.9186
1529636340000,737288,737400,736909,737350,2.5362
1529636400000,737561,739800,737561,737790,4.9424
1529636460000,737779,739074,736886,738000,7.2824
1529636520000,737748,739635,737586,739190,6.9012
1529636580000,739191,739199,738088,738088,4.2607
1529636640000,738403,738920,737492,738083,5.1778
1529636700000,737604,738100,736695,736865,6.4414
1529636760000,737051,737622,736683,737070,2.3668
1529636820000,737144,737538,737144,737489,0.6169
1529636880000,737479,737489,737237,737252,1.8445
1529636940000,737261,737899,737250,737255,1.7032
1529637000000,737255,737996,737250,737250,1.7548
1529637060000,737256,737518,737250,737421,1.8747
1529637120000,737266,737650,737250,737630,0.8113
1529637180000,737250,737922,737250,737796,0.5512
1529637240000,737520,737520,737160,737245,1.7157
1529637300000,737247,737249,736500,736675,2.1948
1529637360000,736931,736931,736442,736443,2.0027
1529637420000,736448,736792,736442,736599,0.5861
1529637480000,736599,736599,736101,736591,0.5350
1529637540000,736573,737239,736008,737239,0.6957
1529637600000,737164,737239,736051,736527,0.3185
1529637660000,736527,736779,735980,736419,0.8570
1529637720000,736008,736533,736006,736533,2.3119
1529637780000,736522,736600,733265,735620,8.1950
1529637840000,735620,736450,735620,736395,0.4461
1529637900000,736395,736400,735566,736399,0.9217
1529637960000,736389,736650,735568,736650,0.3982
1529638020000,736600,736850,736174,736850,0.8711
1529638080000,736750,737249,736694,737249,2.1585
1529638140000,737249,737748,737003,737474,0.9374
1529638200000,737743,737800,737557,737557,0.0914
1529638260000,737792,737996,737386,737582,1.6325
1529638320000,737400,737703,737002,737010,0.2300
