Time,Start,Max,Min,End,Tot_trans
1525132800000,1012950,1012971,1011887,1012277,0.4869
1525132860000,1012297,1012360,1011753,1011763,0.4268
1525132920000,1011572,1011970,1011020,1011131,1.3146
1525132980000,1011121,1011800,1010671,1010676,1.7708
1525133040000,1010676,1011395,1010010,1010590,1.2216
1525133100000,1010590,1011189,1009511,1010098,1.2575
1525133160000,1010395,1010400,1009511,1009571,1.8117
1525133220000,1009678,1011400,1009617,1010655,0.9428
1525133280000,1010577,1011417,1010067,1010150,1.1801
1525133340000,1010195,1010800,1010111,1010390,2.4915
1525133400000,1010511,1011400,1010111,1010111,1.3772
1525133460000,1010558,1011000,1010111,1010576,0.5301
1525133520000,1010829,1010888,1010576,1010576,0.1800
1525133580000,1010650,1010793,1010220,1010727,0.6749
1525133640000,1010740,1011200,1010111,1010183,1.3416
1525133700000,1010182,1010800,1010031,1010400,1.2830
1525133760000,1010400,1010590,1008897,1010000,2.9532
1525133820000,1009477,1011010,1008523,1009430,2.8493
1525133880000,1009430,1009989,1008700,1008701,2.9637
1525133940000,1008701,1008701,1007656,1008399,3.8297
1525134000000,1008400,1009965,1007000,1007000,2.8520
1525134060000,1007000,1007189,1005000,1005167,8.3107
1525134120000,1005113,1007000,1005005,1006989,1.1473
1525134180000,1005778,1010151,1005000,1005000,6.5442
1525134240000,1005073,1005626,1003400,1004500,4.7873
1525134300000,1004520,1005359,1003000,1003000,2.8226
1525134360000,1003000,1005000,1003000,1005000,3.6555
1525134420000,1005000,1008358,1004125,1006015,2.3494
1525134480000,1006160,1009067,1005000,1005000,2.9572
1525134540000,1005078,1005333,1004020,1004865,1.9123
1525134600000,1004397,1004865,1004000,1004000,1.2135
1525134660000,1004112,1008420,1003702,1006052,3.0071
1525134720000,1006046,1007352,1003022,1005574,3.8968
1525134780000,1005268,1005619,1003105,1003902,1.9812
1525134840000,1003906,1004000,1003000,1003200,7.1901
1525134900000,1003215,1003860,1000002,1000002,10.9339
1525134960000,1000002,1000174,1000000,1000053,12.6988
1525135020000,1000000,1000048,998585,998756,5.1725
1525135080000,998601,999999,998000,998267,3.4906
1525135140000,998267,999384,998200,998400,3.2417
1525135200000,998215,998390,997777,998260,2.9537
1525135260000,997777,998997,991819,992811,4.7318
1525135320000,995848,996999,991150,995545,2.3760
1525135380000,994405,996000,993200,993222,2.2207
1525135440000,993228,995352,993000,993000,4.5390
1525135500000,993000,995250,991198,992994,4.4421
1525135560000,992913,995250,991160,995250,6.0096
1525135620000,995250,1001899,993000,993028,5.7026
1525135680000,993028,1001899,993027,999705,2.8706
1525135740000,997941,999605,997856,997866,3.6320
1525135800000,997732,997811,995000,995333,4.8721
1525135860000,995760,996639,994153,996302,1.6752
1525135920000,996365,996539,994055,996539,2.3930
1525135980000,996250,996539,994041,994742,3.1721
1525136040000,994603,996478,993138,994107,1.4618
1525136100000,994689,995682,990000,991918,4.2246
1525136160000,991918,993639,990002,993341,2.0024
1525136220000,992275,993341,988437,989420,5.4129
1525136280000,989410,992999,988437,992999,4.3842
1525136340000,992248,992753,991000,991361,1.6503
1525136400000,991514,992785,991362,992037,1.9490
1525136460000,992292,998999,992207,994222,2.8224
1525136520000,994200,998999,994000,994725,3.1787
1525136580000,994100,994100,993150,993150,3.0512
1525136640000,993150,994010,992700,992700,5.0982
1525136700000,992700,994010,992700,992710,2.1031
1525136760000,992715,995181,992715,994850,1.6942
1525136820000,994855,995999,993920,995706,1.1273
1525136880000,995200,995800,995000,995215,1.9177
1525136940000,995150,995688,994805,994956,0.8508
1525137000000,994968,996622,994957,996006,2.5567
1525137060000,996007,998490,996000,996080,1.7139
1525137120000,996000,998496,996000,996273,2.8940
1525137180000,996010,996010,995400,995400,8.1278
1525137240000,995000,995009,991366,991600,5.0917
1525137300000,991600,998773,991600,992199,7.6329
1525137360000,992199,995000,991366,991366,8.9009
1525137420000,992349,994595,991010,991030,4.0305
1525137480000,991021,991039,988888,988888,6.7691
1525137540000,988888,990189,984226,984969,3.9644
1525137600000,984332,985999,983300,983331,4.5838
1525137660000,983331,983439,981700,981700,3.3582
1525137720000,981700,984968,980031,984749,4.7932
1525137780000,984968,986000,983020,985228,6.0977
1525137840000,985010,987010,985000,986044,6.3298
1525137900000,986000,986532,985000,985000,3.6348
1525137960000,985109,986000,985000,985777,2.4782
1525138020000,985777,986000,985700,985700,1.8783
1525138080000,985700,986000,985020,985199,2.8777
1525138140000,985198,986000,983500,984099,8.9468
1525138200000,984196,986000,983505,985264,2.6070
1525138260000,985352,989996,985111,987100,4.1643
1525138320000,987100,990000,985273,986989,3.0245
1525138380000,986949,987000,985432,986857,1.9433
1525138440000,986550,987651,984505,984545,4.3105
1525138500000,984555,985000,984555,984939,2.6537
1525138560000,985000,985000,984800,984816,1.5686
1525138620000,984821,984990,984815,984909,1.6445
1525138680000,984905,985000,984700,984705,3.5569
1525138740000,984705,991361,984700,985830,1.6639
1525138800000,985800,988000,985800,987100,3.4924
1525138860000,987110,989475,987100,987515,2.4214
1525138920000,987510,989849,986800,987000,4.9294
1525138980000,987103,987580,986154,987106,5.0409
1525139040000,986356,988000,986345,987343,2.8289
1525139100000,987435,990000,987363,990000,3.3901
1525139160000,988196,990000,988196,990000,2.4864
1525139220000,989408,992489,989200,991100,3.2205
1525139280000,992048,992499,991000,992399,3.7787
1525139340000,992399,994785,992000,992000,6.6029
1525139400000,992189,994999,992000,994999,7.8260
1525139460000,992110,994999,992110,992400,4.2079
1525139520000,992405,993757,992000,992000,5.1098
1525139580000,992930,992930,991005,991005,4.0109
1525139640000,991087,992909,990900,990900,6.0872
1525139700000,991985,992000,991017,991506,2.8916
1525139760000,991921,993191,991507,992340,3.7036
1525139820000,992340,993757,992340,992500,2.7753
1525139880000,993220,993757,992400,993125,2.6242
1525139940000,993141,994999,993000,993195,2.1982
1525140000000,993273,994999,993000,994678,7.6777
1525140060000,994559,997045,993551,994500,5.5349
1525140120000,994500,997499,993888,995600,1.8085
1525140180000,995010,995600,991666,994000,5.1103
1525140240000,994498,994499,992017,992400,1.8959
1525140300000,992400,993907,991600,992246,2.4079
1525140360000,992251,994510,992246,992833,3.0764
1525140420000,992853,994510,992261,992300,2.3050
1525140480000,992301,994500,992145,992331,3.0312
1525140540000,993255,993255,990000,991929,3.0985
1525140600000,991843,991854,989100,989795,2.3320
1525140660000,990464,992486,990000,990538,1.7859
1525140720000,990548,994510,990413,990623,3.0323
1525140780000,990624,991629,990010,991370,0.8326
1525140840000,990979,994000,990897,991100,1.7004
1525140900000,991158,993839,990700,992899,1.4126
1525140960000,991753,992999,991077,992743,1.1348
1525141020000,992754,992881,992001,992648,2.4336
1525141080000,992638,995000,992001,992053,3.4529
1525141140000,992185,993500,991275,991951,1.9751
1525141200000,991462,992001,988500,990000,3.7401
1525141260000,990000,991000,988520,990005,2.3487
1525141320000,990010,990985,989112,989112,1.1291
1525141380000,989196,991000,989000,989000,2.6125
1525141440000,989001,999899,988100,988121,7.1351
1525141500000,988100,995003,988001,990020,2.4840
1525141560000,990109,990649,989111,989700,1.9773
1525141620000,989700,990000,988501,990000,1.7863
1525141680000,990927,992425,990348,992300,1.8739
1525141740000,991597,992289,991597,991995,1.0897
1525141800000,991701,993430,991701,992676,1.1904
1525141860000,992988,993480,992686,993480,0.6611
1525141920000,993211,995115,993210,995105,0.8909
1525141980000,995186,995800,992000,993646,2.0099
1525142040000,993666,995036,992067,995005,1.6685
1525142100000,995005,995036,992406,994310,1.7344
1525142160000,994760,996900,994209,996710,0.8603
1525142220000,996711,997989,996705,997989,0.8942
1525142280000,997999,998410,997077,998410,2.1180
1525142340000,998101,999799,997077,998235,1.8461
1525142400000,998274,998600,996900,997500,2.1447
1525142460000,997500,998073,993000,997553,5.6662
1525142520000,997558,998000,993804,997000,1.7291
1525142580000,996942,998072,995020,995856,3.3416
1525142640000,997733,997999,996000,997500,2.0199
1525142700000,997500,997999,997488,997990,3.4300
1525142760000,997900,997900,995310,997527,3.0315
1525142820000,997341,998760,997013,997525,4.5925
1525142880000,997371,997899,997000,997798,1.6742
1525142940000,997898,997900,997000,997315,3.0585
1525143000000,997393,998760,997100,998760,6.0959
1525143060000,998800,1004000,998770,1000100,3.4075
1525143120000,1000070,1003997,999001,1001469,4.6098
1525143180000,1000300,1002795,1000030,1001086,2.5943
