Time,Start,Max,Min,End,Tot_trans
1527811200000,816451,816471,816000,816400,0.7751
1527811260000,816400,816957,816400,816957,0.7493
1527811320000,816989,817000,816780,817000,0.3256
1527811380000,816989,817300,816989,817300,0.4932
1527811440000,817300,817650,817300,817650,0.5001
1527811500000,817735,818400,817735,818400,1.3418
1527811560000,818500,819251,818480,818511,0.2974
1527811620000,818512,818578,818511,818559,0.1364
1527811680000,818565,821300,818500,820339,3.3223
1527811740000,820339,821037,819023,819254,2.1564
1527811800000,819254,820170,819000,819000,1.3940
1527811860000,818724,818974,818278,818280,1.7861
1527811920000,818273,819644,818273,819644,2.0674
1527811980000,819315,819644,818088,818697,3.0699
1527812040000,818697,818757,818090,818321,1.3348
1527812100000,818100,818241,817964,818241,1.8783
1527812160000,818241,818558,817817,817817,0.5053
1527812220000,817826,819232,817515,817784,1.1047
1527812280000,818339,819205,818069,819205,0.1450
1527812340000,818448,819201,818088,818509,0.9790
1527812400000,818587,818587,818000,818308,1.6856
1527812460000,818268,818400,818264,818275,0.3633
1527812520000,818269,819600,818061,819421,1.0809
1527812580000,819590,820015,819020,819026,1.3912
1527812640000,819447,819452,819000,819231,0.4254
1527812700000,819001,819584,818241,819217,1.3557
1527812760000,819217,820180,819181,820178,0.3078
1527812820000,819556,820199,819086,819198,0.6092
1527812880000,819199,819591,818207,819320,0.5733
1527812940000,819352,820192,818654,820192,0.4387
1527813000000,820144,820154,820144,820154,0.0100
1527813060000,820093,820093,819688,819688,0.1376
1527813120000,819430,819662,819001,819074,0.7095
1527813180000,819172,819662,819172,819356,0.4689
1527813240000,819248,819632,818870,818870,0.6087
1527813300000,819333,819342,818586,818597,0.1407
1527813360000,819241,819306,819241,819291,0.3730
1527813420000,819292,819425,819292,819416,0.3862
1527813480000,819423,819662,819423,819513,0.1276
1527813540000,819516,819516,819436,819436,0.0735
1527813600000,819434,819719,819434,819454,0.4532
1527813660000,819444,819719,819434,819719,0.4953
1527813720000,819712,819754,819440,819440,0.8034
1527813780000,819698,819725,819434,819434,1.5429
1527813840000,819546,819894,819536,819873,1.1634
1527813900000,819536,819537,819435,819440,0.3951
1527813960000,819893,819943,819435,819435,1.1531
1527814020000,819446,819446,819435,819435,0.5898
1527814080000,819435,819505,819434,819440,1.4431
1527814140000,819514,820048,819514,820048,0.1803
1527814200000,820099,820294,819580,820294,1.2644
1527814260000,820296,821222,819746,819966,1.2068
1527814320000,820008,821222,819434,819434,1.0025
1527814380000,819434,819435,817777,819000,6.2922
1527814440000,819117,819195,817777,818518,1.4522
1527814500000,818578,818761,817858,818761,0.8147
1527814560000,819000,819896,819000,819500,1.0481
1527814620000,819513,820655,819500,819516,1.6479
1527814680000,819871,820655,819082,819870,0.9270
1527814740000,820418,820479,819079,819918,1.9312
1527814800000,819540,819594,818918,819579,1.4779
1527814860000,818946,820000,818626,819000,1.1082
1527814920000,818658,818658,817990,818082,1.4637
1527814980000,818365,819077,818000,818000,0.2981
1527815040000,818162,819000,818010,818500,0.4552
1527815100000,818505,818505,818008,818009,0.8893
1527815160000,818009,818499,818008,818026,0.3935
1527815220000,818060,818293,817778,817778,0.8028
1527815280000,817784,818098,817000,817490,1.1833
1527815340000,817518,818200,817495,817503,1.8305
1527815400000,817496,817634,817000,817384,1.9379
1527815460000,817374,817610,816487,816487,1.3962
1527815520000,816487,817502,816006,817502,0.6383
1527815580000,817475,817830,816991,817830,1.2585
1527815640000,817921,818358,816866,818005,0.5791
1527815700000,818396,818500,818099,818300,0.2780
1527815760000,818389,818389,817990,818000,1.1299
1527815820000,817998,818999,817998,818999,2.3547
1527815880000,818999,819041,818980,819010,0.1448
1527815940000,819005,819200,819005,819200,0.4358
1527816000000,819250,819400,819249,819400,0.1058
1527816060000,819400,819400,819375,819375,0.0413
1527816120000,819395,819490,819378,819378,0.3592
1527816180000,819394,819506,819394,819501,0.2911
1527816240000,819589,819750,819016,819750,0.2742
1527816300000,819609,820000,819589,820000,1.4362
1527816360000,820000,820200,819348,820200,0.6587
1527816420000,819626,819994,819575,819575,0.2533
1527816480000,819575,819616,819560,819616,0.2514
1527816540000,819616,820230,819456,819531,0.5708
1527816600000,819532,820250,819060,819091,1.0226
1527816660000,819063,819429,819000,819429,0.4354
1527816720000,819435,819435,819000,819138,0.9464
1527816780000,819156,819997,819000,819110,0.8469
1527816840000,819268,819998,818360,818360,0.2109
