Time,Start,Max,Min,End,Tot_trans
1534377600000,691884,692055,686389,691010,10.8642
1534377660000,691011,693845,690880,692037,5.2975
1534377720000,692259,692470,691528,691589,1.7398
1534377780000,691594,692782,691005,692223,1.4959
1534377840000,692229,693500,692126,692138,2.1022
1534377900000,692126,692831,690901,691004,3.4200
1534377960000,690936,690936,689412,689413,2.5923
1534378020000,689412,689413,688535,689190,4.9096
1534378080000,688989,690229,688807,689301,1.5767
1534378140000,689301,689325,684110,687010,8.2779
1534378200000,687010,688918,687005,687842,4.2681
1534378260000,687800,688122,687020,687985,6.2486
1534378320000,688151,689980,688036,689499,3.7716
1534378380000,689509,689979,688384,689082,14.9368
1534378440000,688919,689100,687200,688560,3.7257
1534378500000,688790,689050,687900,689034,7.0179
1534378560000,689029,691000,688900,690048,10.0932
1534378620000,690106,690197,689100,690062,2.8189
1534378680000,689810,690195,689506,690156,2.6741
1534378740000,690166,690480,688776,688996,4.1672
1534378800000,688778,689643,687500,689493,2.7039
1534378860000,689060,689446,688465,689200,0.4634
1534378920000,689323,690276,689130,689215,4.4747
1534378980000,689256,690000,689110,689922,1.5006
1534379040000,689922,690944,689161,690944,2.8241
1534379100000,690981,691450,690505,691450,3.2320
1534379160000,691542,692103,690940,691166,2.2722
1534379220000,691022,691312,690052,690699,1.9422
1534379280000,690062,690681,689572,690008,2.4320
1534379340000,690008,690010,690003,690010,8.9291
1534379400000,690010,691500,689557,689810,7.5935
1534379460000,689865,690472,689557,689557,1.0264
1534379520000,689557,690531,689557,690311,0.9393
1534379580000,690109,691500,690105,690996,0.6347
1534379640000,690945,691999,690945,691430,4.2932
1534379700000,691435,691494,690186,690500,0.9107
1534379760000,690676,691684,690193,690662,1.7666
1534379820000,691436,691436,690661,691355,0.7326
1534379880000,691224,691657,690490,691000,0.9052
1534379940000,690560,690940,690100,690565,0.7776
1534380000000,690550,690999,690000,690893,1.0403
1534380060000,690819,691306,690593,691303,0.9351
1534380120000,691219,691313,690582,691125,1.8204
1534380180000,691092,691125,690593,690957,1.2541
1534380240000,691011,691049,690968,691034,0.1729
