Time,Start,Max,Min,End,Tot_trans
1531612800000,703488,703810,703488,703600,0.3523
1531612860000,703600,703980,703600,703811,0.1452
1531612920000,703965,704015,703848,704015,0.1499
1531612980000,704190,704200,703758,703758,0.2035
1531613040000,703935,703946,703935,703946,0.0180
1531613100000,703771,704000,703595,704000,0.3151
1531613160000,704000,704010,703834,703834,0.1928
1531613220000,703942,703945,703942,703945,0.0390
1531613280000,703945,703974,703943,703953,0.2359
1531613340000,703900,703967,703578,703967,0.7684
1531613400000,703967,703967,703967,703967,0.1229
1531613460000,703936,703999,703908,703908,0.4319
1531613520000,703956,703966,703859,703859,0.3193
1531613580000,703964,704041,703964,704037,0.2187
1531613640000,703911,703911,703872,703872,0.1583
1531613700000,703910,703910,703910,703910,0.1136
1531613760000,703910,703910,703910,703910,0.0000
1531613820000,703899,703899,703899,703899,0.0050
1531613880000,703993,704100,703993,704100,0.0101
1531613940000,703971,704102,703970,704102,0.1465
1531614000000,704102,704400,704047,704400,0.0230
1531614060000,704146,704400,704100,704117,0.2087
1531614120000,704200,704200,704117,704117,0.0251
1531614180000,704117,704117,704117,704117,0.0000
1531614240000,704117,704120,703793,703821,0.4055
1531614300000,703891,703900,703580,703580,0.4629
1531614360000,703564,703694,703487,703694,0.1255
1531614420000,703637,703637,703637,703637,0.0146
1531614480000,703651,703663,702730,703613,1.3791
1531614540000,703613,703613,703613,703613,0.0000
1531614600000,703713,703736,703713,703736,0.0690
1531614660000,703774,704047,703565,703800,0.6718
1531614720000,703900,703989,703805,703989,0.2199
1531614780000,703961,704109,703624,703624,0.6809
1531614840000,703701,703879,703700,703862,0.3724
1531614900000,703751,703751,703680,703680,0.0350
1531614960000,703700,703710,703471,703710,1.2471
1531615020000,703510,703613,703471,703613,0.0335
1531615080000,703471,703471,703471,703471,0.0195
1531615140000,703307,703307,702731,703229,0.6373
1531615200000,703228,703300,703000,703000,0.1088
1531615260000,703095,703117,701779,702568,1.7518
1531615320000,702342,702349,701919,702298,0.2239
1531615380000,702233,702540,702229,702510,0.5511
1531615440000,702510,702564,702350,702350,0.1493
1531615500000,702392,702507,702232,702242,0.4958
1531615560000,702237,702238,702101,702101,0.1540
1531615620000,702100,702242,701500,701867,1.0994
1531615680000,701868,702279,701750,701750,0.5362
1531615740000,701765,701917,701739,701917,0.3591
1531615800000,702258,702355,701842,701842,0.0636
1531615860000,701842,701842,701842,701842,0.0000
1531615920000,701859,702094,701859,702094,0.0391
1531615980000,702093,702259,702093,702155,0.0579
1531616040000,702175,702448,702093,702104,0.2900
1531616100000,702104,702346,702104,702346,0.2711
1531616160000,702144,702450,702143,702173,0.2028
1531616220000,702389,702617,702330,702617,0.1342
1531616280000,702607,702860,702607,702617,0.6990
1531616340000,702577,702779,702500,702572,0.4387
1531616400000,702632,702632,702300,702300,0.3651
1531616460000,702356,702493,702356,702493,0.0134
1531616520000,702477,702477,702186,702204,0.0234
1531616580000,702203,702204,702196,702196,0.0550
1531616640000,702200,702356,702190,702297,0.2220
1531616700000,702200,702291,702190,702190,0.0529
1531616760000,702199,702199,701943,701943,1.1641
1531616820000,701968,702239,701943,702239,0.3739
1531616880000,702239,702570,702030,702570,0.8540
1531616940000,702167,702676,702098,702181,0.9132
1531617000000,702304,702608,702210,702210,0.3508
1531617060000,702220,702220,701931,701931,0.1027
1531617120000,702047,702490,701901,701901,0.1283
1531617180000,702007,702007,701900,701915,0.1969
1531617240000,701932,701932,701921,701921,0.0300
1531617300000,702174,702202,701987,702202,0.5880
1531617360000,702005,702171,701983,702171,0.0510
1531617420000,701977,702202,701904,701924,0.6163
1531617480000,701904,702067,701904,702067,0.0585
1531617540000,702067,702067,701904,701934,0.1492
1531617600000,702023,702023,701904,701964,0.0280
1531617660000,701910,702000,701900,702000,0.3473
1531617720000,702020,702020,701810,701810,0.4846
1531617780000,701810,701983,701517,701973,0.2661
1531617840000,701973,701973,701846,701846,0.1906
1531617900000,701800,701800,701800,701800,0.0100
1531617960000,701800,701826,701511,701779,0.1559
1531618020000,701926,701926,701926,701926,0.0421
1531618080000,701927,701927,701506,701506,0.7931
1531618140000,701601,701737,701601,701737,0.0705
1531618200000,701556,701679,701341,701341,0.1808
1531618260000,701333,701333,701296,701300,0.0201
1531618320000,701296,701501,701295,701339,0.3008
1531618380000,701659,701659,701659,701659,0.0100
1531618440000,701512,701943,701450,701510,0.7389
1531618500000,701845,701856,701670,701705,0.1567
1531618560000,701705,701779,701700,701758,0.4204
1531618620000,701776,701845,701776,701845,0.0281
1531618680000,701835,701845,701835,701845,0.1400
1531618740000,701811,701811,701810,701810,0.1921
1531618800000,701781,702000,701781,702000,0.2182
1531618860000,701860,701860,701850,701850,0.0100
1531618920000,701990,702177,701990,702111,0.3091
1531618980000,702131,702399,702121,702308,0.1119
1531619040000,702308,702308,701956,701956,0.5879
1531619100000,702123,702319,701900,702003,0.3772
1531619160000,701988,702269,701983,702257,0.1200
1531619220000,702258,702267,702257,702259,0.0380
1531619280000,702257,702299,702222,702299,0.1114
1531619340000,702299,702445,702271,702284,0.0409
