Time,Start,Max,Min,End,Tot_trans
1525564800000,1075115,1075600,1074399,1074504,2.7275
1525564860000,1074591,1075006,1074506,1074600,1.1183
1525564920000,1074599,1076000,1074388,1074796,4.7293
1525564980000,1074796,1076000,1074796,1076000,1.9571
1525565040000,1075915,1076000,1075212,1075510,2.3875
1525565100000,1075510,1075972,1075500,1075509,1.8047
1525565160000,1075500,1075509,1074373,1074373,3.4516
1525565220000,1074368,1075500,1074300,1074300,2.8001
1525565280000,1074400,1075489,1073026,1075300,1.9468
1525565340000,1074436,1075300,1074300,1075012,1.2724
1525565400000,1075036,1075300,1074320,1075300,4.4207
1525565460000,1075215,1075932,1074541,1075910,1.3092
1525565520000,1075810,1075932,1075210,1075345,0.7915
1525565580000,1075371,1076046,1075278,1076036,2.7023
1525565640000,1076036,1076036,1075527,1075876,0.9787
1525565700000,1075637,1076300,1075600,1076129,1.6686
1525565760000,1075960,1076500,1075960,1076318,1.7750
1525565820000,1076331,1079621,1076328,1079621,2.8551
1525565880000,1079313,1079313,1077076,1078100,2.6988
1525565940000,1078111,1079207,1078000,1078181,3.4338
1525566000000,1078516,1079000,1078000,1079000,1.2233
1525566060000,1078965,1079268,1078267,1078530,1.3403
1525566120000,1078530,1079318,1078501,1079260,1.5792
1525566180000,1079340,1079898,1079250,1079878,2.6769
1525566240000,1079262,1079898,1078928,1079200,1.3398
1525566300000,1079200,1079499,1078500,1078501,2.0950
1525566360000,1078501,1079469,1078501,1078541,0.9302
1525566420000,1079339,1079540,1078545,1078657,2.5771
1525566480000,1079284,1079995,1078672,1079995,1.8656
1525566540000,1079278,1079800,1079160,1079749,1.1103
1525566600000,1079305,1080000,1079230,1080000,2.5479
1525566660000,1079990,1081550,1079570,1079768,3.6133
1525566720000,1079700,1079742,1078500,1079314,3.4013
1525566780000,1079324,1079500,1078501,1079005,1.4143
1525566840000,1079017,1080220,1079000,1079695,1.7420
1525566900000,1079711,1080230,1078526,1079611,2.1251
1525566960000,1080011,1081539,1078536,1080501,1.2219
1525567020000,1080501,1081185,1080404,1080502,0.9831
1525567080000,1080824,1080824,1079960,1080000,3.6971
1525567140000,1080010,1080010,1078501,1079933,3.1074
1525567200000,1079354,1080200,1079110,1080190,1.6965
1525567260000,1080047,1080190,1079800,1079800,2.1380
1525567320000,1079811,1080154,1079800,1079865,0.4171
1525567380000,1079880,1080190,1079800,1079990,0.6002
1525567440000,1079841,1080190,1079840,1079851,3.7392
1525567500000,1079852,1079861,1079001,1079500,6.7715
1525567560000,1079161,1079555,1079150,1079150,1.1283
1525567620000,1079383,1079975,1079001,1079800,1.4984
1525567680000,1079800,1079800,1079002,1079690,1.2060
1525567740000,1079690,1079785,1079001,1079490,0.4397
1525567800000,1079489,1079499,1079100,1079135,0.4320
1525567860000,1079462,1079482,1079100,1079452,0.4053
1525567920000,1079451,1079949,1079246,1079910,1.0632
1525567980000,1079910,1079910,1079410,1079795,2.1779
1525568040000,1079800,1079800,1079400,1079401,0.4315
1525568100000,1079421,1080190,1079410,1080190,1.2988
1525568160000,1080190,1081441,1079632,1080511,2.7788
1525568220000,1080999,1081000,1080529,1080949,2.3809
1525568280000,1080949,1080950,1080604,1080687,2.7719
1525568340000,1080688,1081000,1080688,1080780,5.9639
1525568400000,1080800,1080950,1080781,1080950,0.9906
1525568460000,1080913,1080913,1080790,1080856,0.4664
1525568520000,1080870,1080880,1080000,1080488,5.5588
1525568580000,1080488,1080539,1080000,1080000,3.3890
1525568640000,1080000,1080473,1080000,1080000,3.1813
1525568700000,1080000,1080014,1079001,1079305,3.8970
