,0,1
10,2019-12-25 20:49:57.493394,"{'bids': [[7252.0, 1391156.0], [7251.5, 116638.0], [7251.0, 63874.0], [7250.5, 263531.0], [7250.0, 103274.0], [7249.5, 162124.0], [7249.0, 186879.0], [7248.5, 149679.0], [7248.0, 438327.0], [7247.5, 163955.0], [7247.0, 125759.0], [7246.5, 184336.0], [7246.0, 112699.0], [7245.5, 114898.0], [7245.0, 39887.0], [7244.5, 99770.0], [7244.0, 65214.0], [7243.5, 72186.0], [7243.0, 127907.0], [7242.5, 90344.0], [7242.0, 160391.0], [7241.5, 63457.0], [7241.0, 80738.0], [7240.5, 82817.0], [7240.0, 173134.0]], 'asks': [[7252.5, 1371105.0], [7253.0, 34731.0], [7253.5, 58084.0], [7254.0, 48358.0], [7254.5, 6846.0], [7255.0, 106803.0], [7255.5, 23891.0], [7256.0, 208212.0], [7256.5, 170191.0], [7257.0, 177740.0], [7257.5, 157802.0], [7258.0, 510186.0], [7258.5, 52908.0], [7259.0, 157319.0], [7259.5, 119005.0], [7260.0, 274967.0], [7260.5, 127235.0], [7261.0, 136821.0], [7261.5, 52684.0], [7262.0, 79379.0], [7262.5, 117544.0], [7263.0, 68637.0], [7263.5, 63395.0], [7264.0, 125921.0], [7264.5, 84375.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
11,2019-12-25 20:50:57.824174,"{'bids': [[7245.5, 25623.0], [7245.0, 24292.0], [7244.5, 8499.0], [7244.0, 11414.0], [7243.5, 13884.0], [7243.0, 42595.0], [7242.5, 57474.0], [7242.0, 168853.0], [7241.5, 50832.0], [7241.0, 189000.0], [7240.5, 566737.0], [7240.0, 118464.0], [7239.5, 38171.0], [7239.0, 93124.0], [7238.5, 60169.0], [7238.0, 278637.0], [7237.5, 102737.0], [7237.0, 207863.0], [7236.5, 128652.0], [7236.0, 152463.0], [7235.5, 171947.0], [7235.0, 79008.0], [7234.5, 82828.0], [7234.0, 168176.0], [7233.5, 100402.0]], 'asks': [[7246.0, 2540521.0], [7246.5, 615158.0], [7247.0, 114628.0], [7247.5, 100515.0], [7248.0, 241774.0], [7248.5, 220987.0], [7249.0, 186044.0], [7249.5, 217527.0], [7250.0, 176095.0], [7250.5, 433362.0], [7251.0, 126163.0], [7251.5, 63039.0], [7252.0, 63717.0], [7252.5, 1334485.0], [7253.0, 50953.0], [7253.5, 46210.0], [7254.0, 34036.0], [7254.5, 70428.0], [7255.0, 96478.0], [7255.5, 42391.0], [7256.0, 44162.0], [7256.5, 68113.0], [7257.0, 48794.0], [7257.5, 91304.0], [7258.0, 28104.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
12,2019-12-25 20:51:58.126189,"{'bids': [[7241.5, 471443.0], [7241.0, 569000.0], [7240.5, 6083.0], [7240.0, 43346.0], [7239.5, 255892.0], [7239.0, 360009.0], [7238.5, 89326.0], [7238.0, 368474.0], [7237.5, 282304.0], [7237.0, 194102.0], [7236.5, 135942.0], [7236.0, 185984.0], [7235.5, 223287.0], [7235.0, 124461.0], [7234.5, 89782.0], [7234.0, 99639.0], [7233.5, 47341.0], [7233.0, 56745.0], [7232.5, 83273.0], [7232.0, 33486.0], [7231.5, 77651.0], [7231.0, 43513.0], [7230.5, 194307.0], [7230.0, 104778.0], [7229.5, 260938.0]], 'asks': [[7242.0, 1584084.0], [7242.5, 133107.0], [7243.0, 44851.0], [7243.5, 22399.0], [7244.0, 43399.0], [7244.5, 43376.0], [7245.0, 59967.0], [7245.5, 105493.0], [7246.0, 103380.0], [7246.5, 75172.0], [7247.0, 324758.0], [7247.5, 168970.0], [7248.0, 382432.0], [7248.5, 171770.0], [7249.0, 120380.0], [7249.5, 133973.0], [7250.0, 125602.0], [7250.5, 158295.0], [7251.0, 66484.0], [7251.5, 70286.0], [7252.0, 53435.0], [7252.5, 1684310.0], [7253.0, 27427.0], [7253.5, 84336.0], [7254.0, 58107.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
13,2019-12-25 20:52:58.456508,"{'bids': [[7241.5, 817941.0], [7241.0, 73031.0], [7240.5, 8514.0], [7240.0, 12822.0], [7239.5, 87039.0], [7239.0, 319757.0], [7238.5, 34618.0], [7238.0, 239962.0], [7237.5, 135821.0], [7237.0, 96184.0], [7236.5, 57598.0], [7236.0, 130272.0], [7235.5, 107417.0], [7235.0, 105983.0], [7234.5, 47344.0], [7234.0, 79599.0], [7233.5, 26808.0], [7233.0, 80221.0], [7232.5, 99334.0], [7232.0, 118833.0], [7231.5, 54074.0], [7231.0, 50961.0], [7230.5, 41000.0], [7230.0, 155433.0], [7229.5, 249550.0]], 'asks': [[7242.0, 2257972.0], [7242.5, 60338.0], [7243.0, 130537.0], [7243.5, 81877.0], [7244.0, 53461.0], [7244.5, 41016.0], [7245.0, 97294.0], [7245.5, 92929.0], [7246.0, 93260.0], [7246.5, 184845.0], [7247.0, 183483.0], [7247.5, 393069.0], [7248.0, 83196.0], [7248.5, 100295.0], [7249.0, 44488.0], [7249.5, 136380.0], [7250.0, 203668.0], [7250.5, 107623.0], [7251.0, 81168.0], [7251.5, 75931.0], [7252.0, 118193.0], [7252.5, 712101.0], [7253.0, 26175.0], [7253.5, 9406.0], [7254.0, 17767.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
14,2019-12-25 20:53:59.015612,"{'bids': [[7241.5, 1611891.0], [7241.0, 414524.0], [7240.5, 162951.0], [7240.0, 134146.0], [7239.5, 81250.0], [7239.0, 134805.0], [7238.5, 119616.0], [7238.0, 266574.0], [7237.5, 223262.0], [7237.0, 238478.0], [7236.5, 76480.0], [7236.0, 47874.0], [7235.5, 227470.0], [7235.0, 43335.0], [7234.5, 142533.0], [7234.0, 45081.0], [7233.5, 43607.0], [7233.0, 174102.0], [7232.5, 123300.0], [7232.0, 43578.0], [7231.5, 77947.0], [7231.0, 145770.0], [7230.5, 24317.0], [7230.0, 269383.0], [7229.5, 212755.0]], 'asks': [[7242.0, 2156928.0], [7242.5, 48974.0], [7243.0, 1169.0], [7243.5, 27182.0], [7244.0, 5276.0], [7244.5, 77056.0], [7245.0, 50876.0], [7245.5, 24450.0], [7246.0, 42788.0], [7246.5, 121608.0], [7247.0, 112053.0], [7247.5, 27765.0], [7248.0, 113472.0], [7248.5, 147565.0], [7249.0, 146786.0], [7249.5, 397428.0], [7250.0, 113225.0], [7250.5, 216762.0], [7251.0, 85221.0], [7251.5, 99430.0], [7252.0, 90275.0], [7252.5, 783296.0], [7253.0, 52826.0], [7253.5, 211460.0], [7254.0, 39470.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
15,2019-12-25 20:54:59.340025,"{'bids': [[7241.5, 2308751.0], [7241.0, 225948.0], [7240.5, 173139.0], [7240.0, 171001.0], [7239.5, 105879.0], [7239.0, 179671.0], [7238.5, 140158.0], [7238.0, 250224.0], [7237.5, 262463.0], [7237.0, 170506.0], [7236.5, 119690.0], [7236.0, 80118.0], [7235.5, 44798.0], [7235.0, 51968.0], [7234.5, 203155.0], [7234.0, 29868.0], [7233.5, 89226.0], [7233.0, 64271.0], [7232.5, 128918.0], [7232.0, 28144.0], [7231.5, 117343.0], [7231.0, 129721.0], [7230.5, 68090.0], [7230.0, 176076.0], [7229.5, 109890.0]], 'asks': [[7242.0, 1699038.0], [7242.5, 48994.0], [7243.0, 37216.0], [7243.5, 538.0], [7244.0, 25363.0], [7244.5, 12056.0], [7245.0, 66982.0], [7245.5, 66430.0], [7246.0, 1557.0], [7246.5, 41274.0], [7247.0, 9136.0], [7247.5, 136248.0], [7248.0, 176843.0], [7248.5, 110719.0], [7249.0, 39178.0], [7249.5, 70103.0], [7250.0, 224405.0], [7250.5, 128591.0], [7251.0, 303933.0], [7251.5, 216989.0], [7252.0, 80990.0], [7252.5, 263064.0], [7253.0, 225991.0], [7253.5, 138406.0], [7254.0, 25415.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
16,2019-12-25 20:55:59.853808,"{'bids': [[7241.0, 1389763.0], [7240.5, 424930.0], [7240.0, 390230.0], [7239.5, 154541.0], [7239.0, 137797.0], [7238.5, 138272.0], [7238.0, 311741.0], [7237.5, 193674.0], [7237.0, 252472.0], [7236.5, 109836.0], [7236.0, 29688.0], [7235.5, 97309.0], [7235.0, 110966.0], [7234.5, 106823.0], [7234.0, 187553.0], [7233.5, 59532.0], [7233.0, 68138.0], [7232.5, 50356.0], [7232.0, 88093.0], [7231.5, 97888.0], [7231.0, 123861.0], [7230.5, 186021.0], [7230.0, 200649.0], [7229.5, 54055.0], [7229.0, 67130.0]], 'asks': [[7241.5, 1145844.0], [7242.0, 1462838.0], [7242.5, 502229.0], [7243.0, 47042.0], [7243.5, 1296.0], [7244.0, 24444.0], [7244.5, 1174.0], [7245.0, 92747.0], [7245.5, 91373.0], [7246.0, 43362.0], [7246.5, 163382.0], [7247.0, 137204.0], [7247.5, 20708.0], [7248.0, 54823.0], [7248.5, 157009.0], [7249.0, 479755.0], [7249.5, 65942.0], [7250.0, 235644.0], [7250.5, 164366.0], [7251.0, 63815.0], [7251.5, 188495.0], [7252.0, 74965.0], [7252.5, 151990.0], [7253.0, 71517.0], [7253.5, 161447.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
17,2019-12-25 20:57:00.168118,"{'bids': [[7240.5, 263910.0], [7240.0, 92757.0], [7239.5, 211023.0], [7239.0, 330764.0], [7238.5, 91075.0], [7238.0, 311840.0], [7237.5, 172400.0], [7237.0, 190202.0], [7236.5, 188205.0], [7236.0, 130120.0], [7235.5, 131609.0], [7235.0, 159754.0], [7234.5, 154210.0], [7234.0, 166382.0], [7233.5, 84357.0], [7233.0, 177706.0], [7232.5, 16875.0], [7232.0, 82535.0], [7231.5, 103230.0], [7231.0, 103807.0], [7230.5, 95219.0], [7230.0, 230903.0], [7229.5, 87056.0], [7229.0, 48396.0], [7228.5, 134867.0]], 'asks': [[7241.0, 1379431.0], [7241.5, 149326.0], [7242.0, 479151.0], [7242.5, 530683.0], [7243.0, 45965.0], [7243.5, 6792.0], [7244.0, 69516.0], [7244.5, 97659.0], [7245.0, 171743.0], [7245.5, 70893.0], [7246.0, 128821.0], [7246.5, 78608.0], [7247.0, 56827.0], [7247.5, 241499.0], [7248.0, 63304.0], [7248.5, 268166.0], [7249.0, 68235.0], [7249.5, 140597.0], [7250.0, 241626.0], [7250.5, 135007.0], [7251.0, 57176.0], [7251.5, 182627.0], [7252.0, 42159.0], [7252.5, 63938.0], [7253.0, 71476.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
18,2019-12-25 20:58:00.509876,"{'bids': [[7237.5, 91578.0], [7237.0, 181513.0], [7236.5, 394586.0], [7236.0, 116377.0], [7235.5, 58322.0], [7235.0, 193798.0], [7234.5, 269789.0], [7234.0, 155941.0], [7233.5, 42312.0], [7233.0, 331890.0], [7232.5, 178653.0], [7232.0, 56998.0], [7231.5, 183326.0], [7231.0, 114779.0], [7230.5, 41581.0], [7230.0, 271431.0], [7229.5, 139410.0], [7229.0, 120248.0], [7228.5, 41069.0], [7228.0, 215368.0], [7227.5, 235619.0], [7227.0, 464598.0], [7226.5, 184336.0], [7226.0, 118181.0], [7225.5, 56960.0]], 'asks': [[7238.0, 1512675.0], [7238.5, 148861.0], [7239.0, 591801.0], [7239.5, 213139.0], [7240.0, 146514.0], [7240.5, 110588.0], [7241.0, 68591.0], [7241.5, 16712.0], [7242.0, 536584.0], [7242.5, 548873.0], [7243.0, 69444.0], [7243.5, 54901.0], [7244.0, 39946.0], [7244.5, 102446.0], [7245.0, 198868.0], [7245.5, 33670.0], [7246.0, 191407.0], [7246.5, 140683.0], [7247.0, 71824.0], [7247.5, 328231.0], [7248.0, 93187.0], [7248.5, 257784.0], [7249.0, 49559.0], [7249.5, 120821.0], [7250.0, 146413.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
19,2019-12-25 20:59:00.804701,"{'bids': [[7229.0, 1346878.0], [7228.5, 357158.0], [7228.0, 390263.0], [7227.5, 249505.0], [7227.0, 551183.0], [7226.5, 255489.0], [7226.0, 266069.0], [7225.5, 132135.0], [7225.0, 236999.0], [7224.5, 153568.0], [7224.0, 103248.0], [7223.5, 82558.0], [7223.0, 179615.0], [7222.5, 58539.0], [7222.0, 77055.0], [7221.5, 21827.0], [7221.0, 135958.0], [7220.5, 67054.0], [7220.0, 261137.0], [7219.5, 194885.0], [7219.0, 260215.0], [7218.5, 59315.0], [7218.0, 84698.0], [7217.5, 106482.0], [7217.0, 93380.0]], 'asks': [[7229.5, 653162.0], [7230.0, 6465.0], [7230.5, 984.0], [7231.0, 1021.0], [7231.5, 126070.0], [7232.0, 12586.0], [7232.5, 16586.0], [7233.0, 58654.0], [7233.5, 31144.0], [7234.0, 126721.0], [7234.5, 17239.0], [7235.0, 47711.0], [7235.5, 146326.0], [7236.0, 156960.0], [7236.5, 172279.0], [7237.0, 124653.0], [7237.5, 42542.0], [7238.0, 368391.0], [7238.5, 29063.0], [7239.0, 119370.0], [7239.5, 46877.0], [7240.0, 216095.0], [7240.5, 38837.0], [7241.0, 213667.0], [7241.5, 133008.0]], 'timestamp': None, 'datetime': None, 'nonce': None}"
